 station cast   lat    long    jday   mo/da/yr   gmt
   53   21.011   21.001   36.362    0.230    52.671   154.564
   54   20.966   20.956   36.363    0.233    53.664   153.116
   55   20.927   20.917   36.374    0.235    54.658   152.680
   56   20.894   20.883   36.402    0.237    55.652   148.459
   57   20.812   20.801   36.418    0.240    56.645   142.149
   58   20.731   20.720   36.432    0.242    57.639   138.365
   59   20.692   20.681   36.437    0.244    58.633   134.978
   60   20.691   20.680   36.436    0.247    59.626   134.637
   61   20.665   20.654   36.440    0.249    60.620   135.343
   62   20.594   20.582   36.453    0.251    61.613   134.783
   63   20.518   20.506   36.474    0.254    62.607   131.920
   64   20.426   20.414   36.482    0.256    63.601   126.064
   65   20.323   20.310   36.477    0.258    64.594   122.686
   66   20.282   20.270   36.480    0.260    65.588   121.441
   67   20.254   20.241   36.483    0.262    66.582   120.693
   68   20.225   20.212   36.482    0.265    67.575   120.184
   69   20.195   20.182   36.482    0.267    68.569   121.268
   70   20.143   20.130   36.493    0.269    69.562   121.430
   71   20.090   20.077   36.501    0.271    70.556   117.989
   72   20.034   20.021   36.504    0.273    71.549   114.477
   73   19.937   19.923   36.505    0.275    72.543   113.773
   74   19.886   19.873   36.505    0.277    73.537   113.054
   75   19.823   19.809   36.503    0.279    74.530   112.915
   76   19.747   19.733   36.500    0.281    75.524   113.153
   77   19.684   19.670   36.499    0.284    76.517   113.090
   78   19.605   19.591   36.498    0.286    77.511   112.996
   79   19.557   19.542   36.497    0.288    78.504   112.292
   80   19.519   19.505   36.497    0.290    79.498   111.681
   81   19.486   19.471   36.496    0.292    80.491   111.529
   82   19.459   19.444   36.496    0.294    81.485   111.919
   83   19.434   19.419   36.496    0.295    82.478   112.045
   84   19.416   19.400   36.496    0.297    83.472   111.945
   85   19.323   19.308   36.492    0.299    84.465   111.885
   86   19.227   19.211   36.488    0.301    85.459   110.993
   87   19.173   19.157   36.485    0.303    86.452   109.678
   88   19.102   19.086   36.481    0.305    87.446   109.584
   89   19.050   19.034   36.478    0.307    88.439   109.858
   90   18.971   18.955   36.472    0.309    89.433   109.947
   91   18.945   18.929   36.470    0.311    90.426   109.813
   92   18.910   18.894   36.468    0.313    91.420   109.773
   93   18.869   18.852   36.464    0.315    92.413   109.701
   94   18.827   18.810   36.461    0.316    93.407   109.743
   95   18.808   18.791   36.459    0.318    94.400   109.656
   96   18.753   18.736   36.455    0.320    95.394   109.696
   97   18.695   18.678   36.450    0.322    96.387   109.719
   98   18.660   18.643   36.447    0.324    97.381   109.852
   99   18.656   18.639   36.446    0.326    98.374   110.125
  100   18.569   18.551   36.438    0.327    99.367   110.134
  101   18.442   18.424   36.427    0.329    100.361   110.178
  102   18.371   18.353   36.420    0.331    101.354   110.653
  103   18.317   18.299   36.414    0.333    102.348   111.174
  104   18.280   18.262   36.410    0.335    103.341   111.281
  105   18.265   18.247   36.409    0.336    104.335   111.341
  106   18.242   18.223   36.407    0.338    105.328   111.274
  107   18.169   18.150   36.399    0.340    106.321   111.127
  108   18.123   18.105   36.394    0.342    107.315   110.963
  109   18.047   18.028   36.386    0.343    108.308   111.021
  110   17.944   17.925   36.373    0.345    109.302   111.286
  111   17.781   17.762   36.354    0.347    110.295   111.482
  112   17.683   17.663   36.342    0.348    111.288   111.619
  113   17.659   17.639   36.339    0.350    112.282   111.692
  114   17.637   17.618   36.337    0.352    113.275   111.709
  115   17.614   17.594   36.334    0.353    114.268   111.606
  116   17.570   17.550   36.328    0.355    115.262   111.519
  117   17.512   17.492   36.320    0.357    116.255   111.405
  118   17.495   17.475   36.318    0.358    117.248   111.186
  119   17.472   17.452   36.314    0.360    118.242   111.166
  120   17.421   17.400   36.308    0.362    119.235   111.284
  121   17.339   17.318   36.298    0.363    120.228   111.272
  122   17.317   17.296   36.296    0.365    121.222   111.121
  123   17.312   17.291   36.295    0.366    122.215   111.202
  124   17.302   17.281   36.294    0.368    123.208   111.178
  125   17.270   17.249   36.291    0.370    124.202   111.071
  126   17.213   17.192   36.284    0.371    125.195   111.047
  127   17.134   17.112   36.274    0.373    126.188   111.221
  128   17.110   17.089   36.270    0.375    127.182   111.319
  129   17.078   17.057   36.266    0.376    128.175   111.412
  130   17.002   16.980   36.256    0.378    129.168   111.707
  131   16.940   16.918   36.248    0.379    130.162   111.999
  132   16.914   16.892   36.245    0.381    131.155   112.115
  133   16.899   16.877   36.242    0.382    132.148   112.156
  134   16.883   16.860   36.240    0.384    133.141   112.162
  135   16.832   16.809   36.233    0.386    134.135   112.139
  136   16.782   16.760   36.226    0.387    135.128   112.056
  137   16.729   16.707   36.220    0.389    136.121   112.093
  138   16.706   16.683   36.217    0.390    137.114   112.102
  139   16.676   16.653   36.213    0.392    138.108   112.113
  140   16.635   16.612   36.208    0.393    139.101   112.176
  141   16.594   16.571   36.201    0.395    140.094   112.069
  142   16.561   16.537   36.197    0.396    141.087   111.993
  143   16.544   16.521   36.194    0.398    142.081   112.074
  144   16.515   16.492   36.190    0.399    143.074   112.184
  145   16.485   16.461   36.186    0.401    144.067   112.187
  146   16.467   16.443   36.183    0.402    145.060   112.040
  147   16.456   16.432   36.181    0.404    146.054   111.865
  148   16.419   16.395   36.175    0.406    147.047   111.932
  149   16.336   16.311   36.164    0.407    148.040   112.299
  150   16.246   16.222   36.152    0.409    149.033   112.556
  151   16.228   16.203   36.149    0.410    150.026   112.662
  152   16.175   16.151   36.141    0.412    151.019   112.807
  153   16.123   16.098   36.134    0.413    152.013   112.792
  154   16.106   16.082   36.132    0.414    153.006   112.603
  155   16.104   16.079   36.132    0.416    153.999   112.740
  156   16.093   16.068   36.130    0.417    154.992   112.923
  157   16.083   16.057   36.129    0.419    155.985   112.930
  158   16.073   16.048   36.127    0.420    156.979   112.922
  159   16.032   16.007   36.121    0.422    157.972   112.998
  160   16.012   15.986   36.118    0.423    158.965   112.946
  161   15.976   15.951   36.112    0.425    159.958   112.829
  162   15.954   15.928   36.108    0.426    160.951   112.692
  163   15.949   15.923   36.108    0.428    161.944   112.626
  164   15.941   15.914   36.107    0.429    162.937   112.755
  165   15.921   15.895   36.104    0.431    163.930   112.874
  166   15.900   15.873   36.101    0.432    164.924   112.842
  167   15.882   15.856   36.098    0.434    165.917   112.838
  168   15.858   15.831   36.095    0.435    166.910   112.923
  169   15.838   15.811   36.092    0.437    167.903   112.797
  170   15.814   15.787   36.090    0.438    168.896   112.648
  171   15.795   15.767   36.086    0.439    169.889   112.650
  172   15.777   15.750   36.083    0.441    170.882   112.752
  173   15.771   15.743   36.082    0.442    171.875   112.648
  174   15.751   15.724   36.079    0.444    172.868   112.490
  175   15.704   15.677   36.072    0.445    173.861   112.554
  176   15.682   15.654   36.068    0.447    174.855   112.626
  177   15.622   15.595   36.059    0.448    175.848   112.612
  178   15.548   15.520   36.048    0.450    176.841   112.543
  179   15.500   15.472   36.040    0.451    177.834   112.344
  180   15.477   15.449   36.037    0.452    178.827   112.039
  181   15.421   15.393   36.028    0.454    179.820   111.996
  182   15.365   15.337   36.019    0.455    180.813   112.089
  183   15.339   15.311   36.014    0.457    181.806   112.155
  184   15.303   15.275   36.009    0.458    182.799   112.204
  185   15.268   15.239   36.003    0.459    183.792   112.209
  186   15.210   15.181   35.994    0.461    184.785   112.166
  187   15.171   15.143   35.988    0.462    185.778   112.076
  188   15.151   15.122   35.984    0.464    186.771   111.983
  189   15.114   15.085   35.979    0.465    187.764   111.956
  190   15.085   15.055   35.975    0.466    188.757   111.965
  191   15.042   15.013   35.969    0.468    189.750   111.901
  192   14.984   14.954   35.961    0.469    190.743   111.867
  193   14.937   14.908   35.954    0.470    191.736   111.866
  194   14.918   14.888   35.951    0.472    192.729   111.902
  195   14.912   14.882   35.951    0.473    193.722   111.903
  196   14.897   14.867   35.949    0.475    194.715   111.962
  197   14.868   14.839   35.944    0.476    195.708   112.050
  198   14.856   14.826   35.942    0.477    196.701   112.015
  199   14.839   14.808   35.939    0.479    197.694   112.023
  200   14.740   14.710   35.924    0.480    198.687   112.062
  201   14.715   14.685   35.920    0.481    199.680   112.024
  202   14.661   14.630   35.912    0.483    200.673   112.259
  203   14.632   14.602   35.908    0.484    201.666   112.410
  204   14.623   14.592   35.907    0.485    202.659   112.438
  205   14.606   14.575   35.904    0.487    203.652   112.359
  206   14.573   14.542   35.899    0.488    204.644   112.258
  207   14.503   14.472   35.888    0.489    205.637   112.134
  208   14.458   14.427   35.881    0.491    206.630   111.901
  209   14.430   14.399   35.876    0.492    207.623   111.536
  210   14.401   14.369   35.871    0.493    208.616   111.169
  211   14.363   14.332   35.865    0.495    209.609   110.891
  212   14.345   14.314   35.863    0.496    210.602   110.626
  213   14.310   14.278   35.857    0.497    211.595   110.520
  214   14.268   14.236   35.850    0.499    212.588   110.541
  215   14.248   14.216   35.847    0.500    213.581   110.543
  216   14.226   14.195   35.844    0.501    214.573   110.581
  217   14.196   14.164   35.839    0.503    215.566   110.546
  218   14.127   14.096   35.828    0.504    216.559   110.574
  219   14.081   14.049   35.821    0.505    217.552   110.512
  220   14.049   14.017   35.816    0.506    218.545   110.458
  221   13.997   13.965   35.808    0.508    219.538   110.477
  222   13.974   13.942   35.804    0.509    220.531   110.466
  223   13.934   13.901   35.798    0.510    221.523   110.355
  224   13.892   13.860   35.792    0.512    222.516   110.206
  225   13.877   13.845   35.789    0.513    223.509   110.183
  226   13.839   13.807   35.784    0.514    224.502   110.282
  227   13.785   13.752   35.776    0.515    225.495   110.224
  228   13.767   13.735   35.773    0.517    226.488   110.122
  229   13.725   13.692   35.766    0.518    227.480   110.246
  230   13.645   13.612   35.754    0.519    228.473   110.289
  231   13.603   13.570   35.747    0.520    229.466   110.161
  232   13.600   13.567   35.747    0.522    230.459   110.200
  233   13.596   13.563   35.746    0.523    231.452   110.256
  234   13.588   13.554   35.745    0.524    232.444   110.288
  235   13.576   13.542   35.743    0.526    233.437   110.244
  236   13.553   13.520   35.740    0.527    234.430   110.181
  237   13.529   13.495   35.736    0.528    235.423   110.170
  238   13.497   13.464   35.731    0.529    236.416   110.132
  239   13.481   13.447   35.727    0.531    237.408   110.004
  240   13.447   13.413   35.723    0.532    238.401   109.990
  241   13.421   13.387   35.720    0.533    239.394   109.941
  242   13.406   13.372   35.718    0.534    240.387   109.863
  243   13.388   13.354   35.715    0.535    241.379   109.824
  244   13.373   13.339   35.713    0.537    242.372   109.761
  245   13.358   13.323   35.711    0.538    243.365   109.761
  246   13.333   13.298   35.707    0.539    244.358   109.760
  247   13.315   13.281   35.704    0.540    245.350   109.721
  248   13.298   13.263   35.701    0.542    246.343   109.652
  249   13.289   13.254   35.699    0.543    247.336   109.616
  250   13.267   13.232   35.696    0.544    248.328   109.618
  251   13.238   13.203   35.691    0.545    249.321   109.724
  252   13.185   13.150   35.683    0.547    250.314   109.689
  253   13.168   13.133   35.680    0.548    251.307   109.619
  254   13.136   13.101   35.676    0.549    252.299   109.514
  255   13.107   13.071   35.672    0.550    253.292   109.504
  256   13.084   13.049   35.668    0.551    254.285   109.491
  257   13.072   13.037   35.666    0.553    255.277   109.495
  258   13.047   13.011   35.662    0.554    256.270   109.363
  259   13.021   12.985   35.657    0.555    257.263   109.256
  260   13.000   12.964   35.653    0.556    258.255   109.124
  261   12.939   12.902   35.645    0.558    259.248   109.133
  262   12.906   12.870   35.640    0.559    260.241   109.115
  263   12.892   12.856   35.638    0.560    261.233   109.096
  264   12.886   12.850   35.637    0.561    262.226   108.993
  265   12.874   12.838   35.636    0.562    263.219   108.952
  266   12.864   12.827   35.634    0.564    264.211   108.949
  267   12.852   12.815   35.632    0.565    265.204   108.965
  268   12.837   12.800   35.630    0.566    266.197   108.946
  269   12.832   12.795   35.629    0.567    267.189   108.922
  270   12.820   12.783   35.627    0.568    268.182   108.891
  271   12.791   12.754   35.623    0.570    269.174   108.875
  272   12.775   12.738   35.621    0.571    270.167   108.828
  273   12.752   12.715   35.617    0.572    271.160   108.769
  274   12.706   12.669   35.611    0.573    272.152   108.810
  275   12.695   12.658   35.609    0.574    273.145   108.790
  276   12.693   12.655   35.609    0.576    274.137   108.769
  277   12.690   12.652   35.608    0.577    275.130   108.755
  278   12.674   12.636   35.606    0.578    276.123   108.796
  279   12.648   12.610   35.602    0.579    277.115   108.798
  280   12.640   12.602   35.600    0.580    278.108   108.731
  281   12.631   12.592   35.599    0.581    279.100   108.674
  282   12.620   12.581   35.597    0.583    280.093   108.667
  283   12.600   12.562   35.594    0.584    281.085   108.666
  284   12.592   12.554   35.593    0.585    282.078   108.669
  285   12.584   12.545   35.591    0.586    283.071   108.599
  286   12.547   12.508   35.585    0.587    284.063   108.669
  287   12.531   12.492   35.583    0.589    285.056   108.606
  288   12.505   12.466   35.579    0.590    286.048   108.620
  289   12.473   12.434   35.575    0.591    287.041   108.523
  290   12.448   12.409   35.571    0.592    288.033   108.540
  291   12.407   12.368   35.564    0.593    289.026   108.594
  292   12.388   12.349   35.561    0.594    290.018   108.582
  293   12.372   12.333   35.559    0.596    291.011   108.551
  294   12.341   12.302   35.554    0.597    292.003   108.528
  295   12.263   12.224   35.542    0.598    292.996   108.559
  296   12.251   12.211   35.540    0.599    293.988   108.421
  297   12.231   12.191   35.537    0.600    294.981   108.365
  298   12.220   12.180   35.536    0.601    295.973   108.368
  299   12.209   12.169   35.534    0.603    296.966   108.366
  300   12.193   12.153   35.532    0.604    297.958   108.302
  301   12.169   12.129   35.528    0.605    298.951   108.264
  302   12.120   12.080   35.521    0.606    299.943   108.255
  303   12.107   12.067   35.519    0.607    300.936   108.181
  304   12.083   12.043   35.515    0.608    301.928   108.213
  305   12.050   12.010   35.510    0.609    302.921   108.196
  306   12.022   11.982   35.506    0.611    303.913   108.171
  307   11.991   11.950   35.501    0.612    304.905   108.125
  308   11.932   11.892   35.493    0.613    305.898   108.078
  309   11.902   11.862   35.489    0.614    306.890   108.070
  310   11.873   11.833   35.484    0.615    307.883   108.059
  311   11.845   11.804   35.480    0.616    308.875   108.123
  312   11.833   11.792   35.478    0.617    309.868   108.090
  313   11.810   11.770   35.474    0.619    310.860   108.024
  314   11.784   11.743   35.470    0.620    311.852   107.913
  315   11.731   11.690   35.463    0.621    312.845   107.896
  316   11.680   11.639   35.456    0.622    313.837   107.934
  317   11.658   11.617   35.451    0.623    314.830   107.877
  318   11.629   11.588   35.447    0.624    315.822   107.921
  319   11.607   11.566   35.444    0.625    316.814   107.909
  320   11.582   11.540   35.441    0.626    317.807   107.898
  321   11.547   11.506   35.437    0.628    318.799   107.879
  322   11.511   11.469   35.431    0.629    319.791   107.805
  323   11.482   11.440   35.427    0.630    320.784   107.842
  324   11.474   11.433   35.425    0.631    321.776   107.762
  325   11.454   11.412   35.423    0.632    322.769   107.750
  326   11.436   11.394   35.421    0.633    323.761   107.681
  327   11.413   11.371   35.417    0.634    324.753   107.682
  328   11.384   11.342   35.413    0.635    325.746   107.721
  329   11.350   11.308   35.408    0.636    326.738   107.744
  330   11.325   11.283   35.404    0.638    327.730   107.706
  331   11.308   11.266   35.402    0.639    328.723   107.611
  332   11.300   11.258   35.401    0.640    329.715   107.585
  333   11.284   11.242   35.398    0.641    330.707   107.660
  334   11.271   11.229   35.397    0.642    331.700   107.734
  335   11.257   11.215   35.395    0.643    332.692   107.744
  336   11.248   11.206   35.393    0.644    333.684   107.684
  337   11.242   11.199   35.392    0.645    334.677   107.624
  338   11.231   11.188   35.391    0.646    335.669   107.645
  339   11.196   11.153   35.385    0.647    336.661   107.720
  340   11.130   11.087   35.376    0.648    337.653   107.730
  341   11.114   11.071   35.373    0.650    338.646   107.637
  342   11.095   11.052   35.370    0.651    339.638   107.632
  343   11.086   11.043   35.369    0.652    340.630   107.614
  344   11.069   11.026   35.367    0.653    341.622   107.634
  345   11.034   10.991   35.362    0.654    342.615   107.627
  346   11.004   10.960   35.358    0.655    343.607   107.607
  347   10.978   10.935   35.354    0.656    344.599   107.578
  348   10.973   10.930   35.353    0.657    345.591   107.543
  349   10.966   10.923   35.352    0.658    346.584   107.591
  350   10.922   10.879   35.346    0.659    347.576   107.624
  351   10.881   10.838   35.341    0.660    348.568   107.592
  352   10.840   10.797   35.335    0.661    349.560   107.541
  353   10.823   10.780   35.333    0.662    350.553   107.472
  354   10.801   10.757   35.329    0.664    351.545   107.496
  355   10.780   10.736   35.326    0.665    352.537   107.525
  356   10.767   10.724   35.324    0.666    353.529   107.577
  357   10.753   10.709   35.322    0.667    354.522   107.542
  358   10.710   10.666   35.316    0.668    355.514   107.511
  359   10.692   10.648   35.314    0.669    356.506   107.542
  360   10.677   10.633   35.311    0.670    357.498   107.588
  361   10.643   10.599   35.307    0.671    358.490   107.646
  362   10.585   10.541   35.299    0.672    359.482   107.654
  363   10.568   10.524   35.296    0.673    360.475   107.662
  364   10.555   10.511   35.294    0.674    361.467   107.721
  365   10.536   10.491   35.292    0.675    362.459   107.787
  366   10.517   10.472   35.289    0.676    363.451   107.780
  367   10.504   10.460   35.288    0.677    364.443   107.781
  368   10.495   10.450   35.287    0.678    365.435   107.783
  369   10.477   10.433   35.285    0.679    366.428   107.777
  370   10.453   10.408   35.281    0.680    367.420   107.717
  371   10.418   10.373   35.276    0.681    368.412   107.699
  372   10.387   10.343   35.273    0.682    369.404   107.681
  373   10.354   10.310   35.268    0.683    370.396   107.686
  374   10.331   10.286   35.265    0.685    371.388   107.678
  375   10.316   10.272   35.262    0.686    372.380   107.687
  376   10.300   10.255   35.260    0.687    373.373   107.714
  377   10.278   10.233   35.257    0.688    374.365   107.743
  378   10.254   10.209   35.254    0.689    375.357   107.782
  379   10.233   10.188   35.250    0.690    376.349   107.795
  380   10.211   10.165   35.248    0.691    377.341   107.883
  381   10.198   10.152   35.246    0.692    378.333   107.966
  382   10.187   10.141   35.244    0.693    379.325   108.033
  383   10.174   10.129   35.243    0.694    380.317   108.092
  384   10.162   10.116   35.241    0.695    381.309   108.112
  385   10.153   10.107   35.240    0.696    382.301   108.098
  386   10.151   10.105   35.239    0.697    383.293   108.095
  387   10.149   10.103   35.239    0.698    384.285   108.079
  388   10.149   10.103   35.239    0.699    385.278   108.085
  389   10.149   10.103   35.239    0.700    386.270   108.089
  390   10.151   10.104   35.240    0.701    387.262   108.111
  391   10.152   10.105   35.240    0.702    388.254   108.120
  392   10.150   10.104   35.240    0.703    389.246   108.072
  393   10.144   10.097   35.239    0.704    390.238   108.058
  394   10.133   10.086   35.237    0.705    391.230   108.124
  395   10.119   10.072   35.235    0.706    392.222   108.110
  396   10.109   10.062   35.234    0.707    393.214   108.107
  397   10.097   10.050   35.232    0.708    394.206   108.102
  398   10.083   10.036   35.231    0.709    395.198   108.123
  399   10.071   10.024   35.229    0.710    396.190   108.198
  400   10.044   9.997   35.226    0.711    397.182   108.288
  401   10.032   9.984   35.224    0.712    398.174   108.293
  402   10.025   9.978   35.223    0.713    399.166   108.298
  403   10.019   9.971   35.222    0.714    400.158   108.349
  404   10.015   9.967   35.221    0.715    401.150   108.402
  405   10.008   9.960   35.220    0.716    402.142   108.477
  406   10.003   9.955   35.219    0.717    403.134   108.482
  407   9.988   9.941   35.218    0.718    404.126   108.495
  408   9.967   9.919   35.215    0.719    405.118   108.414
  409   9.956   9.908   35.213    0.720    406.110   108.372
  410   9.927   9.879   35.210    0.721    407.102   108.440
  411   9.911   9.862   35.207    0.722    408.094   108.490
  412   9.903   9.854   35.206    0.723    409.085   108.575
  413   9.896   9.848   35.205    0.724    410.077   108.649
  414   9.880   9.832   35.203    0.725    411.069   108.673
  415   9.840   9.792   35.199    0.726    412.061   108.653
  416   9.811   9.763   35.195    0.727    413.053   108.559
  417   9.800   9.752   35.194    0.728    414.045   108.531
  418   9.786   9.737   35.192    0.729    415.037   108.639
  419   9.769   9.721   35.190    0.730    416.029   108.704
  420   9.761   9.713   35.189    0.731    417.021   108.707
  421   9.758   9.710   35.188    0.732    418.013   108.700
  422   9.755   9.706   35.188    0.733    419.005   108.698
  423   9.749   9.700   35.187    0.734    419.996   108.749
  424   9.739   9.690   35.186    0.735    420.988   108.714
  425   9.724   9.675   35.183    0.736    421.980   108.730
  426   9.697   9.648   35.180    0.737    422.972   108.743
  427   9.688   9.639   35.179    0.738    423.964   108.792
  428   9.678   9.629   35.178    0.739    424.956   108.867
  429   9.665   9.616   35.176    0.740    425.948   108.870
  430   9.648   9.599   35.174    0.741    426.940   108.873
  431   9.639   9.590   35.173    0.742    427.931   108.907
  432   9.636   9.586   35.173    0.743    428.923   108.958
  433   9.633   9.584   35.172    0.744    429.915   108.965
  434   9.631   9.581   35.172    0.745    430.907   108.973
  435   9.625   9.575   35.172    0.746    431.899   108.974
  436   9.610   9.560   35.170    0.747    432.891   108.965
  437   9.593   9.543   35.168    0.748    433.882   108.876
  438   9.584   9.534   35.167    0.749    434.874   108.797
  439   9.543   9.492   35.163    0.750    435.866   108.874
  440   9.508   9.457   35.158    0.751    436.858   108.905
  441   9.499   9.449   35.157    0.752    437.850   108.903
  442   9.499   9.448   35.156    0.753    438.842   108.928
  443   9.496   9.445   35.156    0.754    439.833   109.005
  444   9.490   9.439   35.156    0.755    440.825   109.087
  445   9.471   9.420   35.153    0.756    441.817   109.110
  446   9.448   9.398   35.151    0.757    442.809   109.074
  447   9.426   9.375   35.148    0.758    443.800   109.076
  448   9.392   9.342   35.144    0.759    444.792   109.169
  449   9.377   9.326   35.142    0.760    445.784   109.197
  450   9.359   9.309   35.140    0.761    446.776   109.324
  451   9.335   9.284   35.137    0.762    447.767   109.300
  452   9.312   9.261   35.134    0.763    448.759   109.381
  453   9.291   9.240   35.132    0.764    449.751   109.516
  454   9.254   9.203   35.128    0.765    450.743   109.622
  455   9.240   9.189   35.126    0.766    451.734   109.633
  456   9.237   9.186   35.130    0.767    452.726   109.611
  457   9.179   9.128   35.123    0.768    453.718   109.686
  458   9.152   9.101   35.120    0.769    454.710   109.652
  459   9.138   9.086   35.118    0.770    455.701   109.721
  460   9.128   9.076   35.117    0.771    456.693   109.809
  461   9.125   9.073   35.116    0.772    457.685   109.990
  462   9.123   9.071   35.116    0.773    458.677   110.071
  463   9.117   9.066   35.116    0.774    459.668   110.055
  464   9.114   9.062   35.115    0.775    460.660   110.084
  465   9.111   9.060   35.115    0.776    461.652   110.117
  466   9.110   9.058   35.116    0.777    462.643   110.143
  467   9.109   9.057   35.115    0.778    463.635   110.189
  468   9.107   9.055   35.115    0.779    464.627   110.190
  469   9.098   9.045   35.114    0.780    465.618   110.175
  470   9.061   9.008   35.111    0.781    466.610   110.153
  471   9.043   8.991   35.109    0.782    467.602   110.154
  472   9.035   8.983   35.109    0.782    468.593   110.183
  473   9.030   8.978   35.108    0.783    469.585   110.297
  474   9.018   8.966   35.107    0.784    470.577   110.421
  475   9.006   8.953   35.105    0.785    471.568   110.449
  476   8.984   8.931   35.103    0.786    472.560   110.446
  477   8.975   8.922   35.102    0.787    473.552   110.416
  478   8.954   8.901   35.100    0.788    474.543   110.482
  479   8.939   8.886   35.098    0.789    475.535   110.525
  480   8.934   8.881   35.098    0.790    476.526   110.626
  481   8.933   8.880   35.098    0.791    477.518   110.691
  482   8.931   8.878   35.097    0.792    478.510   110.739
  483   8.924   8.871   35.097    0.793    479.501   110.712
  484   8.920   8.867   35.096    0.794    480.493   110.760
  485   8.890   8.837   35.092    0.795    481.484   110.824
  486   8.849   8.796   35.088    0.796    482.476   110.852
  487   8.838   8.784   35.086    0.797    483.468   110.852
  488   8.805   8.752   35.083    0.798    484.459   111.018
  489   8.750   8.697   35.077    0.799    485.451   111.269
  490   8.683   8.630   35.070    0.800    486.442   111.460
  491   8.634   8.581   35.065    0.800    487.434   111.675
  492   8.591   8.538   35.060    0.801    488.425   112.019
  493   8.553   8.500   35.056    0.802    489.417   112.430
  494   8.542   8.489   35.054    0.803    490.409   112.751
  495   8.531   8.478   35.053    0.804    491.400   112.990
  496   8.515   8.462   35.051    0.805    492.392   113.177
  497   8.503   8.450   35.050    0.806    493.383   113.284
  498   8.479   8.426   35.047    0.807    494.375   113.409
  499   8.465   8.412   35.046    0.808    495.366   113.391
  500   8.462   8.408   35.045    0.809    496.358   113.444
  501   8.456   8.402   35.045    0.810    497.349   113.470
  502   8.454   8.401   35.045    0.811    498.341   113.566
  503   8.453   8.399   35.045    0.811    499.332   113.603
  504   8.448   8.394   35.045    0.812    500.324   113.601
  505   8.445   8.392   35.044    0.813    501.315   113.617
  506   8.442   8.388   35.044    0.814    502.307   113.634
  507   8.439   8.385   35.044    0.815    503.298   113.619
  508   8.435   8.381   35.043    0.816    504.290   113.645
  509   8.430   8.375   35.042    0.817    505.281   113.685
  510   8.417   8.363   35.041    0.818    506.273   113.693
