 station cast   lat    long    jday   mo/da/yr   gmt
   57   26.611   26.598   36.443    0.273    56.633   200.851
   58   26.524   26.511   36.448    0.277    57.627   203.203
   59   26.482   26.468   36.457    0.281    58.620   204.495
   60   26.481   26.468   36.487    0.285    59.614   204.311
   61   26.498   26.484   36.499    0.289    60.607   203.077
   62   26.233   26.219   36.477    0.292    61.601   202.493
   63   26.008   25.993   36.454    0.296    62.594   203.436
   64   25.900   25.886   36.451    0.300    63.587   205.740
   65   25.703   25.688   36.451    0.304    64.581   207.221
   66   25.494   25.479   36.451    0.307    65.574   207.390
   67   25.248   25.233   36.459    0.311    66.568   207.494
   68   24.945   24.930   36.456    0.314    67.561   205.784
   69   24.766   24.751   36.438    0.318    68.554   203.363
   70   24.501   24.486   36.421    0.321    69.548   203.655
   71   24.244   24.229   36.422    0.325    70.541   204.041
   72   23.981   23.965   36.407    0.328    71.534   202.288
   73   23.708   23.693   36.380    0.331    72.528   199.975
   74   23.593   23.578   36.372    0.334    73.521   200.114
   75   23.527   23.511   36.369    0.337    74.514   201.300
   76   23.408   23.392   36.358    0.340    75.508   201.528
   77   23.289   23.273   36.350    0.344    76.501   200.895
   78   23.171   23.154   36.341    0.347    77.494   200.493
   79   23.051   23.035   36.330    0.350    78.488   200.213
   80   22.986   22.970   36.323    0.353    79.481   200.295
   81   22.850   22.833   36.308    0.356    80.474   200.285
   82   22.702   22.685   36.294    0.359    81.468   200.039
   83   22.601   22.584   36.296    0.362    82.461   199.458
   84   22.477   22.460   36.303    0.365    83.454   198.329
   85   22.436   22.418   36.317    0.367    84.448   196.277
   86   22.356   22.338   36.343    0.370    85.441   194.345
   87   22.160   22.143   36.347    0.373    86.434   191.248
   88   21.948   21.930   36.359    0.376    87.428   186.648
   89   21.789   21.771   36.376    0.378    88.421   181.449
   90   21.696   21.678   36.392    0.381    89.414   175.703
   91   21.663   21.646   36.398    0.384    90.407   170.048
   92   21.655   21.636   36.403    0.386    91.401   168.044
   93   21.619   21.601   36.407    0.389    92.394   168.948
   94   21.484   21.465   36.414    0.392    93.387   169.476
   95   21.287   21.268   36.412    0.394    94.380   166.191
   96   21.238   21.219   36.403    0.397    95.374   161.078
   97   21.198   21.180   36.393    0.399    96.367   160.074
   98   21.144   21.125   36.386    0.402    97.360   161.383
   99   21.138   21.119   36.387    0.404    98.353   161.669
  100   21.051   21.032   36.392    0.407    99.347   161.599
  101   20.906   20.887   36.402    0.409    100.340   158.839
  102   20.849   20.830   36.414    0.411    101.333   153.619
  103   20.839   20.819   36.433    0.414    102.326   150.802
  104   20.770   20.750   36.443    0.416    103.319   150.213
  105   20.704   20.684   36.455    0.418    104.313   148.826
  106   20.605   20.585   36.476    0.421    105.306   146.187
  107   20.393   20.372   36.454    0.423    106.299   143.446
  108   20.147   20.127   36.455    0.425    107.292   139.763
  109   20.097   20.077   36.513    0.427    108.285   135.197
  110   20.091   20.070   36.522    0.429    109.279   131.102
  111   20.036   20.015   36.527    0.432    110.272   128.995
  112   19.911   19.890   36.532    0.434    111.265   127.985
  113   19.856   19.835   36.532    0.436    112.258   126.548
  114   19.844   19.823   36.532    0.438    113.251   125.722
  115   19.754   19.733   36.523    0.440    114.244   126.020
  116   19.648   19.626   36.509    0.442    115.238   125.241
  117   19.586   19.564   36.500    0.444    116.231   123.226
  118   19.481   19.459   36.481    0.446    117.224   121.285
  119   19.390   19.368   36.470    0.448    118.217   119.566
  120   19.383   19.361   36.472    0.450    119.210   117.517
  121   19.315   19.293   36.466    0.452    120.203   116.899
  122   19.280   19.257   36.468    0.454    121.196   116.415
  123   19.258   19.236   36.476    0.456    122.190   116.536
  124   19.217   19.195   36.472    0.458    123.183   117.892
  125   19.186   19.163   36.466    0.460    124.176   118.282
  126   19.128   19.105   36.465    0.462    125.169   116.491
  127   19.092   19.069   36.474    0.464    126.162   114.800
  128   19.069   19.046   36.481    0.465    127.155   115.602
  129   19.009   18.986   36.478    0.467    128.148   118.274
  130   18.907   18.883   36.461    0.469    129.141   119.927
  131   18.815   18.792   36.461    0.471    130.134   118.564
  132   18.741   18.718   36.457    0.473    131.127   117.401
  133   18.669   18.645   36.449    0.475    132.120   117.616
  134   18.483   18.459   36.424    0.477    133.114   117.774
  135   18.421   18.397   36.414    0.478    134.107   115.681
  136   18.384   18.361   36.413    0.480    135.100   112.869
  137   18.338   18.314   36.414    0.482    136.093   112.158
  138   18.279   18.255   36.407    0.484    137.086   113.826
  139   18.249   18.225   36.404    0.486    138.079   115.215
  140   18.182   18.158   36.394    0.487    139.072   115.349
  141   18.113   18.089   36.390    0.489    140.065   114.363
  142   18.030   18.005   36.380    0.491    141.058   114.346
  143   17.920   17.896   36.365    0.493    142.051   114.514
  144   17.858   17.833   36.358    0.494    143.044   113.530
  145   17.768   17.743   36.345    0.496    144.037   113.055
  146   17.629   17.604   36.328    0.498    145.030   112.715
  147   17.554   17.529   36.321    0.499    146.023   112.155
  148   17.502   17.477   36.317    0.501    147.016   112.576
  149   17.468   17.443   36.315    0.503    148.009   113.496
  150   17.391   17.365   36.305    0.504    149.002   114.469
  151   17.357   17.332   36.301    0.506    149.995   114.925
  152   17.269   17.243   36.292    0.508    150.988   114.798
  153   17.244   17.219   36.289    0.509    151.981   114.732
  154   17.197   17.171   36.282    0.511    152.974   115.220
  155   17.158   17.132   36.275    0.512    153.967   114.977
  156   17.149   17.123   36.274    0.514    154.960   113.630
  157   17.102   17.076   36.266    0.516    155.953   112.550
  158   17.038   17.012   36.257    0.517    156.946   112.012
  159   16.932   16.905   36.243    0.519    157.939   111.937
  160   16.840   16.813   36.234    0.520    158.932   111.449
  161   16.778   16.752   36.228    0.522    159.924   112.514
  162   16.762   16.736   36.226    0.524    160.917   115.518
  163   16.762   16.735   36.227    0.525    161.910   117.231
  164   16.743   16.716   36.225    0.527    162.903   117.439
  165   16.681   16.654   36.215    0.528    163.896   117.259
  166   16.651   16.624   36.210    0.530    164.889   116.585
  167   16.619   16.591   36.205    0.531    165.882   115.791
  168   16.545   16.518   36.193    0.533    166.875   114.814
  169   16.483   16.456   36.184    0.534    167.868   113.488
  170   16.402   16.374   36.171    0.536    168.861   112.581
  171   16.379   16.351   36.170    0.537    169.854   111.373
  172   16.379   16.351   36.172    0.539    170.846   111.679
  173   16.346   16.318   36.168    0.540    171.839   113.770
  174   16.293   16.265   36.161    0.542    172.832   115.472
  175   16.285   16.257   36.160    0.543    173.825   115.718
  176   16.285   16.256   36.160    0.545    174.818   115.869
  177   16.270   16.242   36.158    0.547    175.811   116.145
  178   16.242   16.213   36.153    0.548    176.804   116.221
  179   16.191   16.162   36.146    0.550    177.796   115.988
  180   16.141   16.112   36.138    0.551    178.789   115.216
  181   16.046   16.017   36.124    0.552    179.782   114.864
  182   15.947   15.918   36.110    0.554    180.775   115.271
  183   15.912   15.883   36.104    0.555    181.768   116.140
  184   15.877   15.848   36.098    0.557    182.761   116.595
  185   15.849   15.820   36.094    0.558    183.753   116.337
  186   15.833   15.803   36.091    0.560    184.746   115.296
  187   15.817   15.788   36.088    0.561    185.739   113.922
  188   15.776   15.746   36.081    0.563    186.732   113.060
  189   15.708   15.678   36.071    0.564    187.725   112.723
  190   15.680   15.650   36.067    0.566    188.717   112.295
  191   15.649   15.618   36.062    0.567    189.710   111.928
  192   15.633   15.603   36.060    0.569    190.703   111.743
  193   15.613   15.582   36.057    0.570    191.696   111.982
  194   15.600   15.570   36.055    0.571    192.689   112.325
  195   15.576   15.545   36.052    0.573    193.681   112.550
  196   15.507   15.476   36.042    0.574    194.674   112.813
  197   15.498   15.467   36.041    0.576    195.667   113.342
  198   15.497   15.466   36.041    0.577    196.660   113.928
  199   15.495   15.464   36.041    0.579    197.652   114.340
  200   15.413   15.382   36.029    0.580    198.645   114.587
  201   15.326   15.295   36.016    0.581    199.638   114.913
  202   15.304   15.273   36.012    0.583    200.631   115.375
  203   15.286   15.255   36.009    0.584    201.623   115.581
  204   15.256   15.225   36.005    0.586    202.616   115.257
  205   15.235   15.203   36.002    0.587    203.609   115.002
  206   15.204   15.172   35.998    0.588    204.602   115.478
  207   15.194   15.162   35.996    0.590    205.594   116.693
  208   15.147   15.115   35.990    0.591    206.587   118.024
  209   15.084   15.052   35.979    0.593    207.580   118.680
  210   15.024   14.991   35.970    0.594    208.572   118.746
  211   14.971   14.939   35.961    0.595    209.565   118.783
  212   14.929   14.897   35.955    0.597    210.558   118.545
  213   14.907   14.875   35.951    0.598    211.550   117.914
  214   14.846   14.814   35.942    0.599    212.543   117.712
  215   14.816   14.783   35.937    0.601    213.536   117.454
  216   14.779   14.747   35.931    0.602    214.528   116.896
  217   14.736   14.703   35.923    0.604    215.521   116.146
  218   14.653   14.620   35.910    0.605    216.514   115.416
  219   14.622   14.590   35.906    0.606    217.506   114.823
  220   14.592   14.560   35.901    0.608    218.499   114.662
  221   14.547   14.514   35.895    0.609    219.492   115.036
  222   14.510   14.477   35.889    0.610    220.484   115.407
  223   14.476   14.443   35.884    0.612    221.477   115.555
  224   14.444   14.411   35.879    0.613    222.470   115.659
  225   14.424   14.390   35.875    0.614    223.462   115.632
  226   14.396   14.363   35.871    0.616    224.455   115.539
  227   14.376   14.343   35.868    0.617    225.448   115.275
  228   14.328   14.295   35.860    0.618    226.440   114.899
  229   14.270   14.236   35.851    0.620    227.433   114.370
  230   14.211   14.177   35.841    0.621    228.425   113.975
  231   14.160   14.126   35.833    0.622    229.418   113.841
  232   14.143   14.109   35.830    0.623    230.411   114.023
  233   14.120   14.086   35.827    0.625    231.403   114.176
  234   14.090   14.055   35.823    0.626    232.396   114.068
  235   14.053   14.019   35.818    0.627    233.388   113.879
  236   14.030   13.996   35.814    0.629    234.381   113.701
  237   14.021   13.987   35.813    0.630    235.373   113.605
  238   14.009   13.974   35.811    0.631    236.366   113.608
  239   13.957   13.923   35.803    0.632    237.359   113.706
  240   13.916   13.881   35.797    0.634    238.351   113.735
  241   13.895   13.861   35.793    0.635    239.344   113.645
  242   13.859   13.824   35.787    0.636    240.336   113.637
  243   13.813   13.778   35.780    0.638    241.329   113.508
  244   13.783   13.748   35.776    0.639    242.321   113.256
  245   13.764   13.728   35.773    0.640    243.314   112.977
  246   13.744   13.708   35.770    0.641    244.306   112.798
  247   13.718   13.683   35.765    0.643    245.299   112.734
  248   13.686   13.651   35.761    0.644    246.291   112.600
  249   13.658   13.622   35.757    0.645    247.284   112.510
  250   13.623   13.588   35.752    0.647    248.276   112.399
  251   13.593   13.557   35.746    0.648    249.269   112.452
  252   13.574   13.538   35.743    0.649    250.261   112.504
  253   13.549   13.513   35.739    0.650    251.254   112.532
  254   13.471   13.435   35.726    0.652    252.246   112.653
  255   13.391   13.355   35.713    0.653    253.239   112.621
  256   13.367   13.330   35.709    0.654    254.231   112.444
  257   13.353   13.317   35.707    0.655    255.224   112.375
  258   13.328   13.292   35.703    0.657    256.216   112.449
  259   13.269   13.232   35.694    0.658    257.209   112.550
  260   13.221   13.185   35.688    0.659    258.201   112.376
  261   13.209   13.173   35.686    0.660    259.194   112.057
  262   13.159   13.122   35.678    0.661    260.186   111.897
  263   13.111   13.075   35.671    0.663    261.179   111.863
  264   13.084   13.047   35.667    0.664    262.171   111.845
  265   13.045   13.009   35.662    0.665    263.163   111.797
  266   13.036   12.999   35.660    0.666    264.156   111.677
  267   13.030   12.993   35.659    0.668    265.148   111.613
  268   13.018   12.981   35.657    0.669    266.141   111.610
  269   13.006   12.969   35.655    0.670    267.133   111.627
  270   12.997   12.959   35.653    0.671    268.126   111.616
  271   12.964   12.927   35.649    0.672    269.118   111.593
  272   12.939   12.901   35.645    0.674    270.110   111.446
  273   12.925   12.888   35.643    0.675    271.103   111.329
  274   12.895   12.857   35.639    0.676    272.095   111.330
  275   12.847   12.810   35.631    0.677    273.088   111.399
  276   12.802   12.765   35.624    0.678    274.080   111.371
  277   12.799   12.761   35.624    0.680    275.072   111.224
  278   12.785   12.747   35.621    0.681    276.065   111.142
  279   12.756   12.718   35.617    0.682    277.057   111.102
  280   12.747   12.709   35.616    0.683    278.049   111.074
  281   12.747   12.709   35.616    0.684    279.042   110.970
  282   12.735   12.697   35.614    0.686    280.034   111.007
  283   12.692   12.654   35.608    0.687    281.027   111.015
  284   12.667   12.628   35.604    0.688    282.019   110.895
  285   12.647   12.609   35.601    0.689    283.011   110.832
  286   12.636   12.597   35.599    0.690    284.004   110.773
  287   12.620   12.581   35.596    0.692    284.996   110.766
  288   12.580   12.541   35.589    0.693    285.988   110.732
  289   12.509   12.469   35.579    0.694    286.981   110.708
  290   12.475   12.435   35.574    0.695    287.973   110.594
  291   12.451   12.412   35.570    0.696    288.965   110.535
  292   12.435   12.395   35.567    0.697    289.957   110.499
  293   12.419   12.379   35.564    0.699    290.950   110.454
  294   12.395   12.356   35.560    0.700    291.942   110.416
  295   12.327   12.288   35.552    0.701    292.934   110.448
  296   12.305   12.266   35.549    0.702    293.927   110.420
  297   12.274   12.235   35.544    0.703    294.919   110.467
  298   12.245   12.205   35.539    0.704    295.911   110.438
  299   12.231   12.191   35.537    0.706    296.903   110.398
  300   12.227   12.187   35.536    0.707    297.896   110.275
  301   12.226   12.186   35.536    0.708    298.888   110.228
  302   12.221   12.181   35.536    0.709    299.880   110.217
  303   12.206   12.166   35.534    0.710    300.873   110.203
  304   12.183   12.143   35.530    0.711    301.865   110.160
  305   12.167   12.127   35.528    0.713    302.857   110.090
  306   12.148   12.107   35.525    0.714    303.849   110.106
  307   12.125   12.085   35.522    0.715    304.842   110.159
  308   12.120   12.079   35.521    0.716    305.834   110.174
  309   12.104   12.063   35.519    0.717    306.826   110.266
  310   12.083   12.042   35.516    0.718    307.818   110.361
  311   12.064   12.023   35.513    0.720    308.810   110.437
  312   12.049   12.007   35.510    0.721    309.803   110.425
  313   12.044   12.002   35.510    0.722    310.795   110.373
  314   12.038   11.997   35.509    0.723    311.787   110.308
  315   12.026   11.985   35.507    0.724    312.779   110.254
  316   12.016   11.974   35.505    0.725    313.771   110.255
  317   12.006   11.964   35.503    0.726    314.764   110.228
  318   11.996   11.954   35.501    0.728    315.756   110.207
  319   11.978   11.936   35.499    0.729    316.748   110.232
  320   11.964   11.922   35.496    0.730    317.740   110.205
  321   11.934   11.892   35.492    0.731    318.732   110.214
  322   11.880   11.838   35.485    0.732    319.724   110.206
  323   11.848   11.806   35.479    0.733    320.717   110.137
  324   11.846   11.804   35.479    0.734    321.709   110.088
  325   11.846   11.803   35.479    0.736    322.701   110.113
  326   11.843   11.800   35.478    0.737    323.693   110.123
  327   11.831   11.788   35.476    0.738    324.685   110.123
  328   11.813   11.770   35.473    0.739    325.677   110.079
  329   11.769   11.726   35.467    0.740    326.669   110.064
  330   11.737   11.695   35.463    0.741    327.662   110.026
  331   11.715   11.672   35.459    0.742    328.654   110.096
  332   11.703   11.660   35.458    0.743    329.646   110.085
  333   11.698   11.655   35.456    0.745    330.638   110.073
  334   11.696   11.652   35.456    0.746    331.630   110.062
  335   11.687   11.643   35.454    0.747    332.622   110.051
  336   11.618   11.574   35.445    0.748    333.614   110.093
  337   11.578   11.535   35.438    0.749    334.606   110.052
  338   11.543   11.500   35.434    0.750    335.598   109.961
  339   11.527   11.483   35.431    0.751    336.591   109.918
  340   11.516   11.472   35.429    0.752    337.583   109.895
  341   11.509   11.465   35.428    0.754    338.575   109.884
  342   11.497   11.454   35.426    0.755    339.567   109.878
  343   11.448   11.404   35.419    0.756    340.559   109.921
  344   11.404   11.360   35.413    0.757    341.551   109.858
  345   11.370   11.326   35.407    0.758    342.543   109.832
  346   11.351   11.307   35.405    0.759    343.535   109.825
  347   11.336   11.292   35.402    0.760    344.527   109.903
  348   11.318   11.274   35.400    0.761    345.519   109.972
  349   11.301   11.257   35.398    0.762    346.511   109.979
  350   11.287   11.242   35.395    0.764    347.503   109.940
  351   11.250   11.205   35.391    0.765    348.495   109.961
  352   11.241   11.197   35.389    0.766    349.487   109.973
  353   11.237   11.192   35.389    0.767    350.479   109.983
  354   11.224   11.180   35.387    0.768    351.471   109.838
  355   11.211   11.166   35.385    0.769    352.463   109.796
  356   11.203   11.158   35.384    0.770    353.455   109.753
  357   11.190   11.145   35.382    0.771    354.447   109.783
  358   11.176   11.131   35.380    0.772    355.439   109.838
  359   11.165   11.120   35.378    0.773    356.431   109.783
  360   11.139   11.093   35.374    0.775    357.423   109.743
  361   11.132   11.086   35.373    0.776    358.415   109.646
  362   11.116   11.070   35.371    0.777    359.407   109.651
  363   11.094   11.048   35.368    0.778    360.399   109.641
  364   11.078   11.032   35.365    0.779    361.391   109.604
  365   11.061   11.016   35.363    0.780    362.383   109.532
  366   11.056   11.010   35.362    0.781    363.375   109.510
  367   11.048   11.002   35.361    0.782    364.367   109.518
  368   11.044   10.998   35.360    0.783    365.359   109.467
  369   11.025   10.979   35.358    0.784    366.351   109.538
  370   11.007   10.961   35.355    0.785    367.343   109.607
  371   10.990   10.943   35.352    0.786    368.335   109.655
  372   10.930   10.883   35.344    0.788    369.327   109.679
  373   10.876   10.829   35.336    0.789    370.319   109.602
  374   10.820   10.774   35.329    0.790    371.310   109.525
  375   10.798   10.752   35.325    0.791    372.302   109.450
  376   10.793   10.747   35.324    0.792    373.294   109.427
  377   10.779   10.732   35.322    0.793    374.286   109.505
  378   10.753   10.707   35.319    0.794    375.278   109.643
  379   10.734   10.687   35.316    0.795    376.270   109.635
  380   10.717   10.670   35.314    0.796    377.262   109.594
  381   10.675   10.628   35.308    0.797    378.254   109.596
  382   10.655   10.609   35.305    0.798    379.246   109.597
  383   10.635   10.588   35.302    0.799    380.237   109.618
  384   10.618   10.571   35.299    0.800    381.229   109.685
  385   10.573   10.526   35.293    0.801    382.221   109.744
  386   10.547   10.500   35.290    0.803    383.213   109.749
  387   10.536   10.489   35.288    0.804    384.205   109.699
  388   10.532   10.485   35.287    0.805    385.197   109.650
  389   10.525   10.477   35.287    0.806    386.189   109.620
  390   10.511   10.464   35.285    0.807    387.180   109.589
  391   10.484   10.436   35.282    0.808    388.172   109.596
  392   10.472   10.425   35.280    0.809    389.164   109.579
  393   10.469   10.422   35.280    0.810    390.156   109.553
  394   10.463   10.415   35.279    0.811    391.148   109.522
  395   10.454   10.407   35.278    0.812    392.140   109.555
  396   10.422   10.374   35.274    0.813    393.131   109.597
  397   10.394   10.346   35.270    0.814    394.123   109.625
  398   10.378   10.330   35.268    0.815    395.115   109.583
  399   10.358   10.310   35.265    0.816    396.107   109.565
  400   10.344   10.296   35.263    0.817    397.099   109.584
  401   10.335   10.287   35.262    0.818    398.090   109.538
  402   10.323   10.275   35.260    0.819    399.082   109.508
  403   10.299   10.251   35.257    0.820    400.074   109.482
  404   10.240   10.192   35.249    0.821    401.066   109.491
  405   10.202   10.154   35.244    0.822    402.057   109.451
  406   10.198   10.150   35.243    0.823    403.049   109.427
  407   10.187   10.139   35.242    0.824    404.041   109.514
  408   10.178   10.130   35.241    0.826    405.033   109.551
  409   10.171   10.122   35.240    0.827    406.024   109.542
  410   10.163   10.115   35.239    0.828    407.016   109.499
  411   10.157   10.109   35.238    0.829    408.008   109.406
  412   10.143   10.094   35.236    0.830    409.000   109.426
  413   10.122   10.073   35.234    0.831    409.991   109.397
  414   10.104   10.055   35.231    0.832    410.983   109.415
  415   10.099   10.050   35.230    0.833    411.975   109.406
  416   10.090   10.040   35.230    0.834    412.967   109.407
  417   10.082   10.033   35.229    0.835    413.958   109.478
  418   10.070   10.020   35.227    0.836    414.950   109.490
  419   10.041   9.991   35.223    0.837    415.942   109.471
  420   9.984   9.935   35.216    0.838    416.933   109.511
  421   9.931   9.881   35.208    0.839    417.925   109.471
  422   9.911   9.862   35.205    0.840    418.917   109.391
  423   9.906   9.856   35.205    0.841    419.908   109.428
  424   9.904   9.855   35.204    0.842    420.900   109.456
  425   9.902   9.853   35.204    0.843    421.892   109.500
  426   9.899   9.849   35.204    0.844    422.884   109.519
  427   9.896   9.846   35.204    0.845    423.875   109.494
  428   9.892   9.842   35.203    0.846    424.867   109.488
  429   9.879   9.829   35.202    0.847    425.858   109.474
  430   9.854   9.804   35.198    0.848    426.850   109.378
  431   9.842   9.792   35.197    0.849    427.842   109.339
  432   9.832   9.782   35.195    0.850    428.833   109.418
  433   9.820   9.770   35.194    0.851    429.825   109.546
  434   9.808   9.758   35.192    0.852    430.817   109.690
  435   9.775   9.725   35.187    0.853    431.808   109.786
  436   9.734   9.683   35.182    0.854    432.800   109.857
  437   9.672   9.622   35.174    0.855    433.792   110.001
  438   9.636   9.585   35.170    0.856    434.783   110.148
  439   9.636   9.586   35.169    0.857    435.775   110.284
  440   9.634   9.583   35.169    0.858    436.766   110.428
  441   9.626   9.576   35.168    0.859    437.758   110.511
  442   9.621   9.570   35.168    0.860    438.750   110.472
  443   9.612   9.561   35.167    0.861    439.741   110.432
  444   9.602   9.551   35.166    0.862    440.733   110.413
  445   9.601   9.550   35.166    0.863    441.724   110.277
  446   9.599   9.548   35.166    0.864    442.716   110.231
  447   9.594   9.542   35.165    0.865    443.707   110.138
  448   9.590   9.539   35.165    0.866    444.699   110.149
  449   9.565   9.514   35.162    0.867    445.691   110.151
  450   9.556   9.505   35.160    0.868    446.682   110.123
  451   9.549   9.497   35.160    0.869    447.674   110.074
  452   9.548   9.496   35.160    0.870    448.665   110.092
  453   9.547   9.495   35.160    0.871    449.657   110.059
  454   9.544   9.492   35.159    0.872    450.648   109.965
  455   9.529   9.477   35.157    0.873    451.640   109.977
  456   9.513   9.461   35.155    0.874    452.631   109.958
  457   9.484   9.431   35.151    0.875    453.623   109.997
  458   9.446   9.394   35.147    0.876    454.614   110.121
  459   9.433   9.381   35.145    0.877    455.606   110.229
  460   9.417   9.364   35.142    0.878    456.597   110.388
  461   9.386   9.334   35.138    0.879    457.589   110.559
  462   9.351   9.299   35.134    0.880    458.580   110.646
  463   9.294   9.242   35.127    0.881    459.572   110.685
  464   9.281   9.229   35.126    0.882    460.563   110.686
  465   9.279   9.226   35.125    0.883    461.555   110.880
  466   9.276   9.224   35.125    0.884    462.546   111.052
  467   9.267   9.215   35.125    0.885    463.538   111.122
  468   9.255   9.203   35.123    0.886    464.529   111.098
  469   9.241   9.188   35.122    0.887    465.521   110.956
  470   9.221   9.168   35.119    0.888    466.512   110.860
  471   9.207   9.154   35.118    0.889    467.504   110.824
  472   9.197   9.145   35.116    0.890    468.495   110.841
  473   9.194   9.141   35.116    0.891    469.487   110.922
  474   9.187   9.134   35.115    0.892    470.478   111.017
  475   9.173   9.120   35.113    0.893    471.469   111.051
  476   9.146   9.093   35.111    0.894    472.461   111.156
  477   9.131   9.078   35.108    0.895    473.452   111.196
  478   9.111   9.058   35.106    0.896    474.444   111.289
  479   9.090   9.036   35.104    0.897    475.435   111.370
  480   9.085   9.032   35.103    0.898    476.427   111.418
  481   9.082   9.029   35.103    0.899    477.418   111.459
  482   9.080   9.026   35.103    0.900    478.409   111.479
  483   9.075   9.021   35.102    0.900    479.401   111.512
  484   9.061   9.007   35.101    0.901    480.392   111.526
  485   9.011   8.957   35.095    0.902    481.383   111.587
  486   8.993   8.940   35.093    0.903    482.375   111.565
  487   8.991   8.937   35.093    0.904    483.366   111.554
  488   8.983   8.929   35.092    0.905    484.358   111.591
  489   8.974   8.920   35.091    0.906    485.349   111.630
  490   8.935   8.881   35.086    0.907    486.340   111.767
  491   8.912   8.858   35.084    0.908    487.332   111.779
  492   8.900   8.846   35.082    0.909    488.323   111.828
  493   8.895   8.840   35.082    0.910    489.314   111.924
  494   8.886   8.832   35.081    0.911    490.306   111.991
  495   8.856   8.802   35.077    0.912    491.297   112.005
  496   8.847   8.793   35.076    0.913    492.288   111.928
  497   8.842   8.787   35.075    0.914    493.280   111.885
  498   8.826   8.772   35.074    0.915    494.271   111.989
  499   8.810   8.755   35.072    0.916    495.262   112.110
  500   8.799   8.744   35.071    0.917    496.254   112.116
  501   8.761   8.707   35.067    0.918    497.245   112.208
  502   8.747   8.692   35.065    0.919    498.236   112.245
  503   8.736   8.681   35.064    0.920    499.228   112.336
  504   8.706   8.651   35.061    0.921    500.219   112.441
  505   8.695   8.640   35.060    0.921    501.210   112.474
  506   8.674   8.619   35.058    0.922    502.202   112.571
  507   8.656   8.602   35.056    0.923    503.193   112.656
  508   8.638   8.583   35.054    0.924    504.184   112.791
  509   8.626   8.571   35.053    0.925    505.175   112.900
  510   8.620   8.565   35.052    0.926    506.167   112.957
