 station cast   lat    long    jday   mo/da/yr   gmt
   35   29.457   29.448   36.239    0.178    34.769   193.729
   36   29.457   29.448   36.239    0.183    35.763   193.536
   37   29.457   29.447   36.239    0.188    36.756   193.648
   38   29.456   29.447   36.240    0.193    37.749   193.644
   39   29.456   29.447   36.240    0.198    38.743   193.730
   40   29.457   29.447   36.240    0.203    39.736   193.759
   41   29.456   29.446   36.240    0.208    40.729   193.661
   42   29.455   29.444   36.240    0.214    41.722   193.965
   43   29.453   29.442   36.240    0.219    42.716   193.820
   44   29.452   29.441   36.240    0.224    43.709   193.435
   45   29.451   29.440   36.241    0.229    44.702   193.402
   46   29.448   29.437   36.241    0.234    45.696   193.555
   47   29.449   29.437   36.242    0.239    46.689   193.889
   48   29.443   29.431   36.242    0.244    47.682   193.766
   49   29.405   29.393   36.241    0.249    48.675   193.826
   50   29.282   29.270   36.242    0.254    49.669   194.654
   51   29.141   29.129   36.243    0.259    50.662   196.616
   52   28.913   28.901   36.241    0.263    51.655   198.818
   53   28.779   28.766   36.236    0.268    52.648   200.801
   54   28.044   28.031   36.242    0.273    53.642   204.305
   55   27.285   27.272   36.272    0.277    54.635   218.651
   56   27.021   27.008   36.277    0.281    55.628   225.854
   57   26.839   26.826   36.287    0.286    56.621   224.253
   58   26.690   26.676   36.286    0.290    57.615   223.612
   59   26.308   26.295   36.289    0.294    58.608   224.528
   60   26.121   26.108   36.292    0.298    59.601   225.857
   61   25.965   25.952   36.280    0.302    60.594   226.089
   62   25.877   25.863   36.296    0.305    61.587   225.384
   63   25.702   25.688   36.303    0.309    62.581   224.488
   64   25.455   25.441   36.308    0.313    63.574   223.875
   65   25.320   25.305   36.303    0.317    64.567   223.711
   66   25.151   25.137   36.302    0.320    65.560   223.686
   67   25.022   25.008   36.310    0.324    66.553   222.506
   68   24.883   24.868   36.314    0.328    67.546   221.491
   69   24.785   24.770   36.340    0.331    68.540   220.422
   70   24.593   24.578   36.331    0.335    69.533   218.870
   71   24.410   24.395   36.335    0.338    70.526   217.854
   72   24.261   24.246   36.327    0.341    71.519   217.383
   73   24.203   24.187   36.329    0.345    72.512   217.305
   74   24.158   24.143   36.329    0.348    73.505   216.762
   75   24.092   24.076   36.324    0.351    74.498   215.894
   76   23.959   23.943   36.307    0.355    75.492   215.199
   77   23.742   23.726   36.278    0.358    76.485   214.959
   78   23.551   23.535   36.275    0.361    77.478   213.989
   79   23.521   23.505   36.276    0.364    78.471   212.405
   80   23.499   23.483   36.277    0.368    79.464   211.837
   81   23.461   23.444   36.296    0.371    80.457   211.788
   82   23.390   23.373   36.304    0.374    81.450   211.461
   83   23.311   23.294   36.294    0.377    82.443   210.547
   84   23.279   23.262   36.299    0.380    83.436   210.323
   85   23.260   23.242   36.311    0.383    84.430   210.443
   86   23.241   23.223   36.310    0.387    85.423   210.081
   87   23.182   23.164   36.305    0.390    86.416   209.443
   88   23.152   23.134   36.305    0.393    87.409   208.950
   89   23.126   23.107   36.304    0.396    88.402   208.827
   90   23.063   23.044   36.299    0.399    89.395   208.686
   91   23.007   22.988   36.298    0.402    90.388   208.363
   92   22.928   22.909   36.294    0.405    91.381   207.746
   93   22.820   22.801   36.294    0.408    92.374   206.669
   94   22.743   22.724   36.291    0.411    93.367   205.257
   95   22.611   22.591   36.280    0.414    94.360   203.503
   96   22.467   22.448   36.270    0.417    95.353   200.823
   97   22.348   22.328   36.262    0.420    96.346   198.873
   98   22.242   22.222   36.255    0.423    97.339   196.782
   99   22.182   22.163   36.256    0.426    98.332   194.457
  100   22.145   22.125   36.259    0.428    99.325   193.418
  101   22.126   22.106   36.265    0.431    100.318   193.166
  102   22.101   22.081   36.285    0.434    101.311   193.182
  103   21.953   21.932   36.264    0.437    102.304   191.843
  104   21.913   21.892   36.270    0.440    103.297   187.487
  105   21.861   21.840   36.273    0.443    104.290   185.298
  106   21.811   21.790   36.267    0.445    105.283   185.094
  107   21.807   21.786   36.287    0.448    106.276   184.995
  108   21.830   21.808   36.322    0.451    107.269   184.876
  109   21.807   21.785   36.366    0.453    108.262   185.067
  110   21.776   21.754   36.379    0.456    109.255   183.285
  111   21.699   21.677   36.377    0.459    110.248   180.322
  112   21.587   21.565   36.376    0.461    111.241   177.053
  113   21.561   21.539   36.378    0.464    112.234   173.676
  114   21.538   21.516   36.378    0.467    113.227   171.340
  115   21.480   21.458   36.375    0.469    114.220   170.319
  116   21.476   21.453   36.383    0.472    115.213   168.980
  117   21.409   21.386   36.383    0.474    116.206   168.109
  118   21.293   21.270   36.374    0.477    117.199   167.346
  119   21.253   21.230   36.369    0.480    118.192   165.320
  120   21.217   21.194   36.365    0.482    119.185   163.766
  121   21.160   21.136   36.364    0.485    120.177   163.226
  122   21.118   21.095   36.373    0.487    121.170   161.463
  123   21.032   21.008   36.367    0.490    122.163   158.169
  124   21.012   20.988   36.380    0.492    123.156   155.724
  125   20.959   20.934   36.380    0.495    124.149   154.963
  126   20.880   20.856   36.383    0.497    125.142   154.418
  127   20.837   20.812   36.408    0.499    126.135   150.027
  128   20.802   20.777   36.414    0.502    127.128   144.583
  129   20.744   20.720   36.424    0.504    128.121   143.781
  130   20.750   20.725   36.452    0.507    129.113   145.883
  131   20.750   20.725   36.468    0.509    130.106   145.949
  132   20.705   20.680   36.477    0.511    131.099   143.780
  133   20.667   20.642   36.479    0.514    132.092   140.504
  134   20.577   20.551   36.494    0.516    133.085   137.263
  135   20.528   20.503   36.508    0.518    134.078   132.444
  136   20.491   20.465   36.513    0.520    135.071   129.059
  137   20.460   20.434   36.515    0.523    136.063   128.326
  138   20.426   20.400   36.523    0.525    137.056   128.449
  139   20.382   20.356   36.528    0.527    138.049   127.806
  140   20.272   20.245   36.532    0.529    139.042   128.065
  141   20.181   20.155   36.533    0.531    140.035   130.649
  142   20.118   20.091   36.533    0.534    141.028   131.719
  143   20.063   20.036   36.535    0.536    142.020   130.004
  144   20.014   19.987   36.538    0.538    143.013   126.795
  145   19.970   19.943   36.564    0.540    144.006   124.869
  146   19.927   19.900   36.568    0.542    144.999   126.932
  147   19.838   19.810   36.562    0.544    145.992   129.729
  148   19.768   19.740   36.555    0.546    146.984   130.249
  149   19.693   19.666   36.545    0.548    147.977   128.869
  150   19.643   19.616   36.540    0.550    148.970   126.834
  151   19.606   19.579   36.540    0.552    149.963   125.171
  152   19.592   19.564   36.541    0.554    150.955   124.883
  153   19.563   19.535   36.537    0.556    151.948   125.508
  154   19.545   19.517   36.537    0.558    152.941   125.275
  155   19.519   19.491   36.537    0.560    153.934   124.664
  156   19.467   19.439   36.534    0.562    154.926   124.700
  157   19.428   19.399   36.533    0.564    155.919   124.448
  158   19.406   19.377   36.532    0.566    156.912   124.184
  159   19.366   19.337   36.532    0.568    157.905   124.292
  160   19.324   19.294   36.533    0.570    158.897   124.541
  161   19.305   19.276   36.535    0.572    159.890   125.045
  162   19.288   19.258   36.535    0.574    160.883   126.080
  163   19.257   19.227   36.533    0.576    161.876   126.653
  164   19.214   19.185   36.537    0.578    162.868   126.718
  165   19.149   19.119   36.534    0.580    163.861   127.769
  166   19.107   19.077   36.534    0.581    164.854   129.252
  167   19.066   19.036   36.535    0.583    165.846   130.630
  168   19.055   19.025   36.537    0.585    166.839   132.136
  169   19.045   19.015   36.539    0.587    167.832   133.480
  170   19.009   18.978   36.539    0.589    168.824   134.449
  171   18.921   18.890   36.534    0.591    169.817   135.453
  172   18.877   18.846   36.530    0.593    170.810   136.662
  173   18.809   18.778   36.522    0.595    171.802   137.144
  174   18.758   18.727   36.518    0.596    172.795   136.396
  175   18.730   18.699   36.516    0.598    173.788   136.287
  176   18.675   18.644   36.508    0.600    174.780   137.208
  177   18.618   18.587   36.501    0.602    175.773   138.174
  178   18.582   18.550   36.495    0.604    176.766   138.646
  179   18.525   18.494   36.486    0.605    177.758   138.469
  180   18.451   18.419   36.476    0.607    178.751   137.402
  181   18.402   18.370   36.470    0.609    179.744   135.975
  182   18.326   18.294   36.457    0.611    180.736   134.962
  183   18.231   18.199   36.441    0.612    181.729   133.609
  184   18.150   18.118   36.426    0.614    182.721   131.240
  185   18.057   18.025   36.410    0.616    183.714   128.037
  186   18.000   17.968   36.403    0.618    184.707   125.762
  187   17.971   17.939   36.398    0.619    185.699   124.614
  188   17.939   17.906   36.393    0.621    186.692   123.863
  189   17.914   17.881   36.389    0.623    187.684   123.169
  190   17.871   17.838   36.380    0.625    188.677   122.780
  191   17.836   17.803   36.376    0.626    189.670   122.218
  192   17.797   17.764   36.371    0.628    190.662   121.374
  193   17.735   17.702   36.362    0.630    191.655   120.806
  194   17.679   17.646   36.355    0.631    192.647   120.334
  195   17.657   17.624   36.353    0.633    193.640   120.251
  196   17.629   17.596   36.350    0.635    194.632   120.765
  197   17.587   17.553   36.345    0.636    195.625   121.213
  198   17.536   17.502   36.339    0.638    196.617   121.491
  199   17.514   17.480   36.335    0.640    197.610   121.465
  200   17.474   17.441   36.330    0.641    198.602   121.108
  201   17.425   17.391   36.324    0.643    199.595   121.021
  202   17.397   17.363   36.321    0.645    200.588   121.454
  203   17.378   17.343   36.318    0.646    201.580   121.878
  204   17.358   17.324   36.315    0.648    202.573   121.838
  205   17.347   17.313   36.314    0.650    203.565   121.628
  206   17.264   17.229   36.304    0.651    204.558   121.724
  207   17.223   17.188   36.300    0.653    205.550   122.615
  208   17.208   17.173   36.299    0.655    206.543   123.794
  209   17.197   17.162   36.297    0.656    207.535   124.487
  210   17.178   17.143   36.293    0.658    208.528   124.469
  211   17.150   17.114   36.289    0.659    209.520   124.201
  212   17.119   17.083   36.285    0.661    210.513   124.293
  213   17.080   17.045   36.281    0.663    211.505   124.984
  214   17.042   17.006   36.277    0.664    212.497   126.176
  215   17.012   16.976   36.273    0.666    213.490   127.127
  216   16.976   16.940   36.269    0.667    214.482   127.296
  217   16.919   16.883   36.260    0.669    215.475   126.736
  218   16.858   16.822   36.251    0.671    216.467   125.797
  219   16.806   16.770   36.244    0.672    217.460   125.287
  220   16.735   16.698   36.234    0.674    218.452   125.731
  221   16.688   16.652   36.227    0.675    219.445   127.052
  222   16.656   16.619   36.222    0.677    220.437   128.846
  223   16.608   16.572   36.215    0.678    221.429   130.047
  224   16.580   16.543   36.212    0.680    222.422   130.027
  225   16.579   16.542   36.211    0.682    223.414   129.832
  226   16.556   16.519   36.207    0.683    224.407   129.753
  227   16.511   16.474   36.201    0.685    225.399   129.761
  228   16.482   16.445   36.197    0.686    226.392   129.361
  229   16.439   16.402   36.191    0.688    227.384   128.633
  230   16.389   16.351   36.183    0.689    228.376   127.787
  231   16.337   16.299   36.173    0.691    229.369   126.640
  232   16.240   16.203   36.159    0.692    230.361   125.820
  233   16.168   16.131   36.146    0.694    231.353   125.394
  234   16.118   16.080   36.137    0.695    232.346   124.584
  235   16.076   16.038   36.130    0.697    233.338   122.146
  236   16.040   16.003   36.125    0.698    234.331   118.978
  237   15.990   15.952   36.116    0.700    235.323   118.327
  238   15.932   15.894   36.106    0.701    236.315   118.569
  239   15.867   15.829   36.097    0.703    237.308   118.169
  240   15.831   15.793   36.092    0.704    238.300   117.623
  241   15.759   15.721   36.082    0.706    239.292   117.899
  242   15.726   15.687   36.077    0.707    240.285   118.837
  243   15.683   15.645   36.070    0.709    241.277   118.936
  244   15.650   15.611   36.064    0.710    242.269   118.032
  245   15.627   15.588   36.060    0.712    243.262   116.862
  246   15.610   15.571   36.057    0.713    244.254   115.880
  247   15.588   15.549   36.053    0.715    245.246   115.369
  248   15.533   15.494   36.045    0.716    246.239   115.265
  249   15.492   15.453   36.040    0.717    247.231   115.255
  250   15.470   15.431   36.037    0.719    248.223   115.235
  251   15.441   15.402   36.032    0.720    249.215   115.242
  252   15.395   15.355   36.025    0.722    250.208   115.247
  253   15.346   15.307   36.017    0.723    251.200   115.139
  254   15.310   15.271   36.011    0.725    252.192   115.028
  255   15.253   15.214   36.002    0.726    253.185   114.911
  256   15.197   15.157   35.993    0.727    254.177   114.788
  257   15.155   15.115   35.987    0.729    255.169   114.606
  258   15.127   15.087   35.983    0.730    256.161   114.444
  259   15.079   15.039   35.975    0.732    257.154   114.385
  260   15.026   14.986   35.967    0.733    258.146   114.326
  261   15.017   14.978   35.966    0.734    259.138   114.238
  262   15.013   14.973   35.965    0.736    260.130   114.291
  263   14.992   14.952   35.962    0.737    261.123   114.428
  264   14.960   14.920   35.957    0.739    262.115   114.435
  265   14.941   14.901   35.954    0.740    263.107   114.343
  266   14.899   14.858   35.947    0.741    264.099   114.285
  267   14.855   14.815   35.941    0.743    265.091   114.083
  268   14.811   14.770   35.935    0.744    266.084   113.694
  269   14.795   14.754   35.933    0.746    267.076   113.281
  270   14.789   14.748   35.931    0.747    268.068   113.013
  271   14.782   14.741   35.930    0.748    269.060   113.003
  272   14.754   14.713   35.925    0.750    270.052   113.201
  273   14.715   14.674   35.920    0.751    271.045   113.448
  274   14.692   14.651   35.916    0.752    272.037   113.625
  275   14.647   14.606   35.909    0.754    273.029   113.677
  276   14.606   14.565   35.902    0.755    274.021   113.614
  277   14.538   14.497   35.892    0.756    275.013   113.495
  278   14.507   14.465   35.888    0.758    276.005   113.460
  279   14.466   14.424   35.880    0.759    276.998   113.667
  280   14.427   14.386   35.874    0.761    277.990   113.846
  281   14.410   14.368   35.871    0.762    278.982   113.950
  282   14.393   14.351   35.868    0.763    279.974   113.973
  283   14.367   14.325   35.864    0.765    280.966   113.987
  284   14.317   14.275   35.857    0.766    281.958   113.957
  285   14.291   14.248   35.853    0.767    282.950   113.824
  286   14.275   14.233   35.850    0.769    283.943   113.660
  287   14.259   14.217   35.848    0.770    284.935   113.568
  288   14.234   14.191   35.844    0.771    285.927   113.528
  289   14.185   14.142   35.836    0.773    286.919   113.446
  290   14.155   14.112   35.832    0.774    287.911   113.336
  291   14.119   14.076   35.827    0.775    288.903   113.304
  292   14.068   14.026   35.820    0.777    289.895   113.345
  293   14.038   13.995   35.814    0.778    290.887   113.381
  294   14.019   13.976   35.811    0.779    291.879   113.277
  295   14.016   13.973   35.810    0.780    292.871   113.142
  296   14.014   13.971   35.810    0.782    293.864   112.987
  297   14.010   13.967   35.809    0.783    294.856   112.936
  298   13.966   13.923   35.801    0.784    295.848   113.030
  299   13.905   13.862   35.792    0.786    296.840   113.060
  300   13.843   13.800   35.783    0.787    297.832   113.034
  301   13.798   13.755   35.776    0.788    298.824   112.858
  302   13.778   13.734   35.773    0.790    299.816   112.806
  303   13.748   13.705   35.769    0.791    300.808   112.905
  304   13.698   13.654   35.761    0.792    301.800   112.982
  305   13.642   13.598   35.752    0.793    302.792   112.858
  306   13.607   13.563   35.746    0.795    303.784   112.670
  307   13.586   13.543   35.743    0.796    304.776   112.523
  308   13.566   13.522   35.740    0.797    305.768   112.462
  309   13.534   13.490   35.735    0.799    306.760   112.542
  310   13.493   13.449   35.727    0.800    307.752   112.477
  311   13.459   13.415   35.723    0.801    308.744   112.387
  312   13.451   13.407   35.722    0.802    309.736   112.261
  313   13.439   13.394   35.720    0.804    310.728   112.263
  314   13.419   13.374   35.718    0.805    311.720   112.285
  315   13.416   13.372   35.718    0.806    312.712   112.237
  316   13.410   13.365   35.717    0.807    313.704   112.151
  317   13.388   13.343   35.713    0.809    314.696   112.138
  318   13.376   13.330   35.711    0.810    315.688   112.127
  319   13.359   13.313   35.709    0.811    316.680   112.185
  320   13.338   13.293   35.705    0.812    317.672   112.245
  321   13.314   13.269   35.702    0.814    318.664   112.233
  322   13.286   13.240   35.697    0.815    319.656   112.365
  323   13.267   13.221   35.694    0.816    320.648   112.682
  324   13.240   13.194   35.689    0.817    321.640   113.194
  325   13.196   13.151   35.683    0.819    322.632   113.668
  326   13.163   13.118   35.678    0.820    323.624   114.017
  327   13.137   13.091   35.674    0.821    324.615   114.415
  328   13.111   13.065   35.669    0.822    325.607   114.599
  329   13.089   13.043   35.666    0.824    326.599   114.673
  330   13.062   13.016   35.662    0.825    327.591   114.633
  331   13.038   12.992   35.658    0.826    328.583   114.379
  332   12.996   12.950   35.652    0.827    329.575   113.633
  333   12.957   12.911   35.646    0.829    330.567   112.547
  334   12.932   12.885   35.642    0.830    331.559   111.654
  335   12.913   12.866   35.639    0.831    332.551   111.447
  336   12.886   12.840   35.636    0.832    333.543   111.576
  337   12.876   12.830   35.635    0.834    334.534   111.648
  338   12.853   12.807   35.632    0.835    335.526   111.558
  339   12.841   12.794   35.630    0.836    336.518   111.382
  340   12.823   12.776   35.627    0.837    337.510   111.232
  341   12.803   12.756   35.623    0.838    338.502   111.128
  342   12.788   12.741   35.621    0.840    339.494   111.076
  343   12.772   12.725   35.618    0.841    340.486   111.139
  344   12.717   12.669   35.609    0.842    341.478   111.229
  345   12.657   12.610   35.600    0.843    342.469   111.259
  346   12.633   12.586   35.596    0.844    343.461   111.252
  347   12.627   12.579   35.594    0.846    344.453   111.281
  348   12.594   12.546   35.588    0.847    345.445   111.445
  349   12.550   12.502   35.582    0.848    346.437   111.524
  350   12.500   12.453   35.574    0.849    347.428   111.528
  351   12.456   12.409   35.568    0.850    348.420   111.504
  352   12.432   12.384   35.565    0.852    349.412   111.552
  353   12.411   12.364   35.562    0.853    350.404   111.613
  354   12.379   12.331   35.556    0.854    351.396   111.611
  355   12.345   12.297   35.551    0.855    352.388   111.557
  356   12.308   12.260   35.546    0.856    353.379   111.492
  357   12.270   12.222   35.540    0.858    354.371   111.405
  358   12.248   12.200   35.537    0.859    355.363   111.301
  359   12.220   12.172   35.533    0.860    356.355   111.134
  360   12.197   12.149   35.530    0.861    357.346   110.875
  361   12.167   12.119   35.526    0.862    358.338   110.549
  362   12.157   12.109   35.525    0.863    359.330   110.213
  363   12.154   12.106   35.524    0.865    360.322   110.062
  364   12.151   12.102   35.524    0.866    361.313   110.096
  365   12.147   12.098   35.523    0.867    362.305   110.209
  366   12.139   12.090   35.522    0.868    363.297   110.325
  367   12.118   12.070   35.519    0.869    364.289   110.380
  368   12.104   12.055   35.517    0.870    365.280   110.417
  369   12.069   12.020   35.511    0.872    366.272   110.419
  370   12.017   11.968   35.503    0.873    367.264   110.356
  371   11.978   11.929   35.497    0.874    368.256   110.250
  372   11.925   11.876   35.489    0.875    369.247   110.175
  373   11.897   11.848   35.485    0.876    370.239   110.026
  374   11.879   11.830   35.483    0.877    371.231   109.914
  375   11.864   11.814   35.481    0.879    372.222   109.793
  376   11.843   11.794   35.477    0.880    373.214   109.785
  377   11.824   11.775   35.475    0.881    374.206   109.624
  378   11.805   11.756   35.472    0.882    375.197   109.449
  379   11.794   11.745   35.470    0.883    376.189   109.280
  380   11.776   11.726   35.468    0.884    377.181   109.309
  381   11.758   11.708   35.465    0.885    378.172   109.318
  382   11.739   11.689   35.462    0.887    379.164   109.445
  383   11.690   11.640   35.454    0.888    380.156   109.678
  384   11.651   11.601   35.449    0.889    381.147   109.906
  385   11.639   11.589   35.446    0.890    382.139   110.145
  386   11.609   11.559   35.442    0.891    383.131   110.316
  387   11.588   11.538   35.439    0.892    384.122   110.316
  388   11.575   11.525   35.437    0.893    385.114   110.183
  389   11.526   11.476   35.430    0.895    386.106   110.009
  390   11.498   11.448   35.426    0.896    387.097   109.849
  391   11.477   11.427   35.422    0.897    388.089   109.967
  392   11.424   11.373   35.414    0.898    389.081   110.284
  393   11.395   11.345   35.410    0.899    390.072   110.659
  394   11.373   11.323   35.407    0.900    391.064   110.791
  395   11.358   11.308   35.405    0.901    392.055   110.648
  396   11.348   11.297   35.403    0.902    393.047   110.439
  397   11.334   11.283   35.402    0.904    394.039   110.209
  398   11.318   11.268   35.399    0.905    395.030   110.029
  399   11.308   11.257   35.398    0.906    396.022   109.894
  400   11.297   11.246   35.397    0.907    397.013   109.788
  401   11.278   11.227   35.394    0.908    398.005   109.756
  402   11.270   11.219   35.392    0.909    398.996   109.695
  403   11.222   11.171   35.386    0.910    399.988   109.699
  404   11.192   11.141   35.382    0.911    400.980   109.699
  405   11.163   11.112   35.378    0.912    401.971   109.711
  406   11.153   11.102   35.376    0.914    402.963   109.700
  407   11.139   11.088   35.374    0.915    403.954   109.688
  408   11.118   11.067   35.371    0.916    404.946   109.729
  409   11.102   11.050   35.369    0.917    405.937   109.715
  410   11.094   11.042   35.368    0.918    406.929   109.682
  411   11.081   11.029   35.366    0.919    407.920   109.648
  412   11.066   11.015   35.364    0.920    408.912   109.631
  413   11.051   10.999   35.361    0.921    409.903   109.599
  414   11.039   10.987   35.359    0.922    410.895   109.645
  415   11.031   10.979   35.358    0.923    411.886   109.661
  416   11.029   10.977   35.358    0.925    412.878   109.632
  417   11.013   10.961   35.356    0.926    413.869   109.646
  418   10.977   10.925   35.351    0.927    414.861   109.701
  419   10.955   10.903   35.348    0.928    415.852   109.657
  420   10.943   10.890   35.346    0.929    416.844   109.555
  421   10.932   10.880   35.345    0.930    417.835   109.548
  422   10.915   10.863   35.342    0.931    418.827   109.476
  423   10.879   10.827   35.337    0.932    419.818   109.441
  424   10.856   10.803   35.334    0.933    420.810   109.326
  425   10.840   10.788   35.331    0.934    421.801   109.271
  426   10.837   10.784   35.331    0.935    422.793   109.261
  427   10.835   10.782   35.331    0.937    423.784   109.345
  428   10.800   10.747   35.325    0.938    424.776   109.363
  429   10.772   10.719   35.321    0.939    425.767   109.412
  430   10.750   10.697   35.319    0.940    426.758   109.389
  431   10.727   10.674   35.316    0.941    427.750   109.434
  432   10.718   10.665   35.314    0.942    428.741   109.509
  433   10.701   10.648   35.311    0.943    429.733   109.497
  434   10.686   10.632   35.309    0.944    430.724   109.546
  435   10.661   10.608   35.306    0.945    431.716   109.559
  436   10.627   10.574   35.301    0.946    432.707   109.628
  437   10.594   10.541   35.296    0.947    433.698   109.674
  438   10.563   10.509   35.292    0.948    434.690   109.748
  439   10.535   10.481   35.288    0.949    435.681   109.801
  440   10.514   10.461   35.285    0.951    436.673   109.865
  441   10.499   10.445   35.283    0.952    437.664   109.900
  442   10.479   10.426   35.280    0.953    438.655   109.956
  443   10.456   10.402   35.277    0.954    439.647   109.962
  444   10.445   10.391   35.276    0.955    440.638   109.937
  445   10.444   10.390   35.276    0.956    441.629   109.947
  446   10.443   10.389   35.276    0.957    442.621   109.954
  447   10.437   10.383   35.275    0.958    443.612   109.940
  448   10.408   10.354   35.271    0.959    444.603   109.958
  449   10.382   10.328   35.267    0.960    445.595   109.846
  450   10.367   10.312   35.265    0.961    446.586   109.760
  451   10.356   10.302   35.264    0.962    447.577   109.787
  452   10.350   10.296   35.264    0.963    448.569   109.869
  453   10.342   10.288   35.262    0.964    449.560   109.948
  454   10.319   10.265   35.259    0.965    450.551   109.929
  455   10.295   10.241   35.255    0.966    451.543   109.887
  456   10.273   10.218   35.252    0.968    452.534   109.867
  457   10.247   10.192   35.249    0.969    453.525   109.926
  458   10.222   10.167   35.245    0.970    454.517   109.926
  459   10.181   10.126   35.240    0.971    455.508   109.969
  460   10.165   10.110   35.238    0.972    456.499   109.935
  461   10.157   10.102   35.237    0.973    457.491   109.897
  462   10.141   10.086   35.234    0.974    458.482   109.915
  463   10.094   10.039   35.228    0.975    459.473   109.929
  464   10.066   10.011   35.225    0.976    460.464   109.885
  465   10.060   10.004   35.224    0.977    461.456   109.871
  466   10.055   10.000   35.223    0.978    462.447   109.909
  467   10.052   9.997   35.223    0.979    463.438   109.955
  468   10.045   9.990   35.222    0.980    464.429   110.009
  469   10.034   9.979   35.220    0.981    465.421   110.038
  470   10.025   9.969   35.219    0.982    466.412   110.025
  471   10.016   9.960   35.218    0.983    467.403   109.991
  472   10.002   9.946   35.216    0.984    468.394   110.001
  473   9.980   9.924   35.213    0.985    469.386   110.001
  474   9.972   9.916   35.212    0.986    470.377   110.061
  475   9.956   9.900   35.210    0.987    471.368   110.120
  476   9.937   9.881   35.208    0.988    472.359   110.115
  477   9.921   9.865   35.206    0.989    473.351   110.103
  478   9.910   9.854   35.204    0.990    474.342   110.155
  479   9.902   9.846   35.203    0.991    475.333   110.209
  480   9.884   9.828   35.201    0.992    476.324   110.280
  481   9.870   9.814   35.199    0.993    477.315   110.214
  482   9.858   9.802   35.197    0.994    478.307   110.177
  483   9.847   9.791   35.196    0.995    479.298   110.225
  484   9.840   9.784   35.195    0.997    480.289   110.294
  485   9.830   9.773   35.194    0.998    481.280   110.339
  486   9.825   9.768   35.193    0.999    482.271   110.369
  487   9.812   9.755   35.191    1.000    483.262   110.403
  488   9.788   9.732   35.188    1.001    484.254   110.424
  489   9.773   9.716   35.187    1.002    485.245   110.453
  490   9.755   9.698   35.184    1.003    486.236   110.513
  491   9.742   9.685   35.183    1.004    487.227   110.562
  492   9.729   9.672   35.181    1.005    488.218   110.551
  493   9.711   9.654   35.178    1.006    489.209   110.578
  494   9.680   9.623   35.174    1.007    490.200   110.581
  495   9.667   9.610   35.172    1.008    491.192   110.588
  496   9.644   9.587   35.169    1.009    492.183   110.617
  497   9.613   9.556   35.165    1.010    493.174   110.672
  498   9.592   9.535   35.162    1.011    494.165   110.711
  499   9.576   9.518   35.160    1.012    495.156   110.736
  500   9.557   9.500   35.158    1.013    496.147   110.836
  501   9.544   9.487   35.157    1.014    497.138   110.882
  502   9.539   9.482   35.156    1.015    498.129   110.922
  503   9.529   9.471   35.155    1.016    499.120   110.975
  504   9.524   9.466   35.154    1.017    500.112   111.024
  505   9.512   9.454   35.153    1.018    501.103   111.030
  506   9.495   9.437   35.151    1.019    502.094   111.005
  507   9.487   9.429   35.150    1.020    503.085   111.010
  508   9.481   9.423   35.149    1.021    504.076   111.018
  509   9.467   9.409   35.147    1.022    505.067   110.991
  510   9.455   9.397   35.146    1.023    506.058   110.970
