 station cast   lat    long    jday   mo/da/yr   gmt
  153   23.198   23.166   36.992    0.657    151.981   157.655
  154   23.166   23.134   36.992    0.660    152.974   157.515
  155   23.101   23.069   36.994    0.662    153.967   157.601
  156   23.069   23.037   36.994    0.665    154.960   157.247
  157   23.050   23.018   36.994    0.668    155.953   156.896
  158   23.013   22.981   36.992    0.670    156.946   156.882
  159   22.965   22.932   36.986    0.673    157.939   156.701
  160   22.895   22.862   36.985    0.675    158.932   156.336
  161   22.810   22.777   36.993    0.678    159.925   156.044
  162   22.709   22.676   36.994    0.680    160.918   156.023
  163   22.502   22.469   36.977    0.683    161.911   156.003
  164   22.325   22.292   36.959    0.685    162.904   155.462
  165   22.229   22.196   36.950    0.688    163.897   154.956
  166   22.180   22.147   36.946    0.690    164.890   154.680
  167   22.056   22.023   36.939    0.692    165.882   154.515
  168   21.950   21.917   36.931    0.695    166.875   154.257
  169   21.813   21.780   36.920    0.697    167.868   154.076
  170   21.606   21.572   36.903    0.699    168.861   154.120
  171   21.527   21.493   36.897    0.702    169.854   154.111
  172   21.521   21.488   36.897    0.704    170.847   154.145
  173   21.513   21.479   36.896    0.706    171.840   154.313
  174   21.490   21.456   36.895    0.708    172.833   154.230
  175   21.454   21.420   36.892    0.711    173.826   153.981
  176   21.401   21.367   36.887    0.713    174.818   153.892
  177   21.320   21.286   36.879    0.715    175.811   154.060
  178   21.204   21.170   36.867    0.717    176.804   154.396
  179   21.103   21.068   36.858    0.719    177.797   154.642
  180   21.034   20.999   36.852    0.722    178.790   154.654
  181   21.003   20.968   36.849    0.724    179.783   154.532
  182   20.980   20.944   36.847    0.726    180.776   154.583
  183   20.961   20.925   36.846    0.728    181.768   154.382
  184   20.938   20.902   36.844    0.730    182.761   154.308
  185   20.902   20.867   36.840    0.732    183.754   154.338
  186   20.833   20.798   36.833    0.734    184.747   154.184
  187   20.756   20.721   36.824    0.737    185.740   153.980
  188   20.587   20.551   36.805    0.739    186.732   153.908
  189   20.480   20.444   36.792    0.741    187.725   153.720
  190   20.463   20.427   36.790    0.743    188.718   153.866
  191   20.454   20.418   36.790    0.745    189.711   153.893
  192   20.418   20.381   36.785    0.747    190.704   153.970
  193   20.373   20.336   36.781    0.749    191.696   153.982
  194   20.286   20.249   36.772    0.751    192.689   153.871
  195   20.268   20.232   36.770    0.753    193.682   153.742
  196   20.195   20.158   36.761    0.755    194.675   153.938
  197   20.141   20.104   36.754    0.757    195.667   153.843
  198   20.108   20.071   36.750    0.759    196.660   153.839
  199   20.056   20.019   36.744    0.761    197.653   153.860
  200   20.014   19.977   36.738    0.763    198.646   153.783
  201   19.945   19.908   36.731    0.765    199.639   153.612
  202   19.922   19.884   36.727    0.767    200.631   153.560
  203   19.876   19.839   36.721    0.769    201.624   153.826
  204   19.834   19.797   36.716    0.771    202.617   154.165
  205   19.827   19.789   36.715    0.773    203.609   154.469
  206   19.805   19.767   36.712    0.775    204.602   154.411
  207   19.756   19.718   36.706    0.777    205.595   154.549
  208   19.691   19.653   36.697    0.779    206.588   154.743
  209   19.678   19.640   36.696    0.781    207.580   154.527
  210   19.672   19.633   36.695    0.783    208.573   154.329
  211   19.658   19.619   36.693    0.785    209.566   154.392
  212   19.644   19.605   36.691    0.786    210.558   154.439
  213   19.629   19.590   36.689    0.788    211.551   154.362
  214   19.617   19.577   36.688    0.790    212.544   154.038
  215   19.612   19.572   36.687    0.792    213.536   153.813
  216   19.603   19.563   36.686    0.794    214.529   153.632
  217   19.573   19.533   36.682    0.796    215.522   153.436
  218   19.542   19.502   36.677    0.798    216.514   153.285
  219   19.522   19.482   36.674    0.800    217.507   153.361
  220   19.493   19.452   36.670    0.802    218.500   153.604
  221   19.482   19.441   36.668    0.804    219.492   153.599
  222   19.482   19.441   36.668    0.806    220.485   153.475
  223   19.472   19.431   36.667    0.808    221.478   153.513
  224   19.447   19.406   36.663    0.810    222.470   153.586
  225   19.415   19.373   36.659    0.811    223.463   153.583
  226   19.388   19.347   36.656    0.813    224.456   153.687
  227   19.338   19.296   36.650    0.815    225.448   153.758
  228   19.325   19.283   36.647    0.817    226.441   153.949
  229   19.268   19.226   36.640    0.819    227.433   154.242
  230   19.221   19.179   36.633    0.821    228.426   154.497
  231   19.192   19.151   36.629    0.823    229.419   154.776
  232   19.113   19.071   36.618    0.825    230.411   155.010
  233   19.064   19.022   36.611    0.826    231.404   154.814
  234   19.051   19.009   36.609    0.828    232.396   154.419
  235   19.028   18.985   36.606    0.830    233.389   154.382
  236   19.013   18.970   36.604    0.832    234.382   154.339
  237   19.004   18.962   36.603    0.834    235.374   154.257
  238   18.980   18.937   36.599    0.836    236.367   154.116
  239   18.901   18.858   36.588    0.838    237.359   154.157
  240   18.843   18.800   36.579    0.839    238.352   154.222
  241   18.823   18.780   36.577    0.841    239.344   154.413
  242   18.808   18.765   36.575    0.843    240.337   154.596
  243   18.777   18.733   36.571    0.845    241.330   154.700
  244   18.753   18.709   36.567    0.847    242.322   154.734
  245   18.731   18.687   36.564    0.848    243.315   154.935
  246   18.705   18.661   36.561    0.850    244.307   155.131
  247   18.699   18.655   36.560    0.852    245.300   155.189
  248   18.694   18.650   36.559    0.854    246.292   155.188
  249   18.675   18.630   36.556    0.856    247.285   155.212
  250   18.642   18.598   36.552    0.857    248.277   155.242
  251   18.623   18.578   36.549    0.859    249.270   155.100
  252   18.596   18.551   36.545    0.861    250.262   154.948
  253   18.560   18.515   36.541    0.863    251.255   154.992
  254   18.549   18.504   36.539    0.865    252.247   155.064
  255   18.544   18.499   36.538    0.866    253.240   155.125
  256   18.538   18.493   36.537    0.868    254.232   155.116
  257   18.535   18.489   36.537    0.870    255.225   155.020
  258   18.532   18.486   36.536    0.872    256.217   154.990
  259   18.524   18.478   36.535    0.874    257.210   154.977
  260   18.519   18.473   36.534    0.875    258.202   154.947
  261   18.515   18.469   36.534    0.877    259.195   154.741
  262   18.511   18.464   36.533    0.879    260.187   154.697
  263   18.506   18.460   36.532    0.881    261.179   154.693
  264   18.485   18.438   36.528    0.883    262.172   154.780
  265   18.435   18.388   36.520    0.884    263.164   154.742
  266   18.347   18.300   36.508    0.886    264.157   154.384
  267   18.280   18.233   36.498    0.888    265.149   153.993
  268   18.264   18.217   36.496    0.890    266.142   153.896
  269   18.244   18.197   36.492    0.891    267.134   153.983
  270   18.220   18.173   36.489    0.893    268.126   154.140
  271   18.203   18.156   36.486    0.895    269.119   154.146
  272   18.179   18.131   36.483    0.897    270.111   154.081
  273   18.160   18.112   36.480    0.898    271.104   154.009
  274   18.136   18.088   36.476    0.900    272.096   153.912
  275   18.121   18.073   36.474    0.902    273.088   153.856
  276   18.105   18.057   36.471    0.904    274.081   153.831
  277   18.095   18.046   36.470    0.905    275.073   153.812
  278   18.090   18.042   36.469    0.907    276.066   153.805
  279   18.088   18.039   36.469    0.909    277.058   153.791
  280   18.088   18.039   36.469    0.910    278.050   153.739
  281   18.080   18.031   36.468    0.912    279.043   153.683
  282   18.073   18.024   36.467    0.914    280.035   153.664
  283   18.059   18.010   36.465    0.916    281.027   153.616
  284   18.044   17.995   36.463    0.917    282.020   153.553
  285   18.035   17.986   36.462    0.919    283.012   153.502
  286   18.022   17.972   36.459    0.921    284.004   153.446
  287   18.000   17.950   36.455    0.923    284.997   153.358
  288   17.949   17.899   36.448    0.924    285.989   153.293
  289   17.922   17.872   36.444    0.926    286.981   152.988
  290   17.911   17.861   36.441    0.928    287.974   152.809
  291   17.905   17.855   36.440    0.929    288.966   152.776
  292   17.897   17.846   36.439    0.931    289.958   152.625
  293   17.882   17.831   36.437    0.933    290.951   152.556
  294   17.877   17.827   36.436    0.935    291.943   152.448
  295   17.851   17.800   36.432    0.936    292.935   152.406
  296   17.820   17.769   36.428    0.938    293.928   152.283
  297   17.813   17.762   36.427    0.940    294.920   152.249
  298   17.799   17.747   36.424    0.941    295.912   152.290
  299   17.783   17.732   36.421    0.943    296.904   152.304
  300   17.766   17.715   36.419    0.945    297.897   152.344
  301   17.762   17.710   36.418    0.947    298.889   152.341
  302   17.755   17.703   36.417    0.948    299.881   152.407
  303   17.751   17.699   36.417    0.950    300.873   152.492
  304   17.742   17.690   36.415    0.952    301.866   152.496
  305   17.734   17.681   36.414    0.953    302.858   152.391
  306   17.731   17.678   36.414    0.955    303.850   152.312
  307   17.721   17.669   36.412    0.957    304.842   152.219
  308   17.716   17.663   36.411    0.958    305.835   152.207
  309   17.708   17.655   36.410    0.960    306.827   152.225
  310   17.699   17.646   36.408    0.962    307.819   152.227
  311   17.692   17.639   36.407    0.964    308.811   152.126
  312   17.688   17.635   36.406    0.965    309.804   151.936
  313   17.686   17.632   36.406    0.967    310.796   151.762
  314   17.682   17.628   36.405    0.969    311.788   151.939
  315   17.676   17.622   36.405    0.970    312.780   152.027
  316   17.669   17.615   36.403    0.972    313.772   152.037
  317   17.659   17.604   36.402    0.974    314.765   151.851
  318   17.637   17.582   36.398    0.975    315.757   151.730
  319   17.599   17.545   36.392    0.977    316.749   151.620
  320   17.596   17.541   36.392    0.979    317.741   151.471
  321   17.595   17.540   36.392    0.980    318.733   151.406
  322   17.595   17.540   36.391    0.982    319.725   151.418
  323   17.595   17.540   36.392    0.984    320.718   151.571
  324   17.594   17.539   36.391    0.986    321.710   151.575
  325   17.593   17.538   36.391    0.987    322.702   151.432
  326   17.587   17.531   36.390    0.989    323.694   151.400
  327   17.573   17.518   36.388    0.991    324.686   151.306
  328   17.557   17.501   36.385    0.992    325.678   151.410
  329   17.543   17.487   36.383    0.994    326.670   151.394
  330   17.533   17.477   36.382    0.996    327.663   151.399
  331   17.525   17.469   36.380    0.997    328.655   151.259
  332   17.507   17.450   36.377    0.999    329.647   151.254
  333   17.449   17.392   36.368    1.001    330.639   151.321
  334   17.417   17.360   36.363    1.002    331.631   151.167
  335   17.411   17.354   36.362    1.004    332.623   150.798
  336   17.402   17.344   36.360    1.006    333.615   150.588
  337   17.306   17.249   36.345    1.007    334.607   150.737
  338   17.259   17.202   36.338    1.009    335.599   150.644
  339   17.234   17.176   36.334    1.011    336.592   150.565
  340   17.181   17.124   36.326    1.012    337.584   150.493
  341   17.147   17.090   36.321    1.014    338.576   150.466
  342   17.120   17.063   36.316    1.016    339.568   150.415
  343   17.059   17.001   36.307    1.017    340.560   150.402
  344   17.010   16.952   36.298    1.019    341.552   150.025
  345   16.975   16.917   36.292    1.020    342.544   149.572
  346   16.969   16.911   36.291    1.022    343.536   149.122
  347   16.955   16.897   36.289    1.024    344.528   149.091
  348   16.941   16.883   36.287    1.025    345.520   149.165
  349   16.925   16.867   36.285    1.027    346.512   149.157
  350   16.912   16.854   36.284    1.029    347.504   149.083
  351   16.903   16.845   36.283    1.030    348.496   149.040
  352   16.895   16.837   36.282    1.032    349.488   149.134
  353   16.882   16.823   36.281    1.033    350.480   149.432
  354   16.870   16.811   36.280    1.035    351.472   149.750
  355   16.868   16.809   36.280    1.037    352.464   149.794
  356   16.867   16.808   36.280    1.038    353.456   149.732
  357   16.866   16.806   36.279    1.040    354.448   149.718
  358   16.861   16.802   36.279    1.041    355.440   149.696
  359   16.853   16.793   36.277    1.043    356.432   149.610
  360   16.808   16.749   36.270    1.045    357.424   149.478
  361   16.781   16.722   36.265    1.046    358.416   149.265
  362   16.765   16.705   36.262    1.048    359.408   149.134
  363   16.759   16.699   36.261    1.049    360.400   149.008
  364   16.751   16.691   36.260    1.051    361.392   149.003
  365   16.740   16.679   36.258    1.053    362.384   148.851
  366   16.726   16.665   36.256    1.054    363.376   148.789
  367   16.718   16.657   36.255    1.056    364.368   148.830
  368   16.714   16.653   36.254    1.057    365.360   148.910
  369   16.708   16.647   36.253    1.059    366.352   148.934
  370   16.697   16.636   36.252    1.061    367.344   148.881
  371   16.688   16.626   36.251    1.062    368.336   148.846
  372   16.674   16.612   36.249    1.064    369.328   148.799
  373   16.658   16.597   36.247    1.065    370.320   148.786
  374   16.646   16.584   36.245    1.067    371.312   148.740
  375   16.635   16.574   36.243    1.069    372.303   148.747
  376   16.619   16.558   36.240    1.070    373.295   148.720
  377   16.608   16.546   36.238    1.072    374.287   148.518
  378   16.597   16.535   36.236    1.073    375.279   148.268
  379   16.587   16.525   36.234    1.075    376.271   148.185
  380   16.581   16.518   36.233    1.077    377.263   148.229
  381   16.578   16.516   36.233    1.078    378.255   148.221
  382   16.571   16.508   36.231    1.080    379.247   148.225
  383   16.565   16.502   36.230    1.081    380.239   148.160
  384   16.556   16.493   36.229    1.083    381.230   147.981
  385   16.546   16.483   36.227    1.084    382.222   147.883
  386   16.535   16.472   36.225    1.086    383.214   147.833
  387   16.525   16.462   36.223    1.088    384.206   147.855
  388   16.516   16.452   36.222    1.089    385.198   147.797
  389   16.503   16.439   36.220    1.091    386.190   147.757
  390   16.499   16.435   36.219    1.092    387.182   147.640
  391   16.497   16.433   36.218    1.094    388.173   147.539
  392   16.493   16.429   36.217    1.096    389.165   147.568
  393   16.490   16.425   36.217    1.097    390.157   147.628
  394   16.477   16.412   36.214    1.099    391.149   147.498
  395   16.455   16.391   36.211    1.100    392.141   147.290
  396   16.448   16.383   36.210    1.102    393.133   147.152
  397   16.432   16.367   36.207    1.103    394.124   147.117
  398   16.403   16.338   36.202    1.105    395.116   147.052
  399   16.372   16.307   36.196    1.107    396.108   146.844
  400   16.316   16.251   36.186    1.108    397.100   146.490
  401   16.286   16.221   36.181    1.110    398.092   146.092
  402   16.254   16.189   36.175    1.111    399.083   145.832
  403   16.234   16.169   36.172    1.113    400.075   145.672
  404   16.225   16.160   36.171    1.114    401.067   145.574
  405   16.194   16.128   36.166    1.116    402.059   145.442
  406   16.176   16.110   36.162    1.118    403.050   145.364
  407   16.154   16.088   36.159    1.119    404.042   145.298
  408   16.060   15.995   36.143    1.121    405.034   145.274
  409   15.927   15.861   36.121    1.122    406.026   144.880
  410   15.825   15.759   36.103    1.124    407.017   144.031
  411   15.750   15.685   36.090    1.125    408.009   143.308
  412   15.707   15.642   36.082    1.127    409.001   142.835
  413   15.649   15.584   36.072    1.128    409.993   142.636
  414   15.595   15.530   36.063    1.130    410.984   142.297
  415   15.570   15.504   36.058    1.131    411.976   141.824
  416   15.542   15.476   36.054    1.133    412.968   141.551
  417   15.508   15.443   36.048    1.134    413.960   141.307
  418   15.469   15.404   36.041    1.136    414.951   141.118
  419   15.437   15.371   36.035    1.137    415.943   140.860
  420   15.415   15.349   36.031    1.139    416.935   140.367
  421   15.397   15.331   36.027    1.140    417.926   140.031
  422   15.389   15.323   36.025    1.142    418.918   139.918
  423   15.380   15.314   36.024    1.143    419.910   139.864
  424   15.332   15.266   36.016    1.145    420.901   139.882
  425   15.299   15.233   36.010    1.146    421.893   139.722
  426   15.283   15.217   36.008    1.148    422.885   139.425
  427   15.262   15.195   36.004    1.149    423.876   139.275
  428   15.217   15.150   35.997    1.150    424.868   139.192
  429   15.153   15.087   35.987    1.152    425.860   139.044
  430   15.095   15.029   35.976    1.153    426.851   138.743
  431   15.038   14.972   35.967    1.155    427.843   138.538
  432   15.016   14.950   35.963    1.156    428.835   138.271
  433   15.001   14.935   35.960    1.158    429.826   138.117
  434   14.983   14.917   35.957    1.159    430.818   138.017
  435   14.939   14.872   35.949    1.161    431.810   137.968
  436   14.922   14.855   35.946    1.162    432.801   137.818
  437   14.905   14.838   35.944    1.164    433.793   137.569
  438   14.887   14.820   35.941    1.165    434.784   137.479
  439   14.849   14.782   35.935    1.166    435.776   137.463
  440   14.803   14.736   35.927    1.168    436.768   137.448
  441   14.704   14.637   35.912    1.169    437.759   137.285
  442   14.661   14.594   35.905    1.171    438.751   136.689
  443   14.637   14.570   35.902    1.172    439.742   136.500
  444   14.612   14.545   35.899    1.173    440.734   136.500
  445   14.586   14.518   35.895    1.175    441.726   136.554
  446   14.547   14.480   35.889    1.176    442.717   136.434
  447   14.491   14.424   35.879    1.178    443.709   136.133
  448   14.432   14.365   35.870    1.179    444.700   135.895
  449   14.364   14.296   35.858    1.181    445.692   135.800
  450   14.319   14.252   35.850    1.182    446.683   135.571
  451   14.309   14.242   35.849    1.183    447.675   135.277
  452   14.307   14.239   35.849    1.185    448.667   134.928
  453   14.303   14.236   35.848    1.186    449.658   134.788
  454   14.302   14.235   35.848    1.187    450.650   134.801
  455   14.290   14.222   35.846    1.189    451.641   134.886
  456   14.105   14.038   35.816    1.190    452.633   135.186
  457   13.950   13.883   35.791    1.192    453.624   134.554
  458   13.809   13.742   35.768    1.193    454.616   133.526
  459   13.750   13.684   35.758    1.194    455.607   132.842
  460   13.679   13.612   35.746    1.196    456.599   132.543
  461   13.570   13.503   35.728    1.197    457.590   132.429
  462   13.524   13.458   35.721    1.198    458.582   132.181
  463   13.458   13.392   35.710    1.200    459.573   131.794
  464   13.409   13.343   35.703    1.201    460.565   131.349
  465   13.362   13.295   35.696    1.202    461.556   131.169
  466   13.331   13.265   35.691    1.203    462.548   131.119
  467   13.299   13.233   35.687    1.205    463.539   131.113
  468   13.250   13.184   35.680    1.206    464.531   131.055
  469   13.220   13.153   35.675    1.207    465.522   130.866
  470   13.201   13.135   35.672    1.209    466.514   130.683
  471   13.181   13.115   35.668    1.210    467.505   130.572
  472   13.163   13.097   35.665    1.211    468.497   130.445
  473   13.146   13.079   35.662    1.213    469.488   130.313
  474   13.130   13.063   35.659    1.214    470.479   130.035
  475   13.094   13.027   35.653    1.215    471.471   129.852
  476   13.029   12.962   35.642    1.216    472.462   129.747
  477   12.974   12.908   35.634    1.218    473.454   129.492
  478   12.958   12.891   35.631    1.219    474.445   128.997
  479   12.938   12.871   35.628    1.220    475.437   128.741
  480   12.921   12.854   35.625    1.222    476.428   128.685
  481   12.909   12.842   35.623    1.223    477.419   128.711
  482   12.879   12.812   35.618    1.224    478.411   128.726
  483   12.792   12.725   35.606    1.225    479.402   128.605
  484   12.766   12.700   35.601    1.227    480.394   128.268
  485   12.736   12.669   35.595    1.228    481.385   128.113
  486   12.714   12.647   35.591    1.229    482.376   128.063
  487   12.667   12.600   35.584    1.230    483.368   128.008
  488   12.624   12.557   35.577    1.232    484.359   127.717
  489   12.603   12.536   35.574    1.233    485.350   127.408
  490   12.588   12.521   35.571    1.234    486.342   127.239
  491   12.565   12.498   35.568    1.235    487.333   127.253
  492   12.545   12.478   35.565    1.237    488.325   127.236
  493   12.523   12.456   35.561    1.238    489.316   127.178
  494   12.485   12.418   35.555    1.239    490.307   127.054
  495   12.389   12.322   35.539    1.240    491.299   127.011
  496   12.255   12.188   35.519    1.242    492.290   126.830
  497   12.168   12.102   35.504    1.243    493.281   126.360
  498   12.144   12.077   35.500    1.244    494.273   125.968
  499   12.122   12.055   35.497    1.245    495.264   125.742
  500   12.081   12.014   35.491    1.247    496.255   125.729
  501   12.033   11.966   35.485    1.248    497.247   125.730
  502   12.012   11.945   35.481    1.249    498.238   125.657
  503   11.956   11.889   35.472    1.250    499.229   125.571
  504   11.906   11.839   35.465    1.251    500.220   125.383
  505   11.871   11.805   35.459    1.253    501.212   125.119
  506   11.851   11.785   35.456    1.254    502.203   124.881
  507   11.827   11.761   35.453    1.255    503.194   124.796
  508   11.797   11.730   35.448    1.256    504.186   124.692
  509   11.766   11.700   35.443    1.257    505.177   124.605
  510   11.680   11.614   35.430    1.259    506.168   124.494
