 station cast   lat    long    jday   mo/da/yr   gmt
   55   20.559   20.548   36.566    0.201    54.649   142.946
   56   20.506   20.496   36.564    0.204    55.642   141.598
   57   20.471   20.460   36.563    0.206    56.636   141.068
   58   20.433   20.422   36.561    0.208    57.629   140.726
   59   20.408   20.397   36.561    0.210    58.623   140.509
   60   20.391   20.380   36.562    0.212    59.616   140.367
   61   20.389   20.378   36.563    0.214    60.610   140.381
   62   20.394   20.382   36.566    0.217    61.603   140.555
   63   20.397   20.385   36.567    0.219    62.597   140.854
   64   20.398   20.386   36.568    0.221    63.590   141.281
   65   20.403   20.391   36.570    0.223    64.583   141.466
   66   20.388   20.376   36.578    0.225    65.577   141.539
   67   20.326   20.313   36.589    0.227    66.570   141.923
   68   20.278   20.265   36.591    0.229    67.564   142.777
   69   20.203   20.190   36.585    0.231    68.557   143.594
   70   20.110   20.097   36.579    0.234    69.551   143.142
   71   20.021   20.008   36.577    0.236    70.544   142.293
   72   19.911   19.897   36.574    0.238    71.537   141.990
   73   19.833   19.819   36.577    0.240    72.531   141.907
   74   19.770   19.756   36.575    0.242    73.524   142.208
   75   19.689   19.675   36.569    0.244    74.518   142.427
   76   19.623   19.609   36.564    0.246    75.511   141.723
   77   19.583   19.569   36.562    0.248    76.504   140.626
   78   19.538   19.523   36.562    0.250    77.498   140.041
   79   19.511   19.497   36.563    0.252    78.491   140.264
   80   19.481   19.467   36.566    0.253    79.484   140.953
   81   19.383   19.368   36.568    0.255    80.478   142.216
   82   19.116   19.102   36.552    0.257    81.471   143.951
   83   19.009   18.994   36.543    0.259    82.464   145.693
   84   18.933   18.918   36.533    0.261    83.458   146.870
   85   18.862   18.847   36.524    0.263    84.451   146.355
   86   18.819   18.803   36.518    0.265    85.444   144.770
   87   18.754   18.739   36.509    0.266    86.438   143.672
   88   18.684   18.668   36.498    0.268    87.431   142.896
   89   18.634   18.618   36.490    0.270    88.424   141.742
   90   18.593   18.577   36.484    0.272    89.418   140.446
   91   18.514   18.498   36.473    0.273    90.411   139.841
   92   18.451   18.434   36.466    0.275    91.404   139.630
   93   18.351   18.334   36.455    0.277    92.398   139.618
   94   18.324   18.308   36.451    0.279    93.391   139.988
   95   18.302   18.285   36.449    0.280    94.384   140.277
   96   18.295   18.278   36.449    0.282    95.378   140.375
   97   18.293   18.276   36.449    0.284    96.371   140.295
   98   18.280   18.263   36.447    0.286    97.364   140.162
   99   18.257   18.240   36.443    0.287    98.357   139.908
  100   18.220   18.202   36.439    0.289    99.351   139.553
  101   18.204   18.186   36.437    0.291    100.344   139.393
  102   18.184   18.166   36.434    0.293    101.337   139.454
  103   18.140   18.122   36.429    0.294    102.330   139.425
  104   18.118   18.100   36.426    0.296    103.324   139.206
  105   18.075   18.057   36.420    0.298    104.317   139.122
  106   18.044   18.026   36.416    0.299    105.310   139.122
  107   18.036   18.017   36.415    0.301    106.303   139.095
  108   18.018   17.999   36.413    0.303    107.297   139.097
  109   17.971   17.952   36.407    0.304    108.290   139.134
  110   17.878   17.859   36.395    0.306    109.283   139.082
  111   17.854   17.835   36.392    0.308    110.276   139.052
  112   17.813   17.794   36.387    0.310    111.270   139.174
  113   17.780   17.760   36.383    0.311    112.263   139.287
  114   17.732   17.712   36.377    0.313    113.256   139.331
  115   17.705   17.685   36.374    0.315    114.249   139.446
  116   17.642   17.622   36.365    0.316    115.242   139.459
  117   17.624   17.604   36.363    0.318    116.235   139.315
  118   17.619   17.598   36.362    0.319    117.229   139.233
  119   17.580   17.559   36.357    0.321    118.222   139.243
  120   17.541   17.520   36.351    0.323    119.215   138.953
  121   17.518   17.497   36.348    0.324    120.208   138.631
  122   17.506   17.485   36.347    0.326    121.201   138.614
  123   17.454   17.433   36.339    0.328    122.195   138.914
  124   17.273   17.252   36.313    0.329    123.188   139.008
  125   17.102   17.081   36.291    0.331    124.181   138.493
  126   17.010   16.989   36.279    0.332    125.174   138.609
  127   16.969   16.947   36.273    0.334    126.167   139.868
  128   16.894   16.873   36.262    0.336    127.160   140.476
  129   16.861   16.840   36.257    0.337    128.153   139.409
  130   16.842   16.821   36.255    0.339    129.146   138.364
  131   16.831   16.809   36.254    0.340    130.140   138.132
  132   16.822   16.800   36.254    0.342    131.133   138.360
  133   16.821   16.799   36.254    0.343    132.126   138.576
  134   16.813   16.791   36.253    0.345    133.119   138.735
  135   16.806   16.783   36.253    0.346    134.112   138.944
  136   16.801   16.779   36.253    0.348    135.105   139.148
  137   16.796   16.773   36.252    0.349    136.098   139.328
  138   16.777   16.755   36.249    0.351    137.091   139.564
  139   16.761   16.738   36.247    0.353    138.084   139.757
  140   16.742   16.719   36.245    0.354    139.077   139.995
  141   16.736   16.713   36.244    0.356    140.071   140.290
  142   16.714   16.690   36.241    0.357    141.064   140.337
  143   16.687   16.664   36.236    0.359    142.057   140.134
  144   16.678   16.654   36.234    0.360    143.050   139.853
  145   16.670   16.646   36.233    0.362    144.043   139.778
  146   16.670   16.646   36.233    0.363    145.036   140.067
  147   16.670   16.646   36.233    0.365    146.029   140.228
  148   16.669   16.645   36.233    0.366    147.022   140.229
  149   16.671   16.646   36.233    0.368    148.015   140.276
  150   16.668   16.644   36.233    0.369    149.008   140.188
  151   16.661   16.637   36.232    0.371    150.001   140.017
  152   16.645   16.620   36.229    0.372    150.994   140.214
  153   16.630   16.605   36.227    0.374    151.987   140.373
  154   16.599   16.573   36.222    0.375    152.980   140.368
  155   16.555   16.530   36.216    0.377    153.973   140.417
  156   16.536   16.511   36.213    0.379    154.966   140.470
  157   16.524   16.498   36.211    0.380    155.959   140.542
  158   16.493   16.467   36.206    0.382    156.952   140.508
  159   16.465   16.439   36.202    0.383    157.945   140.318
  160   16.449   16.423   36.199    0.385    158.938   140.044
  161   16.410   16.384   36.193    0.386    159.931   139.936
  162   16.376   16.350   36.188    0.388    160.924   139.782
  163   16.343   16.317   36.184    0.389    161.917   139.677
  164   16.334   16.308   36.182    0.391    162.910   139.923
  165   16.326   16.299   36.181    0.392    163.903   140.535
  166   16.255   16.228   36.170    0.394    164.896   141.118
  167   16.179   16.152   36.159    0.395    165.889   141.571
  168   16.150   16.123   36.155    0.397    166.882   142.260
  169   16.142   16.115   36.153    0.398    167.875   142.748
  170   16.131   16.104   36.152    0.400    168.868   142.577
  171   16.088   16.060   36.145    0.401    169.860   142.456
  172   16.055   16.027   36.140    0.402    170.853   142.233
  173   16.049   16.022   36.139    0.404    171.846   142.073
  174   16.037   16.009   36.138    0.405    172.839   142.004
  175   16.007   15.979   36.133    0.407    173.832   141.999
  176   16.003   15.975   36.132    0.408    174.825   141.914
  177   16.009   15.981   36.133    0.410    175.818   141.860
  178   15.980   15.952   36.129    0.411    176.811   141.783
  179   15.937   15.909   36.122    0.413    177.804   141.588
  180   15.887   15.859   36.114    0.414    178.797   141.370
  181   15.818   15.790   36.103    0.416    179.789   141.242
  182   15.761   15.733   36.093    0.417    180.782   141.002
  183   15.725   15.696   36.087    0.418    181.775   140.640
  184   15.713   15.684   36.086    0.420    182.768   140.335
  185   15.672   15.643   36.079    0.421    183.761   140.247
  186   15.613   15.584   36.070    0.423    184.754   139.984
  187   15.600   15.571   36.067    0.424    185.747   139.503
  188   15.581   15.552   36.064    0.426    186.739   139.086
  189   15.575   15.545   36.063    0.427    187.732   138.950
  190   15.564   15.534   36.062    0.428    188.725   138.924
  191   15.554   15.524   36.060    0.430    189.718   138.934
  192   15.562   15.531   36.062    0.431    190.711   138.847
  193   15.567   15.537   36.063    0.433    191.704   138.764
  194   15.561   15.531   36.062    0.434    192.696   138.841
  195   15.553   15.523   36.061    0.436    193.689   138.895
  196   15.534   15.503   36.058    0.437    194.682   138.903
  197   15.517   15.487   36.055    0.438    195.675   138.812
  198   15.501   15.470   36.053    0.440    196.668   138.776
  199   15.485   15.454   36.050    0.441    197.660   138.762
  200   15.494   15.463   36.052    0.443    198.653   138.479
  201   15.482   15.451   36.050    0.444    199.646   138.250
  202   15.475   15.444   36.048    0.446    200.639   138.270
  203   15.495   15.463   36.051    0.447    201.632   138.317
  204   15.515   15.483   36.055    0.448    202.624   138.377
  205   15.534   15.502   36.058    0.450    203.617   138.515
  206   15.525   15.493   36.056    0.451    204.610   138.762
  207   15.523   15.490   36.056    0.453    205.603   138.710
  208   15.506   15.474   36.053    0.454    206.595   138.582
  209   15.489   15.457   36.050    0.456    207.588   138.458
  210   15.473   15.440   36.047    0.457    208.581   138.427
  211   15.456   15.423   36.044    0.458    209.574   138.388
  212   15.440   15.407   36.041    0.460    210.566   138.371
  213   15.361   15.328   36.028    0.461    211.559   138.267
  214   15.281   15.248   36.015    0.463    212.552   137.691
  215   15.247   15.214   36.010    0.464    213.545   136.776
  216   15.240   15.206   36.008    0.465    214.537   136.082
  217   15.228   15.195   36.006    0.467    215.530   135.742
  218   15.221   15.188   36.005    0.468    216.523   135.553
  219   15.199   15.165   36.002    0.470    217.515   135.306
  220   15.196   15.162   36.001    0.471    218.508   135.079
  221   15.195   15.161   36.001    0.472    219.501   134.979
  222   15.196   15.162   36.002    0.474    220.493   134.974
  223   15.193   15.159   36.001    0.475    221.486   135.031
  224   15.189   15.154   36.001    0.477    222.479   135.060
  225   15.190   15.155   36.001    0.478    223.471   134.963
  226   15.190   15.156   36.001    0.479    224.464   134.927
  227   15.177   15.142   35.999    0.481    225.457   134.883
  228   15.164   15.129   35.997    0.482    226.449   134.680
  229   15.142   15.107   35.992    0.484    227.442   134.442
  230   15.098   15.063   35.985    0.485    228.435   134.130
  231   15.054   15.019   35.977    0.486    229.427   133.869
  232   15.010   14.975   35.969    0.488    230.420   133.629
