 station cast   lat    long    jday   mo/da/yr   gmt
   82   22.401   22.384   36.254    0.348    81.450   197.401
   83   22.389   22.372   36.253    0.351    82.443   196.336
   84   22.368   22.351   36.253    0.354    83.436   196.027
   85   22.309   22.291   36.256    0.357    84.430   195.506
   86   22.264   22.247   36.256    0.360    85.423   192.943
   87   22.206   22.188   36.255    0.362    86.416   190.253
   88   22.162   22.145   36.255    0.365    87.409   188.549
   89   22.118   22.100   36.255    0.368    88.402   188.170
   90   22.051   22.033   36.251    0.371    89.395   187.950
   91   21.994   21.976   36.251    0.374    90.388   187.434
   92   21.967   21.949   36.251    0.377    91.381   186.771
   93   21.910   21.891   36.250    0.379    92.374   186.469
   94   21.761   21.742   36.246    0.382    93.367   187.013
   95   21.607   21.588   36.243    0.385    94.360   189.432
   96   21.507   21.488   36.246    0.388    95.353   189.859
   97   21.439   21.420   36.250    0.390    96.346   186.927
   98   21.416   21.397   36.253    0.393    97.339   181.807
   99   21.411   21.392   36.260    0.396    98.332   178.138
  100   21.382   21.362   36.271    0.398    99.325   176.998
  101   21.339   21.319   36.275    0.401    100.318   174.867
  102   21.299   21.279   36.272    0.403    101.311   171.990
  103   21.231   21.211   36.266    0.406    102.304   170.328
  104   21.142   21.122   36.260    0.409    103.297   169.548
  105   21.043   21.023   36.255    0.411    104.290   167.949
  106   20.955   20.934   36.247    0.414    105.283   165.488
  107   20.922   20.902   36.274    0.416    106.276   163.751
  108   20.861   20.840   36.300    0.419    107.269   161.583
  109   20.820   20.799   36.310    0.421    108.262   158.554
  110   20.800   20.779   36.321    0.424    109.255   155.484
  111   20.795   20.774   36.330    0.426    110.248   154.265
  112   20.811   20.789   36.358    0.429    111.241   155.104
  113   20.786   20.765   36.368    0.431    112.234   153.739
  114   20.762   20.740   36.367    0.433    113.227   148.147
  115   20.731   20.709   36.376    0.436    114.220   144.703
  116   20.694   20.671   36.384    0.438    115.213   144.354
  117   20.626   20.604   36.392    0.441    116.206   143.634
  118   20.561   20.539   36.403    0.443    117.199   142.146
  119   20.513   20.490   36.425    0.445    118.192   140.069
  120   20.491   20.468   36.440    0.448    119.185   137.389
  121   20.441   20.418   36.453    0.450    120.177   135.019
  122   20.355   20.332   36.477    0.452    121.170   132.495
  123   20.296   20.273   36.484    0.454    122.163   127.754
  124   20.218   20.195   36.490    0.456    123.156   123.933
  125   20.209   20.186   36.492    0.459    124.149   122.109
  126   20.201   20.178   36.496    0.461    125.142   121.690
  127   20.166   20.142   36.500    0.463    126.135   121.009
  128   20.124   20.100   36.505    0.465    127.128   120.047
  129   20.050   20.026   36.509    0.467    128.121   118.808
  130   19.968   19.944   36.511    0.469    129.113   117.205
  131   19.930   19.906   36.511    0.472    130.106   115.722
  132   19.911   19.887   36.511    0.474    131.099   114.998
  133   19.869   19.845   36.511    0.476    132.092   114.984
  134   19.824   19.799   36.512    0.478    133.085   114.831
  135   19.783   19.758   36.513    0.480    134.078   114.535
  136   19.718   19.692   36.509    0.482    135.071   114.393
  137   19.669   19.643   36.510    0.484    136.063   114.025
  138   19.649   19.624   36.508    0.486    137.056   113.648
  139   19.593   19.567   36.504    0.488    138.049   113.574
  140   19.532   19.506   36.500    0.490    139.042   113.701
  141   19.505   19.480   36.498    0.492    140.035   114.344
  142   19.483   19.457   36.498    0.494    141.028   115.330
  143   19.468   19.442   36.497    0.496    142.020   115.785
  144   19.442   19.416   36.495    0.498    143.013   115.943
  145   19.363   19.337   36.491    0.500    144.006   116.553
  146   19.193   19.167   36.476    0.502    144.999   117.221
  147   19.143   19.117   36.468    0.504    145.992   119.642
  148   19.085   19.058   36.467    0.506    146.984   124.193
  149   19.024   18.998   36.466    0.508    147.977   126.752
  150   18.981   18.954   36.463    0.510    148.970   125.085
  151   18.959   18.932   36.462    0.512    149.963   123.866
  152   18.929   18.902   36.461    0.514    150.955   123.903
  153   18.875   18.847   36.456    0.515    151.948   124.057
  154   18.730   18.703   36.441    0.517    152.941   122.801
  155   18.687   18.659   36.437    0.519    153.934   119.312
  156   18.668   18.640   36.435    0.521    154.926   116.286
  157   18.575   18.547   36.428    0.523    155.919   115.369
  158   18.533   18.505   36.432    0.525    156.912   115.216
  159   18.482   18.454   36.430    0.527    157.905   115.164
  160   18.437   18.408   36.426    0.528    158.897   114.304
  161   18.342   18.313   36.417    0.530    159.890   112.955
  162   18.287   18.259   36.412    0.532    160.883   112.514
  163   18.247   18.218   36.408    0.534    161.876   112.886
  164   18.195   18.166   36.403    0.535    162.868   112.779
  165   18.139   18.110   36.397    0.537    163.861   112.202
  166   18.090   18.061   36.391    0.539    164.854   112.155
  167   18.019   17.990   36.384    0.541    165.846   112.307
  168   17.944   17.915   36.377    0.542    166.839   112.846
  169   17.854   17.825   36.367    0.544    167.832   114.088
  170   17.790   17.761   36.361    0.546    168.824   115.311
  171   17.726   17.697   36.353    0.548    169.817   116.216
  172   17.647   17.618   36.344    0.549    170.810   117.283
  173   17.597   17.567   36.338    0.551    171.802   118.010
  174   17.544   17.514   36.332    0.553    172.795   117.917
  175   17.520   17.490   36.328    0.554    173.788   117.563
  176   17.484   17.454   36.323    0.556    174.780   117.288
  177   17.427   17.397   36.315    0.558    175.773   117.033
  178   17.351   17.321   36.305    0.559    176.766   116.692
  179   17.297   17.266   36.298    0.561    177.758   116.419
  180   17.212   17.182   36.288    0.563    178.751   116.423
  181   17.165   17.134   36.281    0.564    179.744   116.454
  182   17.098   17.067   36.272    0.566    180.736   116.611
  183   17.029   16.998   36.262    0.567    181.729   116.751
  184   16.961   16.930   36.254    0.569    182.721   116.829
  185   16.941   16.910   36.251    0.571    183.714   116.989
  186   16.925   16.894   36.249    0.572    184.707   117.410
  187   16.884   16.853   36.244    0.574    185.699   117.716
  188   16.819   16.788   36.235    0.575    186.692   117.667
  189   16.755   16.724   36.225    0.577    187.684   117.301
  190   16.673   16.642   36.213    0.578    188.677   116.889
  191   16.642   16.610   36.209    0.580    189.670   116.704
  192   16.595   16.563   36.203    0.582    190.662   116.750
  193   16.527   16.495   36.194    0.583    191.655   116.841
  194   16.513   16.482   36.192    0.585    192.647   116.741
  195   16.508   16.476   36.191    0.586    193.640   116.758
  196   16.465   16.433   36.184    0.588    194.632   116.768
  197   16.380   16.348   36.174    0.589    195.625   116.710
  198   16.356   16.324   36.170    0.591    196.617   116.574
  199   16.332   16.300   36.165    0.592    197.610   116.679
  200   16.289   16.257   36.159    0.594    198.602   116.821
  201   16.221   16.189   36.149    0.595    199.595   116.753
  202   16.174   16.142   36.142    0.597    200.588   116.682
  203   16.125   16.093   36.136    0.598    201.580   116.623
  204   16.066   16.034   36.127    0.600    202.573   116.657
  205   16.026   15.993   36.120    0.601    203.565   116.623
  206   15.980   15.947   36.113    0.603    204.558   116.572
  207   15.960   15.927   36.110    0.604    205.550   116.520
  208   15.956   15.923   36.110    0.606    206.543   116.532
  209   15.931   15.897   36.107    0.607    207.535   116.584
  210   15.909   15.876   36.104    0.609    208.528   116.458
  211   15.865   15.831   36.097    0.610    209.520   116.400
  212   15.825   15.791   36.092    0.612    210.513   116.287
  213   15.765   15.731   36.083    0.613    211.505   116.239
  214   15.715   15.681   36.075    0.615    212.497   116.216
  215   15.678   15.644   36.069    0.616    213.490   116.111
  216   15.658   15.624   36.065    0.617    214.482   115.924
  217   15.614   15.580   36.058    0.619    215.475   115.827
  218   15.577   15.542   36.053    0.620    216.467   115.745
  219   15.560   15.525   36.050    0.622    217.460   115.683
  220   15.516   15.482   36.044    0.623    218.452   115.649
  221   15.483   15.449   36.039    0.625    219.445   115.689
  222   15.436   15.401   36.031    0.626    220.437   115.802
  223   15.408   15.373   36.026    0.628    221.429   115.668
  224   15.363   15.329   36.020    0.629    222.422   115.598
  225   15.290   15.255   36.010    0.630    223.414   115.501
  226   15.263   15.229   36.006    0.632    224.407   115.368
  227   15.244   15.209   36.003    0.633    225.399   115.269
  228   15.216   15.181   35.998    0.635    226.392   115.223
  229   15.178   15.142   35.992    0.636    227.384   115.151
  230   15.161   15.126   35.990    0.637    228.376   115.034
  231   15.141   15.106   35.987    0.639    229.369   114.929
  232   15.129   15.093   35.985    0.640    230.361   114.835
  233   15.081   15.046   35.978    0.642    231.353   114.837
  234   15.056   15.020   35.974    0.643    232.346   114.807
  235   15.034   14.998   35.970    0.644    233.338   114.827
  236   14.966   14.930   35.959    0.646    234.331   114.862
  237   14.901   14.865   35.949    0.647    235.323   114.790
  238   14.885   14.849   35.946    0.649    236.315   114.622
  239   14.862   14.825   35.943    0.650    237.308   114.585
  240   14.835   14.799   35.940    0.651    238.300   114.476
  241   14.807   14.771   35.936    0.653    239.292   114.343
  242   14.778   14.741   35.931    0.654    240.285   114.304
  243   14.747   14.711   35.926    0.655    241.277   114.333
  244   14.741   14.705   35.925    0.657    242.269   114.359
  245   14.731   14.694   35.923    0.658    243.262   114.331
  246   14.679   14.642   35.914    0.659    244.254   114.309
  247   14.631   14.594   35.906    0.661    245.246   114.278
  248   14.583   14.546   35.899    0.662    246.239   114.285
  249   14.535   14.498   35.892    0.663    247.231   114.236
  250   14.508   14.470   35.888    0.665    248.223   114.200
  251   14.485   14.447   35.885    0.666    249.215   114.130
  252   14.463   14.425   35.881    0.668    250.208   114.113
  253   14.422   14.384   35.874    0.669    251.200   114.072
  254   14.394   14.357   35.870    0.670    252.192   113.972
  255   14.372   14.334   35.867    0.672    253.185   113.878
  256   14.365   14.327   35.865    0.673    254.177   113.888
  257   14.357   14.319   35.864    0.674    255.169   113.992
  258   14.336   14.298   35.861    0.676    256.161   114.176
  259   14.312   14.273   35.857    0.677    257.154   114.320
  260   14.304   14.266   35.856    0.678    258.146   114.499
  261   14.276   14.237   35.851    0.680    259.138   114.647
  262   14.212   14.173   35.841    0.681    260.130   114.752
  263   14.165   14.127   35.834    0.682    261.123   114.661
  264   14.105   14.066   35.825    0.683    262.115   114.428
  265   14.060   14.022   35.817    0.685    263.107   114.290
  266   14.031   13.992   35.813    0.686    264.099   114.315
  267   13.992   13.953   35.806    0.687    265.091   114.492
  268   13.934   13.895   35.797    0.689    266.084   114.649
  269   13.894   13.855   35.791    0.690    267.076   114.566
  270   13.864   13.825   35.787    0.691    268.068   114.459
  271   13.843   13.803   35.784    0.693    269.060   114.369
  272   13.826   13.787   35.781    0.694    270.052   114.436
  273   13.818   13.779   35.779    0.695    271.045   114.462
  274   13.768   13.729   35.771    0.696    272.037   114.490
  275   13.720   13.680   35.764    0.698    273.029   114.403
  276   13.692   13.652   35.760    0.699    274.021   114.360
  277   13.691   13.651   35.760    0.700    275.013   114.427
  278   13.686   13.646   35.759    0.702    276.005   114.518
  279   13.680   13.640   35.758    0.703    276.998   114.585
  280   13.657   13.617   35.754    0.704    277.990   114.629
  281   13.602   13.562   35.747    0.705    278.982   114.531
  282   13.592   13.552   35.745    0.707    279.974   113.838
  283   13.578   13.537   35.743    0.708    280.966   113.055
  284   13.568   13.527   35.742    0.709    281.958   112.552
  285   13.563   13.522   35.741    0.710    282.950   112.304
  286   13.552   13.511   35.738    0.712    283.943   112.312
  287   13.541   13.500   35.737    0.713    284.935   112.679
  288   13.522   13.481   35.734    0.714    285.927   113.253
  289   13.473   13.431   35.726    0.715    286.919   113.758
  290   13.430   13.389   35.719    0.717    287.911   113.951
  291   13.411   13.370   35.716    0.718    288.903   113.975
  292   13.379   13.337   35.711    0.719    289.895   114.106
  293   13.350   13.308   35.706    0.720    290.887   114.179
  294   13.290   13.249   35.697    0.722    291.879   114.273
  295   13.242   13.200   35.690    0.723    292.871   114.087
  296   13.225   13.183   35.687    0.724    293.864   113.849
  297   13.205   13.163   35.684    0.725    294.856   113.616
  298   13.181   13.139   35.681    0.727    295.848   113.482
  299   13.167   13.125   35.678    0.728    296.840   113.389
  300   13.137   13.095   35.673    0.729    297.832   113.362
  301   13.116   13.074   35.670    0.730    298.824   113.337
  302   13.087   13.045   35.665    0.732    299.816   113.271
  303   13.063   13.021   35.662    0.733    300.808   113.165
  304   13.052   13.010   35.660    0.734    301.800   113.065
  305   13.033   12.991   35.658    0.735    302.792   113.009
  306   13.015   12.972   35.655    0.737    303.784   112.946
  307   12.987   12.945   35.651    0.738    304.776   112.835
  308   12.955   12.912   35.646    0.739    305.768   112.768
  309   12.929   12.886   35.641    0.740    306.760   112.696
  310   12.911   12.869   35.638    0.741    307.752   112.782
  311   12.859   12.816   35.630    0.743    308.744   112.909
  312   12.825   12.782   35.625    0.744    309.736   112.942
  313   12.802   12.759   35.621    0.745    310.728   112.837
  314   12.767   12.724   35.616    0.746    311.720   112.701
  315   12.740   12.696   35.612    0.748    312.712   112.596
  316   12.713   12.670   35.607    0.749    313.704   112.567
  317   12.665   12.622   35.600    0.750    314.696   112.623
  318   12.634   12.590   35.596    0.751    315.688   112.567
  319   12.619   12.575   35.594    0.752    316.680   112.399
  320   12.599   12.555   35.591    0.754    317.672   112.240
  321   12.591   12.547   35.589    0.755    318.664   112.047
  322   12.577   12.533   35.587    0.756    319.656   111.963
  323   12.561   12.517   35.585    0.757    320.648   111.949
  324   12.542   12.498   35.581    0.758    321.640   111.984
  325   12.521   12.477   35.578    0.759    322.632   111.943
  326   12.511   12.466   35.577    0.761    323.624   111.841
  327   12.494   12.449   35.574    0.762    324.615   111.745
  328   12.456   12.411   35.568    0.763    325.607   111.772
  329   12.412   12.367   35.562    0.764    326.599   111.720
  330   12.394   12.350   35.559    0.765    327.591   111.665
  331   12.380   12.335   35.557    0.767    328.583   111.583
  332   12.369   12.325   35.556    0.768    329.575   111.548
  333   12.366   12.321   35.555    0.769    330.567   111.580
  334   12.331   12.286   35.549    0.770    331.559   111.641
  335   12.276   12.231   35.542    0.771    332.551   111.690
  336   12.237   12.192   35.537    0.773    333.543   111.622
  337   12.229   12.184   35.535    0.774    334.535   111.490
  338   12.218   12.173   35.533    0.775    335.526   111.466
  339   12.201   12.155   35.530    0.776    336.518   111.536
  340   12.151   12.106   35.522    0.777    337.510   111.639
  341   12.130   12.085   35.519    0.778    338.502   111.543
  342   12.114   12.069   35.516    0.780    339.494   111.555
  343   12.101   12.056   35.514    0.781    340.486   111.505
  344   12.055   12.010   35.508    0.782    341.478   111.584
  345   12.035   11.989   35.505    0.783    342.469   111.528
  346   12.018   11.973   35.503    0.784    343.461   111.381
  347   12.001   11.956   35.501    0.785    344.453   111.257
  348   11.988   11.942   35.498    0.786    345.445   111.107
  349   11.962   11.916   35.495    0.788    346.437   111.011
  350   11.942   11.896   35.492    0.789    347.429   110.926
  351   11.920   11.874   35.489    0.790    348.420   110.903
  352   11.898   11.852   35.485    0.791    349.412   110.773
  353   11.876   11.829   35.482    0.792    350.404   110.658
  354   11.852   11.806   35.479    0.793    351.396   110.538
  355   11.840   11.794   35.477    0.795    352.388   110.428
  356   11.808   11.762   35.472    0.796    353.379   110.432
  357   11.792   11.746   35.470    0.797    354.371   110.388
  358   11.763   11.716   35.465    0.798    355.363   110.412
  359   11.740   11.694   35.462    0.799    356.355   110.338
  360   11.730   11.683   35.460    0.800    357.346   110.237
  361   11.715   11.668   35.458    0.801    358.338   110.185
  362   11.698   11.651   35.456    0.802    359.330   110.174
  363   11.680   11.633   35.454    0.804    360.322   110.162
  364   11.680   11.632   35.453    0.805    361.313   110.113
  365   11.657   11.609   35.450    0.806    362.305   110.146
  366   11.626   11.579   35.445    0.807    363.297   110.122
  367   11.601   11.554   35.442    0.808    364.289   110.034
  368   11.576   11.528   35.438    0.809    365.280   109.984
  369   11.538   11.491   35.432    0.810    366.272   109.983
  370   11.510   11.463   35.427    0.812    367.264   109.978
  371   11.490   11.442   35.425    0.813    368.256   109.903
  372   11.470   11.422   35.422    0.814    369.247   109.852
  373   11.443   11.395   35.418    0.815    370.239   109.783
  374   11.413   11.365   35.414    0.816    371.231   109.844
  375   11.381   11.333   35.410    0.817    372.222   109.868
  376   11.353   11.305   35.406    0.818    373.214   109.833
  377   11.329   11.281   35.402    0.819    374.206   109.695
  378   11.299   11.251   35.398    0.820    375.197   109.551
  379   11.285   11.236   35.396    0.822    376.189   109.392
  380   11.269   11.220   35.393    0.823    377.181   109.355
  381   11.243   11.194   35.389    0.824    378.172   109.338
  382   11.224   11.175   35.387    0.825    379.164   109.324
  383   11.208   11.160   35.385    0.826    380.156   109.306
  384   11.192   11.143   35.382    0.827    381.147   109.230
  385   11.169   11.120   35.379    0.828    382.139   109.198
  386   11.145   11.097   35.375    0.829    383.131   109.227
  387   11.132   11.083   35.373    0.830    384.122   109.226
  388   11.122   11.073   35.371    0.831    385.114   109.224
  389   11.093   11.044   35.368    0.833    386.106   109.274
  390   11.071   11.022   35.364    0.834    387.097   109.272
  391   11.033   10.985   35.359    0.835    388.089   109.296
  392   11.001   10.952   35.355    0.836    389.081   109.337
  393   10.989   10.940   35.352    0.837    390.072   109.376
  394   10.970   10.921   35.350    0.838    391.064   109.433
  395   10.966   10.916   35.349    0.839    392.055   109.487
  396   10.961   10.911   35.349    0.840    393.047   109.516
  397   10.945   10.896   35.346    0.841    394.039   109.509
  398   10.940   10.890   35.346    0.842    395.030   109.476
  399   10.910   10.861   35.342    0.843    396.022   109.515
  400   10.901   10.851   35.340    0.845    397.013   109.495
  401   10.878   10.828   35.336    0.846    398.005   109.487
  402   10.846   10.796   35.332    0.847    398.996   109.496
  403   10.835   10.785   35.330    0.848    399.988   109.432
  404   10.823   10.773   35.328    0.849    400.980   109.502
  405   10.781   10.731   35.323    0.850    401.971   109.582
  406   10.768   10.718   35.321    0.851    402.963   109.565
  407   10.748   10.698   35.318    0.852    403.954   109.599
  408   10.718   10.668   35.314    0.853    404.946   109.585
  409   10.694   10.644   35.311    0.854    405.937   109.593
  410   10.666   10.615   35.307    0.855    406.929   109.488
  411   10.647   10.597   35.305    0.856    407.920   109.402
  412   10.627   10.577   35.302    0.857    408.912   109.469
  413   10.598   10.548   35.298    0.859    409.903   109.486
  414   10.582   10.532   35.295    0.860    410.895   109.502
  415   10.561   10.510   35.292    0.861    411.886   109.554
  416   10.542   10.492   35.290    0.862    412.878   109.585
  417   10.527   10.476   35.288    0.863    413.869   109.589
  418   10.518   10.467   35.287    0.864    414.861   109.568
  419   10.512   10.461   35.286    0.865    415.852   109.564
  420   10.510   10.459   35.286    0.866    416.844   109.530
  421   10.505   10.454   35.285    0.867    417.835   109.494
  422   10.475   10.423   35.281    0.868    418.827   109.543
  423   10.429   10.378   35.274    0.869    419.818   109.521
  424   10.396   10.345   35.269    0.870    420.810   109.525
  425   10.373   10.322   35.266    0.871    421.801   109.501
  426   10.354   10.303   35.263    0.872    422.793   109.604
  427   10.342   10.291   35.261    0.873    423.784   109.721
  428   10.322   10.270   35.259    0.874    424.776   109.804
  429   10.312   10.260   35.257    0.875    425.767   109.853
  430   10.296   10.245   35.255    0.877    426.758   109.904
  431   10.263   10.211   35.250    0.878    427.750   110.011
  432   10.232   10.180   35.246    0.879    428.741   110.087
  433   10.206   10.154   35.243    0.880    429.733   110.166
  434   10.184   10.132   35.240    0.881    430.724   110.279
  435   10.172   10.120   35.238    0.882    431.716   110.372
  436   10.157   10.105   35.236    0.883    432.707   110.413
  437   10.145   10.093   35.235    0.884    433.698   110.459
  438   10.137   10.085   35.234    0.885    434.690   110.498
  439   10.121   10.069   35.232    0.886    435.681   110.546
  440   10.090   10.038   35.227    0.887    436.673   110.602
  441   10.063   10.011   35.223    0.888    437.664   110.612
  442   10.039   9.987   35.220    0.889    438.655   110.674
  443   10.019   9.966   35.217    0.890    439.647   110.716
  444   10.003   9.951   35.215    0.891    440.638   110.829
  445   9.988   9.936   35.213    0.892    441.629   111.002
  446   9.968   9.916   35.211    0.893    442.621   111.108
  447   9.953   9.900   35.209    0.894    443.612   111.120
  448   9.931   9.879   35.206    0.895    444.603   111.045
  449   9.905   9.853   35.202    0.896    445.595   111.063
  450   9.880   9.828   35.200    0.897    446.586   111.136
  451   9.874   9.821   35.199    0.898    447.578   111.182
  452   9.862   9.809   35.197    0.899    448.569   111.194
  453   9.843   9.790   35.194    0.900    449.560   111.161
  454   9.825   9.772   35.192    0.901    450.551   111.149
  455   9.818   9.765   35.191    0.902    451.543   111.068
  456   9.781   9.728   35.186    0.903    452.534   111.123
  457   9.747   9.694   35.181    0.904    453.525   111.122
  458   9.725   9.672   35.178    0.905    454.517   111.175
  459   9.707   9.654   35.175    0.906    455.508   111.295
  460   9.700   9.646   35.175    0.907    456.499   111.482
  461   9.678   9.625   35.172    0.908    457.491   111.697
  462   9.660   9.606   35.169    0.909    458.482   111.758
  463   9.648   9.595   35.167    0.910    459.473   111.784
  464   9.635   9.582   35.166    0.911    460.464   111.838
  465   9.612   9.559   35.163    0.912    461.456   111.937
  466   9.591   9.537   35.160    0.913    462.447   112.137
  467   9.576   9.522   35.158    0.914    463.438   112.296
  468   9.563   9.509   35.156    0.915    464.429   112.361
  469   9.553   9.499   35.155    0.916    465.421   112.404
  470   9.525   9.471   35.151    0.917    466.412   112.532
  471   9.503   9.449   35.149    0.918    467.403   112.575
  472   9.488   9.435   35.147    0.919    468.394   112.657
  473   9.481   9.427   35.147    0.920    469.386   112.708
  474   9.477   9.423   35.146    0.921    470.377   112.783
  475   9.469   9.415   35.145    0.922    471.368   112.767
  476   9.434   9.379   35.141    0.923    472.359   112.741
  477   9.415   9.361   35.139    0.924    473.351   112.624
  478   9.397   9.342   35.137    0.925    474.342   112.512
  479   9.389   9.334   35.135    0.926    475.333   112.431
  480   9.370   9.316   35.133    0.927    476.324   112.460
  481   9.347   9.293   35.131    0.928    477.315   112.602
  482   9.335   9.281   35.129    0.929    478.307   112.765
  483   9.333   9.278   35.129    0.930    479.298   112.928
  484   9.328   9.273   35.128    0.931    480.289   112.987
  485   9.310   9.255   35.126    0.932    481.280   112.961
  486   9.300   9.246   35.125    0.933    482.271   112.748
  487   9.281   9.226   35.122    0.934    483.262   112.601
  488   9.252   9.197   35.119    0.935    484.254   112.536
  489   9.243   9.188   35.118    0.936    485.245   112.559
  490   9.242   9.187   35.117    0.937    486.236   112.687
  491   9.236   9.181   35.117    0.938    487.227   112.906
  492   9.223   9.168   35.115    0.939    488.218   113.060
  493   9.219   9.163   35.115    0.940    489.209   113.089
  494   9.216   9.160   35.114    0.941    490.200   113.106
  495   9.211   9.156   35.114    0.942    491.192   113.125
  496   9.208   9.152   35.114    0.943    492.183   113.141
  497   9.194   9.139   35.112    0.944    493.174   113.157
  498   9.176   9.120   35.109    0.945    494.165   113.177
  499   9.166   9.110   35.108    0.946    495.156   113.219
  500   9.158   9.102   35.107    0.947    496.147   113.283
  501   9.146   9.090   35.105    0.948    497.138   113.376
  502   9.139   9.083   35.104    0.949    498.129   113.415
  503   9.121   9.065   35.102    0.950    499.120   113.479
  504   9.101   9.045   35.101    0.951    500.112   113.501
  505   9.086   9.029   35.099    0.952    501.103   113.498
  506   9.073   9.016   35.097    0.953    502.094   113.497
  507   9.061   9.004   35.096    0.954    503.085   113.495
  508   9.039   8.982   35.093    0.955    504.076   113.523
  509   9.031   8.975   35.092    0.956    505.067   113.635
  510   9.026   8.969   35.092    0.957    506.058   113.674
