 station cast   lat    long    jday   mo/da/yr   gmt
   61   22.741   22.728   36.302    0.262    60.621   168.852
   62   22.729   22.716   36.302    0.265    61.615   168.851
   63   22.721   22.708   36.303    0.268    62.609   168.734
   64   22.701   22.688   36.304    0.271    63.602   168.733
   65   22.657   22.644   36.305    0.274    64.596   168.364
   66   22.632   22.618   36.306    0.277    65.590   167.443
   67   22.629   22.615   36.307    0.280    66.583   167.215
   68   22.621   22.607   36.307    0.282    67.577   167.152
   69   22.615   22.601   36.309    0.285    68.570   167.004
   70   22.593   22.579   36.311    0.288    69.564   166.419
   71   22.563   22.548   36.313    0.291    70.558   165.099
   72   22.530   22.515   36.313    0.294    71.551   163.583
   73   22.451   22.436   36.313    0.297    72.545   162.899
   74   22.333   22.318   36.308    0.300    73.538   163.726
   75   22.265   22.250   36.310    0.303    74.532   165.964
   76   22.250   22.235   36.311    0.306    75.526   166.966
   77   22.217   22.202   36.311    0.308    76.519   166.070
   78   22.050   22.035   36.291    0.311    77.513   165.517
   79   21.949   21.934   36.274    0.314    78.506   170.199
   80   21.823   21.807   36.275    0.317    79.500   178.011
   81   21.585   21.569   36.273    0.319    80.493   181.784
   82   21.425   21.409   36.307    0.322    81.487   176.306
   83   21.192   21.176   36.302    0.325    82.480   165.838
   84   21.075   21.059   36.321    0.327    83.474   159.733
   85   21.015   20.999   36.337    0.330    84.468   155.602
   86   20.998   20.982   36.339    0.332    85.461   152.302
   87   20.993   20.977   36.341    0.335    86.455   151.583
   88   20.964   20.947   36.345    0.337    87.448   152.583
   89   20.904   20.887   36.354    0.340    88.442   152.997
   90   20.872   20.855   36.361    0.342    89.435   151.937
   91   20.859   20.841   36.364    0.344    90.429   150.085
   92   20.829   20.812   36.378    0.347    91.422   149.153
   93   20.782   20.764   36.408    0.349    92.416   147.468
   94   20.716   20.698   36.438    0.352    93.409   142.472
   95   20.634   20.616   36.454    0.354    94.403   133.893
   96   20.557   20.538   36.477    0.356    95.396   127.735
   97   20.444   20.426   36.494    0.358    96.390   124.671
   98   20.365   20.346   36.502    0.361    97.383   121.510
   99   20.310   20.291   36.502    0.363    98.376   118.457
  100   20.199   20.181   36.504    0.365    99.370   116.666
  101   20.087   20.069   36.510    0.367    100.363   114.660
  102   20.003   19.984   36.511    0.369    101.357   112.422
  103   19.936   19.917   36.510    0.371    102.350   110.905
  104   19.824   19.804   36.509    0.373    103.344   110.920
  105   19.753   19.733   36.508    0.376    104.337   111.165
  106   19.724   19.705   36.508    0.378    105.331   111.055
  107   19.673   19.653   36.507    0.380    106.324   111.035
  108   19.654   19.634   36.507    0.382    107.317   110.999
  109   19.624   19.603   36.506    0.384    108.311   110.861
  110   19.579   19.559   36.505    0.386    109.304   110.807
  111   19.522   19.502   36.503    0.388    110.298   110.672
  112   19.470   19.450   36.502    0.390    111.291   110.697
  113   19.457   19.436   36.502    0.392    112.285   110.873
  114   19.447   19.426   36.502    0.394    113.278   111.095
  115   19.430   19.409   36.501    0.396    114.271   111.074
  116   19.405   19.383   36.501    0.398    115.265   110.915
  117   19.370   19.349   36.499    0.400    116.258   110.860
  118   19.348   19.326   36.498    0.402    117.251   110.827
  119   19.293   19.272   36.495    0.404    118.245   110.853
  120   19.235   19.213   36.493    0.405    119.238   111.057
  121   19.211   19.190   36.492    0.407    120.232   111.297
  122   19.186   19.164   36.491    0.409    121.225   111.362
  123   19.133   19.110   36.488    0.411    122.218   111.290
  124   19.046   19.024   36.482    0.413    123.212   111.290
  125   18.973   18.951   36.476    0.415    124.205   111.563
  126   18.913   18.891   36.471    0.417    125.198   111.582
  127   18.857   18.834   36.466    0.419    126.192   111.462
  128   18.807   18.785   36.462    0.421    127.185   111.389
  129   18.745   18.722   36.457    0.423    128.178   111.459
  130   18.660   18.637   36.449    0.424    129.172   111.736
  131   18.589   18.566   36.441    0.426    130.165   111.708
  132   18.560   18.537   36.439    0.428    131.158   111.361
  133   18.518   18.494   36.435    0.430    132.151   111.265
  134   18.436   18.412   36.428    0.432    133.145   111.448
  135   18.381   18.358   36.422    0.433    134.138   111.667
  136   18.321   18.297   36.417    0.435    135.131   111.765
  137   18.300   18.276   36.415    0.437    136.125   111.951
  138   18.254   18.230   36.411    0.439    137.118   112.317
  139   18.215   18.191   36.406    0.440    138.111   112.529
  140   18.187   18.162   36.404    0.442    139.104   112.575
  141   18.163   18.138   36.401    0.444    140.098   112.672
  142   18.102   18.077   36.395    0.446    141.091   112.766
  143   18.059   18.034   36.390    0.447    142.084   112.746
  144   18.049   18.024   36.389    0.449    143.078   112.831
  145   18.038   18.013   36.388    0.451    144.071   112.919
  146   18.011   17.985   36.384    0.453    145.064   112.914
  147   17.881   17.856   36.369    0.454    146.057   112.767
  148   17.786   17.760   36.357    0.456    147.050   112.233
  149   17.741   17.716   36.352    0.458    148.044   112.071
  150   17.681   17.655   36.345    0.459    149.037   112.208
  151   17.604   17.578   36.336    0.461    150.030   112.371
  152   17.492   17.466   36.321    0.463    151.023   112.446
  153   17.435   17.409   36.314    0.464    152.017   112.477
  154   17.393   17.367   36.309    0.466    153.010   112.638
  155   17.357   17.330   36.305    0.468    154.003   112.784
  156   17.341   17.315   36.303    0.469    154.996   112.879
  157   17.314   17.287   36.300    0.471    155.989   112.875
  158   17.290   17.263   36.297    0.473    156.982   112.872
  159   17.283   17.256   36.296    0.474    157.976   112.763
  160   17.229   17.202   36.289    0.476    158.969   112.731
  161   17.155   17.128   36.280    0.478    159.962   112.634
  162   17.144   17.117   36.278    0.479    160.955   112.558
  163   17.103   17.076   36.272    0.481    161.948   112.611
  164   17.075   17.048   36.269    0.482    162.941   112.619
  165   17.053   17.026   36.266    0.484    163.935   112.731
  166   17.023   16.995   36.262    0.486    164.928   112.773
  167   16.987   16.960   36.257    0.487    165.921   112.765
  168   16.910   16.882   36.246    0.489    166.914   112.849
  169   16.824   16.796   36.234    0.490    167.907   112.892
  170   16.795   16.767   36.230    0.492    168.900   112.807
  171   16.763   16.735   36.226    0.493    169.893   112.815
  172   16.747   16.718   36.223    0.495    170.887   112.859
  173   16.741   16.712   36.223    0.497    171.880   112.897
  174   16.725   16.696   36.221    0.498    172.873   112.863
  175   16.703   16.674   36.218    0.500    173.866   112.786
  176   16.682   16.653   36.215    0.501    174.859   112.630
  177   16.655   16.625   36.211    0.503    175.852   112.579
  178   16.617   16.588   36.205    0.504    176.845   112.711
  179   16.567   16.538   36.198    0.506    177.838   112.716
  180   16.543   16.513   36.194    0.507    178.831   112.676
  181   16.531   16.502   36.193    0.509    179.824   112.670
  182   16.519   16.490   36.191    0.511    180.817   112.574
  183   16.483   16.453   36.186    0.512    181.811   112.615
  184   16.436   16.406   36.180    0.514    182.804   112.611
  185   16.393   16.363   36.174    0.515    183.797   112.673
  186   16.358   16.328   36.169    0.517    184.790   112.661
  187   16.341   16.310   36.166    0.518    185.783   112.533
  188   16.313   16.282   36.162    0.520    186.776   112.549
  189   16.284   16.254   36.157    0.521    187.769   112.641
  190   16.242   16.211   36.150    0.523    188.762   112.579
  191   16.185   16.154   36.141    0.524    189.755   112.305
  192   16.087   16.056   36.127    0.526    190.748   111.932
  193   16.005   15.974   36.115    0.527    191.741   111.493
  194   15.981   15.950   36.111    0.529    192.734   111.223
  195   15.962   15.931   36.108    0.530    193.727   111.242
  196   15.941   15.909   36.105    0.532    194.720   111.225
  197   15.924   15.893   36.103    0.533    195.713   111.206
  198   15.905   15.874   36.100    0.535    196.706   111.202
  199   15.856   15.824   36.092    0.536    197.699   111.144
  200   15.739   15.707   36.073    0.537    198.692   110.839
  201   15.510   15.478   36.039    0.539    199.685   110.478
  202   15.390   15.358   36.020    0.540    200.678   109.549
  203   15.334   15.303   36.011    0.542    201.671   108.692
  204   15.286   15.254   36.004    0.543    202.664   108.642
  205   15.174   15.142   35.987    0.545    203.657   108.803
  206   15.070   15.038   35.971    0.546    204.650   108.809
  207   14.861   14.830   35.941    0.547    205.643   108.820
  208   14.809   14.778   35.932    0.549    206.636   108.732
  209   14.799   14.767   35.931    0.550    207.628   108.764
  210   14.782   14.750   35.928    0.551    208.621   108.789
  211   14.735   14.703   35.921    0.553    209.614   108.808
  212   14.613   14.582   35.903    0.554    210.607   108.635
  213   14.560   14.528   35.894    0.555    211.600   108.242
  214   14.507   14.475   35.886    0.557    212.593   108.084
  215   14.457   14.425   35.879    0.558    213.586   108.192
  216   14.404   14.372   35.871    0.559    214.579   108.367
  217   14.371   14.339   35.866    0.561    215.572   108.444
  218   14.350   14.318   35.863    0.562    216.565   108.569
  219   14.337   14.305   35.861    0.563    217.558   108.588
  220   14.326   14.293   35.860    0.565    218.550   108.610
  221   14.315   14.283   35.858    0.566    219.543   108.597
  222   14.310   14.277   35.858    0.567    220.536   108.532
  223   14.306   14.273   35.857    0.569    221.529   108.490
  224   14.306   14.272   35.858    0.570    222.522   108.407
  225   14.304   14.270   35.858    0.571    223.515   108.421
  226   14.303   14.270   35.858    0.573    224.508   108.390
  227   14.299   14.265   35.857    0.574    225.501   108.458
  228   14.298   14.264   35.857    0.575    226.493   108.455
  229   14.297   14.263   35.857    0.577    227.486   108.362
  230   14.296   14.262   35.857    0.578    228.479   108.361
  231   14.295   14.260   35.857    0.579    229.472   108.378
  232   14.291   14.257   35.856    0.581    230.465   108.418
  233   14.285   14.251   35.855    0.582    231.458   108.402
  234   14.284   14.249   35.855    0.583    232.450   108.299
  235   14.278   14.243   35.854    0.584    233.443   108.321
  236   14.269   14.234   35.853    0.586    234.436   108.320
  237   14.244   14.209   35.849    0.587    235.429   108.395
  238   14.175   14.140   35.838    0.588    236.422   108.433
  239   14.059   14.025   35.820    0.590    237.414   108.380
  240   13.951   13.916   35.803    0.591    238.407   108.179
  241   13.910   13.875   35.795    0.592    239.400   107.918
  242   13.880   13.845   35.790    0.594    240.393   107.816
  243   13.863   13.828   35.788    0.595    241.385   107.738
  244   13.855   13.819   35.787    0.596    242.378   107.688
  245   13.846   13.811   35.786    0.597    243.371   107.634
  246   13.839   13.804   35.785    0.599    244.364   107.628
  247   13.828   13.792   35.783    0.600    245.357   107.616
  248   13.818   13.782   35.782    0.601    246.349   107.648
  249   13.812   13.776   35.781    0.603    247.342   107.648
  250   13.800   13.764   35.780    0.604    248.335   107.561
  251   13.789   13.753   35.778    0.605    249.328   107.506
  252   13.781   13.744   35.777    0.606    250.320   107.560
  253   13.775   13.739   35.776    0.608    251.313   107.600
  254   13.770   13.734   35.775    0.609    252.306   107.713
  255   13.745   13.708   35.771    0.610    253.298   107.731
  256   13.675   13.638   35.761    0.611    254.291   107.729
  257   13.673   13.636   35.760    0.613    255.284   107.564
  258   13.673   13.636   35.760    0.614    256.277   107.448
  259   13.672   13.635   35.760    0.615    257.269   107.375
  260   13.672   13.635   35.760    0.617    258.262   107.364
  261   13.672   13.635   35.760    0.618    259.255   107.346
  262   13.670   13.632   35.760    0.619    260.247   107.319
  263   13.663   13.626   35.759    0.620    261.240   107.252
  264   13.581   13.544   35.746    0.622    262.233   107.335
  265   13.520   13.482   35.736    0.623    263.225   107.283
  266   13.508   13.471   35.734    0.624    264.218   107.311
  267   13.499   13.461   35.732    0.625    265.211   107.509
  268   13.496   13.458   35.732    0.627    266.203   107.721
  269   13.495   13.456   35.732    0.628    267.196   107.701
  270   13.473   13.435   35.728    0.629    268.189   107.685
  271   13.380   13.342   35.714    0.630    269.181   107.667
  272   13.245   13.207   35.693    0.632    270.174   107.517
  273   13.224   13.185   35.689    0.633    271.167   107.185
  274   13.219   13.180   35.688    0.634    272.159   107.040
  275   13.209   13.170   35.687    0.635    273.152   107.119
  276   13.162   13.123   35.680    0.637    274.144   107.362
  277   13.125   13.086   35.674    0.638    275.137   107.438
  278   13.120   13.081   35.674    0.639    276.130   107.486
  279   13.109   13.070   35.672    0.640    277.122   107.494
  280   13.104   13.065   35.672    0.641    278.115   107.417
  281   13.102   13.062   35.672    0.643    279.107   107.263
  282   13.087   13.048   35.670    0.644    280.100   107.128
  283   13.063   13.023   35.666    0.645    281.093   107.065
  284   13.054   13.015   35.665    0.646    282.085   107.025
  285   13.049   13.010   35.664    0.648    283.078   107.059
  286   13.046   13.006   35.664    0.649    284.070   107.054
  287   13.042   13.002   35.663    0.650    285.063   106.979
  288   13.030   12.990   35.661    0.651    286.055   106.959
  289   12.983   12.943   35.654    0.652    287.048   106.978
  290   12.962   12.921   35.651    0.654    288.041   106.971
  291   12.947   12.906   35.648    0.655    289.033   106.884
  292   12.918   12.877   35.643    0.656    290.026   106.829
  293   12.888   12.848   35.639    0.657    291.018   106.869
  294   12.852   12.811   35.634    0.659    292.011   106.957
  295   12.804   12.763   35.626    0.660    293.003   107.103
  296   12.789   12.749   35.623    0.661    293.996   107.225
  297   12.789   12.748   35.623    0.662    294.988   107.541
  298   12.787   12.747   35.623    0.663    295.981   107.887
  299   12.787   12.746   35.623    0.665    296.973   108.120
  300   12.781   12.740   35.622    0.666    297.966   108.219
  301   12.769   12.728   35.620    0.667    298.958   108.237
  302   12.750   12.709   35.617    0.668    299.951   108.245
  303   12.726   12.684   35.613    0.669    300.943   108.238
  304   12.693   12.651   35.608    0.671    301.936   108.174
  305   12.662   12.620   35.603    0.672    302.928   108.051
  306   12.642   12.600   35.600    0.673    303.921   107.953
  307   12.627   12.585   35.598    0.674    304.913   107.948
  308   12.605   12.563   35.595    0.675    305.906   107.971
  309   12.578   12.536   35.590    0.677    306.898   108.181
  310   12.527   12.485   35.583    0.678    307.891   108.271
  311   12.494   12.452   35.578    0.679    308.883   108.279
  312   12.474   12.432   35.575    0.680    309.875   108.140
  313   12.465   12.422   35.574    0.681    310.868   107.827
  314   12.447   12.405   35.572    0.682    311.860   107.589
  315   12.420   12.378   35.568    0.684    312.853   107.453
  316   12.394   12.352   35.564    0.685    313.845   107.218
  317   12.372   12.329   35.560    0.686    314.838   106.939
  318   12.292   12.249   35.548    0.687    315.830   106.780
  319   12.243   12.200   35.541    0.688    316.822   106.709
  320   12.219   12.176   35.537    0.689    317.815   106.854
  321   12.210   12.167   35.536    0.691    318.807   107.005
  322   12.164   12.121   35.528    0.692    319.800   107.123
  323   12.136   12.093   35.524    0.693    320.792   107.159
  324   12.120   12.077   35.522    0.694    321.784   107.434
  325   12.090   12.047   35.517    0.695    322.777   107.649
  326   12.085   12.042   35.516    0.696    323.769   107.648
  327   12.085   12.042   35.517    0.698    324.762   107.707
  328   12.078   12.035   35.516    0.699    325.754   107.739
  329   12.070   12.027   35.515    0.700    326.746   107.715
  330   12.062   12.018   35.513    0.701    327.739   107.672
  331   12.055   12.012   35.512    0.702    328.731   107.669
  332   12.033   11.989   35.509    0.703    329.723   107.750
  333   12.016   11.973   35.507    0.704    330.716   107.789
  334   12.014   11.970   35.507    0.706    331.708   107.787
  335   12.002   11.957   35.506    0.707    332.700   107.719
  336   11.955   11.911   35.499    0.708    333.693   107.548
  337   11.939   11.895   35.496    0.709    334.685   107.010
  338   11.928   11.884   35.495    0.710    335.677   106.643
  339   11.917   11.873   35.494    0.711    336.670   106.417
  340   11.897   11.852   35.491    0.713    337.662   106.266
  341   11.887   11.842   35.489    0.714    338.654   106.141
  342   11.881   11.836   35.489    0.715    339.647   105.981
  343   11.879   11.834   35.489    0.716    340.639   105.851
  344   11.875   11.830   35.488    0.717    341.631   105.772
  345   11.868   11.823   35.487    0.718    342.623   105.654
  346   11.866   11.820   35.487    0.719    343.616   105.579
  347   11.842   11.797   35.484    0.720    344.608   105.489
  348   11.826   11.781   35.481    0.722    345.600   105.446
  349   11.812   11.766   35.479    0.723    346.593   105.439
  350   11.766   11.720   35.472    0.724    347.585   105.584
  351   11.739   11.693   35.468    0.725    348.577   105.586
  352   11.727   11.682   35.467    0.726    349.569   105.449
  353   11.729   11.683   35.467    0.727    350.562   105.341
  354   11.729   11.683   35.467    0.728    351.554   105.266
  355   11.725   11.679   35.466    0.730    352.546   105.276
  356   11.715   11.669   35.465    0.731    353.538   105.239
  357   11.689   11.643   35.461    0.732    354.531   105.252
  358   11.655   11.609   35.456    0.733    355.523   105.222
  359   11.606   11.559   35.448    0.734    356.515   105.233
  360   11.585   11.539   35.446    0.735    357.507   105.291
  361   11.578   11.532   35.445    0.736    358.499   105.242
  362   11.558   11.512   35.441    0.737    359.492   105.260
  363   11.540   11.494   35.439    0.739    360.484   105.229
  364   11.525   11.479   35.437    0.740    361.476   105.268
  365   11.521   11.474   35.436    0.741    362.468   105.232
  366   11.505   11.458   35.434    0.742    363.460   105.223
  367   11.438   11.391   35.424    0.743    364.453   105.328
  368   11.427   11.380   35.422    0.744    365.445   105.258
  369   11.393   11.346   35.417    0.745    366.437   105.261
  370   11.354   11.307   35.412    0.746    367.429   105.298
  371   11.317   11.270   35.405    0.747    368.421   105.252
  372   11.219   11.172   35.392    0.749    369.413   105.339
  373   11.197   11.150   35.388    0.750    370.406   105.243
  374   11.179   11.132   35.386    0.751    371.398   105.321
  375   11.161   11.114   35.383    0.752    372.390   105.457
  376   11.141   11.093   35.380    0.753    373.382   105.613
  377   11.103   11.055   35.375    0.754    374.374   105.655
  378   11.091   11.043   35.373    0.755    375.366   105.724
  379   11.079   11.032   35.372    0.756    376.358   105.788
  380   11.067   11.020   35.370    0.757    377.350   105.831
  381   11.036   10.988   35.366    0.758    378.343   105.905
  382   10.989   10.942   35.360    0.759    379.335   105.921
  383   10.977   10.929   35.358    0.761    380.327   105.875
  384   10.973   10.925   35.358    0.762    381.319   105.814
  385   10.969   10.921   35.357    0.763    382.311   105.811
  386   10.963   10.914   35.357    0.764    383.303   105.774
  387   10.962   10.914   35.357    0.765    384.295   105.739
  388   10.962   10.914   35.357    0.766    385.287   105.744
  389   10.963   10.915   35.357    0.767    386.279   105.683
  390   10.965   10.916   35.357    0.768    387.271   105.666
  391   10.962   10.914   35.357    0.769    388.263   105.670
  392   10.946   10.898   35.355    0.770    389.256   105.731
  393   10.924   10.875   35.352    0.771    390.248   105.762
  394   10.894   10.845   35.348    0.772    391.240   105.790
  395   10.873   10.824   35.344    0.774    392.232   105.772
  396   10.848   10.799   35.341    0.775    393.224   105.746
  397   10.822   10.773   35.337    0.776    394.216   105.773
  398   10.797   10.748   35.334    0.777    395.208   105.732
  399   10.789   10.740   35.333    0.778    396.200   105.778
  400   10.773   10.723   35.330    0.779    397.192   105.803
  401   10.745   10.696   35.327    0.780    398.184   105.787
  402   10.739   10.690   35.326    0.781    399.176   105.767
  403   10.731   10.682   35.325    0.782    400.168   105.697
  404   10.720   10.670   35.323    0.783    401.160   105.717
  405   10.668   10.618   35.316    0.784    402.152   105.722
  406   10.639   10.589   35.312    0.785    403.144   105.655
  407   10.611   10.561   35.308    0.786    404.136   105.668
  408   10.600   10.550   35.307    0.787    405.128   105.680
  409   10.595   10.545   35.306    0.788    406.120   105.685
  410   10.593   10.543   35.306    0.789    407.112   105.688
  411   10.587   10.536   35.305    0.791    408.104   105.665
  412   10.584   10.534   35.305    0.792    409.096   105.644
  413   10.583   10.533   35.305    0.793    410.088   105.634
  414   10.578   10.527   35.304    0.794    411.080   105.663
  415   10.572   10.521   35.304    0.795    412.072   105.588
  416   10.568   10.517   35.303    0.796    413.064   105.602
  417   10.565   10.514   35.303    0.797    414.056   105.606
  418   10.564   10.513   35.303    0.798    415.048   105.641
  419   10.563   10.512   35.302    0.799    416.039   105.634
  420   10.563   10.512   35.302    0.800    417.031   105.647
  421   10.561   10.510   35.302    0.801    418.023   105.645
  422   10.556   10.504   35.301    0.802    419.015   105.681
  423   10.551   10.499   35.301    0.803    420.007   105.684
  424   10.539   10.488   35.299    0.804    420.999   105.754
  425   10.529   10.478   35.297    0.805    421.991   105.754
  426   10.522   10.470   35.296    0.806    422.983   105.786
  427   10.522   10.470   35.296    0.807    423.975   105.817
  428   10.517   10.465   35.296    0.809    424.967   105.812
  429   10.514   10.462   35.295    0.810    425.959   105.801
  430   10.503   10.451   35.294    0.811    426.950   105.803
  431   10.486   10.434   35.291    0.812    427.942   105.821
  432   10.478   10.425   35.290    0.813    428.934   105.818
  433   10.475   10.423   35.290    0.814    429.926   105.787
  434   10.458   10.405   35.287    0.815    430.918   105.779
  435   10.435   10.382   35.284    0.816    431.910   105.769
  436   10.397   10.345   35.279    0.817    432.902   105.844
  437   10.393   10.340   35.279    0.818    433.893   105.887
  438   10.391   10.338   35.278    0.819    434.885   105.922
  439   10.384   10.331   35.278    0.820    435.877   105.973
  440   10.369   10.316   35.275    0.821    436.869   106.036
  441   10.350   10.297   35.273    0.822    437.861   106.104
  442   10.336   10.283   35.271    0.823    438.853   106.037
  443   10.329   10.276   35.270    0.824    439.844   106.038
  444   10.301   10.248   35.266    0.825    440.836   106.122
  445   10.258   10.205   35.260    0.826    441.828   106.158
  446   10.209   10.156   35.254    0.827    442.820   106.154
  447   10.172   10.119   35.249    0.828    443.812   106.143
  448   10.154   10.101   35.246    0.829    444.803   106.191
  449   10.146   10.093   35.245    0.831    445.795   106.318
  450   10.135   10.081   35.244    0.832    446.787   106.430
  451   10.127   10.073   35.243    0.833    447.779   106.483
  452   10.117   10.063   35.242    0.834    448.771   106.467
  453   10.097   10.043   35.239    0.835    449.762   106.512
  454   10.082   10.028   35.237    0.836    450.754   106.530
  455   10.056   10.003   35.233    0.837    451.746   106.564
  456   10.032   9.978   35.229    0.838    452.738   106.583
  457   10.018   9.964   35.227    0.839    453.729   106.737
  458   9.989   9.935   35.223    0.840    454.721   106.936
  459   9.977   9.922   35.222    0.841    455.713   107.052
  460   9.965   9.910   35.220    0.842    456.705   107.227
  461   9.936   9.882   35.216    0.843    457.696   107.351
  462   9.907   9.853   35.213    0.844    458.688   107.410
  463   9.882   9.828   35.210    0.845    459.680   107.448
  464   9.870   9.815   35.208    0.846    460.672   107.438
  465   9.862   9.807   35.207    0.847    461.663   107.481
  466   9.853   9.798   35.206    0.848    462.655   107.493
  467   9.846   9.791   35.205    0.849    463.647   107.506
  468   9.835   9.781   35.204    0.850    464.638   107.500
  469   9.830   9.776   35.203    0.851    465.630   107.511
  470   9.824   9.769   35.203    0.852    466.622   107.555
  471   9.818   9.763   35.202    0.853    467.613   107.575
  472   9.813   9.758   35.201    0.854    468.605   107.549
  473   9.806   9.751   35.200    0.855    469.597   107.570
  474   9.802   9.746   35.200    0.856    470.589   107.548
  475   9.799   9.743   35.200    0.857    471.580   107.586
  476   9.789   9.733   35.198    0.858    472.572   107.612
  477   9.769   9.713   35.196    0.859    473.564   107.716
  478   9.752   9.696   35.194    0.860    474.555   107.689
  479   9.734   9.678   35.192    0.861    475.547   107.688
  480   9.712   9.657   35.189    0.862    476.538   107.761
  481   9.678   9.622   35.184    0.863    477.530   107.864
  482   9.660   9.604   35.182    0.864    478.522   107.948
  483   9.646   9.591   35.180    0.865    479.513   107.958
  484   9.641   9.585   35.180    0.866    480.505   107.992
  485   9.628   9.572   35.178    0.867    481.497   108.104
  486   9.613   9.557   35.176    0.868    482.488   108.143
  487   9.606   9.550   35.176    0.869    483.480   108.112
  488   9.602   9.545   35.175    0.870    484.471   108.106
  489   9.598   9.542   35.175    0.871    485.463   108.090
  490   9.595   9.539   35.175    0.872    486.455   108.112
  491   9.588   9.532   35.174    0.873    487.446   108.122
  492   9.580   9.524   35.173    0.874    488.438   108.165
  493   9.570   9.513   35.172    0.875    489.429   108.220
  494   9.561   9.504   35.171    0.876    490.421   108.146
  495   9.487   9.431   35.162    0.877    491.413   108.229
  496   9.446   9.389   35.157    0.878    492.404   108.177
  497   9.421   9.364   35.154    0.879    493.396   108.256
  498   9.373   9.316   35.148    0.880    494.387   108.481
  499   9.355   9.299   35.145    0.881    495.379   108.610
  500   9.348   9.291   35.144    0.882    496.370   108.773
  501   9.344   9.288   35.144    0.883    497.362   108.915
  502   9.342   9.285   35.144    0.884    498.353   109.052
  503   9.340   9.283   35.144    0.885    499.345   109.111
  504   9.340   9.283   35.144    0.886    500.336   109.102
  505   9.338   9.280   35.144    0.887    501.328   109.067
  506   9.330   9.273   35.143    0.888    502.320   109.080
  507   9.319   9.262   35.142    0.889    503.311   109.066
  508   9.313   9.256   35.141    0.890    504.303   109.111
  509   9.313   9.256   35.141    0.891    505.294   109.104
  510   9.313   9.256   35.141    0.892    506.286   109.134
