 station cast   lat    long    jday   mo/da/yr   gmt
  154   21.400   21.370   36.872    0.593    152.987   149.836
  155   21.370   21.339   36.874    0.595    153.980   149.604
  156   21.341   21.310   36.872    0.598    154.973   149.437
  157   21.262   21.231   36.858    0.600    155.966   149.565
  158   21.183   21.152   36.843    0.602    156.959   149.512
  159   21.150   21.119   36.836    0.604    157.952   149.725
  160   21.132   21.101   36.832    0.606    158.945   150.112
  161   21.095   21.064   36.825    0.609    159.938   150.511
  162   21.059   21.027   36.820    0.611    160.931   150.744
  163   20.971   20.940   36.813    0.613    161.924   150.851
  164   20.916   20.885   36.812    0.615    162.917   150.573
  165   20.799   20.767   36.804    0.617    163.910   150.115
  166   20.747   20.715   36.796    0.619    164.903   149.529
  167   20.725   20.693   36.793    0.622    165.896   149.454
  168   20.705   20.673   36.791    0.624    166.889   149.752
  169   20.679   20.646   36.788    0.626    167.882   149.843
  170   20.643   20.610   36.788    0.628    168.875   149.602
  171   20.645   20.612   36.792    0.630    169.868   149.464
  172   20.623   20.590   36.789    0.632    170.861   149.286
  173   20.348   20.315   36.752    0.634    171.854   149.305
  174   20.130   20.098   36.725    0.636    172.847   149.163
  175   20.005   19.973   36.709    0.638    173.840   149.620
  176   19.801   19.768   36.684    0.640    174.833   150.319
  177   19.713   19.681   36.675    0.642    175.826   150.254
  178   19.621   19.588   36.664    0.644    176.819   150.169
  179   19.505   19.473   36.653    0.646    177.812   150.028
  180   19.439   19.406   36.646    0.648    178.805   149.771
  181   19.398   19.365   36.642    0.650    179.798   149.849
  182   19.367   19.334   36.639    0.652    180.791   150.245
  183   19.304   19.271   36.632    0.654    181.783   150.481
  184   19.222   19.189   36.622    0.655    182.776   150.739
  185   19.121   19.088   36.609    0.657    183.769   150.915
  186   19.015   18.981   36.595    0.659    184.762   151.050
  187   18.976   18.942   36.590    0.661    185.755   151.342
  188   18.972   18.938   36.590    0.663    186.748   151.771
  189   18.960   18.926   36.588    0.665    187.741   152.017
  190   18.947   18.913   36.586    0.666    188.734   151.892
  191   18.947   18.913   36.586    0.668    189.727   151.528
  192   18.927   18.893   36.583    0.670    190.719   151.447
  193   18.856   18.822   36.572    0.672    191.712   151.470
  194   18.821   18.786   36.566    0.674    192.705   151.408
  195   18.791   18.756   36.562    0.676    193.698   151.399
  196   18.741   18.706   36.554    0.677    194.691   151.567
  197   18.688   18.653   36.546    0.679    195.684   151.534
  198   18.656   18.621   36.541    0.681    196.677   151.471
  199   18.563   18.528   36.527    0.683    197.669   151.615
  200   18.530   18.494   36.523    0.684    198.662   151.452
  201   18.526   18.490   36.522    0.686    199.655   151.206
  202   18.518   18.482   36.521    0.688    200.648   151.199
  203   18.502   18.466   36.519    0.690    201.641   151.290
  204   18.489   18.453   36.517    0.692    202.634   151.308
  205   18.475   18.439   36.515    0.693    203.626   151.206
  206   18.434   18.397   36.509    0.695    204.619   151.262
  207   18.387   18.350   36.503    0.697    205.612   151.413
  208   18.359   18.322   36.499    0.699    206.605   151.358
  209   18.334   18.297   36.495    0.700    207.598   151.229
  210   18.314   18.277   36.492    0.702    208.590   151.206
  211   18.250   18.213   36.483    0.704    209.583   151.395
  212   18.225   18.188   36.479    0.706    210.576   151.385
  213   18.169   18.131   36.471    0.707    211.569   151.339
  214   18.090   18.052   36.460    0.709    212.561   151.232
  215   18.037   18.000   36.452    0.711    213.554   151.159
  216   18.033   17.996   36.452    0.712    214.547   151.165
  217   18.029   17.992   36.451    0.714    215.540   151.377
  218   18.027   17.989   36.451    0.716    216.532   151.443
  219   18.024   17.986   36.451    0.718    217.525   151.457
  220   18.023   17.985   36.451    0.719    218.518   151.367
  221   18.017   17.979   36.451    0.721    219.511   151.359
  222   17.997   17.959   36.448    0.723    220.503   151.386
  223   17.950   17.911   36.441    0.724    221.496   151.460
  224   17.852   17.813   36.427    0.726    222.489   151.482
  225   17.813   17.774   36.421    0.728    223.482   151.332
  226   17.770   17.731   36.413    0.729    224.474   151.325
  227   17.714   17.675   36.404    0.731    225.467   151.205
  228   17.671   17.632   36.397    0.733    226.460   150.844
  229   17.660   17.621   36.395    0.735    227.452   150.467
  230   17.650   17.611   36.394    0.736    228.445   150.367
  231   17.639   17.600   36.392    0.738    229.438   150.363
  232   17.638   17.598   36.392    0.740    230.430   150.349
  233   17.637   17.597   36.392    0.741    231.423   150.234
  234   17.636   17.596   36.392    0.743    232.416   150.170
  235   17.590   17.550   36.385    0.745    233.408   150.148
  236   17.563   17.523   36.381    0.746    234.401   149.985
  237   17.548   17.508   36.379    0.748    235.394   149.862
  238   17.530   17.490   36.376    0.749    236.386   149.864
  239   17.525   17.484   36.375    0.751    237.379   149.897
  240   17.522   17.481   36.375    0.753    238.372   149.919
  241   17.505   17.464   36.372    0.754    239.364   149.906
  242   17.495   17.454   36.371    0.756    240.357   149.791
  243   17.482   17.441   36.369    0.758    241.350   149.686
  244   17.469   17.427   36.367    0.759    242.342   149.637
  245   17.453   17.411   36.364    0.761    243.335   149.620
  246   17.442   17.401   36.363    0.763    244.327   149.752
  247   17.413   17.371   36.358    0.764    245.320   149.737
  248   17.359   17.317   36.350    0.766    246.313   149.503
  249   17.334   17.292   36.346    0.768    247.305   149.169
  250   17.327   17.285   36.345    0.769    248.298   149.087
  251   17.322   17.279   36.344    0.771    249.290   149.184
  252   17.314   17.271   36.343    0.773    250.283   149.161
  253   17.295   17.252   36.340    0.774    251.276   149.121
  254   17.201   17.159   36.325    0.776    252.268   149.083
  255   17.097   17.055   36.309    0.777    253.261   148.824
  256   17.016   16.973   36.296    0.779    254.253   148.596
  257   16.978   16.935   36.289    0.781    255.246   148.350
  258   16.936   16.893   36.283    0.782    256.238   148.328
  259   16.908   16.865   36.279    0.784    257.231   148.273
  260   16.889   16.846   36.276    0.785    258.224   148.189
  261   16.874   16.831   36.273    0.787    259.216   148.065
  262   16.859   16.815   36.271    0.789    260.209   147.959
  263   16.836   16.793   36.267    0.790    261.201   147.844
  264   16.806   16.762   36.263    0.792    262.194   147.686
  265   16.771   16.727   36.257    0.793    263.186   147.547
  266   16.661   16.617   36.239    0.795    264.179   147.484
  267   16.596   16.552   36.228    0.796    265.171   147.000
  268   16.551   16.507   36.220    0.798    266.164   146.483
  269   16.382   16.338   36.193    0.799    267.156   146.203
  270   16.337   16.293   36.186    0.801    268.149   145.599
  271   16.319   16.275   36.183    0.803    269.141   145.136
  272   16.284   16.240   36.177    0.804    270.134   145.040
  273   16.225   16.181   36.168    0.806    271.126   145.004
  274   16.206   16.162   36.165    0.807    272.119   144.816
  275   16.192   16.148   36.163    0.809    273.111   144.662
  276   16.186   16.142   36.163    0.810    274.104   144.588
  277   16.178   16.133   36.161    0.812    275.096   144.566
  278   16.172   16.127   36.160    0.813    276.089   144.475
  279   16.167   16.122   36.160    0.815    277.081   144.429
  280   16.164   16.119   36.160    0.816    278.073   144.287
  281   16.161   16.115   36.159    0.818    279.066   144.199
  282   16.161   16.116   36.160    0.819    280.058   144.255
  283   16.151   16.105   36.158    0.821    281.051   144.329
  284   16.121   16.075   36.153    0.822    282.043   144.346
  285   16.106   16.060   36.150    0.824    283.036   144.317
  286   16.087   16.041   36.147    0.825    284.028   144.237
  287   16.075   16.029   36.145    0.827    285.020   144.109
  288   16.072   16.025   36.145    0.828    286.013   143.919
  289   16.070   16.023   36.144    0.830    287.005   143.843
  290   16.066   16.020   36.144    0.831    287.998   143.793
  291   16.009   15.963   36.134    0.833    288.990   143.843
  292   15.939   15.892   36.122    0.834    289.982   143.690
  293   15.908   15.861   36.117    0.836    290.975   143.257
  294   15.895   15.849   36.115    0.837    291.967   142.883
  295   15.853   15.806   36.108    0.839    292.960   142.805
  296   15.842   15.795   36.106    0.840    293.952   142.707
  297   15.833   15.786   36.104    0.842    294.944   142.562
  298   15.760   15.713   36.092    0.843    295.937   142.588
  299   15.733   15.686   36.088    0.845    296.929   142.430
  300   15.710   15.663   36.084    0.846    297.921   142.241
  301   15.695   15.648   36.082    0.848    298.914   142.099
  302   15.684   15.637   36.080    0.849    299.906   141.953
  303   15.678   15.630   36.079    0.851    300.898   141.882
  304   15.675   15.627   36.079    0.852    301.891   141.784
  305   15.671   15.623   36.078    0.854    302.883   141.750
  306   15.649   15.601   36.074    0.855    303.875   141.766
  307   15.584   15.535   36.063    0.856    304.868   141.609
  308   15.518   15.469   36.052    0.858    305.860   141.360
  309   15.452   15.403   36.041    0.859    306.852   141.124
  310   15.378   15.330   36.029    0.861    307.845   140.820
  311   15.331   15.282   36.021    0.862    308.837   140.426
  312   15.290   15.242   36.014    0.864    309.829   140.168
  313   15.259   15.210   36.009    0.865    310.822   139.962
  314   15.161   15.113   35.992    0.867    311.814   139.878
  315   15.100   15.051   35.982    0.868    312.806   139.582
  316   15.025   14.977   35.970    0.869    313.798   139.227
  317   14.954   14.906   35.958    0.871    314.791   138.840
  318   14.923   14.875   35.953    0.872    315.783   138.400
  319   14.906   14.857   35.950    0.874    316.775   138.158
  320   14.850   14.801   35.941    0.875    317.768   138.107
  321   14.812   14.763   35.935    0.876    318.760   137.913
  322   14.809   14.760   35.935    0.878    319.752   137.649
  323   14.808   14.759   35.935    0.879    320.744   137.580
  324   14.805   14.756   35.935    0.881    321.737   137.610
  325   14.787   14.738   35.932    0.882    322.729   137.643
  326   14.752   14.702   35.926    0.883    323.721   137.677
  327   14.719   14.670   35.920    0.885    324.713   137.538
  328   14.638   14.589   35.906    0.886    325.705   137.440
  329   14.566   14.517   35.894    0.887    326.698   137.095
  330   14.491   14.442   35.881    0.889    327.690   136.592
  331   14.419   14.370   35.868    0.890    328.682   136.124
  332   14.389   14.340   35.863    0.892    329.674   135.708
  333   14.368   14.319   35.861    0.893    330.666   135.409
  334   14.352   14.302   35.858    0.894    331.659   135.300
  335   14.345   14.295   35.857    0.896    332.651   135.195
  336   14.319   14.269   35.852    0.897    333.643   135.163
  337   14.295   14.245   35.849    0.898    334.635   135.088
  338   14.272   14.222   35.845    0.900    335.627   134.945
  339   14.254   14.204   35.842    0.901    336.620   134.796
  340   14.196   14.146   35.834    0.902    337.612   134.758
  341   14.186   14.136   35.832    0.904    338.604   134.480
  342   14.180   14.130   35.831    0.905    339.596   134.193
  343   14.180   14.129   35.832    0.906    340.588   134.138
  344   14.176   14.125   35.831    0.908    341.580   134.198
  345   14.171   14.120   35.830    0.909    342.572   134.271
  346   14.157   14.106   35.828    0.910    343.565   134.230
  347   14.116   14.065   35.822    0.912    344.557   134.131
  348   14.091   14.040   35.818    0.913    345.549   133.926
  349   14.072   14.021   35.814    0.914    346.541   133.787
  350   14.030   13.979   35.808    0.916    347.533   133.744
  351   14.022   13.971   35.807    0.917    348.525   133.644
  352   14.006   13.955   35.804    0.918    349.517   133.575
  353   13.996   13.944   35.803    0.920    350.509   133.527
  354   13.982   13.930   35.800    0.921    351.502   133.483
  355   13.968   13.916   35.798    0.922    352.494   133.327
  356   13.914   13.862   35.789    0.924    353.486   133.202
  357   13.867   13.815   35.781    0.925    354.478   133.132
  358   13.843   13.791   35.777    0.926    355.470   133.054
  359   13.822   13.770   35.773    0.928    356.462   132.902
  360   13.810   13.758   35.772    0.929    357.454   132.735
  361   13.799   13.746   35.770    0.930    358.446   132.587
  362   13.788   13.736   35.768    0.932    359.438   132.474
  363   13.783   13.730   35.768    0.933    360.430   132.460
  364   13.774   13.721   35.766    0.934    361.422   132.455
  365   13.750   13.697   35.762    0.936    362.414   132.474
  366   13.741   13.688   35.761    0.937    363.406   132.359
  367   13.740   13.687   35.761    0.938    364.398   132.212
  368   13.723   13.670   35.758    0.940    365.390   132.247
  369   13.702   13.649   35.755    0.941    366.382   132.283
  370   13.700   13.646   35.754    0.942    367.374   132.234
  371   13.687   13.634   35.752    0.943    368.366   132.147
  372   13.660   13.607   35.748    0.945    369.358   132.132
  373   13.632   13.578   35.743    0.946    370.350   132.001
  374   13.611   13.557   35.740    0.947    371.342   131.852
  375   13.590   13.536   35.737    0.949    372.334   131.809
  376   13.563   13.510   35.732    0.950    373.326   131.792
  377   13.487   13.433   35.719    0.951    374.318   131.761
  378   13.427   13.373   35.709    0.953    375.310   131.490
  379   13.364   13.310   35.699    0.954    376.302   131.105
  380   13.322   13.268   35.692    0.955    377.294   130.762
  381   13.309   13.255   35.689    0.956    378.286   130.519
  382   13.290   13.236   35.686    0.958    379.278   130.368
  383   13.242   13.188   35.679    0.959    380.270   130.304
  384   13.221   13.166   35.676    0.960    381.262   130.147
  385   13.203   13.149   35.673    0.962    382.254   130.044
  386   13.191   13.137   35.672    0.963    383.246   129.940
  387   13.161   13.107   35.667    0.964    384.238   129.977
  388   13.124   13.069   35.661    0.965    385.230   129.974
  389   13.090   13.035   35.656    0.967    386.222   129.849
  390   12.993   12.939   35.640    0.968    387.214   129.870
  391   12.968   12.914   35.636    0.969    388.206   129.513
  392   12.963   12.909   35.636    0.970    389.198   129.253
  393   12.963   12.908   35.636    0.972    390.190   129.151
  394   12.959   12.905   35.636    0.973    391.181   129.194
  395   12.929   12.874   35.632    0.974    392.173   129.210
  396   12.794   12.739   35.612    0.975    393.165   129.350
  397   12.759   12.705   35.607    0.977    394.157   129.112
  398   12.735   12.681   35.603    0.978    395.149   128.911
  399   12.722   12.667   35.601    0.979    396.141   128.747
  400   12.706   12.651   35.598    0.980    397.133   128.695
  401   12.645   12.590   35.588    0.982    398.125   128.668
  402   12.550   12.495   35.573    0.983    399.117   128.559
  403   12.486   12.431   35.563    0.984    400.108   128.262
  404   12.434   12.379   35.554    0.985    401.100   127.937
  405   12.393   12.338   35.547    0.986    402.092   127.653
  406   12.378   12.323   35.545    0.988    403.084   127.419
  407   12.362   12.307   35.543    0.989    404.076   127.236
  408   12.350   12.295   35.541    0.990    405.068   127.086
  409   12.317   12.262   35.536    0.991    406.059   127.036
  410   12.281   12.226   35.530    0.992    407.051   127.038
  411   12.250   12.195   35.525    0.994    408.043   126.963
  412   12.231   12.176   35.522    0.995    409.035   126.785
  413   12.211   12.156   35.519    0.996    410.027   126.643
  414   12.201   12.146   35.518    0.997    411.019   126.527
  415   12.192   12.136   35.516    0.998    412.010   126.513
  416   12.164   12.109   35.512    1.000    413.002   126.497
  417   12.160   12.104   35.511    1.001    413.994   126.451
  418   12.155   12.099   35.511    1.002    414.986   126.386
  419   12.152   12.096   35.510    1.003    415.978   126.315
  420   12.133   12.077   35.506    1.004    416.969   126.261
  421   12.079   12.023   35.497    1.006    417.961   126.206
  422   11.970   11.914   35.479    1.007    418.953   126.190
  423   11.936   11.880   35.473    1.008    419.945   125.881
  424   11.923   11.867   35.471    1.009    420.936   125.560
  425   11.910   11.854   35.469    1.010    421.928   125.420
  426   11.901   11.845   35.468    1.012    422.920   125.325
  427   11.873   11.817   35.463    1.013    423.912   125.218
  428   11.852   11.796   35.460    1.014    424.903   125.045
  429   11.835   11.779   35.457    1.015    425.895   124.929
  430   11.819   11.763   35.455    1.016    426.887   124.892
  431   11.813   11.757   35.454    1.017    427.879   124.797
  432   11.797   11.741   35.452    1.019    428.870   124.723
  433   11.794   11.737   35.451    1.020    429.862   124.645
  434   11.789   11.732   35.450    1.021    430.854   124.626
  435   11.771   11.714   35.448    1.022    431.846   124.632
  436   11.736   11.679   35.442    1.023    432.837   124.646
  437   11.730   11.673   35.441    1.024    433.829   124.515
  438   11.704   11.647   35.437    1.026    434.821   124.422
  439   11.691   11.634   35.435    1.027    435.812   124.306
  440   11.679   11.622   35.433    1.028    436.804   124.316
  441   11.656   11.598   35.430    1.029    437.796   124.307
  442   11.633   11.576   35.426    1.030    438.787   124.245
  443   11.606   11.549   35.422    1.031    439.779   124.087
  444   11.592   11.534   35.419    1.033    440.771   123.998
  445   11.577   11.519   35.417    1.034    441.762   123.979
  446   11.559   11.501   35.414    1.035    442.754   123.982
  447   11.518   11.460   35.408    1.036    443.746   123.936
  448   11.487   11.430   35.403    1.037    444.737   123.877
  449   11.456   11.398   35.398    1.038    445.729   123.811
  450   11.442   11.384   35.396    1.040    446.721   123.708
  451   11.429   11.371   35.394    1.041    447.712   123.593
  452   11.421   11.363   35.393    1.042    448.704   123.518
  453   11.419   11.361   35.393    1.043    449.695   123.474
  454   11.404   11.346   35.390    1.044    450.687   123.442
  455   11.389   11.330   35.388    1.045    451.679   123.402
  456   11.387   11.329   35.388    1.046    452.670   123.364
  457   11.387   11.329   35.388    1.048    453.662   123.319
  458   11.385   11.326   35.387    1.049    454.654   123.283
  459   11.379   11.321   35.387    1.050    455.645   123.235
  460   11.382   11.323   35.387    1.051    456.637   123.182
  461   11.381   11.322   35.387    1.052    457.628   123.102
  462   11.373   11.314   35.386    1.053    458.620   123.146
  463   11.355   11.296   35.383    1.055    459.611   123.254
  464   11.349   11.289   35.382    1.056    460.603   123.217
  465   11.346   11.287   35.382    1.057    461.595   123.150
  466   11.345   11.286   35.381    1.058    462.586   123.139
  467   11.333   11.273   35.380    1.059    463.578   123.119
  468   11.299   11.239   35.373    1.060    464.569   123.149
  469   11.241   11.182   35.366    1.061    465.561   123.063
  470   11.222   11.163   35.362    1.063    466.552   122.859
  471   11.189   11.130   35.357    1.064    467.544   122.766
  472   11.163   11.103   35.352    1.065    468.535   122.725
  473   11.103   11.043   35.343    1.066    469.527   122.726
  474   11.065   11.006   35.337    1.067    470.519   122.636
  475   10.998   10.938   35.327    1.068    471.510   122.569
  476   10.929   10.870   35.317    1.069    472.502   122.407
  477   10.909   10.849   35.314    1.071    473.493   122.242
  478   10.904   10.844   35.313    1.072    474.485   122.119
  479   10.903   10.843   35.313    1.073    475.476   122.110
  480   10.902   10.842   35.313    1.074    476.468   122.068
  481   10.900   10.840   35.313    1.075    477.459   122.066
  482   10.899   10.839   35.313    1.076    478.451   122.004
  483   10.899   10.839   35.313    1.077    479.442   121.938
  484   10.900   10.839   35.314    1.078    480.434   121.850
  485   10.899   10.839   35.314    1.079    481.425   121.805
  486   10.900   10.839   35.314    1.081    482.416   121.851
  487   10.899   10.839   35.314    1.082    483.408   121.920
  488   10.899   10.838   35.314    1.083    484.399   121.914
  489   10.898   10.837   35.314    1.084    485.391   121.914
  490   10.889   10.828   35.313    1.085    486.382   121.903
  491   10.839   10.778   35.306    1.086    487.374   121.960
  492   10.755   10.694   35.296    1.087    488.365   121.961
  493   10.729   10.668   35.292    1.088    489.357   121.860
  494   10.699   10.638   35.288    1.090    490.348   121.923
  495   10.678   10.617   35.286    1.091    491.339   122.033
  496   10.615   10.554   35.277    1.092    492.331   122.216
  497   10.536   10.476   35.267    1.093    493.322   122.247
  498   10.503   10.442   35.263    1.094    494.314   122.112
  499   10.434   10.373   35.253    1.095    495.305   122.157
  500   10.400   10.340   35.248    1.096    496.297   122.123
  501   10.386   10.325   35.246    1.097    497.288   122.081
  502   10.368   10.308   35.244    1.098    498.279   122.086
  503   10.353   10.292   35.242    1.099    499.271   122.057
  504   10.328   10.267   35.240    1.100    500.262   122.009
  505   10.266   10.205   35.232    1.102    501.253   122.007
  506   10.208   10.148   35.224    1.103    502.245   121.961
  507   10.143   10.082   35.215    1.104    503.236   121.982
  508   10.121   10.061   35.212    1.105    504.228   121.994
  509   10.100   10.040   35.210    1.106    505.219   122.017
  510   10.086   10.026   35.208    1.107    506.210   122.070
