 station cast   lat    long    jday   mo/da/yr   gmt
  111   18.833   18.813   36.456    0.428    110.226   131.536
  112   18.672   18.652   36.438    0.430    111.219   130.161
  113   18.588   18.568   36.433    0.432    112.212   128.821
  114   18.545   18.524   36.429    0.433    113.205   128.530
  115   18.483   18.462   36.422    0.435    114.197   128.714
  116   18.435   18.414   36.421    0.437    115.190   128.281
  117   18.416   18.396   36.422    0.439    116.183   127.858
  118   18.315   18.294   36.412    0.441    117.176   128.096
  119   18.252   18.231   36.405    0.442    118.168   128.064
  120   18.198   18.178   36.398    0.444    119.161   127.565
  121   18.140   18.119   36.394    0.446    120.154   126.995
  122   18.104   18.083   36.392    0.448    121.146   126.519
  123   18.053   18.031   36.388    0.449    122.139   126.647
  124   17.958   17.936   36.377    0.451    123.132   127.439
  125   17.876   17.855   36.365    0.453    124.125   127.733
  126   17.741   17.720   36.346    0.454    125.117   127.237
  127   17.687   17.665   36.343    0.456    126.110   125.807
  128   17.646   17.624   36.340    0.458    127.103   125.421
  129   17.539   17.517   36.323    0.460    128.095   126.256
  130   17.447   17.425   36.312    0.461    129.088   125.997
  131   17.384   17.362   36.303    0.463    130.081   124.973
  132   17.325   17.303   36.296    0.464    131.073   124.620
  133   17.200   17.178   36.282    0.466    132.066   124.769
  134   17.048   17.025   36.263    0.468    133.059   124.976
  135   16.885   16.863   36.244    0.469    134.051   125.480
  136   16.807   16.785   36.235    0.471    135.044   126.098
  137   16.747   16.724   36.227    0.472    136.037   127.125
  138   16.678   16.656   36.217    0.474    137.029   127.932
  139   16.610   16.587   36.207    0.475    138.022   127.672
  140   16.488   16.466   36.191    0.477    139.014   127.006
  141   16.388   16.365   36.177    0.478    140.007   126.394
  142   16.312   16.289   36.166    0.480    141.000   126.073
  143   16.254   16.231   36.157    0.481    141.992   125.796
  144   16.162   16.138   36.144    0.483    142.985   125.514
  145   16.105   16.082   36.137    0.484    143.977   125.002
  146   16.014   15.990   36.122    0.486    144.970   124.508
  147   15.885   15.862   36.103    0.487    145.963   124.378
  148   15.792   15.768   36.091    0.489    146.955   125.179
  149   15.740   15.717   36.084    0.490    147.948   126.295
  150   15.720   15.696   36.080    0.492    148.940   125.815
  151   15.664   15.640   36.072    0.493    149.933   124.708
  152   15.631   15.607   36.069    0.494    150.926   123.893
  153   15.614   15.590   36.067    0.496    151.918   124.194
  154   15.581   15.557   36.062    0.497    152.911   125.288
  155   15.532   15.508   36.055    0.499    153.903   126.404
  156   15.469   15.445   36.044    0.500    154.896   126.864
  157   15.421   15.397   36.037    0.501    155.888   127.027
  158   15.396   15.371   36.033    0.503    156.881   127.538
  159   15.386   15.361   36.032    0.504    157.873   128.096
  160   15.365   15.340   36.028    0.506    158.866   128.110
  161   15.338   15.313   36.024    0.507    159.858   127.882
  162   15.305   15.280   36.019    0.508    160.851   127.551
  163   15.262   15.237   36.012    0.510    161.843   127.146
  164   15.245   15.219   36.009    0.511    162.836   126.825
  165   15.169   15.144   35.996    0.513    163.828   126.785
  166   15.107   15.082   35.987    0.514    164.821   126.532
  167   15.062   15.037   35.980    0.515    165.813   126.238
  168   15.042   15.017   35.977    0.517    166.806   126.084
  169   15.030   15.004   35.975    0.518    167.798   126.255
  170   14.988   14.962   35.967    0.519    168.791   126.360
  171   14.883   14.857   35.950    0.521    169.783   126.508
  172   14.824   14.798   35.941    0.522    170.776   126.394
  173   14.753   14.727   35.930    0.524    171.768   126.339
  174   14.732   14.706   35.927    0.525    172.761   125.912
  175   14.717   14.691   35.924    0.526    173.753   125.465
  176   14.715   14.689   35.924    0.528    174.746   125.269
  177   14.704   14.678   35.922    0.529    175.738   125.324
  178   14.641   14.614   35.911    0.530    176.731   125.445
  179   14.572   14.545   35.901    0.532    177.723   125.223
  180   14.541   14.514   35.895    0.533    178.716   124.858
  181   14.443   14.416   35.881    0.534    179.708   124.859
  182   14.373   14.346   35.870    0.535    180.700   125.233
  183   14.328   14.301   35.863    0.537    181.693   125.670
  184   14.291   14.263   35.855    0.538    182.685   125.726
  185   14.214   14.187   35.843    0.539    183.678   125.461
  186   14.167   14.140   35.836    0.541    184.670   124.883
  187   14.151   14.124   35.833    0.542    185.662   124.223
  188   14.147   14.119   35.833    0.543    186.655   123.951
  189   14.137   14.109   35.832    0.545    187.647   123.902
  190   14.109   14.082   35.827    0.546    188.640   123.908
  191   14.051   14.023   35.818    0.547    189.632   123.900
  192   14.032   14.004   35.815    0.548    190.624   123.672
  193   14.016   13.988   35.812    0.550    191.617   123.562
  194   14.002   13.974   35.810    0.551    192.609   123.471
  195   13.983   13.954   35.806    0.552    193.601   123.529
  196   13.950   13.922   35.801    0.554    194.594   123.599
  197   13.874   13.846   35.788    0.555    195.586   123.644
  198   13.794   13.765   35.777    0.556    196.578   123.353
  199   13.775   13.747   35.773    0.557    197.571   122.451
  200   13.734   13.706   35.766    0.559    198.563   121.656
  201   13.692   13.664   35.760    0.560    199.556   121.168
  202   13.665   13.636   35.755    0.561    200.548   120.966
  203   13.658   13.629   35.754    0.562    201.540   120.965
  204   13.631   13.602   35.749    0.564    202.532   121.154
  205   13.568   13.539   35.740    0.565    203.525   121.207
  206   13.556   13.527   35.738    0.566    204.517   121.082
  207   13.508   13.478   35.729    0.567    205.509   121.109
  208   13.438   13.408   35.719    0.569    206.502   121.357
  209   13.393   13.364   35.712    0.570    207.494   121.759
  210   13.373   13.344   35.709    0.571    208.486   122.156
  211   13.327   13.297   35.701    0.572    209.479   122.172
  212   13.298   13.269   35.697    0.574    210.471   122.074
  213   13.275   13.245   35.693    0.575    211.463   121.958
  214   13.249   13.219   35.690    0.576    212.455   121.908
  215   13.225   13.195   35.686    0.577    213.448   121.853
  216   13.208   13.178   35.683    0.578    214.440   121.801
  217   13.190   13.160   35.681    0.580    215.432   121.766
  218   13.158   13.127   35.676    0.581    216.424   121.738
  219   13.104   13.073   35.667    0.582    217.417   121.688
  220   13.025   12.995   35.654    0.583    218.409   121.543
  221   12.995   12.965   35.649    0.584    219.401   121.407
  222   12.917   12.887   35.636    0.586    220.393   121.469
  223   12.848   12.818   35.627    0.587    221.386   121.250
  224   12.829   12.798   35.623    0.588    222.378   121.013
  225   12.818   12.787   35.622    0.589    223.370   120.904
  226   12.817   12.786   35.622    0.590    224.362   120.829
  227   12.812   12.781   35.621    0.592    225.354   120.765
  228   12.806   12.775   35.620    0.593    226.347   120.761
  229   12.805   12.773   35.621    0.594    227.339   120.695
  230   12.793   12.761   35.619    0.595    228.331   120.713
  231   12.789   12.757   35.618    0.596    229.323   120.694
  232   12.778   12.746   35.616    0.598    230.315   120.636
  233   12.772   12.740   35.615    0.599    231.308   120.506
  234   12.763   12.731   35.614    0.600    232.300   120.509
  235   12.753   12.721   35.612    0.601    233.292   120.588
  236   12.742   12.710   35.610    0.602    234.284   120.630
  237   12.727   12.695   35.607    0.604    235.276   120.661
  238   12.720   12.687   35.606    0.605    236.268   120.687
  239   12.715   12.683   35.606    0.606    237.261   120.693
  240   12.711   12.678   35.605    0.607    238.253   120.604
  241   12.705   12.672   35.604    0.608    239.245   120.570
  242   12.695   12.662   35.602    0.609    240.237   120.540
  243   12.684   12.650   35.600    0.611    241.229   120.510
  244   12.678   12.645   35.599    0.612    242.221   120.505
  245   12.675   12.642   35.599    0.613    243.213   120.450
  246   12.671   12.638   35.598    0.614    244.206   120.401
  247   12.662   12.629   35.596    0.615    245.198   120.411
  248   12.628   12.594   35.590    0.617    246.190   120.504
  249   12.589   12.555   35.585    0.618    247.182   120.393
  250   12.554   12.520   35.579    0.619    248.174   120.311
  251   12.471   12.437   35.565    0.620    249.166   120.353
  252   12.436   12.402   35.560    0.621    250.158   120.296
  253   12.430   12.396   35.559    0.622    251.150   120.192
  254   12.422   12.388   35.557    0.624    252.142   120.040
  255   12.415   12.381   35.556    0.625    253.134   119.897
  256   12.391   12.357   35.552    0.626    254.126   119.796
  257   12.327   12.293   35.543    0.627    255.119   119.781
  258   12.304   12.270   35.539    0.628    256.111   119.731
  259   12.248   12.214   35.531    0.629    257.103   119.754
  260   12.210   12.175   35.525    0.631    258.095   119.752
  261   12.197   12.162   35.523    0.632    259.087   119.683
  262   12.171   12.136   35.518    0.633    260.079   119.688
  263   12.129   12.095   35.512    0.634    261.071   119.560
  264   12.092   12.058   35.506    0.635    262.063   119.474
  265   12.032   11.997   35.498    0.636    263.055   119.441
  266   12.019   11.984   35.495    0.637    264.047   119.355
  267   11.994   11.958   35.491    0.639    265.039   119.411
  268   11.970   11.934   35.487    0.640    266.031   119.422
  269   11.948   11.912   35.484    0.641    267.023   119.440
  270   11.936   11.900   35.483    0.642    268.015   119.462
  271   11.897   11.862   35.477    0.643    269.007   119.463
  272   11.870   11.834   35.473    0.644    269.999   119.444
  273   11.860   11.824   35.471    0.645    270.991   119.465
  274   11.846   11.810   35.469    0.647    271.983   119.460
  275   11.812   11.776   35.464    0.648    272.975   119.328
  276   11.776   11.740   35.459    0.649    273.967   119.078
  277   11.760   11.724   35.456    0.650    274.959   118.813
  278   11.755   11.719   35.456    0.651    275.951   118.714
  279   11.748   11.712   35.454    0.652    276.943   118.754
  280   11.715   11.678   35.449    0.653    277.935   118.835
  281   11.688   11.652   35.445    0.654    278.927   118.829
  282   11.673   11.637   35.442    0.656    279.919   118.763
  283   11.664   11.628   35.441    0.657    280.911   118.754
  284   11.651   11.614   35.439    0.658    281.902   118.707
  285   11.645   11.608   35.438    0.659    282.894   118.617
  286   11.635   11.598   35.436    0.660    283.886   118.667
  287   11.595   11.558   35.429    0.661    284.878   118.683
  288   11.545   11.508   35.422    0.662    285.870   118.667
  289   11.516   11.479   35.418    0.663    286.862   118.535
  290   11.483   11.446   35.413    0.665    287.854   118.595
  291   11.459   11.422   35.410    0.666    288.846   118.636
  292   11.447   11.409   35.408    0.667    289.838   118.696
  293   11.437   11.399   35.407    0.668    290.830   118.697
  294   11.429   11.392   35.405    0.669    291.822   118.722
  295   11.415   11.377   35.403    0.670    292.813   118.644
  296   11.379   11.341   35.397    0.671    293.805   118.574
  297   11.348   11.310   35.393    0.672    294.797   118.392
  298   11.309   11.272   35.388    0.673    295.789   118.150
  299   11.241   11.203   35.378    0.674    296.781   117.814
  300   11.266   11.228   35.383    0.676    297.773   117.181
  301   11.291   11.253   35.389    0.677    298.765   116.491
  302   11.316   11.277   35.394    0.678    299.757   116.631
  303   11.217   11.179   35.375    0.679    300.748   115.113
  304   11.217   11.178   35.375    0.680    301.740   115.190
  305   11.218   11.180   35.375    0.681    302.732   115.180
  306   11.218   11.179   35.374    0.682    303.724   115.133
  307   11.216   11.177   35.374    0.683    304.716   115.000
  308   11.220   11.181   35.374    0.684    305.708   114.826
