 station cast   lat    long    jday   mo/da/yr   gmt
   37   28.842   28.833   35.398    0.213    36.748   191.875
   38   28.814   28.805   35.468    0.218    37.741   191.735
   39   28.806   28.796   35.481    0.224    38.734   191.293
   40   28.716   28.707   35.560    0.229    39.727   190.756
   41   28.630   28.620   35.625    0.234    40.721   190.393
   42   28.600   28.590   35.649    0.239    41.714   191.160
   43   28.535   28.525   35.686    0.244    42.707   191.009
   44   28.388   28.377   35.751    0.249    43.700   190.977
   45   28.080   28.070   35.835    0.254    44.693   191.853
   46   27.807   27.796   35.888    0.259    45.686   192.443
   47   27.564   27.553   35.919    0.264    46.679   193.086
   48   27.406   27.394   35.939    0.268    47.672   192.724
   49   27.127   27.116   35.983    0.273    48.665   191.337
   50   26.910   26.898   36.012    0.277    49.658   190.821
   51   26.764   26.752   36.032    0.282    50.651   191.641
   52   26.573   26.561   36.047    0.286    51.644   192.106
   53   26.463   26.451   36.055    0.290    52.637   191.763
   54   26.335   26.323   36.069    0.294    53.630   192.545
   55   26.189   26.177   36.083    0.298    54.623   193.586
   56   25.857   25.844   36.109    0.302    55.616   195.259
   57   25.453   25.441   36.143    0.306    56.609   197.320
   58   25.312   25.300   36.154    0.310    57.602   198.421
   59   25.212   25.199   36.164    0.314    58.595   197.766
   60   25.153   25.140   36.168    0.318    59.588   197.135
   61   24.948   24.935   36.182    0.321    60.581   196.147
   62   24.827   24.813   36.194    0.325    61.574   195.962
   63   24.698   24.684   36.202    0.328    62.567   197.119
   64   24.562   24.548   36.211    0.332    63.560   197.392
   65   24.476   24.462   36.217    0.336    64.553   197.829
   66   24.342   24.328   36.223    0.339    65.546   198.362
   67   24.192   24.178   36.230    0.342    66.539   197.698
   68   24.131   24.117   36.235    0.346    67.532   195.653
   69   24.017   24.002   36.244    0.349    68.525   194.936
   70   23.702   23.687   36.261    0.353    69.518   194.898
   71   23.421   23.406   36.278    0.356    70.511   194.838
   72   23.270   23.255   36.295    0.359    71.504   194.366
   73   22.893   22.878   36.323    0.362    72.497   194.633
   74   22.468   22.453   36.329    0.365    73.490   191.024
   75   22.370   22.355   36.334    0.368    74.483   182.445
   76   22.333   22.317   36.339    0.370    75.476   180.522
   77   22.279   22.263   36.344    0.373    76.469   181.387
   78   22.182   22.166   36.351    0.376    77.461   180.956
   79   22.030   22.014   36.365    0.379    78.454   179.265
   80   21.763   21.747   36.399    0.381    79.447   174.509
   81   21.599   21.583   36.409    0.384    80.440   167.241
   82   21.516   21.500   36.415    0.387    81.433   164.619
   83   21.446   21.430   36.421    0.389    82.426   164.331
   84   21.386   21.370   36.428    0.392    83.419   163.518
   85   21.282   21.266   36.442    0.394    84.412   162.325
   86   21.105   21.089   36.473    0.397    85.405   159.437
   87   20.941   20.924   36.486    0.399    86.397   154.342
   88   20.845   20.828   36.487    0.401    87.390   151.586
   89   20.747   20.730   36.501    0.404    88.383   150.430
   90   20.620   20.603   36.513    0.406    89.376   148.674
   91   20.464   20.447   36.534    0.408    90.369   145.983
   92   20.433   20.416   36.538    0.410    91.362   143.307
   93   20.374   20.357   36.542    0.413    92.355   143.029
   94   20.342   20.324   36.540    0.415    93.347   142.758
   95   20.281   20.263   36.537    0.417    94.340   142.355
   96   20.188   20.170   36.540    0.419    95.333   141.781
   97   20.157   20.138   36.542    0.421    96.326   140.623
   98   20.059   20.041   36.538    0.423    97.319   140.607
   99   19.926   19.907   36.544    0.425    98.311   139.290
  100   19.892   19.874   36.558    0.427    99.304   138.543
  101   19.820   19.801   36.559    0.429    100.297   138.908
  102   19.750   19.731   36.556    0.431    101.290   138.808
  103   19.633   19.614   36.543    0.433    102.283   138.341
  104   19.575   19.555   36.541    0.435    103.275   137.055
  105   19.535   19.516   36.539    0.437    104.268   136.968
  106   19.500   19.481   36.539    0.439    105.261   137.153
  107   19.417   19.398   36.524    0.441    106.254   137.196
  108   19.336   19.317   36.510    0.443    107.247   135.701
  109   19.277   19.257   36.502    0.445    108.239   134.464
  110   19.140   19.120   36.487    0.447    109.232   133.852
  111   19.041   19.021   36.475    0.449    110.225   132.420
  112   18.983   18.963   36.469    0.451    111.218   131.472
  113   18.925   18.905   36.466    0.453    112.210   131.211
  114   18.825   18.805   36.467    0.455    113.203   131.070
  115   18.694   18.673   36.458    0.456    114.196   131.905
  116   18.612   18.592   36.450    0.458    115.189   132.258
  117   18.531   18.510   36.449    0.460    116.181   131.979
  118   18.468   18.447   36.451    0.462    117.174   133.088
  119   18.444   18.423   36.454    0.464    118.167   135.058
  120   18.427   18.406   36.453    0.465    119.159   136.202
  121   18.396   18.375   36.450    0.467    120.152   136.311
  122   18.212   18.191   36.421    0.469    121.145   136.057
  123   18.081   18.060   36.401    0.471    122.137   133.599
  124   17.844   17.823   36.369    0.472    123.130   131.088
  125   17.482   17.461   36.324    0.474    124.123   129.415
  126   17.370   17.348   36.307    0.476    125.116   127.626
  127   17.258   17.236   36.293    0.477    126.108   126.410
  128   17.174   17.152   36.284    0.479    127.101   125.683
  129   17.088   17.066   36.273    0.480    128.094   125.375
  130   17.025   17.004   36.276    0.482    129.086   125.814
  131   16.910   16.888   36.265    0.484    130.079   130.584
  132   16.823   16.801   36.253    0.485    131.072   135.148
  133   16.776   16.754   36.246    0.487    132.064   135.432
  134   16.740   16.718   36.240    0.488    133.057   134.369
  135   16.641   16.619   36.226    0.490    134.049   133.203
  136   16.497   16.475   36.204    0.491    135.042   132.050
  137   16.381   16.359   36.185    0.493    136.035   130.754
  138   16.294   16.272   36.172    0.494    137.027   130.440
  139   16.214   16.191   36.159    0.496    138.020   131.178
  140   16.079   16.057   36.139    0.497    139.013   131.782
  141   16.038   16.016   36.133    0.499    140.005   130.965
  142   15.985   15.963   36.124    0.500    140.998   130.215
  143   15.918   15.896   36.113    0.502    141.990   129.970
  144   15.872   15.849   36.105    0.503    142.983   129.847
  145   15.801   15.778   36.094    0.504    143.976   129.565
  146   15.720   15.697   36.082    0.506    144.968   129.223
  147   15.648   15.625   36.071    0.507    145.961   128.712
  148   15.614   15.591   36.065    0.509    146.953   128.147
  149   15.535   15.512   36.052    0.510    147.946   128.138
  150   15.447   15.423   36.039    0.512    148.938   128.013
  151   15.337   15.314   36.023    0.513    149.931   127.753
  152   15.272   15.248   36.012    0.514    150.924   127.584
  153   15.230   15.207   36.006    0.516    151.916   127.634
  154   15.192   15.168   35.999    0.517    152.909   127.703
  155   15.155   15.131   35.993    0.518    153.901   127.672
  156   15.107   15.083   35.985    0.520    154.894   127.480
  157   15.070   15.045   35.980    0.521    155.886   127.392
  158   15.058   15.034   35.978    0.523    156.879   127.472
  159   15.044   15.019   35.976    0.524    157.871   127.640
  160   15.019   14.995   35.973    0.525    158.864   127.677
  161   14.996   14.971   35.970    0.527    159.856   127.659
  162   14.953   14.929   35.963    0.528    160.849   127.763
  163   14.898   14.873   35.953    0.529    161.841   127.876
  164   14.814   14.790   35.939    0.531    162.834   127.724
  165   14.770   14.745   35.931    0.532    163.826   127.063
  166   14.726   14.701   35.925    0.533    164.819   126.218
  167   14.664   14.639   35.915    0.535    165.811   125.983
  168   14.576   14.551   35.901    0.536    166.804   126.501
  169   14.543   14.518   35.896    0.537    167.796   127.129
  170   14.533   14.507   35.895    0.539    168.789   127.694
  171   14.518   14.492   35.892    0.540    169.781   127.879
  172   14.504   14.478   35.890    0.541    170.774   127.851
  173   14.485   14.459   35.887    0.543    171.766   127.622
  174   14.468   14.442   35.885    0.544    172.759   127.549
  175   14.407   14.381   35.874    0.545    173.751   127.825
  176   14.311   14.285   35.859    0.547    174.743   127.914
  177   14.256   14.230   35.850    0.548    175.736   127.643
  178   14.204   14.177   35.842    0.549    176.728   127.626
  179   14.170   14.143   35.836    0.550    177.721   127.562
  180   14.140   14.113   35.832    0.552    178.713   127.234
  181   14.092   14.065   35.823    0.553    179.706   126.722
  182   14.009   13.983   35.811    0.554    180.698   126.302
  183   13.960   13.933   35.803    0.556    181.690   125.582
  184   13.914   13.888   35.796    0.557    182.683   124.531
  185   13.888   13.861   35.791    0.558    183.675   123.817
  186   13.821   13.794   35.780    0.559    184.668   123.703
  187   13.789   13.762   35.774    0.561    185.660   123.988
  188   13.753   13.726   35.769    0.562    186.652   124.534
  189   13.735   13.708   35.765    0.563    187.645   124.701
  190   13.719   13.692   35.763    0.564    188.637   124.455
  191   13.681   13.654   35.757    0.566    189.629   123.883
  192   13.639   13.611   35.751    0.567    190.622   122.746
  193   13.627   13.599   35.750    0.568    191.614   121.726
  194   13.601   13.573   35.745    0.569    192.607   121.549
  195   13.571   13.543   35.740    0.571    193.599   121.673
  196   13.544   13.516   35.736    0.572    194.591   121.920
  197   13.501   13.473   35.728    0.573    195.584   122.690
  198   13.450   13.422   35.721    0.574    196.576   123.631
  199   13.416   13.388   35.716    0.576    197.568   123.831
  200   13.397   13.368   35.712    0.577    198.561   123.593
  201   13.351   13.323   35.705    0.578    199.553   123.358
  202   13.325   13.296   35.701    0.579    200.545   123.005
  203   13.304   13.275   35.697    0.581    201.537   122.748
  204   13.288   13.260   35.694    0.582    202.530   122.430
  205   13.239   13.211   35.687    0.583    203.522   121.838
  206   13.220   13.191   35.684    0.584    204.514   120.461
  207   13.193   13.164   35.680    0.585    205.507   119.445
  208   13.156   13.127   35.674    0.587    206.499   118.940
  209   13.145   13.116   35.672    0.588    207.491   118.035
  210   13.126   13.096   35.669    0.589    208.484   116.854
  211   13.116   13.087   35.668    0.590    209.476   115.790
  212   13.074   13.045   35.661    0.592    210.468   115.630
  213   13.044   13.015   35.656    0.593    211.460   115.525
  214   13.010   12.981   35.651    0.594    212.453   115.237
  215   12.995   12.966   35.648    0.595    213.445   115.066
  216   12.973   12.943   35.645    0.596    214.437   115.618
  217   12.954   12.925   35.642    0.598    215.429   116.394
  218   12.946   12.916   35.641    0.599    216.422   117.363
  219   12.942   12.912   35.640    0.600    217.414   118.274
  220   12.941   12.911   35.640    0.601    218.406   119.019
  221   12.939   12.908   35.640    0.602    219.398   119.445
  222   12.871   12.840   35.628    0.604    220.390   119.666
  223   12.808   12.778   35.618    0.605    221.383   119.853
  224   12.753   12.722   35.609    0.606    222.375   119.312
  225   12.715   12.684   35.603    0.607    223.367   117.890
  226   12.686   12.656   35.597    0.608    224.359   116.466
  227   12.646   12.615   35.591    0.609    225.351   115.310
  228   12.618   12.587   35.586    0.611    226.344   114.163
  229   12.594   12.563   35.582    0.612    227.336   113.584
  230   12.549   12.518   35.576    0.613    228.328   113.730
  231   12.500   12.469   35.568    0.614    229.320   113.866
  232   12.419   12.388   35.555    0.615    230.312   114.147
  233   12.374   12.343   35.548    0.616    231.305   114.514
  234   12.306   12.275   35.537    0.618    232.297   114.884
  235   12.218   12.187   35.524    0.619    233.289   114.834
  236   12.205   12.174   35.522    0.620    234.281   114.211
  237   12.205   12.174   35.522    0.621    235.273   113.545
  238   12.203   12.172   35.522    0.622    236.265   113.262
  239   12.202   12.170   35.523    0.623    237.257   112.978
  240   12.202   12.170   35.523    0.625    238.250   112.878
  241   12.201   12.169   35.522    0.626    239.242   112.765
  242   12.203   12.171   35.522    0.627    240.234   112.820
  243   12.203   12.171   35.522    0.628    241.226   112.861
  244   12.200   12.168   35.522    0.629    242.218   112.656
  245   12.197   12.164   35.521    0.630    243.210   112.573
  246   12.196   12.163   35.521    0.631    244.202   112.395
  247   12.200   12.167   35.521    0.633    245.194   112.296
