 station cast   lat    long    jday   mo/da/yr   gmt
  252   8.571   8.545   35.057    0.655    250.218   124.217
  253   8.568   8.541   35.057    0.656    251.210   124.265
  254   8.562   8.535   35.056    0.657    252.202   124.286
  255   8.549   8.522   35.055    0.658    253.195   124.299
  256   8.536   8.509   35.053    0.659    254.187   124.293
  257   8.525   8.497   35.052    0.660    255.179   124.266
  258   8.520   8.492   35.051    0.660    256.172   124.277
  259   8.511   8.484   35.049    0.661    257.164   124.292
  260   8.504   8.476   35.048    0.662    258.156   124.306
  261   8.497   8.470   35.047    0.663    259.148   124.281
  262   8.485   8.457   35.045    0.664    260.141   124.284
  263   8.475   8.447   35.044    0.665    261.133   124.268
  264   8.474   8.446   35.044    0.666    262.125   124.237
  265   8.469   8.441   35.043    0.667    263.118   124.256
  266   8.457   8.429   35.041    0.667    264.110   124.284
  267   8.446   8.418   35.039    0.668    265.102   124.276
  268   8.423   8.395   35.036    0.669    266.094   124.297
  269   8.390   8.362   35.031    0.670    267.087   124.279
  270   8.376   8.348   35.028    0.671    268.079   124.130
  271   8.367   8.338   35.027    0.672    269.071   124.013
  272   8.357   8.329   35.025    0.673    270.063   123.932
  273   8.348   8.319   35.024    0.674    271.055   123.901
  274   8.344   8.316   35.023    0.674    272.048   123.887
  275   8.343   8.314   35.023    0.675    273.040   123.861
  276   8.349   8.320   35.025    0.676    274.032   123.854
  277   8.352   8.324   35.027    0.677    275.024   123.813
  278   8.347   8.318   35.027    0.678    276.017   123.900
  279   8.342   8.313   35.026    0.679    277.009   124.066
  280   8.328   8.298   35.024    0.680    278.001   124.283
  281   8.316   8.287   35.022    0.681    278.993   124.340
  282   8.303   8.273   35.021    0.681    279.985   124.330
  283   8.272   8.243   35.017    0.682    280.977   124.381
  284   8.260   8.230   35.015    0.683    281.970   124.324
  285   8.241   8.211   35.012    0.684    282.962   124.275
  286   8.224   8.195   35.009    0.685    283.954   124.194
  287   8.218   8.188   35.008    0.686    284.946   124.096
  288   8.214   8.184   35.007    0.687    285.938   124.024
  289   8.212   8.182   35.007    0.687    286.930   123.966
  290   8.209   8.179   35.006    0.688    287.923   123.930
  291   8.208   8.178   35.006    0.689    288.915   123.974
  292   8.207   8.177   35.006    0.690    289.907   123.986
  293   8.202   8.172   35.005    0.691    290.899   124.004
  294   8.183   8.152   35.003    0.692    291.891   123.977
  295   8.162   8.131   35.000    0.693    292.883   123.856
  296   8.131   8.101   34.997    0.694    293.875   123.882
  297   8.113   8.083   34.995    0.694    294.867   123.883
  298   8.082   8.052   34.993    0.695    295.860   123.963
  299   8.011   7.981   34.987    0.696    296.852   124.198
  300   7.981   7.951   34.983    0.697    297.844   124.226
  301   7.976   7.945   34.982    0.698    298.836   124.375
  302   7.966   7.936   34.982    0.699    299.828   124.561
  303   7.961   7.930   34.981    0.699    300.820   124.793
  304   7.960   7.929   34.981    0.700    301.812   124.862
  305   7.959   7.928   34.981    0.701    302.804   124.861
  306   7.954   7.923   34.981    0.702    303.796   124.817
  307   7.950   7.918   34.981    0.703    304.788   124.803
  308   7.942   7.911   34.980    0.704    305.780   124.855
  309   7.917   7.886   34.979    0.705    306.772   124.959
  310   7.886   7.855   34.976    0.705    307.764   124.957
  311   7.843   7.812   34.973    0.706    308.757   125.024
  312   7.829   7.797   34.971    0.707    309.749   125.036
  313   7.813   7.781   34.970    0.708    310.741   125.193
  314   7.800   7.769   34.970    0.709    311.733   125.524
  315   7.793   7.761   34.970    0.710    312.725   125.757
  316   7.787   7.755   34.969    0.710    313.717   125.718
  317   7.783   7.751   34.969    0.711    314.709   125.683
  318   7.776   7.744   34.969    0.712    315.701   125.739
  319   7.771   7.739   34.968    0.713    316.693   125.834
  320   7.772   7.740   34.969    0.714    317.685   125.824
  321   7.769   7.736   34.967    0.715    318.677   125.685
