 station cast   lat    long    jday   mo/da/yr   gmt
   58   22.775   22.764   36.231    0.277    57.615   212.134
   59   22.643   22.631   36.225    0.280    58.608   211.704
   60   22.532   22.520   36.225    0.283    59.601   211.876
   61   22.454   22.442   36.248    0.286    60.594   209.857
   62   22.312   22.299   36.250    0.289    61.587   203.369
   63   22.098   22.085   36.252    0.292    62.581   200.745
   64   21.972   21.960   36.253    0.295    63.574   198.874
   65   21.916   21.903   36.253    0.298    64.567   197.448
   66   21.840   21.827   36.263    0.300    65.560   197.009
   67   21.753   21.740   36.266    0.303    66.553   191.656
   68   21.689   21.675   36.265    0.306    67.546   190.301
   69   21.564   21.550   36.262    0.309    68.540   190.869
   70   21.489   21.475   36.263    0.311    69.533   190.524
   71   21.434   21.420   36.266    0.314    70.526   188.946
   72   21.357   21.343   36.264    0.317    71.519   187.469
   73   21.267   21.253   36.268    0.319    72.512   187.316
   74   21.196   21.182   36.273    0.322    73.505   184.335
   75   21.152   21.137   36.280    0.324    74.498   180.981
   76   21.064   21.050   36.279    0.327    75.492   179.359
   77   20.958   20.943   36.285    0.329    76.485   178.492
   78   20.875   20.860   36.295    0.332    77.478   175.639
   79   20.870   20.855   36.298    0.334    78.471   170.548
   80   20.874   20.859   36.302    0.337    79.464   167.703
   81   20.875   20.860   36.303    0.339    80.457   166.478
   82   20.876   20.861   36.304    0.342    81.450   166.372
   83   20.879   20.863   36.309    0.344    82.443   166.689
   84   20.868   20.852   36.321    0.347    83.436   165.640
   85   20.792   20.775   36.343    0.349    84.430   161.765
   86   20.716   20.700   36.347    0.352    85.423   153.547
   87   20.675   20.658   36.351    0.354    86.416   145.991
   88   20.652   20.635   36.354    0.356    87.409   143.873
   89   20.577   20.560   36.360    0.359    88.402   143.886
   90   20.491   20.474   36.376    0.361    89.395   141.951
   91   20.477   20.460   36.382    0.363    90.388   138.620
   92   20.463   20.446   36.396    0.366    91.381   138.142
   93   20.421   20.403   36.401    0.368    92.374   137.343
   94   20.391   20.373   36.401    0.370    93.367   135.137
   95   20.382   20.364   36.400    0.373    94.360   133.787
   96   20.377   20.359   36.400    0.375    95.353   134.240
   97   20.364   20.345   36.401    0.377    96.346   134.815
   98   20.375   20.356   36.419    0.379    97.339   134.695
   99   20.345   20.326   36.429    0.382    98.332   133.264
  100   20.213   20.194   36.422    0.384    99.325   131.638
  101   20.126   20.107   36.415    0.386    100.318   132.293
  102   20.005   19.986   36.423    0.388    101.311   134.228
  103   19.935   19.916   36.424    0.390    102.304   134.231
  104   19.788   19.769   36.414    0.393    103.297   132.664
  105   19.744   19.725   36.429    0.395    104.290   131.911
  106   19.718   19.698   36.435    0.397    105.283   130.355
  107   19.682   19.663   36.438    0.399    106.276   127.753
  108   19.655   19.636   36.442    0.401    107.269   126.102
  109   19.606   19.586   36.448    0.403    108.262   125.514
  110   19.544   19.524   36.446    0.405    109.255   124.205
  111   19.510   19.489   36.440    0.407    110.248   123.030
  112   19.449   19.429   36.438    0.409    111.241   123.855
  113   19.328   19.308   36.438    0.411    112.234   124.845
  114   19.296   19.276   36.438    0.413    113.227   124.096
  115   19.286   19.265   36.439    0.415    114.220   122.676
  116   19.265   19.244   36.440    0.417    115.213   121.891
  117   19.193   19.172   36.442    0.419    116.206   121.386
  118   19.166   19.145   36.441    0.421    117.199   120.409
  119   19.138   19.117   36.442    0.423    118.192   119.532
  120   19.081   19.060   36.444    0.425    119.185   119.025
  121   18.961   18.939   36.439    0.427    120.177   118.582
  122   18.846   18.824   36.431    0.429    121.170   116.897
  123   18.776   18.754   36.428    0.431    122.163   114.376
  124   18.740   18.718   36.424    0.433    123.156   112.358
  125   18.709   18.686   36.420    0.434    124.149   111.982
  126   18.677   18.654   36.417    0.436    125.142   112.232
  127   18.636   18.613   36.415    0.438    126.135   112.464
  128   18.597   18.574   36.411    0.440    127.128   112.420
  129   18.550   18.527   36.405    0.442    128.121   112.217
  130   18.517   18.494   36.401    0.444    129.113   112.173
  131   18.426   18.403   36.396    0.445    130.106   112.374
  132   18.332   18.309   36.389    0.447    131.099   112.473
  133   18.217   18.194   36.379    0.449    132.092   112.411
  134   18.097   18.073   36.366    0.451    133.085   112.496
  135   18.024   18.001   36.360    0.453    134.078   112.475
  136   17.965   17.942   36.353    0.454    135.071   112.468
  137   17.887   17.863   36.345    0.456    136.063   112.579
  138   17.784   17.760   36.334    0.458    137.056   112.540
  139   17.654   17.630   36.322    0.459    138.049   112.438
  140   17.589   17.565   36.315    0.461    139.042   112.565
  141   17.523   17.499   36.309    0.463    140.035   113.014
  142   17.463   17.439   36.303    0.464    141.028   113.139
  143   17.426   17.402   36.299    0.466    142.020   113.181
  144   17.373   17.349   36.293    0.468    143.013   113.357
  145   17.320   17.295   36.287    0.469    144.006   113.678
  146   17.198   17.174   36.273    0.471    144.999   113.841
  147   17.151   17.127   36.267    0.473    145.992   113.781
  148   17.134   17.109   36.266    0.474    146.984   113.752
  149   17.096   17.071   36.260    0.476    147.977   113.943
  150   17.000   16.975   36.246    0.477    148.970   114.146
  151   16.933   16.908   36.237    0.479    149.963   114.027
  152   16.884   16.858   36.231    0.481    150.955   113.818
  153   16.854   16.829   36.226    0.482    151.948   113.720
  154   16.734   16.709   36.212    0.484    152.941   113.831
  155   16.640   16.614   36.199    0.485    153.934   113.917
  156   16.563   16.537   36.191    0.487    154.926   114.126
  157   16.529   16.504   36.187    0.488    155.919   114.765
  158   16.480   16.454   36.181    0.490    156.912   115.573
  159   16.429   16.403   36.174    0.491    157.905   115.857
  160   16.377   16.351   36.167    0.493    158.897   115.728
  161   16.318   16.292   36.160    0.495    159.890   115.639
  162   16.275   16.249   36.155    0.496    160.883   115.687
  163   16.202   16.175   36.145    0.498    161.876   115.759
  164   16.129   16.102   36.134    0.499    162.868   115.925
  165   16.081   16.054   36.126    0.500    163.861   116.137
  166   16.032   16.005   36.119    0.502    164.854   116.443
  167   15.983   15.956   36.113    0.503    165.846   116.458
  168   15.906   15.879   36.101    0.505    166.839   116.427
  169   15.867   15.840   36.095    0.506    167.832   116.326
  170   15.778   15.751   36.081    0.508    168.824   116.227
  171   15.706   15.679   36.072    0.509    169.817   115.870
  172   15.680   15.653   36.068    0.511    170.810   115.776
  173   15.664   15.637   36.065    0.512    171.802   115.821
  174   15.634   15.607   36.061    0.514    172.795   115.862
  175   15.609   15.581   36.057    0.515    173.788   115.818
  176   15.550   15.522   36.047    0.516    174.780   115.903
  177   15.433   15.405   36.031    0.518    175.773   115.906
  178   15.411   15.383   36.028    0.519    176.766   115.793
  179   15.366   15.338   36.020    0.521    177.758   115.739
  180   15.352   15.324   36.017    0.522    178.751   115.417
  181   15.313   15.285   36.010    0.523    179.744   115.150
  182   15.242   15.214   36.000    0.525    180.736   114.996
  183   15.142   15.114   35.987    0.526    181.729   114.747
  184   15.086   15.058   35.978    0.528    182.721   114.237
  185   15.057   15.029   35.974    0.529    183.714   114.023
  186   15.024   14.995   35.969    0.530    184.707   114.135
  187   15.005   14.977   35.966    0.532    185.699   114.320
  188   14.972   14.944   35.961    0.533    186.692   114.518
  189   14.944   14.915   35.956    0.535    187.684   114.695
  190   14.905   14.876   35.951    0.536    188.677   114.887
  191   14.883   14.854   35.947    0.537    189.669   115.052
  192   14.874   14.845   35.946    0.539    190.662   115.306
  193   14.836   14.806   35.940    0.540    191.655   115.464
  194   14.797   14.768   35.934    0.541    192.647   115.429
  195   14.746   14.716   35.925    0.543    193.640   115.407
  196   14.684   14.655   35.915    0.544    194.632   115.545
  197   14.608   14.579   35.905    0.545    195.625   115.707
  198   14.591   14.561   35.902    0.547    196.617   115.812
  199   14.581   14.551   35.900    0.548    197.610   116.103
  200   14.571   14.541   35.899    0.549    198.602   116.442
  201   14.540   14.510   35.893    0.551    199.595   116.908
  202   14.491   14.461   35.886    0.552    200.588   117.114
  203   14.459   14.429   35.881    0.553    201.580   117.108
  204   14.408   14.378   35.874    0.555    202.573   116.988
  205   14.367   14.337   35.867    0.556    203.565   116.801
  206   14.333   14.302   35.862    0.557    204.558   116.663
  207   14.309   14.278   35.858    0.559    205.550   116.527
  208   14.283   14.252   35.853    0.560    206.543   116.428
  209   14.217   14.186   35.842    0.561    207.535   116.436
  210   14.172   14.141   35.835    0.563    208.528   116.336
  211   14.129   14.098   35.828    0.564    209.520   116.194
  212   14.113   14.082   35.826    0.565    210.513   115.986
  213   14.095   14.064   35.823    0.566    211.505   115.837
  214   14.056   14.025   35.817    0.568    212.497   115.860
  215   14.032   14.001   35.814    0.569    213.490   115.815
  216   14.020   13.989   35.812    0.570    214.482   115.710
  217   14.009   13.978   35.810    0.572    215.475   115.592
  218   13.997   13.966   35.808    0.573    216.467   115.533
  219   13.986   13.954   35.807    0.574    217.460   115.549
  220   13.959   13.927   35.801    0.575    218.452   115.530
  221   13.862   13.830   35.786    0.577    219.445   115.632
  222   13.807   13.775   35.779    0.578    220.437   115.424
  223   13.792   13.760   35.776    0.579    221.429   115.031
  224   13.772   13.740   35.773    0.581    222.422   114.603
  225   13.733   13.700   35.767    0.582    223.414   114.360
  226   13.692   13.660   35.760    0.583    224.407   114.241
  227   13.661   13.628   35.756    0.584    225.399   114.019
  228   13.661   13.628   35.755    0.586    226.392   113.741
  229   13.649   13.616   35.753    0.587    227.384   113.510
  230   13.620   13.588   35.748    0.588    228.376   113.340
  231   13.582   13.549   35.743    0.589    229.369   113.131
  232   13.556   13.523   35.739    0.591    230.361   112.893
  233   13.542   13.508   35.737    0.592    231.353   112.746
  234   13.526   13.493   35.734    0.593    232.346   112.752
  235   13.483   13.450   35.727    0.594    233.338   112.841
  236   13.441   13.408   35.721    0.596    234.331   112.922
  237   13.432   13.398   35.720    0.597    235.323   112.982
  238   13.425   13.392   35.718    0.598    236.315   113.185
  239   13.387   13.353   35.712    0.599    237.308   113.433
  240   13.365   13.332   35.709    0.601    238.300   113.558
  241   13.352   13.318   35.707    0.602    239.292   113.691
  242   13.303   13.269   35.699    0.603    240.285   113.823
  243   13.257   13.223   35.692    0.604    241.277   113.930
  244   13.212   13.178   35.685    0.605    242.269   113.881
  245   13.195   13.160   35.682    0.607    243.262   113.755
  246   13.166   13.132   35.678    0.608    244.254   113.826
  247   13.129   13.095   35.672    0.609    245.246   113.854
  248   13.100   13.066   35.668    0.610    246.239   113.906
  249   13.086   13.051   35.666    0.612    247.231   113.781
  250   13.067   13.032   35.662    0.613    248.223   113.655
  251   13.027   12.993   35.656    0.614    249.215   113.681
  252   12.989   12.954   35.649    0.615    250.208   113.737
  253   12.919   12.884   35.639    0.616    251.200   113.878
  254   12.870   12.835   35.633    0.618    252.192   113.875
  255   12.838   12.803   35.627    0.619    253.185   113.821
  256   12.806   12.771   35.622    0.620    254.177   113.878
  257   12.788   12.752   35.620    0.621    255.169   113.934
  258   12.772   12.737   35.618    0.622    256.161   114.019
  259   12.762   12.727   35.616    0.624    257.154   114.059
  260   12.748   12.713   35.614    0.625    258.146   114.065
  261   12.714   12.678   35.608    0.626    259.138   114.052
  262   12.683   12.648   35.603    0.627    260.130   113.945
  263   12.662   12.626   35.600    0.628    261.123   113.814
  264   12.637   12.601   35.596    0.630    262.115   113.761
  265   12.619   12.583   35.593    0.631    263.107   113.706
  266   12.591   12.555   35.589    0.632    264.099   113.686
  267   12.555   12.519   35.584    0.633    265.091   113.670
  268   12.536   12.500   35.581    0.634    266.084   113.622
  269   12.503   12.467   35.576    0.635    267.076   113.670
  270   12.470   12.433   35.572    0.637    268.068   113.636
  271   12.453   12.417   35.569    0.638    269.060   113.515
  272   12.441   12.404   35.567    0.639    270.052   113.444
  273   12.430   12.393   35.565    0.640    271.045   113.467
  274   12.422   12.385   35.565    0.641    272.037   113.440
  275   12.416   12.379   35.563    0.643    273.029   113.477
  276   12.393   12.356   35.559    0.644    274.021   113.487
  277   12.368   12.331   35.555    0.645    275.013   113.458
  278   12.337   12.299   35.550    0.646    276.005   113.476
  279   12.276   12.239   35.541    0.647    276.998   113.459
  280   12.237   12.200   35.536    0.648    277.990   113.380
  281   12.222   12.184   35.533    0.649    278.982   113.361
  282   12.203   12.166   35.530    0.651    279.974   113.302
  283   12.199   12.161   35.530    0.652    280.966   113.259
  284   12.171   12.133   35.525    0.653    281.958   113.198
  285   12.141   12.104   35.521    0.654    282.950   113.150
  286   12.096   12.058   35.515    0.655    283.943   113.084
  287   12.064   12.026   35.510    0.656    284.935   113.038
  288   12.046   12.008   35.507    0.658    285.927   113.010
  289   12.035   11.996   35.505    0.659    286.919   113.027
  290   11.988   11.950   35.497    0.660    287.911   113.120
  291   11.943   11.905   35.490    0.661    288.903   113.070
  292   11.903   11.865   35.483    0.662    289.895   112.932
  293   11.882   11.843   35.480    0.663    290.887   112.769
  294   11.861   11.822   35.477    0.664    291.879   112.704
  295   11.846   11.808   35.475    0.666    292.871   112.744
  296   11.834   11.795   35.474    0.667    293.864   112.772
  297   11.812   11.773   35.470    0.668    294.856   112.849
  298   11.757   11.719   35.463    0.669    295.848   112.857
  299   11.738   11.699   35.460    0.670    296.840   112.807
  300   11.731   11.692   35.459    0.671    297.832   112.764
  301   11.718   11.679   35.456    0.672    298.824   112.750
  302   11.681   11.642   35.451    0.673    299.816   112.770
  303   11.642   11.603   35.445    0.675    300.808   112.712
  304   11.611   11.571   35.440    0.676    301.800   112.662
  305   11.580   11.541   35.435    0.677    302.792   112.706
  306   11.554   11.514   35.431    0.678    303.784   112.783
  307   11.531   11.492   35.427    0.679    304.776   112.861
  308   11.495   11.456   35.423    0.680    305.768   112.887
  309   11.442   11.403   35.415    0.681    306.760   112.897
  310   11.417   11.377   35.411    0.682    307.752   112.806
  311   11.387   11.348   35.407    0.683    308.744   112.790
  312   11.362   11.322   35.403    0.685    309.736   112.807
  313   11.338   11.299   35.399    0.686    310.728   112.850
  314   11.294   11.254   35.393    0.687    311.720   112.861
  315   11.256   11.216   35.388    0.688    312.712   112.855
  316   11.239   11.199   35.386    0.689    313.704   112.800
  317   11.217   11.177   35.383    0.690    314.696   112.742
  318   11.195   11.155   35.380    0.691    315.688   112.747
  319   11.178   11.138   35.377    0.692    316.680   112.681
  320   11.162   11.122   35.375    0.693    317.672   112.703
  321   11.132   11.092   35.370    0.694    318.664   112.744
  322   11.092   11.052   35.364    0.695    319.656   112.772
  323   11.051   11.011   35.358    0.696    320.648   112.777
  324   11.031   10.990   35.355    0.698    321.640   112.758
  325   11.022   10.981   35.353    0.699    322.632   112.752
  326   11.008   10.968   35.351    0.700    323.624   112.724
  327   10.941   10.900   35.343    0.701    324.615   112.794
  328   10.918   10.877   35.339    0.702    325.607   112.708
  329   10.909   10.869   35.338    0.703    326.599   112.563
  330   10.900   10.860   35.337    0.704    327.591   112.570
  331   10.880   10.839   35.334    0.705    328.583   112.660
  332   10.856   10.815   35.331    0.706    329.575   112.725
  333   10.824   10.783   35.325    0.707    330.567   112.745
  334   10.776   10.735   35.320    0.708    331.559   112.699
  335   10.748   10.706   35.316    0.709    332.551   112.605
  336   10.729   10.688   35.313    0.710    333.543   112.556
  337   10.706   10.665   35.309    0.711    334.534   112.635
  338   10.677   10.636   35.305    0.713    335.526   112.660
  339   10.670   10.629   35.304    0.714    336.518   112.653
  340   10.666   10.625   35.304    0.715    337.510   112.607
  341   10.660   10.619   35.303    0.716    338.502   112.624
  342   10.625   10.583   35.297    0.717    339.494   112.732
  343   10.569   10.528   35.290    0.718    340.486   112.793
  344   10.545   10.503   35.287    0.719    341.478   112.815
  345   10.533   10.492   35.285    0.720    342.469   112.815
  346   10.530   10.488   35.285    0.721    343.461   112.866
  347   10.526   10.484   35.284    0.722    344.453   112.877
  348   10.526   10.484   35.284    0.723    345.445   112.857
  349   10.524   10.481   35.284    0.724    346.437   112.801
  350   10.510   10.468   35.282    0.725    347.428   112.777
  351   10.481   10.438   35.278    0.726    348.420   112.785
  352   10.460   10.418   35.276    0.727    349.412   112.717
  353   10.456   10.413   35.275    0.728    350.404   112.634
  354   10.452   10.409   35.275    0.729    351.396   112.540
  355   10.442   10.399   35.273    0.730    352.387   112.465
  356   10.424   10.381   35.271    0.731    353.379   112.375
  357   10.413   10.370   35.270    0.732    354.371   112.214
  358   10.399   10.356   35.268    0.733    355.363   112.103
  359   10.374   10.331   35.265    0.735    356.355   111.993
  360   10.359   10.315   35.263    0.736    357.346   111.863
  361   10.341   10.298   35.261    0.737    358.338   111.780
  362   10.328   10.285   35.259    0.738    359.330   111.566
  363   10.320   10.277   35.258    0.739    360.322   111.238
  364   10.308   10.265   35.256    0.740    361.313   110.934
  365   10.267   10.224   35.251    0.741    362.305   110.650
  366   10.242   10.198   35.249    0.742    363.297   110.512
  367   10.227   10.183   35.246    0.743    364.289   110.490
  368   10.210   10.166   35.244    0.744    365.280   110.647
  369   10.191   10.147   35.241    0.745    366.272   110.826
  370   10.180   10.137   35.240    0.746    367.264   111.013
  371   10.178   10.134   35.239    0.747    368.256   111.191
  372   10.170   10.126   35.238    0.748    369.247   111.418
  373   10.168   10.124   35.238    0.749    370.239   111.562
  374   10.164   10.120   35.237    0.750    371.231   111.591
  375   10.154   10.109   35.236    0.751    372.222   111.583
  376   10.141   10.097   35.233    0.752    373.214   111.613
  377   10.126   10.082   35.232    0.753    374.206   111.667
  378   10.121   10.076   35.231    0.754    375.197   111.829
  379   10.113   10.068   35.230    0.755    376.189   112.020
  380   10.102   10.057   35.228    0.756    377.181   112.176
  381   10.086   10.041   35.226    0.757    378.172   112.266
  382   10.066   10.020   35.223    0.758    379.164   112.306
  383   10.042   9.997   35.220    0.759    380.156   112.351
  384   10.017   9.972   35.217    0.760    381.147   112.272
  385   10.000   9.954   35.215    0.761    382.139   112.223
  386   9.992   9.947   35.214    0.762    383.131   112.248
  387   9.981   9.935   35.212    0.763    384.122   112.276
  388   9.980   9.935   35.212    0.764    385.114   112.250
  389   9.979   9.934   35.212    0.765    386.106   112.193
  390   9.979   9.934   35.212    0.766    387.097   112.173
  391   9.971   9.925   35.211    0.767    388.089   112.232
  392   9.962   9.916   35.209    0.768    389.081   112.264
  393   9.943   9.897   35.207    0.769    390.072   112.307
  394   9.912   9.866   35.203    0.770    391.064   112.315
  395   9.895   9.849   35.201    0.771    392.055   112.320
  396   9.887   9.840   35.200    0.772    393.047   112.237
  397   9.864   9.818   35.197    0.773    394.039   112.294
  398   9.842   9.795   35.195    0.774    395.030   112.340
  399   9.830   9.783   35.193    0.775    396.022   112.382
  400   9.809   9.762   35.191    0.776    397.013   112.418
  401   9.794   9.747   35.189    0.777    398.005   112.466
  402   9.776   9.729   35.187    0.778    398.996   112.534
  403   9.762   9.715   35.185    0.779    399.988   112.593
  404   9.744   9.697   35.182    0.780    400.980   112.641
  405   9.714   9.667   35.178    0.781    401.971   112.691
  406   9.662   9.615   35.173    0.782    402.963   112.731
  407   9.649   9.602   35.171    0.783    403.954   112.720
  408   9.624   9.577   35.167    0.784    404.946   112.820
  409   9.600   9.553   35.164    0.785    405.937   112.887
  410   9.557   9.510   35.157    0.786    406.929   112.941
  411   9.524   9.477   35.153    0.787    407.920   112.958
  412   9.505   9.458   35.150    0.788    408.912   112.920
  413   9.462   9.415   35.145    0.789    409.903   112.968
  414   9.426   9.379   35.141    0.790    410.895   113.017
  415   9.395   9.348   35.137    0.791    411.886   113.091
  416   9.377   9.330   35.134    0.792    412.878   113.156
  417   9.357   9.310   35.132    0.793    413.869   113.294
  418   9.337   9.289   35.130    0.794    414.861   113.390
  419   9.324   9.277   35.128    0.795    415.852   113.439
  420   9.315   9.268   35.127    0.796    416.844   113.388
  421   9.306   9.258   35.126    0.797    417.835   113.455
  422   9.294   9.247   35.125    0.798    418.827   113.460
  423   9.287   9.239   35.124    0.799    419.818   113.487
  424   9.276   9.229   35.122    0.800    420.810   113.504
  425   9.267   9.219   35.121    0.801    421.801   113.493
  426   9.240   9.192   35.118    0.802    422.793   113.510
  427   9.204   9.157   35.114    0.803    423.784   113.552
  428   9.192   9.144   35.112    0.804    424.776   113.539
  429   9.182   9.134   35.111    0.805    425.767   113.477
  430   9.166   9.118   35.109    0.806    426.758   113.510
  431   9.128   9.080   35.104    0.807    427.750   113.525
  432   9.089   9.041   35.100    0.808    428.741   113.551
  433   9.071   9.023   35.097    0.809    429.733   113.568
  434   9.066   9.018   35.097    0.810    430.724   113.639
  435   9.062   9.014   35.096    0.811    431.716   113.695
  436   9.056   9.008   35.096    0.812    432.707   113.857
  437   9.050   9.002   35.095    0.813    433.698   113.891
  438   9.042   8.993   35.094    0.814    434.690   113.948
  439   9.029   8.980   35.092    0.815    435.681   113.886
  440   9.017   8.969   35.091    0.816    436.673   113.925
  441   9.005   8.956   35.089    0.817    437.664   113.929
  442   8.971   8.922   35.085    0.817    438.655   114.031
  443   8.947   8.899   35.082    0.818    439.647   114.054
  444   8.916   8.867   35.078    0.819    440.638   114.227
  445   8.895   8.846   35.076    0.820    441.629   114.359
  446   8.890   8.841   35.075    0.821    442.621   114.492
  447   8.887   8.838   35.075    0.822    443.612   114.638
  448   8.883   8.834   35.074    0.823    444.603   114.720
  449   8.880   8.830   35.074    0.824    445.595   114.776
  450   8.876   8.827   35.073    0.825    446.586   114.780
  451   8.875   8.825   35.073    0.826    447.577   114.795
  452   8.858   8.808   35.071    0.827    448.569   114.795
  453   8.830   8.781   35.068    0.828    449.560   114.800
  454   8.812   8.762   35.066    0.829    450.551   114.786
  455   8.802   8.753   35.065    0.830    451.543   114.796
  456   8.780   8.731   35.062    0.831    452.534   114.940
  457   8.762   8.712   35.060    0.832    453.525   115.051
  458   8.747   8.697   35.059    0.833    454.517   115.204
  459   8.725   8.675   35.056    0.834    455.508   115.314
  460   8.715   8.665   35.055    0.835    456.499   115.383
  461   8.703   8.654   35.053    0.835    457.491   115.489
  462   8.698   8.648   35.053    0.836    458.482   115.534
  463   8.694   8.644   35.052    0.837    459.473   115.608
  464   8.690   8.640   35.052    0.838    460.464   115.610
  465   8.681   8.631   35.051    0.839    461.456   115.642
  466   8.668   8.618   35.050    0.840    462.447   115.676
  467   8.651   8.601   35.048    0.841    463.438   115.670
  468   8.623   8.572   35.044    0.842    464.429   115.725
  469   8.589   8.539   35.041    0.843    465.421   115.784
  470   8.569   8.519   35.039    0.844    466.412   115.915
  471   8.559   8.508   35.038    0.845    467.403   116.162
  472   8.544   8.493   35.036    0.846    468.394   116.298
  473   8.513   8.462   35.033    0.847    469.386   116.473
  474   8.492   8.442   35.031    0.848    470.377   116.441
  475   8.471   8.420   35.029    0.849    471.368   116.480
  476   8.453   8.403   35.027    0.849    472.359   116.567
  477   8.433   8.382   35.025    0.850    473.351   116.735
  478   8.419   8.369   35.024    0.851    474.342   116.821
  479   8.404   8.353   35.022    0.852    475.333   116.897
  480   8.391   8.340   35.021    0.853    476.324   116.930
  481   8.383   8.332   35.020    0.854    477.315   116.993
  482   8.380   8.329   35.020    0.855    478.307   117.047
  483   8.376   8.325   35.020    0.856    479.298   117.110
  484   8.372   8.321   35.019    0.857    480.289   117.200
  485   8.370   8.319   35.019    0.858    481.280   117.194
  486   8.364   8.312   35.019    0.859    482.271   117.191
  487   8.354   8.303   35.018    0.860    483.262   117.229
  488   8.350   8.299   35.017    0.860    484.254   117.179
  489   8.340   8.288   35.016    0.861    485.245   117.203
  490   8.337   8.285   35.016    0.862    486.236   117.266
  491   8.334   8.282   35.016    0.863    487.227   117.321
  492   8.306   8.254   35.013    0.864    488.218   117.439
  493   8.280   8.228   35.010    0.865    489.209   117.422
  494   8.268   8.216   35.009    0.866    490.200   117.438
  495   8.264   8.211   35.008    0.867    491.192   117.483
  496   8.263   8.211   35.009    0.868    492.183   117.582
  497   8.264   8.211   35.009    0.869    493.174   117.739
  498   8.264   8.211   35.009    0.870    494.165   117.810
  499   8.260   8.207   35.008    0.871    495.156   117.832
  500   8.252   8.199   35.008    0.871    496.147   117.823
  501   8.251   8.198   35.007    0.872    497.138   117.819
  502   8.249   8.197   35.007    0.873    498.129   117.799
  503   8.243   8.190   35.007    0.874    499.120   117.842
  504   8.239   8.186   35.006    0.875    500.111   117.862
  505   8.231   8.178   35.006    0.876    501.103   117.828
  506   8.218   8.165   35.005    0.877    502.094   117.808
  507   8.204   8.151   35.003    0.878    503.085   117.839
  508   8.195   8.142   35.002    0.879    504.076   117.885
  509   8.196   8.143   35.002    0.880    505.067   117.931
  510   8.188   8.135   35.002    0.881    506.058   118.001
