 station cast   lat    long    jday   mo/da/yr   gmt
  42      1   28.245 -89.987   269    09/26/21  0434 
 
    File created by Jay Hooper - 13-Dec-2021   
            GOMECC4 Cruise Sep 2021 
             NOAA Ship Ronald H Brown
                  
 
     Primary (T,S,O) sensors - Calibrated CTD data   

   pr       te       th       sa       ht       ga       ox
dbars    deg c    deg c      psu  dyn. cm    gamma  umol/kg
    1   28.401   28.401   36.073    0.005    0.993   195.513
    2   28.401   28.400   36.072    0.010    1.987   195.539
    3   28.401   28.400   36.072    0.014    2.980   195.566
    4   28.401   28.400   36.072    0.019    3.973   195.593
    5   28.401   28.400   36.072    0.024    4.967   195.730
    6   28.404   28.403   36.072    0.029    5.960   195.789
    7   28.408   28.406   36.072    0.034    6.953   195.613
    8   28.411   28.409   36.072    0.038    7.946   195.705
    9   28.413   28.411   36.073    0.043    8.940   195.610
   10   28.413   28.411   36.072    0.048    9.933   195.760
   11   28.413   28.410   36.072    0.053    10.926   195.410
   12   28.409   28.406   36.071    0.058    11.920   195.713
   13   28.409   28.406   36.073    0.062    12.913   195.678
   14   28.413   28.410   36.075    0.067    13.906   195.626
   15   28.415   28.412   36.076    0.072    14.899   195.703
   16   28.413   28.409   36.075    0.077    15.893   195.759
   17   28.411   28.407   36.075    0.082    16.886   195.967
   18   28.419   28.414   36.087    0.086    17.879   195.742
   19   28.415   28.410   36.090    0.091    18.872   195.547
   20   28.390   28.386   36.097    0.096    19.866   195.858
   21   28.389   28.384   36.113    0.101    20.859   195.822
   22   28.392   28.387   36.114    0.105    21.852   195.935
   23   28.394   28.389   36.116    0.110    22.845   195.747
   24   28.401   28.395   36.129    0.115    23.839   195.603
   25   28.405   28.399   36.163    0.120    24.832   196.022
   26   28.398   28.392   36.175    0.124    25.825   196.515
   27   28.395   28.388   36.178    0.129    26.818   196.258
   28   28.391   28.385   36.190    0.134    27.811   196.151
   29   28.389   28.382   36.198    0.139    28.805   196.199
   30   28.371   28.364   36.215    0.143    29.798   195.978
   31   28.361   28.354   36.222    0.148    30.791   195.913
   32   28.334   28.326   36.238    0.153    31.784   196.249
   33   28.270   28.263   36.260    0.157    32.777   196.282
   34   28.162   28.154   36.286    0.162    33.770   196.427
   35   28.075   28.067   36.306    0.166    34.764   196.195
   36   27.959   27.951   36.331    0.171    35.757   196.017
   37   27.793   27.784   36.362    0.175    36.750   195.333
   38   27.770   27.761   36.368    0.180    37.743   195.406
   39   27.752   27.742   36.373    0.184    38.736   195.884
   40   27.708   27.698   36.379    0.188    39.729   195.596
   41   27.651   27.641   36.385    0.193    40.723   195.216
   42   27.395   27.386   36.429    0.197    41.716   195.161
   43   27.214   27.204   36.462    0.201    42.709   192.924
   44   27.127   27.117   36.475    0.205    43.702   191.655
   45   27.050   27.040   36.486    0.209    44.695   191.908
   46   26.962   26.951   36.503    0.213    45.688   191.589
   47   26.913   26.902   36.516    0.217    46.681   191.180
   48   26.860   26.849   36.531    0.221    47.674   190.396
   49   26.813   26.802   36.544    0.225    48.667   189.752
   50   26.666   26.654   36.576    0.229    49.661   189.232
   51   26.647   26.636   36.581    0.233    50.654   188.193
   52   26.632   26.620   36.588    0.237    51.647   188.359
   53   26.528   26.516   36.585    0.241    52.640   188.408
   54   26.394   26.382   36.614    0.245    53.633   187.137
   55   26.296   26.284   36.622    0.248    54.626   185.319
   56   26.248   26.235   36.630    0.252    55.619   184.895
   57   26.217   26.204   36.640    0.256    56.612   184.663
   58   26.099   26.086   36.656    0.260    57.605   183.980
   59   25.998   25.985   36.664    0.263    58.598   182.248
   60   25.800   25.787   36.670    0.267    59.591   180.469
   61   25.573   25.560   36.686    0.270    60.584   178.000
   62   25.484   25.470   36.685    0.274    61.577   175.525
   63   25.325   25.311   36.690    0.277    62.570   174.725
   64   25.213   25.199   36.702    0.281    63.563   174.089
   65   25.170   25.156   36.712    0.284    64.556   173.136
   66   25.113   25.098   36.723    0.287    65.549   172.681
   67   25.070   25.055   36.728    0.291    66.542   172.569
   68   24.997   24.983   36.727    0.294    67.535   172.551
   69   24.828   24.813   36.733    0.297    68.528   172.264
   70   24.661   24.646   36.740    0.300    69.521   170.899
   71   24.582   24.567   36.741    0.304    70.514   170.116
