 station cast   lat    long    jday   mo/da/yr   gmt
   79   21.475   21.460   36.157    0.392    78.478   164.866
   80   20.885   20.870   36.161    0.394    79.472   162.940
   81   20.457   20.442   36.149    0.397    80.465   161.169
   82   20.067   20.052   36.142    0.399    81.458   159.034
   83   19.722   19.706   36.134    0.401    82.451   157.490
   84   19.410   19.395   36.130    0.404    83.444   156.412
   85   19.191   19.175   36.124    0.406    84.438   155.458
   86   18.969   18.954   36.122    0.408    85.431   154.682
   87   18.752   18.737   36.109    0.410    86.424   153.969
   88   18.249   18.234   36.069    0.412    87.417   153.056
   89   17.793   17.778   36.037    0.414    88.410   150.775
   90   17.689   17.674   36.034    0.416    89.403   148.443
   91   17.444   17.429   36.014    0.418    90.397   147.797
   92   17.316   17.301   36.008    0.419    91.390   146.741
   93   17.206   17.190   36.005    0.421    92.383   145.713
   94   17.164   17.148   36.005    0.423    93.376   145.299
   95   16.988   16.972   35.988    0.425    94.369   145.572
   96   16.438   16.422   35.942    0.427    95.362   145.344
   97   16.122   16.106   35.925    0.428    96.355   142.628
   98   15.953   15.938   35.920    0.430    97.348   139.928
   99   15.887   15.871   35.918    0.431    98.342   138.557
  100   15.681   15.665   35.905    0.433    99.335   137.998
  101   15.433   15.417   35.908    0.434    100.328   136.576
  102   15.249   15.234   35.905    0.436    101.321   134.667
  103   15.134   15.118   35.888    0.437    102.314   133.378
  104   14.819   14.803   35.818    0.439    103.307   132.948
  105   14.589   14.574   35.798    0.440    104.300   132.188
  106   14.239   14.224   35.750    0.441    105.293   131.609
  107   13.752   13.737   35.693    0.443    106.286   130.418
  108   13.515   13.500   35.668    0.444    107.279   127.942
  109   13.388   13.372   35.665    0.445    108.272   125.642
  110   13.064   13.049   35.629    0.446    109.265   124.346
  111   12.587   12.572   35.568    0.448    110.259   123.095
  112   12.281   12.266   35.528    0.449    111.252   121.840
  113   12.077   12.062   35.492    0.450    112.245   121.226
  114   11.410   11.395   35.382    0.451    113.238   121.550
  115   10.762   10.748   35.296    0.452    114.231   120.839
  116   10.542   10.528   35.269    0.453    115.224   120.001
  117   10.465   10.451   35.264    0.454    116.217   119.940
  118   10.468   10.454   35.267    0.455    117.210   119.778
  119   10.465   10.451   35.269    0.456    118.203   119.319
  120   10.459   10.444   35.271    0.457    119.196   118.842
  121   10.458   10.444   35.273    0.458    120.189   118.415
  122   10.455   10.441   35.274    0.459    121.182   118.245
  123   10.458   10.443   35.276    0.460    122.175   118.250
  124   10.453   10.438   35.276    0.461    123.168   118.265
  125   10.457   10.443   35.278    0.462    124.161   118.240
  126   10.458   10.443   35.278    0.463    125.154   118.212
  127   10.461   10.446   35.279    0.464    126.147   118.218
  128   10.458   10.442   35.279    0.465    127.140   118.222
  129   10.457   10.442   35.278    0.466    128.133   118.237
  130   10.455   10.440   35.278    0.467    129.126   118.209
  131   10.463   10.447   35.279    0.468    130.119   118.171
  132   10.463   10.447   35.285    0.469    131.112   118.126
  133   10.463   10.447   35.292    0.470    132.105   118.082
  134   10.463   10.447   35.299    0.471    133.097   118.037
  135   10.463   10.447   35.305    0.472    134.090   117.992
  136   10.463   10.447   35.312    0.473    135.083   117.947
