 station cast   lat    long    jday   mo/da/yr   gmt
   67   26.836   26.821   36.459    0.320    66.569   182.524
   68   26.803   26.787   36.466    0.324    67.563   182.279
   69   26.721   26.705   36.480    0.328    68.556   181.726
   70   26.658   26.642   36.488    0.332    69.550   181.462
   71   26.531   26.515   36.500    0.336    70.543   181.016
   72   26.311   26.294   36.521    0.340    71.536   180.091
   73   26.010   25.994   36.549    0.343    72.530   177.819
   74   25.788   25.772   36.606    0.347    73.523   175.408
   75   25.734   25.718   36.640    0.351    74.517   173.878
   76   25.723   25.706   36.645    0.354    75.510   173.408
   77   25.699   25.682   36.657    0.358    76.503   173.339
   78   25.423   25.405   36.734    0.361    77.497   172.918
   79   25.223   25.205   36.748    0.365    78.490   169.706
   80   24.995   24.978   36.755    0.368    79.483   168.197
   81   24.873   24.856   36.759    0.371    80.477   167.800
   82   24.695   24.677   36.812    0.374    81.470   167.117
   83   24.639   24.621   36.827    0.377    82.463   165.620
   84   24.594   24.576   36.831    0.381    83.457   165.724
   85   24.530   24.512   36.840    0.384    84.450   165.742
   86   24.521   24.502   36.843    0.387    85.443   165.213
   87   24.434   24.415   36.857    0.390    86.437   164.993
   88   24.068   24.050   36.891    0.393    87.430   164.614
   89   23.769   23.751   36.902    0.396    88.423   163.055
   90   23.726   23.707   36.904    0.398    89.417   161.138
   91   23.722   23.703   36.905    0.401    90.410   161.062
   92   23.721   23.702   36.907    0.404    91.403   161.705
   93   23.717   23.697   36.908    0.407    92.397   161.929
   94   23.711   23.691   36.912    0.410    93.390   161.932
   95   23.707   23.687   36.916    0.412    94.383   161.797
   96   23.683   23.663   36.928    0.415    95.376   161.703
   97   23.633   23.613   36.943    0.418    96.370   161.617
   98   23.512   23.492   36.942    0.421    97.363   161.519
   99   23.376   23.356   36.935    0.423    98.356   160.750
  100   23.275   23.254   36.930    0.426    99.349   159.945
  101   23.193   23.172   36.926    0.429    100.343   159.528
  102   23.187   23.166   36.926    0.432    101.336   159.562
  103   23.006   22.985   36.921    0.434    102.329   159.593
  104   22.897   22.875   36.917    0.437    103.322   158.949
  105   22.792   22.770   36.913    0.439    104.316   158.024
  106   22.736   22.714   36.912    0.442    105.309   157.820
  107   22.704   22.682   36.911    0.444    106.302   157.766
  108   22.670   22.648   36.910    0.447    107.295   157.737
  109   22.649   22.626   36.910    0.449    108.288   157.564
  110   22.642   22.620   36.910    0.452    109.282   157.522
  111   22.637   22.614   36.910    0.454    110.275   157.528
  112   22.634   22.612   36.910    0.457    111.268   157.652
  113   22.630   22.607   36.910    0.460    112.261   157.683
  114   22.613   22.590   36.910    0.462    113.254   157.535
  115   22.586   22.562   36.911    0.465    114.248   157.358
  116   22.521   22.497   36.919    0.467    115.241   157.106
  117   22.369   22.345   36.929    0.470    116.234   156.723
  118   22.057   22.033   36.947    0.472    117.227   156.093
  119   21.933   21.909   36.931    0.474    118.220   154.832
  120   21.857   21.833   36.926    0.476    119.214   153.576
  121   21.783   21.759   36.921    0.479    120.207   153.170
  122   21.743   21.719   36.918    0.481    121.200   153.172
  123   21.717   21.693   36.917    0.483    122.193   152.737
  124   21.683   21.658   36.912    0.486    123.186   152.303
  125   21.614   21.589   36.903    0.488    124.179   152.144
  126   21.479   21.455   36.877    0.490    125.172   151.951
  127   21.405   21.380   36.861    0.492    126.165   152.385
  128   21.365   21.340   36.853    0.495    127.159   153.225
  129   21.317   21.292   36.848    0.497    128.152   153.592
  130   21.272   21.246   36.844    0.499    129.145   153.236
  131   21.255   21.229   36.843    0.501    130.138   152.910
  132   21.239   21.213   36.843    0.503    131.131   152.605
  133   21.169   21.143   36.846    0.506    132.124   152.133
  134   20.974   20.948   36.824    0.508    133.117   151.314
  135   20.820   20.794   36.813    0.510    134.110   150.794
  136   20.789   20.763   36.813    0.512    135.103   151.585
  137   20.725   20.699   36.813    0.514    136.096   152.916
  138   20.680   20.653   36.816    0.516    137.090   154.438
  139   20.631   20.604   36.815    0.518    138.083   156.019
  140   20.594   20.567   36.813    0.520    139.076   157.091
  141   20.578   20.551   36.811    0.522    140.069   157.401
  142   20.561   20.534   36.809    0.524    141.062   157.020
  143   20.497   20.469   36.795    0.526    142.055   156.215
  144   20.399   20.371   36.778    0.529    143.048   154.708
  145   20.324   20.297   36.765    0.531    144.041   152.755
  146   20.274   20.246   36.757    0.533    145.034   151.314
  147   20.217   20.189   36.747    0.535    146.027   150.971
  148   20.145   20.117   36.737    0.537    147.020   150.941
  149   20.100   20.072   36.731    0.539    148.013   150.687
  150   19.993   19.965   36.719    0.541    149.006   150.652
  151   19.944   19.916   36.714    0.543    149.999   150.555
  152   19.896   19.868   36.709    0.544    150.992   150.858
  153   19.839   19.811   36.702    0.546    151.985   150.982
  154   19.802   19.774   36.698    0.548    152.978   150.719
  155   19.715   19.686   36.686    0.550    153.971   150.893
  156   19.605   19.577   36.674    0.552    154.964   151.021
  157   19.594   19.565   36.673    0.554    155.957   151.124
  158   19.581   19.552   36.671    0.556    156.950   151.445
  159   19.549   19.519   36.667    0.558    157.943   151.537
  160   19.528   19.499   36.665    0.560    158.936   151.574
  161   19.510   19.481   36.662    0.562    159.929   151.655
  162   19.435   19.405   36.650    0.564    160.922   151.686
  163   19.305   19.276   36.631    0.566    161.915   151.565
  164   19.268   19.238   36.627    0.567    162.908   151.441
  165   19.264   19.234   36.626    0.569    163.901   151.593
  166   19.260   19.230   36.626    0.571    164.894   151.677
  167   19.260   19.230   36.626    0.573    165.887   151.398
  168   19.251   19.221   36.625    0.575    166.880   151.331
  169   19.246   19.215   36.624    0.577    167.872   151.234
  170   19.243   19.212   36.624    0.579    168.865   151.314
  171   19.238   19.207   36.623    0.581    169.858   151.354
  172   19.226   19.195   36.621    0.582    170.851   151.209
  173   19.226   19.194   36.621    0.584    171.844   151.117
  174   19.216   19.184   36.620    0.586    172.837   151.291
  175   19.203   19.171   36.618    0.588    173.830   151.412
  176   19.177   19.145   36.614    0.590    174.823   151.285
  177   19.152   19.120   36.611    0.592    175.816   151.169
  178   19.121   19.088   36.606    0.594    176.809   151.274
  179   19.046   19.014   36.596    0.595    177.801   151.390
  180   19.010   18.978   36.591    0.597    178.794   151.244
  181   18.991   18.958   36.589    0.599    179.787   151.161
  182   18.964   18.931   36.584    0.601    180.780   151.349
  183   18.920   18.887   36.578    0.603    181.773   151.427
  184   18.891   18.858   36.574    0.605    182.766   151.357
  185   18.807   18.774   36.562    0.606    183.759   151.472
  186   18.775   18.741   36.558    0.608    184.751   151.598
  187   18.754   18.721   36.555    0.610    185.744   151.449
  188   18.741   18.707   36.554    0.612    186.737   151.403
  189   18.730   18.697   36.553    0.614    187.730   151.468
  190   18.725   18.691   36.552    0.615    188.723   151.589
  191   18.723   18.689   36.552    0.617    189.716   151.744
  192   18.721   18.687   36.552    0.619    190.708   151.852
  193   18.723   18.688   36.553    0.621    191.701   151.867
  194   18.719   18.685   36.552    0.623    192.694   151.756
  195   18.716   18.681   36.552    0.624    193.687   151.539
  196   18.716   18.681   36.552    0.626    194.680   151.512
  197   18.709   18.674   36.551    0.628    195.672   151.572
  198   18.699   18.664   36.550    0.630    196.665   151.716
  199   18.690   18.655   36.549    0.632    197.658   151.750
  200   18.673   18.638   36.546    0.633    198.651   151.861
  201   18.637   18.602   36.541    0.635    199.643   151.930
  202   18.535   18.499   36.528    0.637    200.636   151.918
  203   18.525   18.489   36.527    0.639    201.629   151.809
  204   18.522   18.486   36.526    0.640    202.622   151.886
  205   18.519   18.483   36.526    0.642    203.615   152.062
  206   18.511   18.474   36.525    0.644    204.607   152.063
  207   18.479   18.442   36.520    0.646    205.600   151.948
  208   18.466   18.429   36.518    0.648    206.593   151.785
  209   18.441   18.404   36.514    0.649    207.585   151.765
  210   18.420   18.383   36.511    0.651    208.578   151.726
  211   18.414   18.377   36.510    0.653    209.571   151.630
  212   18.379   18.342   36.505    0.655    210.564   151.364
  213   18.327   18.290   36.496    0.656    211.556   151.144
  214   18.267   18.229   36.487    0.658    212.549   151.007
  215   18.208   18.170   36.477    0.660    213.542   150.972
  216   18.147   18.109   36.468    0.662    214.534   150.906
  217   18.086   18.048   36.459    0.663    215.527   150.829
  218   18.003   17.966   36.446    0.665    216.520   150.746
  219   17.909   17.872   36.431    0.667    217.513   150.773
  220   17.862   17.824   36.423    0.668    218.505   150.769
  221   17.754   17.716   36.407    0.670    219.498   150.786
  222   17.672   17.634   36.395    0.672    220.491   150.464
  223   17.582   17.544   36.380    0.673    221.483   150.118
  224   17.561   17.522   36.377    0.675    222.476   149.845
  225   17.543   17.505   36.374    0.677    223.469   149.703
  226   17.516   17.478   36.370    0.678    224.461   149.564
  227   17.479   17.440   36.364    0.680    225.454   149.400
  228   17.434   17.395   36.357    0.682    226.447   149.152
  229   17.399   17.360   36.351    0.683    227.439   148.836
  230   17.357   17.318   36.345    0.685    228.432   148.623
  231   17.309   17.270   36.337    0.687    229.424   148.574
  232   17.256   17.217   36.328    0.688    230.417   148.391
  233   17.224   17.185   36.323    0.690    231.410   148.122
  234   17.178   17.138   36.315    0.691    232.402   147.926
  235   17.038   16.999   36.293    0.693    233.395   147.885
  236   16.951   16.912   36.279    0.695    234.387   147.515
  237   16.918   16.879   36.274    0.696    235.380   147.167
  238   16.858   16.819   36.263    0.698    236.373   147.052
  239   16.701   16.662   36.237    0.699    237.365   146.981
  240   16.615   16.576   36.224    0.701    238.358   146.172
  241   16.564   16.525   36.215    0.702    239.350   145.279
  242   16.479   16.440   36.200    0.704    240.343   144.996
  243   16.312   16.273   36.174    0.705    241.336   144.929
  244   16.206   16.166   36.158    0.707    242.328   144.447
  245   16.136   16.096   36.148    0.709    243.321   143.824
  246   16.125   16.085   36.147    0.710    244.313   143.446
  247   16.108   16.068   36.144    0.712    245.306   143.425
  248   16.008   15.968   36.129    0.713    246.298   143.580
  249   15.953   15.913   36.121    0.714    247.291   143.346
  250   15.933   15.893   36.118    0.716    248.283   143.059
  251   15.900   15.860   36.113    0.717    249.276   142.896
  252   15.863   15.823   36.107    0.719    250.268   142.831
  253   15.835   15.794   36.104    0.720    251.261   142.658
  254   15.815   15.775   36.101    0.722    252.254   142.551
  255   15.809   15.769   36.100    0.723    253.246   142.405
  256   15.770   15.729   36.094    0.725    254.239   142.411
  257   15.728   15.687   36.087    0.726    255.231   142.350
  258   15.643   15.602   36.073    0.728    256.224   142.224
  259   15.569   15.528   36.061    0.729    257.216   141.926
  260   15.545   15.504   36.058    0.731    258.209   141.478
  261   15.500   15.459   36.050    0.732    259.201   141.176
  262   15.416   15.375   36.036    0.733    260.193   141.068
  263   15.347   15.306   36.026    0.735    261.186   140.953
  264   15.318   15.277   36.021    0.736    262.178   140.703
  265   15.272   15.231   36.013    0.738    263.171   140.461
  266   15.230   15.189   36.007    0.739    264.163   140.211
  267   15.191   15.149   36.000    0.741    265.156   140.050
  268   15.144   15.103   35.993    0.742    266.148   139.928
  269   15.107   15.066   35.987    0.743    267.141   139.663
  270   15.070   15.028   35.981    0.745    268.133   139.377
  271   15.019   14.978   35.973    0.746    269.126   139.115
  272   14.987   14.945   35.968    0.748    270.118   138.892
  273   14.956   14.914   35.962    0.749    271.110   138.719
  274   14.908   14.867   35.954    0.750    272.103   138.559
  275   14.831   14.789   35.942    0.752    273.095   138.423
  276   14.789   14.747   35.935    0.753    274.088   138.180
  277   14.731   14.689   35.926    0.755    275.080   137.910
  278   14.680   14.638   35.918    0.756    276.072   137.630
  279   14.656   14.614   35.914    0.757    277.065   137.374
  280   14.598   14.556   35.905    0.759    278.057   137.198
  281   14.584   14.542   35.903    0.760    279.050   137.057
  282   14.572   14.530   35.901    0.761    280.042   136.955
  283   14.552   14.510   35.898    0.763    281.034   136.833
  284   14.527   14.484   35.894    0.764    282.027   136.697
  285   14.508   14.466   35.891    0.765    283.019   136.508
  286   14.470   14.427   35.885    0.767    284.012   136.414
  287   14.454   14.411   35.882    0.768    285.004   136.281
  288   14.431   14.388   35.879    0.769    285.996   136.186
  289   14.398   14.355   35.873    0.771    286.989   136.175
  290   14.349   14.306   35.865    0.772    287.981   136.145
  291   14.174   14.132   35.836    0.773    288.973   136.049
  292   14.175   14.132   35.836    0.775    289.966   135.443
  293   14.084   14.041   35.821    0.776    290.958   135.186
  294   13.969   13.926   35.803    0.777    291.950   134.987
  295   13.913   13.870   35.794    0.779    292.943   134.638
  296   13.842   13.799   35.782    0.780    293.935   134.170
  297   13.826   13.783   35.780    0.781    294.927   133.745
  298   13.811   13.768   35.778    0.783    295.920   133.573
  299   13.755   13.711   35.769    0.784    296.912   133.527
  300   13.737   13.694   35.767    0.785    297.904   133.386
  301   13.718   13.674   35.764    0.786    298.896   133.139
  302   13.682   13.638   35.759    0.788    299.889   132.950
  303   13.617   13.573   35.748    0.789    300.881   132.764
  304   13.515   13.472   35.732    0.790    301.873   132.553
  305   13.469   13.425   35.724    0.792    302.866   132.114
  306   13.436   13.392   35.720    0.793    303.858   131.799
  307   13.408   13.365   35.715    0.794    304.850   131.772
  308   13.395   13.352   35.714    0.795    305.842   131.760
  309   13.387   13.343   35.713    0.797    306.835   131.630
  310   13.384   13.340   35.713    0.798    307.827   131.486
  311   13.382   13.338   35.713    0.799    308.819   131.345
  312   13.375   13.330   35.711    0.800    309.811   131.369
  313   13.365   13.321   35.710    0.802    310.804   131.334
  314   13.337   13.293   35.705    0.803    311.796   131.270
  315   13.318   13.273   35.702    0.804    312.788   131.189
  316   13.271   13.227   35.694    0.805    313.780   131.168
  317   13.219   13.174   35.686    0.807    314.772   130.963
  318   13.197   13.152   35.683    0.808    315.765   130.579
  319   13.189   13.144   35.682    0.809    316.757   130.520
  320   13.180   13.135   35.680    0.810    317.749   130.453
  321   13.171   13.126   35.679    0.812    318.741   130.326
  322   13.157   13.112   35.677    0.813    319.733   130.261
  323   13.141   13.096   35.674    0.814    320.726   130.255
  324   13.114   13.069   35.670    0.815    321.718   130.245
  325   13.080   13.035   35.665    0.817    322.710   130.092
  326   13.028   12.982   35.656    0.818    323.702   130.027
  327   12.975   12.929   35.648    0.819    324.694   129.813
  328   12.920   12.874   35.639    0.820    325.686   129.476
  329   12.904   12.858   35.637    0.821    326.679   129.235
  330   12.881   12.835   35.633    0.823    327.671   129.015
  331   12.850   12.804   35.629    0.824    328.663   128.814
  332   12.800   12.754   35.621    0.825    329.655   128.506
  333   12.775   12.729   35.617    0.826    330.647   128.004
  334   12.766   12.721   35.616    0.828    331.639   127.858
  335   12.741   12.695   35.612    0.829    332.632   127.782
  336   12.721   12.675   35.609    0.830    333.624   127.644
  337   12.706   12.660   35.607    0.831    334.616   127.613
  338   12.670   12.624   35.601    0.832    335.608   127.612
  339   12.660   12.614   35.600    0.834    336.600   127.470
  340   12.642   12.595   35.597    0.835    337.592   127.333
  341   12.621   12.574   35.593    0.836    338.584   127.247
  342   12.593   12.547   35.589    0.837    339.576   127.082
  343   12.559   12.513   35.583    0.838    340.568   126.961
  344   12.468   12.421   35.568    0.840    341.560   126.956
  345   12.407   12.361   35.559    0.841    342.553   126.712
  346   12.391   12.344   35.557    0.842    343.545   126.416
  347   12.349   12.302   35.551    0.843    344.537   126.254
  348   12.331   12.284   35.548    0.844    345.529   126.132
  349   12.302   12.256   35.544    0.846    346.521   126.063
  350   12.279   12.232   35.540    0.847    347.513   125.877
  351   12.274   12.227   35.540    0.848    348.505   125.657
  352   12.245   12.198   35.535    0.849    349.497   125.657
  353   12.239   12.192   35.535    0.850    350.489   125.604
  354   12.218   12.171   35.532    0.851    351.481   125.541
  355   12.193   12.146   35.528    0.853    352.473   125.426
  356   12.181   12.134   35.526    0.854    353.465   125.261
  357   12.166   12.119   35.524    0.855    354.457   125.222
  358   12.142   12.095   35.520    0.856    355.449   125.279
  359   12.128   12.080   35.518    0.857    356.441   125.215
  360   12.127   12.079   35.518    0.858    357.433   125.167
  361   12.124   12.076   35.518    0.860    358.425   125.149
  362   12.117   12.069   35.517    0.861    359.417   125.105
  363   12.119   12.071   35.517    0.862    360.409   125.037
  364   12.122   12.074   35.517    0.863    361.401   125.010
