 station cast   lat    long    jday   mo/da/yr   gmt
  54      1   27.500 -95.000   271    09/28/21  1226 
 
    File created by Jay Hooper - 13-Dec-2021   
            GOMECC4 Cruise Sep 2021 
             NOAA Ship Ronald H Brown
                  
 
     Primary (T,S,O) sensors - Calibrated CTD data   

   pr       te       th       sa       ht       ga       ox
dbars    deg c    deg c      psu  dyn. cm    gamma  umol/kg
    1   29.157   29.157   35.765    0.005    0.993   193.873
    2   29.157   29.157   35.764    0.011    1.987   193.899
    3   29.157   29.157   35.764    0.016    2.980   193.925
    4   29.157   29.156   35.764    0.021    3.974   193.952
    5   29.157   29.156   35.763    0.026    4.967   193.983
    6   29.155   29.154   35.764    0.032    5.960   193.972
    7   29.155   29.153   35.764    0.037    6.954   194.298
    8   29.157   29.155   35.764    0.042    7.947   193.841
    9   29.158   29.156   35.764    0.047    8.940   194.063
   10   29.159   29.157   35.764    0.053    9.934   194.098
   11   29.160   29.158   35.764    0.058    10.927   194.178
   12   29.160   29.157   35.763    0.063    11.920   193.963
   13   29.160   29.157   35.764    0.068    12.914   194.070
   14   29.162   29.158   35.764    0.074    13.907   194.095
   15   29.163   29.160   35.765    0.079    14.900   194.134
   16   29.163   29.159   35.765    0.084    15.894   194.120
   17   29.162   29.158   35.764    0.089    16.887   194.119
   18   29.161   29.157   35.764    0.095    17.880   194.267
   19   29.161   29.156   35.764    0.100    18.873   194.202
   20   29.163   29.158   35.764    0.105    19.867   194.346
   21   29.162   29.157   35.764    0.110    20.860   194.208
   22   29.160   29.155   35.763    0.116    21.853   194.041
   23   29.161   29.155   35.763    0.121    22.847   194.093
   24   29.160   29.155   35.763    0.126    23.840   194.245
   25   29.160   29.154   35.764    0.131    24.833   194.255
   26   29.160   29.153   35.763    0.137    25.826   194.443
   27   29.160   29.153   35.763    0.142    26.820   194.199
   28   29.160   29.153   35.764    0.147    27.813   194.389
   29   29.168   29.161   35.768    0.153    28.806   194.228
   30   29.177   29.169   35.776    0.158    29.799   193.988
   31   29.178   29.170   35.785    0.163    30.793   194.202
   32   29.176   29.168   35.809    0.168    31.786   194.605
   33   28.941   28.933   35.917    0.173    32.779   195.535
   34   28.523   28.515   36.059    0.178    33.772   202.949
   35   28.355   28.347   36.144    0.183    34.766   205.661
   36   28.234   28.225   36.173    0.188    35.759   204.243
   37   27.772   27.764   36.215    0.192    36.752   206.799
   38   27.586   27.577   36.232    0.197    37.745   213.321
   39   27.302   27.293   36.233    0.201    38.738   215.797
   40   27.169   27.160   36.229    0.205    39.732   213.490
   41   27.032   27.023   36.238    0.209    40.725   212.183
   42   26.957   26.947   36.250    0.214    41.718   214.423
   43   26.777   26.768   36.243    0.218    42.711   215.554
   44   26.679   26.669   36.253    0.222    43.704   213.093
   45   26.659   26.649   36.257    0.226    44.698   215.153
   46   26.644   26.634   36.259    0.230    45.691   215.955
   47   26.561   26.551   36.257    0.234    46.684   216.017
   48   26.385   26.374   36.253    0.238    47.677   214.344
   49   26.281   26.269   36.261    0.242    48.670   213.585
   50   26.218   26.207   36.283    0.246    49.663   217.836
   51   25.995   25.983   36.280    0.250    50.656   221.707
   52   25.873   25.861   36.288    0.254    51.650   219.686
   53   25.742   25.730   36.286    0.258    52.643   220.333
   54   25.469   25.457   36.288    0.262    53.636   218.293
   55   25.214   25.202   36.293    0.266    54.629   217.089
   56   25.068   25.055   36.296    0.269    55.622   217.915
   57   24.903   24.891   36.296    0.273    56.615   217.522
   58   24.824   24.812   36.295    0.276    57.608   216.398
   59   24.776   24.763   36.291    0.280    58.601   215.197
   60   24.680   24.667   36.283    0.283    59.595   213.463
   61   24.558   24.545   36.285    0.287    60.588   211.250
   62   24.400   24.387   36.290    0.290    61.581   211.843
   63   24.285   24.272   36.294    0.294    62.574   212.398
   64   24.211   24.197   36.292    0.297    63.567   211.692
   65   24.183   24.170   36.291    0.301    64.560   210.256
   66   24.106   24.092   36.288    0.304    65.553   210.021
   67   24.020   24.006   36.284    0.307    66.546   207.462
   68   23.948   23.934   36.279    0.311    67.539   204.775
   69   23.864   23.850   36.275    0.314    68.532   202.048
   70   23.765   23.751   36.271    0.317    69.525   197.364
   71   23.668   23.653   36.272    0.320    70.518   194.938
   72   23.494   23.479   36.274    0.324    71.511   192.711
   73   23.292   23.277   36.276    0.327    72.504   190.651
   74   23.173   23.158   36.281    0.330    73.497   189.220
   75   23.114   23.099   36.279    0.333    74.491   188.921
   76   22.983   22.967   36.285    0.336    75.484   189.430
   77   22.935   22.919   36.285    0.339    76.477   189.194
   78   22.873   22.857   36.282    0.342    77.470   189.324
   79   22.777   22.761   36.276    0.345    78.463   192.105
   80   22.712   22.696   36.272    0.348    79.456   197.193
   81   22.660   22.643   36.273    0.351    80.449   199.926
   82   22.601   22.584   36.272    0.354    81.442   200.962
   83   22.525   22.508   36.271    0.357    82.435   200.489
   84   22.446   22.429   36.264    0.360    83.428   200.284
   85   22.289   22.272   36.260    0.363    84.421   201.578
   86   22.204   22.187   36.259    0.366    85.414   200.901
   87   22.138   22.121   36.257    0.369    86.406   198.095
   88   22.081   22.064   36.258    0.371    87.399   196.171
   89   22.037   22.019   36.263    0.374    88.392   193.344
   90   22.012   21.994   36.266    0.377    89.385   185.764
   91   21.981   21.962   36.272    0.380    90.378   179.924
   92   21.908   21.890   36.274    0.383    91.371   177.484
   93   21.805   21.786   36.283    0.385    92.364   176.582
   94   21.731   21.712   36.298    0.388    93.357   174.321
   95   21.701   21.683   36.308    0.391    94.350   171.102
   96   21.653   21.634   36.308    0.394    95.343   168.790
   97   21.596   21.576   36.305    0.396    96.336   168.755
   98   21.556   21.537   36.307    0.399    97.329   169.909
   99   21.534   21.515   36.310    0.402    98.322   170.123
  100   21.484   21.464   36.307    0.404    99.315   169.301
  101   21.423   21.403   36.304    0.407    100.308   168.848
  102   21.315   21.295   36.294    0.409    101.300   169.309
  103   21.155   21.135   36.284    0.412    102.293   170.441
  104   21.094   21.074   36.298    0.415    103.286   171.325
  105   21.096   21.076   36.311    0.417    104.279   169.493
  106   21.103   21.082   36.329    0.420    105.272   165.230
  107   21.140   21.119   36.375    0.422    106.265   159.282
  108   21.207   21.186   36.418    0.425    107.258   152.505
  109   21.212   21.191   36.430    0.427    108.251   145.211
  110   21.156   21.135   36.420    0.430    109.243   138.033
  111   21.082   21.061   36.415    0.432    110.236   136.600
  112   20.948   20.926   36.408    0.435    111.229   138.934
  113   20.736   20.715   36.399    0.437    112.222   139.587
  114   20.673   20.651   36.425    0.439    113.215   139.073
  115   20.562   20.540   36.407    0.442    114.208   136.366
  116   20.538   20.516   36.418    0.444    115.201   136.817
  117   20.519   20.497   36.416    0.446    116.193   138.151
  118   20.408   20.386   36.398    0.449    117.186   138.481
  119   20.264   20.242   36.377    0.451    118.179   139.714
  120   20.099   20.077   36.360    0.453    119.172   143.644
  121   20.007   19.985   36.363    0.455    120.165   147.036
  122   19.955   19.933   36.374    0.458    121.157   147.791
  123   19.870   19.847   36.366    0.460    122.150   145.327
  124   19.817   19.794   36.363    0.462    123.143   141.216
  125   19.797   19.774   36.368    0.464    124.136   139.239
  126   19.785   19.761   36.370    0.466    125.129   137.898
  127   19.765   19.742   36.385    0.468    126.121   137.161
  128   19.739   19.716   36.393    0.471    127.114   137.487
  129   19.666   19.642   36.395    0.473    128.107   137.646
  130   19.587   19.564   36.403    0.475    129.100   136.093
  131   19.538   19.514   36.430    0.477    130.092   132.685
  132   19.552   19.528   36.453    0.479    131.085   129.081
  133   19.617   19.593   36.493    0.481    132.078   125.540
  134   19.642   19.618   36.505    0.483    133.071   119.627
  135   19.628   19.603   36.502    0.485    134.063   114.321
  136   19.554   19.529   36.488    0.487    135.056   113.792
  137   19.372   19.347   36.464    0.489    136.049   116.382
  138   19.293   19.268   36.456    0.491    137.042   120.747
  139   19.229   19.203   36.450    0.493    138.034   124.211
  140   19.154   19.129   36.448    0.495    139.027   124.875
  141   19.119   19.094   36.446    0.497    140.020   123.698
  142   19.076   19.050   36.447    0.499    141.012   122.511
  143   19.057   19.032   36.450    0.501    142.005   121.284
  144   19.088   19.062   36.484    0.503    142.998   120.157
  145   19.034   19.008   36.483    0.505    143.991   117.121
  146   18.992   18.965   36.478    0.507    144.983   112.943
  147   18.958   18.932   36.473    0.508    145.976   111.591
  148   18.883   18.856   36.463    0.510    146.969   113.822
  149   18.799   18.773   36.458    0.512    147.961   116.267
  150   18.719   18.693   36.452    0.514    148.954   117.192
  151   18.660   18.633   36.446    0.516    149.947   117.354
  152   18.591   18.564   36.437    0.518    150.939   117.718
  153   18.558   18.531   36.435    0.520    151.932   118.336
  154   18.545   18.518   36.434    0.521    152.925   118.541
  155   18.498   18.471   36.428    0.523    153.917   118.404
  156   18.398   18.370   36.420    0.525    154.910   118.221
  157   18.343   18.315   36.414    0.527    155.903   117.766
  158   18.269   18.242   36.412    0.529    156.895   117.187
