 station cast   lat    long    jday   mo/da/yr   gmt
   89   26.098   26.078   36.677    0.429    88.422   172.717
   90   26.009   25.989   36.697    0.433    89.415   171.943
   91   25.901   25.881   36.719    0.437    90.409   171.590
   92   25.794   25.774   36.741    0.440    91.402   171.063
   93   25.749   25.728   36.753    0.444    92.395   170.516
   94   25.720   25.699   36.761    0.447    93.389   170.346
   95   25.705   25.684   36.766    0.451    94.382   170.253
   96   25.644   25.623   36.779    0.454    95.375   170.449
   97   25.562   25.541   36.792    0.458    96.368   169.887
   98   25.437   25.415   36.806    0.461    97.362   168.841
   99   25.347   25.325   36.815    0.464    98.355   167.238
  100   25.225   25.203   36.830    0.468    99.348   166.836
  101   25.091   25.069   36.847    0.471    100.341   165.917
  102   24.997   24.974   36.862    0.474    101.335   164.466
  103   24.934   24.911   36.873    0.477    102.328   163.903
  104   24.915   24.892   36.877    0.481    103.321   164.114
  105   24.904   24.881   36.880    0.484    104.314   164.419
  106   24.886   24.863   36.884    0.487    105.307   164.821
  107   24.820   24.797   36.896    0.490    106.301   164.954
  108   24.762   24.738   36.906    0.493    107.294   165.046
  109   24.747   24.723   36.908    0.496    108.287   165.050
  110   24.733   24.709   36.910    0.500    109.280   164.994
  111   24.683   24.659   36.917    0.503    110.273   164.627
  112   24.620   24.595   36.926    0.506    111.267   164.602
  113   24.501   24.476   36.940    0.509    112.260   164.639
  114   24.474   24.450   36.943    0.512    113.253   164.527
  115   24.398   24.374   36.950    0.515    114.246   164.500
  116   24.249   24.224   36.967    0.518    115.239   164.167
  117   24.129   24.104   36.976    0.521    116.233   163.692
  118   24.049   24.023   36.978    0.523    117.226   163.256
  119   23.994   23.969   36.980    0.526    118.219   162.474
  120   23.869   23.843   36.987    0.529    119.212   161.207
  121   23.831   23.806   36.989    0.532    120.205   159.657
  122   23.765   23.740   36.992    0.535    121.198   159.118
  123   23.694   23.668   36.994    0.537    122.191   159.038
  124   23.584   23.558   36.995    0.540    123.185   159.013
  125   23.493   23.467   36.992    0.543    124.178   158.793
  126   23.412   23.386   36.991    0.546    125.171   158.527
  127   23.103   23.077   36.985    0.548    126.164   158.139
  128   23.060   23.033   36.981    0.551    127.157   157.280
  129   23.056   23.029   36.981    0.553    128.150   156.909
  130   23.033   23.007   36.979    0.556    129.143   156.877
  131   23.002   22.975   36.979    0.559    130.136   156.675
  132   22.924   22.897   36.980    0.561    131.129   156.680
  133   22.907   22.880   36.985    0.564    132.122   156.783
  134   22.861   22.834   36.986    0.566    133.116   157.229
  135   22.784   22.756   36.984    0.569    134.109   157.352
  136   22.749   22.721   36.982    0.571    135.102   157.056
  137   22.724   22.696   36.981    0.574    136.095   156.856
  138   22.698   22.670   36.980    0.576    137.088   156.622
  139   22.664   22.636   36.979    0.579    138.081   156.309
  140   22.649   22.620   36.979    0.581    139.074   156.262
  141   22.629   22.600   36.981    0.584    140.067   156.433
  142   22.601   22.572   36.981    0.586    141.060   156.706
  143   22.568   22.539   36.982    0.589    142.053   156.880
  144   22.463   22.434   36.982    0.591    143.046   156.759
  145   22.389   22.360   36.981    0.594    144.039   157.399
  146   22.294   22.265   36.977    0.596    145.032   158.537
  147   22.269   22.240   36.975    0.598    146.025   158.941
  148   22.265   22.235   36.976    0.601    147.018   159.108
  149   22.253   22.223   36.978    0.603    148.011   159.008
  150   22.241   22.211   36.980    0.606    149.004   159.206
  151   22.161   22.131   36.973    0.608    149.997   159.981
  152   21.986   21.955   36.956    0.610    150.990   160.530
  153   21.844   21.813   36.940    0.613    151.983   159.455
  154   21.707   21.676   36.925    0.615    152.976   158.017
  155   21.555   21.524   36.908    0.617    153.969   157.041
  156   21.490   21.460   36.902    0.619    154.962   156.415
  157   21.421   21.390   36.895    0.622    155.955   156.321
  158   21.244   21.213   36.874    0.624    156.948   156.247
  159   21.157   21.126   36.865    0.626    157.941   155.533
  160   21.110   21.079   36.860    0.628    158.934   155.367
  161   21.094   21.062   36.858    0.630    159.927   155.603
  162   21.072   21.040   36.856    0.632    160.920   155.516
  163   21.025   20.994   36.849    0.635    161.913   155.360
  164   20.933   20.901   36.838    0.637    162.906   155.168
  165   20.863   20.831   36.830    0.639    163.899   155.039
  166   20.799   20.767   36.824    0.641    164.892   155.080
  167   20.771   20.739   36.821    0.643    165.884   155.159
  168   20.699   20.666   36.813    0.645    166.877   155.100
  169   20.655   20.623   36.808    0.647    167.870   155.087
  170   20.627   20.594   36.806    0.649    168.863   155.063
  171   20.613   20.581   36.805    0.651    169.856   155.062
  172   20.594   20.561   36.803    0.654    170.849   155.098
  173   20.527   20.494   36.796    0.656    171.842   155.027
  174   20.480   20.447   36.791    0.658    172.835   154.912
  175   20.470   20.436   36.789    0.660    173.828   154.839
  176   20.463   20.430   36.788    0.662    174.821   154.851
  177   20.408   20.374   36.782    0.664    175.813   155.063
  178   20.327   20.293   36.773    0.666    176.806   155.143
  179   20.238   20.204   36.764    0.668    177.799   154.844
  180   20.204   20.170   36.760    0.670    178.792   154.383
  181   20.153   20.119   36.754    0.672    179.785   154.176
  182   20.087   20.053   36.747    0.674    180.778   153.927
  183   20.038   20.004   36.741    0.676    181.771   153.677
  184   19.978   19.944   36.733    0.678    182.763   153.670
  185   19.943   19.909   36.728    0.680    183.756   153.677
  186   19.912   19.877   36.724    0.682    184.749   153.658
  187   19.824   19.789   36.713    0.684    185.742   153.699
  188   19.763   19.728   36.704    0.686    186.735   153.645
  189   19.733   19.698   36.701    0.688    187.728   153.555
  190   19.728   19.693   36.701    0.690    188.720   153.748
  191   19.716   19.680   36.699    0.692    189.713   153.946
  192   19.686   19.650   36.696    0.693    190.706   154.016
  193   19.660   19.624   36.693    0.695    191.699   153.990
  194   19.623   19.588   36.688    0.697    192.692   154.079
  195   19.604   19.568   36.686    0.699    193.684   154.295
  196   19.594   19.558   36.685    0.701    194.677   154.610
  197   19.564   19.528   36.680    0.703    195.670   155.081
  198   19.558   19.522   36.680    0.705    196.663   155.792
  199   19.548   19.511   36.678    0.707    197.655   156.460
  200   19.539   19.502   36.676    0.709    198.648   156.710
  201   19.520   19.483   36.674    0.711    199.641   156.624
  202   19.475   19.438   36.667    0.713    200.634   156.444
  203   19.459   19.421   36.666    0.715    201.626   156.201
  204   19.442   19.405   36.664    0.716    202.619   156.323
  205   19.437   19.400   36.663    0.718    203.612   156.570
  206   19.424   19.386   36.661    0.720    204.605   156.724
  207   19.401   19.363   36.659    0.722    205.597   157.112
  208   19.387   19.349   36.657    0.724    206.590   157.551
  209   19.386   19.348   36.658    0.726    207.583   158.329
  210   19.385   19.347   36.658    0.728    208.576   159.081
  211   19.385   19.347   36.658    0.730    209.568   159.542
  212   19.380   19.341   36.657    0.732    210.561   159.801
  213   19.350   19.311   36.654    0.734    211.554   159.776
  214   19.319   19.280   36.651    0.735    212.546   159.999
  215   19.254   19.215   36.643    0.737    213.539   160.436
  216   19.223   19.184   36.639    0.739    214.532   160.922
  217   19.209   19.170   36.637    0.741    215.524   161.331
  218   19.168   19.129   36.631    0.743    216.517   161.660
  219   19.106   19.066   36.623    0.745    217.510   161.470
  220   19.040   19.000   36.613    0.747    218.502   160.581
  221   19.001   18.962   36.609    0.748    219.495   159.912
  222   18.986   18.946   36.607    0.750    220.488   159.678
  223   18.916   18.876   36.597    0.752    221.480   159.920
  224   18.882   18.842   36.593    0.754    222.473   160.465
  225   18.861   18.821   36.590    0.756    223.466   161.682
  226   18.848   18.808   36.589    0.758    224.458   162.761
  227   18.840   18.799   36.588    0.759    225.451   163.168
  228   18.833   18.792   36.587    0.761    226.444   162.995
  229   18.817   18.776   36.585    0.763    227.436   162.883
  230   18.796   18.755   36.582    0.765    228.429   163.065
  231   18.769   18.728   36.579    0.767    229.421   163.228
  232   18.755   18.714   36.577    0.768    230.414   163.526
  233   18.736   18.695   36.574    0.770    231.407   163.666
  234   18.651   18.609   36.560    0.772    232.399   163.872
  235   18.567   18.526   36.548    0.774    233.392   163.618
  236   18.534   18.492   36.542    0.776    234.384   162.657
  237   18.498   18.456   36.537    0.777    235.377   161.413
  238   18.464   18.422   36.531    0.779    236.370   160.692
  239   18.389   18.347   36.520    0.781    237.362   160.552
  240   18.343   18.300   36.514    0.783    238.355   160.635
  241   18.331   18.289   36.512    0.784    239.347   160.503
  242   18.305   18.262   36.507    0.786    240.340   160.227
  243   18.286   18.244   36.504    0.788    241.332   159.769
  244   18.264   18.221   36.499    0.790    242.325   159.184
  245   18.245   18.202   36.496    0.791    243.318   158.304
  246   18.228   18.185   36.494    0.793    244.310   157.370
  247   18.219   18.176   36.492    0.795    245.303   156.679
  248   18.202   18.158   36.489    0.796    246.295   156.572
  249   18.181   18.138   36.485    0.798    247.288   156.564
  250   18.163   18.119   36.482    0.800    248.280   156.206
  251   18.117   18.073   36.474    0.802    249.273   155.564
  252   18.085   18.041   36.468    0.803    250.265   154.229
  253   18.077   18.033   36.467    0.805    251.258   152.943
  254   18.073   18.028   36.467    0.807    252.250   152.480
  255   18.069   18.025   36.466    0.809    253.243   152.546
  256   18.050   18.006   36.464    0.810    254.235   152.878
  257   18.030   17.985   36.460    0.812    255.228   153.123
  258   17.991   17.947   36.454    0.814    256.220   153.271
  259   17.964   17.919   36.450    0.815    257.213   153.347
  260   17.909   17.864   36.441    0.817    258.205   153.307
  261   17.886   17.840   36.438    0.819    259.198   152.904
  262   17.882   17.837   36.437    0.821    260.190   152.583
  263   17.881   17.836   36.437    0.822    261.183   152.544
  264   17.880   17.834   36.437    0.824    262.175   152.685
  265   17.876   17.830   36.437    0.826    263.167   152.703
  266   17.872   17.826   36.436    0.827    264.160   152.512
  267   17.869   17.823   36.436    0.829    265.152   152.394
  268   17.862   17.816   36.435    0.831    266.145   152.429
  269   17.855   17.809   36.434    0.833    267.137   152.380
  270   17.842   17.795   36.432    0.834    268.130   152.387
  271   17.827   17.781   36.430    0.836    269.122   152.363
  272   17.807   17.760   36.427    0.838    270.115   152.433
  273   17.788   17.741   36.424    0.839    271.107   152.555
  274   17.771   17.724   36.421    0.841    272.099   152.538
  275   17.760   17.712   36.420    0.843    273.092   152.659
  276   17.742   17.695   36.418    0.844    274.084   153.036
  277   17.721   17.674   36.415    0.846    275.077   153.529
  278   17.703   17.655   36.412    0.848    276.069   153.908
  279   17.664   17.617   36.404    0.849    277.061   153.837
  280   17.590   17.543   36.393    0.851    278.054   153.406
  281   17.533   17.485   36.384    0.853    279.046   152.810
  282   17.482   17.434   36.375    0.854    280.038   152.264
  283   17.478   17.430   36.374    0.856    281.031   151.949
  284   17.474   17.426   36.374    0.858    282.023   151.911
  285   17.446   17.398   36.369    0.859    283.016   151.843
  286   17.318   17.270   36.349    0.861    284.008   151.652
  287   17.288   17.239   36.343    0.863    285.000   151.045
  288   17.275   17.227   36.341    0.864    285.993   150.647
  289   17.248   17.200   36.337    0.866    286.985   150.630
  290   17.240   17.191   36.336    0.868    287.977   150.674
  291   17.240   17.191   36.336    0.869    288.970   150.544
  292   17.239   17.189   36.336    0.871    289.962   150.398
  293   17.234   17.185   36.335    0.872    290.954   150.369
  294   17.212   17.163   36.332    0.874    291.947   150.407
  295   17.200   17.150   36.330    0.876    292.939   150.451
  296   17.181   17.131   36.327    0.877    293.931   150.351
  297   17.158   17.108   36.323    0.879    294.923   150.172
  298   17.134   17.084   36.320    0.881    295.916   150.111
  299   17.128   17.077   36.319    0.882    296.908   150.077
  300   17.079   17.029   36.312    0.884    297.900   150.083
  301   17.059   17.009   36.309    0.885    298.893   149.941
  302   17.057   17.006   36.309    0.887    299.885   149.724
  303   17.056   17.006   36.309    0.889    300.877   149.696
  304   17.055   17.004   36.309    0.890    301.869   149.803
  305   17.045   16.994   36.308    0.892    302.862   149.941
  306   16.993   16.942   36.300    0.894    303.854   149.998
  307   16.982   16.930   36.298    0.895    304.846   149.842
  308   16.980   16.928   36.297    0.897    305.838   149.783
  309   16.958   16.907   36.294    0.898    306.831   149.787
  310   16.943   16.892   36.292    0.900    307.823   149.700
  311   16.931   16.879   36.290    0.902    308.815   149.573
  312   16.922   16.870   36.288    0.903    309.807   149.485
  313   16.909   16.857   36.286    0.905    310.800   149.448
  314   16.898   16.845   36.284    0.906    311.792   149.404
  315   16.891   16.838   36.283    0.908    312.784   149.397
  316   16.883   16.830   36.282    0.910    313.776   149.368
  317   16.876   16.823   36.280    0.911    314.768   149.385
  318   16.868   16.815   36.279    0.913    315.761   149.252
  319   16.857   16.804   36.277    0.914    316.753   149.114
  320   16.820   16.767   36.271    0.916    317.745   149.117
  321   16.783   16.730   36.265    0.918    318.737   149.014
  322   16.766   16.713   36.262    0.919    319.729   148.910
  323   16.736   16.682   36.257    0.921    320.722   148.893
  324   16.707   16.653   36.252    0.922    321.714   148.716
  325   16.685   16.631   36.249    0.924    322.706   148.446
  326   16.662   16.609   36.245    0.926    323.698   148.262
  327   16.635   16.581   36.240    0.927    324.690   148.099
  328   16.579   16.525   36.230    0.929    325.682   148.014
  329   16.537   16.483   36.225    0.930    326.674   147.749
  330   16.522   16.468   36.222    0.932    327.667   147.380
  331   16.504   16.450   36.219    0.933    328.659   147.209
  332   16.465   16.411   36.213    0.935    329.651   147.256
  333   16.449   16.395   36.209    0.936    330.643   147.074
  334   16.435   16.381   36.207    0.938    331.635   146.783
  335   16.395   16.340   36.200    0.940    332.627   146.630
  336   16.360   16.306   36.194    0.941    333.619   146.577
  337   16.303   16.248   36.185    0.943    334.611   146.568
  338   16.266   16.211   36.178    0.944    335.604   146.258
  339   16.246   16.191   36.174    0.946    336.596   145.787
  340   16.219   16.164   36.169    0.947    337.588   145.407
  341   16.174   16.119   36.162    0.949    338.580   145.255
  342   16.118   16.063   36.152    0.950    339.572   145.145
  343   16.042   15.987   36.140    0.952    340.564   144.905
  344   16.011   15.956   36.136    0.953    341.556   144.534
  345   15.986   15.931   36.132    0.955    342.548   144.390
  346   15.943   15.888   36.127    0.956    343.540   144.528
  347   15.913   15.858   36.123    0.958    344.532   144.687
  348   15.888   15.833   36.119    0.959    345.524   145.041
  349   15.766   15.711   36.098    0.961    346.516   145.318
  350   15.717   15.662   36.090    0.962    347.508   145.082
  351   15.699   15.644   36.087    0.964    348.500   144.610
  352   15.687   15.632   36.086    0.965    349.492   144.174
  353   15.668   15.613   36.083    0.967    350.485   143.975
  354   15.640   15.584   36.079    0.968    351.477   143.860
  355   15.618   15.562   36.074    0.970    352.469   143.829
  356   15.536   15.480   36.063    0.971    353.461   143.813
  357   15.506   15.450   36.056    0.973    354.453   143.442
  358   15.492   15.436   36.054    0.974    355.445   143.019
  359   15.480   15.424   36.052    0.976    356.437   142.771
  360   15.459   15.403   36.048    0.977    357.429   142.613
  361   15.433   15.376   36.044    0.979    358.421   142.441
  362   15.412   15.355   36.040    0.980    359.413   142.191
  363   15.397   15.340   36.038    0.982    360.405   142.030
  364   15.385   15.328   36.036    0.983    361.397   142.018
  365   15.317   15.260   36.025    0.984    362.389   142.113
  366   15.285   15.228   36.021    0.986    363.380   142.000
  367   15.268   15.211   36.018    0.987    364.372   141.837
  368   15.240   15.182   36.013    0.989    365.364   141.875
  369   15.184   15.127   36.003    0.990    366.356   142.037
  370   15.117   15.060   35.991    0.992    367.348   141.977
  371   15.088   15.031   35.985    0.993    368.340   141.589
  372   15.070   15.013   35.981    0.995    369.332   140.918
  373   15.051   14.994   35.977    0.996    370.324   140.316
  374   15.041   14.983   35.975    0.997    371.316   139.819
  375   15.029   14.971   35.972    0.999    372.308   139.501
  376   15.015   14.957   35.969    1.000    373.300   139.202
  377   14.983   14.925   35.962    1.002    374.292   138.953
  378   14.901   14.843   35.949    1.003    375.284   138.667
  379   14.819   14.761   35.934    1.004    376.276   138.168
  380   14.793   14.735   35.929    1.006    377.268   137.561
  381   14.757   14.699   35.922    1.007    378.259   137.279
  382   14.702   14.644   35.912    1.009    379.251   137.133
  383   14.643   14.585   35.903    1.010    380.243   136.906
  384   14.617   14.559   35.898    1.012    381.235   136.573
  385   14.576   14.518   35.891    1.013    382.227   136.375
  386   14.544   14.486   35.885    1.014    383.219   136.167
  387   14.525   14.467   35.882    1.016    384.211   135.891
  388   14.500   14.442   35.878    1.017    385.203   135.760
  389   14.469   14.410   35.873    1.018    386.194   135.632
  390   14.446   14.387   35.869    1.020    387.186   135.554
  391   14.409   14.351   35.864    1.021    388.178   135.429
  392   14.357   14.298   35.856    1.023    389.170   135.311
  393   14.315   14.256   35.848    1.024    390.162   135.101
  394   14.263   14.205   35.840    1.025    391.154   134.845
  395   14.245   14.187   35.838    1.027    392.146   134.596
  396   14.240   14.181   35.837    1.028    393.137   134.473
  397   14.235   14.176   35.836    1.029    394.129   134.503
  398   14.220   14.162   35.834    1.031    395.121   134.519
  399   14.193   14.134   35.830    1.032    396.113   134.498
  400   14.155   14.096   35.824    1.034    397.105   134.338
  401   14.117   14.057   35.817    1.035    398.096   134.150
  402   14.073   14.014   35.809    1.036    399.088   133.952
  403   13.957   13.898   35.790    1.038    400.080   133.896
  404   13.903   13.844   35.782    1.039    401.072   133.578
  405   13.850   13.791   35.774    1.040    402.064   133.199
  406   13.825   13.766   35.770    1.042    403.055   132.923
  407   13.814   13.755   35.769    1.043    404.047   132.786
  408   13.790   13.731   35.765    1.044    405.039   132.718
  409   13.777   13.718   35.764    1.046    406.031   132.676
  410   13.761   13.702   35.762    1.047    407.022   132.590
  411   13.728   13.669   35.756    1.048    408.014   132.564
  412   13.707   13.647   35.753    1.050    409.006   132.433
  413   13.698   13.638   35.752    1.051    409.998   132.258
  414   13.689   13.630   35.751    1.052    410.989   132.224
  415   13.664   13.604   35.747    1.054    411.981   132.230
  416   13.647   13.587   35.745    1.055    412.973   132.206
  417   13.639   13.579   35.744    1.056    413.965   132.068
  418   13.625   13.564   35.742    1.057    414.956   132.043
  419   13.611   13.550   35.741    1.059    415.948   132.058
  420   13.601   13.541   35.739    1.060    416.940   132.087
  421   13.582   13.521   35.737    1.061    417.931   132.103
  422   13.566   13.505   35.735    1.063    418.923   132.123
  423   13.552   13.491   35.733    1.064    419.915   132.066
  424   13.518   13.457   35.727    1.065    420.907   132.017
  425   13.495   13.434   35.723    1.067    421.898   131.989
  426   13.443   13.382   35.715    1.068    422.890   131.871
  427   13.378   13.318   35.705    1.069    423.882   131.602
  428   13.351   13.290   35.701    1.071    424.873   131.346
  429   13.332   13.271   35.697    1.072    425.865   131.335
  430   13.309   13.248   35.694    1.073    426.857   131.305
  431   13.285   13.224   35.690    1.074    427.848   131.276
  432   13.275   13.214   35.688    1.076    428.840   131.119
  433   13.266   13.204   35.687    1.077    429.832   130.968
  434   13.234   13.173   35.681    1.078    430.823   130.867
  435   13.209   13.148   35.677    1.080    431.815   130.734
  436   13.181   13.120   35.673    1.081    432.806   130.641
  437   13.131   13.070   35.665    1.082    433.798   130.587
  438   13.125   13.064   35.664    1.083    434.790   130.389
  439   13.109   13.048   35.661    1.085    435.781   130.259
  440   13.053   12.991   35.652    1.086    436.773   130.294
  441   12.995   12.933   35.643    1.087    437.765   130.200
  442   12.957   12.896   35.637    1.088    438.756   130.063
  443   12.909   12.847   35.629    1.090    439.748   129.844
  444   12.860   12.798   35.622    1.091    440.739   129.618
  445   12.823   12.761   35.616    1.092    441.731   129.389
  446   12.800   12.738   35.612    1.094    442.723   129.254
  447   12.785   12.723   35.609    1.095    443.714   129.090
  448   12.769   12.707   35.607    1.096    444.706   129.035
  449   12.726   12.664   35.600    1.097    445.697   128.955
  450   12.685   12.623   35.594    1.099    446.689   128.861
  451   12.633   12.571   35.586    1.100    447.680   128.646
  452   12.585   12.523   35.578    1.101    448.672   128.470
  453   12.529   12.467   35.569    1.102    449.664   128.417
  454   12.456   12.394   35.558    1.103    450.655   128.333
  455   12.404   12.343   35.550    1.105    451.647   128.116
  456   12.381   12.320   35.546    1.106    452.638   127.714
  457   12.361   12.299   35.543    1.107    453.630   127.485
  458   12.338   12.276   35.540    1.108    454.621   127.470
  459   12.303   12.241   35.534    1.110    455.613   127.460
  460   12.266   12.204   35.529    1.111    456.604   127.360
  461   12.248   12.186   35.526    1.112    457.596   127.141
  462   12.224   12.162   35.523    1.113    458.587   126.960
  463   12.137   12.075   35.509    1.114    459.579   127.015
  464   12.076   12.014   35.499    1.116    460.570   126.931
  465   12.047   11.985   35.494    1.117    461.562   126.719
  466   11.962   11.901   35.480    1.118    462.553   126.551
  467   11.840   11.779   35.460    1.119    463.545   126.302
  468   11.720   11.659   35.441    1.120    464.536   125.999
  469   11.633   11.572   35.426    1.122    465.528   125.606
  470   11.583   11.522   35.417    1.123    466.519   125.216
  471   11.441   11.381   35.394    1.124    467.511   125.000
  472   11.345   11.285   35.380    1.125    468.502   124.451
  473   11.331   11.270   35.377    1.126    469.494   123.920
  474   11.327   11.266   35.377    1.127    470.485   123.656
  475   11.317   11.257   35.376    1.128    471.477   123.551
  476   11.298   11.237   35.373    1.130    472.468   123.489
  477   11.269   11.208   35.369    1.131    473.459   123.390
  478   11.244   11.183   35.366    1.132    474.451   123.362
  479   11.203   11.142   35.360    1.133    475.442   123.302
  480   11.146   11.085   35.351    1.134    476.434   123.185
  481   11.118   11.057   35.347    1.135    477.425   122.997
  482   11.102   11.041   35.345    1.136    478.417   122.848
  483   11.090   11.029   35.343    1.138    479.408   122.811
  484   11.084   11.023   35.343    1.139    480.399   122.826
  485   11.079   11.018   35.342    1.140    481.391   122.793
  486   11.075   11.013   35.342    1.141    482.382   122.708
  487   11.066   11.005   35.340    1.142    483.374   122.618
  488   11.059   10.998   35.339    1.143    484.365   122.629
  489   11.053   10.991   35.338    1.144    485.356   122.666
  490   11.050   10.988   35.338    1.146    486.348   122.612
  491   11.043   10.981   35.337    1.147    487.339   122.531
  492   11.038   10.976   35.336    1.148    488.330   122.455
  493   11.025   10.963   35.334    1.149    489.322   122.448
  494   11.011   10.949   35.332    1.150    490.313   122.501
  495   11.005   10.943   35.331    1.151    491.305   122.500
  496   10.999   10.937   35.330    1.152    492.296   122.438
  497   10.986   10.924   35.328    1.153    493.287   122.361
  498   10.968   10.906   35.326    1.155    494.279   122.368
  499   10.941   10.879   35.321    1.156    495.270   122.312
  500   10.907   10.844   35.316    1.157    496.261   122.310
  501   10.877   10.815   35.312    1.158    497.253   122.240
  502   10.795   10.732   35.300    1.159    498.244   122.216
  503   10.778   10.716   35.297    1.160    499.235   122.046
  504   10.744   10.682   35.292    1.161    500.227   121.964
  505   10.683   10.620   35.284    1.162    501.218   121.997
  506   10.672   10.610   35.282    1.164    502.209   121.937
  507   10.657   10.594   35.279    1.165    503.200   121.885
  508   10.637   10.575   35.276    1.166    504.192   121.828
  509   10.603   10.540   35.271    1.167    505.183   121.744
  510   10.533   10.471   35.261    1.168    506.174   121.760
