 station cast   lat    long    jday   mo/da/yr   gmt
   63   24.393   24.379   36.316    0.288    62.603   210.584
   64   24.272   24.258   36.316    0.291    63.597   208.524
   65   24.164   24.151   36.318    0.294    64.591   207.157
   66   24.112   24.098   36.319    0.298    65.584   206.726
   67   24.011   23.997   36.319    0.301    66.578   206.858
   68   23.682   23.668   36.317    0.304    67.571   207.205
   69   23.289   23.275   36.320    0.307    68.565   205.741
   70   22.923   22.909   36.322    0.310    69.558   203.222
   71   22.779   22.764   36.327    0.313    70.552   200.146
   72   22.629   22.614   36.330    0.316    71.545   198.098
   73   22.541   22.526   36.335    0.319    72.539   196.283
   74   22.405   22.390   36.336    0.322    73.532   195.005
   75   22.096   22.081   36.341    0.325    74.526   193.229
   76   22.017   22.002   36.345    0.328    75.519   189.276
   77   21.873   21.858   36.346    0.330    76.513   186.679
   78   21.672   21.657   36.354    0.333    77.506   184.283
   79   21.571   21.556   36.360    0.336    78.500   180.148
   80   21.492   21.477   36.366    0.338    79.493   175.937
   81   21.406   21.390   36.371    0.341    80.487   172.642
   82   21.379   21.363   36.374    0.343    81.480   170.695
   83   21.304   21.288   36.378    0.346    82.474   170.205
   84   21.155   21.138   36.385    0.348    83.467   168.930
   85   21.043   21.027   36.392    0.351    84.460   164.851
   86   21.014   20.997   36.394    0.353    85.454   160.625
   87   20.982   20.965   36.395    0.356    86.447   158.806
   88   20.946   20.929   36.398    0.358    87.441   158.593
   89   20.879   20.862   36.400    0.361    88.434   158.275
   90   20.842   20.825   36.402    0.363    89.428   156.971
   91   20.756   20.739   36.405    0.365    90.421   155.881
   92   20.654   20.637   36.414    0.368    91.414   153.729
   93   20.605   20.587   36.421    0.370    92.408   149.848
   94   20.443   20.425   36.432    0.372    93.401   146.537
   95   20.215   20.197   36.439    0.375    94.395   142.405
   96   20.046   20.028   36.452    0.377    95.388   136.569
   97   20.025   20.007   36.481    0.379    96.381   131.225
   98   20.020   20.001   36.506    0.381    97.375   128.145
   99   19.965   19.947   36.503    0.383    98.368   125.813
  100   19.879   19.860   36.500    0.385    99.362   124.383
  101   19.752   19.733   36.509    0.387    100.355   124.085
  102   19.705   19.686   36.509    0.389    101.348   122.766
  103   19.639   19.620   36.509    0.391    102.342   120.992
  104   19.580   19.561   36.516    0.393    103.335   121.328
  105   19.543   19.523   36.518    0.395    104.328   122.556
  106   19.508   19.489   36.514    0.397    105.322   123.161
  107   19.397   19.377   36.502    0.399    106.315   122.592
  108   19.261   19.242   36.495    0.401    107.308   119.939
  109   19.191   19.171   36.490    0.403    108.302   117.074
  110   19.144   19.124   36.488    0.405    109.295   115.582
  111   19.083   19.063   36.483    0.407    110.288   115.111
  112   19.004   18.984   36.479    0.409    111.282   115.260
  113   18.945   18.925   36.477    0.411    112.275   116.194
  114   18.883   18.862   36.473    0.413    113.268   117.453
  115   18.855   18.835   36.471    0.415    114.262   118.006
  116   18.831   18.810   36.469    0.416    115.255   117.844
  117   18.797   18.776   36.465    0.418    116.248   117.138
  118   18.686   18.665   36.456    0.420    117.242   116.784
  119   18.556   18.535   36.448    0.422    118.235   117.270
  120   18.445   18.424   36.439    0.424    119.228   119.196
  121   18.391   18.370   36.435    0.425    120.221   120.916
  122   18.365   18.344   36.431    0.427    121.215   121.481
  123   18.322   18.300   36.426    0.429    122.208   121.213
  124   18.266   18.244   36.419    0.431    123.201   120.645
  125   18.190   18.168   36.411    0.433    124.194   119.955
  126   18.095   18.073   36.400    0.434    125.188   119.195
  127   18.000   17.978   36.389    0.436    126.181   118.374
  128   17.951   17.929   36.383    0.438    127.174   117.801
  129   17.945   17.923   36.383    0.439    128.167   117.419
  130   17.942   17.920   36.383    0.441    129.161   117.388
  131   17.928   17.905   36.382    0.443    130.154   117.755
  132   17.892   17.869   36.377    0.445    131.147   118.071
  133   17.818   17.795   36.368    0.446    132.140   117.978
  134   17.753   17.730   36.360    0.448    133.134   117.431
  135   17.730   17.707   36.357    0.450    134.127   117.042
  136   17.626   17.603   36.342    0.451    135.120   116.859
  137   17.492   17.469   36.326    0.453    136.113   116.548
  138   17.427   17.404   36.316    0.455    137.106   116.365
  139   17.310   17.287   36.299    0.456    138.100   116.503
  140   17.204   17.180   36.287    0.458    139.093   116.573
  141   17.149   17.126   36.279    0.459    140.086   116.871
  142   17.075   17.051   36.270    0.461    141.079   117.048
  143   17.027   17.003   36.264    0.463    142.072   116.888
  144   16.994   16.970   36.259    0.464    143.065   116.498
  145   16.958   16.934   36.253    0.466    144.059   116.146
  146   16.867   16.843   36.241    0.467    145.052   116.101
  147   16.812   16.788   36.235    0.469    146.045   116.147
  148   16.784   16.760   36.231    0.470    147.038   116.469
  149   16.764   16.739   36.229    0.472    148.031   116.809
  150   16.668   16.643   36.216    0.474    149.024   116.979
  151   16.640   16.615   36.212    0.475    150.017   116.646
  152   16.587   16.562   36.204    0.477    151.011   116.496
  153   16.561   16.536   36.201    0.478    152.004   116.418
  154   16.534   16.508   36.197    0.480    152.997   116.452
  155   16.495   16.470   36.191    0.481    153.990   116.480
  156   16.440   16.415   36.182    0.483    154.983   116.540
  157   16.391   16.366   36.176    0.484    155.976   116.564
  158   16.336   16.311   36.167    0.486    156.969   116.542
  159   16.316   16.291   36.165    0.487    157.962   116.349
  160   16.296   16.270   36.162    0.489    158.955   116.148
  161   16.240   16.214   36.154    0.490    159.949   116.014
  162   16.208   16.182   36.148    0.492    160.942   115.879
  163   16.104   16.077   36.134    0.493    161.935   115.889
  164   16.048   16.022   36.125    0.495    162.928   115.676
  165   15.979   15.953   36.115    0.496    163.921   115.488
  166   15.938   15.912   36.108    0.498    164.914   115.228
  167   15.899   15.872   36.102    0.499    165.907   115.089
  168   15.870   15.844   36.098    0.501    166.900   114.846
  169   15.844   15.817   36.094    0.502    167.893   114.733
  170   15.830   15.803   36.092    0.504    168.886   114.653
  171   15.812   15.785   36.089    0.505    169.879   114.583
  172   15.791   15.764   36.086    0.506    170.872   114.438
  173   15.763   15.736   36.081    0.508    171.865   114.362
  174   15.726   15.698   36.074    0.509    172.858   114.243
  175   15.666   15.638   36.067    0.511    173.851   114.264
  176   15.598   15.570   36.057    0.512    174.844   114.271
  177   15.567   15.539   36.051    0.514    175.837   114.252
  178   15.498   15.470   36.040    0.515    176.830   114.293
  179   15.443   15.415   36.033    0.516    177.823   114.216
  180   15.420   15.392   36.029    0.518    178.816   114.162
  181   15.391   15.363   36.025    0.519    179.809   114.215
  182   15.366   15.338   36.021    0.521    180.802   114.254
  183   15.308   15.280   36.012    0.522    181.795   114.113
  184   15.298   15.269   36.012    0.523    182.788   113.916
  185   15.259   15.230   36.005    0.525    183.781   113.894
  186   15.227   15.198   36.000    0.526    184.774   113.917
  187   15.202   15.174   35.996    0.528    185.767   113.819
  188   15.189   15.160   35.994    0.529    186.760   113.750
  189   15.171   15.142   35.991    0.530    187.753   113.628
  190   15.131   15.102   35.983    0.532    188.746   113.569
  191   14.983   14.954   35.961    0.533    189.739   113.551
  192   14.928   14.898   35.953    0.535    190.732   113.146
  193   14.911   14.881   35.951    0.536    191.725   112.882
  194   14.892   14.862   35.948    0.537    192.718   112.944
  195   14.868   14.838   35.944    0.539    193.711   113.018
  196   14.825   14.795   35.937    0.540    194.703   112.993
  197   14.744   14.714   35.925    0.541    195.696   112.812
  198   14.704   14.674   35.918    0.543    196.689   112.306
  199   14.665   14.635   35.912    0.544    197.682   111.881
  200   14.607   14.577   35.902    0.545    198.675   111.796
  201   14.549   14.519   35.894    0.547    199.668   111.867
  202   14.535   14.505   35.892    0.548    200.661   112.013
  203   14.525   14.495   35.891    0.549    201.654   112.218
  204   14.514   14.484   35.889    0.551    202.647   112.373
  205   14.484   14.453   35.884    0.552    203.639   112.388
  206   14.453   14.423   35.880    0.553    204.632   112.345
  207   14.427   14.396   35.877    0.555    205.625   112.227
  208   14.423   14.392   35.876    0.556    206.618   111.966
  209   14.421   14.390   35.875    0.557    207.611   111.873
  210   14.405   14.374   35.873    0.559    208.604   111.905
  211   14.357   14.326   35.864    0.560    209.597   111.969
  212   14.272   14.241   35.852    0.561    210.589   111.979
  213   14.244   14.213   35.847    0.563    211.582   111.763
  214   14.194   14.162   35.839    0.564    212.575   111.684
  215   14.133   14.102   35.830    0.565    213.568   111.659
  216   14.086   14.054   35.823    0.567    214.561   111.571
  217   14.074   14.042   35.821    0.568    215.554   111.410
  218   14.069   14.037   35.820    0.569    216.546   111.279
  219   14.065   14.033   35.820    0.570    217.539   111.192
  220   14.057   14.025   35.819    0.572    218.532   111.189
  221   14.044   14.012   35.816    0.573    219.525   111.177
  222   14.011   13.979   35.810    0.574    220.518   111.163
  223   13.965   13.933   35.803    0.576    221.510   111.136
  224   13.945   13.913   35.800    0.577    222.503   111.063
  225   13.922   13.889   35.797    0.578    223.496   111.075
  226   13.886   13.854   35.791    0.579    224.489   111.063
  227   13.861   13.828   35.787    0.581    225.481   111.002
  228   13.856   13.823   35.786    0.582    226.474   110.851
  229   13.839   13.806   35.783    0.583    227.467   110.723
  230   13.817   13.784   35.780    0.585    228.460   110.704
  231   13.756   13.723   35.770    0.586    229.453   110.717
  232   13.700   13.667   35.763    0.587    230.445   110.661
  233   13.680   13.647   35.759    0.588    231.438   110.595
  234   13.599   13.566   35.746    0.590    232.431   110.668
  235   13.544   13.511   35.738    0.591    233.423   110.607
  236   13.527   13.493   35.736    0.592    234.416   110.473
  237   13.473   13.439   35.728    0.593    235.409   110.469
  238   13.444   13.411   35.724    0.595    236.402   110.493
  239   13.428   13.394   35.720    0.596    237.394   110.636
  240   13.414   13.380   35.718    0.597    238.387   110.761
  241   13.403   13.369   35.716    0.598    239.380   110.885
  242   13.384   13.349   35.713    0.600    240.372   110.929
  243   13.348   13.314   35.707    0.601    241.365   110.966
  244   13.277   13.243   35.696    0.602    242.358   111.060
  245   13.235   13.201   35.689    0.603    243.350   111.076
  246   13.189   13.155   35.683    0.604    244.343   111.190
  247   13.136   13.101   35.674    0.606    245.336   111.364
  248   13.106   13.072   35.670    0.607    246.329   111.370
  249   13.054   13.020   35.662    0.608    247.321   111.466
  250   13.031   12.997   35.659    0.609    248.314   111.469
  251   13.015   12.980   35.656    0.611    249.306   111.469
  252   12.986   12.951   35.651    0.612    250.299   111.493
  253   12.959   12.924   35.648    0.613    251.292   111.407
  254   12.922   12.887   35.642    0.614    252.284   111.354
  255   12.877   12.842   35.635    0.615    253.277   111.289
  256   12.829   12.794   35.628    0.617    254.270   111.255
  257   12.809   12.774   35.625    0.618    255.262   111.219
  258   12.792   12.756   35.622    0.619    256.255   111.188
  259   12.739   12.703   35.614    0.620    257.248   111.198
  260   12.703   12.667   35.609    0.621    258.240   111.074
  261   12.668   12.632   35.604    0.623    259.233   110.918
  262   12.646   12.611   35.600    0.624    260.225   110.907
  263   12.621   12.585   35.596    0.625    261.218   110.880
  264   12.585   12.549   35.592    0.626    262.211   110.860
  265   12.576   12.540   35.591    0.627    263.203   110.741
  266   12.568   12.532   35.589    0.628    264.196   110.643
  267   12.558   12.522   35.588    0.630    265.188   110.636
  268   12.540   12.504   35.585    0.631    266.181   110.610
  269   12.526   12.489   35.583    0.632    267.173   110.556
  270   12.513   12.476   35.581    0.633    268.166   110.456
  271   12.494   12.457   35.579    0.634    269.159   110.455
  272   12.482   12.445   35.577    0.635    270.151   110.437
  273   12.463   12.427   35.573    0.637    271.144   110.407
  274   12.434   12.397   35.569    0.638    272.136   110.447
  275   12.413   12.376   35.565    0.639    273.129   110.390
  276   12.389   12.352   35.561    0.640    274.121   110.451
  277   12.383   12.346   35.560    0.641    275.114   110.466
  278   12.374   12.337   35.559    0.642    276.106   110.536
  279   12.341   12.303   35.553    0.644    277.099   110.621
  280   12.311   12.274   35.549    0.645    278.091   110.532
  281   12.293   12.255   35.545    0.646    279.084   110.443
  282   12.259   12.222   35.541    0.647    280.076   110.392
  283   12.214   12.176   35.534    0.648    281.069   110.320
  284   12.158   12.120   35.526    0.649    282.061   110.236
  285   12.146   12.108   35.525    0.651    283.054   110.055
  286   12.146   12.108   35.524    0.652    284.046   109.925
  287   12.146   12.107   35.524    0.653    285.039   109.913
  288   12.145   12.107   35.525    0.654    286.031   109.951
  289   12.140   12.101   35.524    0.655    287.024   109.969
  290   12.134   12.096   35.523    0.656    288.016   109.985
  291   12.112   12.073   35.519    0.657    289.009   110.050
  292   12.093   12.054   35.516    0.659    290.001   109.993
  293   12.049   12.010   35.511    0.660    290.994   109.949
  294   12.015   11.976   35.506    0.661    291.986   109.878
  295   11.997   11.959   35.502    0.662    292.978   109.820
  296   11.977   11.938   35.499    0.663    293.971   109.852
  297   11.935   11.896   35.492    0.664    294.963   109.943
  298   11.903   11.864   35.488    0.665    295.956   109.896
  299   11.860   11.821   35.482    0.667    296.948   109.801
  300   11.852   11.813   35.481    0.668    297.941   109.598
  301   11.837   11.798   35.479    0.669    298.933   109.476
  302   11.830   11.791   35.477    0.670    299.925   109.474
  303   11.823   11.783   35.476    0.671    300.918   109.498
  304   11.811   11.771   35.474    0.672    301.910   109.538
  305   11.787   11.748   35.471    0.673    302.903   109.568
  306   11.757   11.718   35.466    0.675    303.895   109.651
  307   11.727   11.687   35.462    0.676    304.887   109.686
  308   11.700   11.660   35.458    0.677    305.880   109.713
  309   11.682   11.642   35.455    0.678    306.872   109.674
  310   11.658   11.618   35.452    0.679    307.865   109.673
  311   11.639   11.599   35.449    0.680    308.857   109.741
  312   11.626   11.586   35.447    0.681    309.849   109.795
  313   11.612   11.571   35.445    0.682    310.842   109.785
  314   11.597   11.557   35.443    0.683    311.834   109.679
  315   11.590   11.549   35.442    0.685    312.826   109.513
  316   11.583   11.542   35.441    0.686    313.819   109.414
  317   11.552   11.512   35.436    0.687    314.811   109.372
  318   11.504   11.463   35.429    0.688    315.803   109.369
  319   11.488   11.447   35.427    0.689    316.796   109.258
  320   11.456   11.415   35.422    0.690    317.788   109.162
  321   11.429   11.388   35.418    0.691    318.780   109.127
  322   11.403   11.362   35.414    0.692    319.773   109.114
  323   11.387   11.346   35.412    0.693    320.765   109.138
  324   11.369   11.328   35.409    0.695    321.757   109.164
  325   11.334   11.293   35.404    0.696    322.750   109.226
  326   11.316   11.275   35.402    0.697    323.742   109.254
  327   11.311   11.269   35.401    0.698    324.734   109.299
  328   11.304   11.262   35.400    0.699    325.726   109.340
  329   11.283   11.241   35.396    0.700    326.719   109.320
  330   11.239   11.197   35.390    0.701    327.711   109.297
  331   11.208   11.166   35.385    0.702    328.703   109.215
  332   11.170   11.129   35.380    0.703    329.696   109.172
  333   11.128   11.086   35.373    0.704    330.688   109.114
  334   11.097   11.056   35.369    0.705    331.680   109.053
  335   11.076   11.035   35.366    0.707    332.672   109.023
  336   11.062   11.020   35.364    0.708    333.665   109.084
  337   11.052   11.010   35.363    0.709    334.657   109.124
  338   11.043   11.001   35.362    0.710    335.649   109.137
  339   11.027   10.985   35.360    0.711    336.641   109.061
  340   10.997   10.955   35.355    0.712    337.633   109.101
  341   10.951   10.908   35.349    0.713    338.626   109.136
  342   10.923   10.881   35.346    0.714    339.618   109.131
  343   10.910   10.867   35.344    0.715    340.610   109.090
  344   10.897   10.854   35.342    0.716    341.602   109.196
  345   10.889   10.846   35.341    0.717    342.595   109.285
  346   10.879   10.836   35.339    0.718    343.587   109.327
  347   10.870   10.827   35.338    0.719    344.579   109.291
  348   10.846   10.803   35.334    0.721    345.571   109.256
  349   10.832   10.789   35.332    0.722    346.563   109.127
  350   10.824   10.780   35.331    0.723    347.555   109.017
  351   10.808   10.765   35.328    0.724    348.548   108.985
  352   10.787   10.743   35.326    0.725    349.540   108.942
  353   10.756   10.713   35.322    0.726    350.532   109.024
  354   10.738   10.694   35.319    0.727    351.524   109.055
  355   10.719   10.676   35.316    0.728    352.516   109.039
  356   10.690   10.646   35.312    0.729    353.508   109.072
  357   10.660   10.617   35.308    0.730    354.501   108.991
  358   10.654   10.610   35.307    0.731    355.493   108.973
  359   10.640   10.596   35.305    0.732    356.485   108.999
  360   10.606   10.562   35.300    0.733    357.477   109.023
  361   10.575   10.531   35.296    0.734    358.469   109.021
  362   10.549   10.505   35.292    0.735    359.461   108.994
  363   10.531   10.487   35.289    0.736    360.453   108.996
  364   10.509   10.465   35.287    0.737    361.445   109.019
  365   10.493   10.449   35.285    0.739    362.438   109.004
  366   10.479   10.435   35.283    0.740    363.430   109.001
  367   10.460   10.416   35.280    0.741    364.422   108.991
  368   10.447   10.403   35.279    0.742    365.414   108.963
  369   10.430   10.386   35.277    0.743    366.406   108.903
  370   10.400   10.355   35.273    0.744    367.398   108.828
  371   10.366   10.322   35.268    0.745    368.390   108.737
  372   10.355   10.310   35.267    0.746    369.382   108.620
  373   10.324   10.279   35.262    0.747    370.374   108.557
  374   10.294   10.249   35.259    0.748    371.366   108.530
  375   10.260   10.215   35.254    0.749    372.358   108.529
  376   10.240   10.195   35.251    0.750    373.350   108.494
  377   10.229   10.184   35.250    0.751    374.343   108.439
  378   10.221   10.176   35.249    0.752    375.335   108.366
  379   10.204   10.159   35.246    0.753    376.327   108.333
  380   10.167   10.122   35.241    0.754    377.319   108.364
  381   10.120   10.075   35.235    0.755    378.311   108.370
  382   10.087   10.042   35.231    0.756    379.303   108.308
  383   10.078   10.033   35.230    0.757    380.295   108.328
  384   10.072   10.026   35.229    0.758    381.287   108.395
  385   10.055   10.009   35.226    0.759    382.279   108.501
  386   10.038   9.993   35.224    0.760    383.271   108.609
  387   10.030   9.985   35.223    0.761    384.263   108.776
  388   10.027   9.981   35.222    0.762    385.255   109.081
  389   10.022   9.976   35.221    0.763    386.247   109.382
  390   9.999   9.953   35.218    0.764    387.239   109.599
  391   9.975   9.929   35.215    0.765    388.231   109.583
  392   9.956   9.910   35.212    0.766    389.223   109.564
  393   9.931   9.885   35.209    0.767    390.215   109.644
  394   9.911   9.865   35.206    0.768    391.207   109.737
  395   9.898   9.852   35.205    0.769    392.199   109.846
  396   9.881   9.835   35.202    0.770    393.191   109.901
  397   9.870   9.824   35.201    0.771    394.183   109.871
  398   9.862   9.815   35.200    0.772    395.174   109.811
  399   9.856   9.809   35.199    0.773    396.166   109.755
  400   9.840   9.793   35.197    0.774    397.158   109.767
  401   9.808   9.762   35.193    0.775    398.150   109.736
  402   9.803   9.756   35.193    0.776    399.142   109.591
  403   9.802   9.755   35.192    0.777    400.134   109.526
  404   9.796   9.749   35.191    0.778    401.126   109.526
  405   9.768   9.721   35.188    0.779    402.118   109.606
  406   9.715   9.668   35.181    0.780    403.110   109.680
  407   9.682   9.635   35.177    0.781    404.102   109.695
  408   9.651   9.604   35.173    0.782    405.094   109.831
  409   9.638   9.591   35.171    0.783    406.086   109.963
  410   9.624   9.577   35.169    0.784    407.078   110.096
  411   9.584   9.537   35.164    0.785    408.069   110.287
  412   9.542   9.495   35.159    0.786    409.061   110.259
  413   9.532   9.485   35.157    0.787    410.053   110.269
  414   9.526   9.479   35.157    0.788    411.045   110.329
  415   9.522   9.475   35.156    0.789    412.037   110.413
  416   9.519   9.471   35.156    0.790    413.029   110.512
  417   9.511   9.464   35.155    0.791    414.021   110.503
  418   9.508   9.460   35.154    0.792    415.013   110.521
  419   9.502   9.454   35.154    0.793    416.004   110.511
  420   9.486   9.438   35.151    0.794    416.996   110.578
  421   9.464   9.416   35.149    0.795    417.988   110.543
  422   9.442   9.394   35.147    0.796    418.980   110.556
  423   9.423   9.375   35.144    0.797    419.972   110.596
  424   9.394   9.346   35.140    0.798    420.964   110.679
  425   9.380   9.332   35.139    0.799    421.955   110.755
  426   9.371   9.322   35.137    0.800    422.947   110.879
  427   9.360   9.312   35.136    0.801    423.939   111.001
  428   9.351   9.303   35.135    0.802    424.931   111.006
  429   9.347   9.299   35.135    0.803    425.923   110.970
  430   9.341   9.293   35.134    0.804    426.914   110.949
  431   9.328   9.279   35.133    0.805    427.906   111.001
  432   9.318   9.269   35.131    0.806    428.898   111.076
  433   9.296   9.248   35.128    0.807    429.890   111.118
  434   9.284   9.235   35.127    0.808    430.882   111.140
  435   9.252   9.204   35.123    0.809    431.873   111.208
  436   9.237   9.188   35.122    0.810    432.865   111.167
  437   9.230   9.181   35.121    0.811    433.857   111.133
  438   9.221   9.172   35.120    0.812    434.849   111.155
  439   9.210   9.161   35.119    0.813    435.840   111.090
  440   9.204   9.155   35.118    0.814    436.832   111.063
  441   9.189   9.139   35.116    0.815    437.824   111.043
  442   9.179   9.129   35.115    0.816    438.816   111.013
  443   9.169   9.120   35.114    0.817    439.807   111.021
  444   9.156   9.106   35.113    0.818    440.799   110.953
  445   9.139   9.089   35.111    0.819    441.791   110.914
  446   9.111   9.062   35.108    0.819    442.783   110.934
  447   9.100   9.050   35.107    0.820    443.774   110.987
  448   9.090   9.040   35.105    0.821    444.766   111.076
  449   9.079   9.029   35.104    0.822    445.758   111.151
  450   9.071   9.022   35.103    0.823    446.749   111.131
  451   9.064   9.014   35.102    0.824    447.741   111.132
  452   9.055   9.005   35.101    0.825    448.733   111.117
  453   9.050   9.000   35.101    0.826    449.724   111.171
  454   9.047   8.997   35.100    0.827    450.716   111.207
  455   9.041   8.990   35.100    0.828    451.708   111.261
  456   9.014   8.963   35.096    0.829    452.699   111.372
  457   8.976   8.925   35.092    0.830    453.691   111.464
  458   8.957   8.906   35.090    0.831    454.683   111.413
  459   8.931   8.880   35.087    0.832    455.674   111.547
  460   8.897   8.847   35.083    0.833    456.666   111.666
  461   8.886   8.836   35.082    0.834    457.658   111.786
  462   8.878   8.828   35.081    0.835    458.649   111.859
  463   8.862   8.812   35.080    0.836    459.641   111.936
  464   8.852   8.801   35.079    0.837    460.633   111.959
  465   8.847   8.796   35.078    0.838    461.624   111.988
  466   8.826   8.775   35.076    0.839    462.616   112.028
  467   8.803   8.752   35.073    0.840    463.608   112.070
  468   8.790   8.739   35.072    0.840    464.599   112.011
  469   8.768   8.717   35.070    0.841    465.591   111.948
  470   8.752   8.701   35.068    0.842    466.582   111.969
  471   8.743   8.692   35.067    0.843    467.574   112.007
  472   8.732   8.680   35.066    0.844    468.566   112.062
  473   8.695   8.644   35.062    0.845    469.557   112.188
  474   8.681   8.629   35.061    0.846    470.549   112.238
  475   8.669   8.617   35.060    0.847    471.540   112.312
  476   8.661   8.610   35.059    0.848    472.532   112.399
  477   8.656   8.604   35.058    0.849    473.524   112.477
  478   8.651   8.599   35.058    0.850    474.515   112.502
  479   8.633   8.581   35.056    0.851    475.507   112.522
  480   8.607   8.555   35.053    0.852    476.498   112.556
  481   8.586   8.535   35.051    0.853    477.490   112.589
  482   8.578   8.526   35.050    0.854    478.481   112.641
  483   8.575   8.523   35.050    0.854    479.473   112.726
  484   8.571   8.519   35.050    0.855    480.464   112.824
  485   8.563   8.511   35.049    0.856    481.456   112.913
  486   8.554   8.502   35.048    0.857    482.448   112.874
  487   8.541   8.489   35.047    0.858    483.439   112.900
  488   8.530   8.477   35.046    0.859    484.431   112.875
  489   8.521   8.469   35.045    0.860    485.422   112.952
  490   8.517   8.465   35.044    0.861    486.414   113.057
  491   8.507   8.455   35.043    0.862    487.405   113.153
  492   8.494   8.441   35.042    0.863    488.397   113.161
  493   8.482   8.430   35.041    0.864    489.388   113.183
  494   8.474   8.422   35.040    0.865    490.380   113.238
  495   8.461   8.408   35.038    0.866    491.371   113.329
  496   8.436   8.383   35.036    0.866    492.363   113.381
  497   8.420   8.367   35.034    0.867    493.354   113.419
  498   8.417   8.364   35.034    0.868    494.346   113.503
  499   8.410   8.357   35.033    0.869    495.337   113.669
  500   8.394   8.341   35.032    0.870    496.328   113.817
  501   8.384   8.331   35.031    0.871    497.320   113.916
  502   8.380   8.326   35.030    0.872    498.311   113.928
  503   8.375   8.321   35.030    0.873    499.303   113.955
  504   8.369   8.315   35.029    0.874    500.294   113.946
  505   8.365   8.311   35.029    0.875    501.286   114.004
  506   8.352   8.298   35.027    0.876    502.277   114.059
  507   8.328   8.274   35.025    0.876    503.269   114.117
  508   8.307   8.253   35.023    0.877    504.260   114.148
  509   8.290   8.236   35.021    0.878    505.251   114.258
  510   8.285   8.231   35.021    0.879    506.243   114.342
