 station cast   lat    long    jday   mo/da/yr   gmt
  55      1   27.648 -94.998   271    09/28/21  1615 
 
    File created by Jay Hooper - 13-Dec-2021   
            GOMECC4 Cruise Sep 2021 
             NOAA Ship Ronald H Brown
                  
 
     Primary (T,S,O) sensors - Calibrated CTD data   

   pr       te       th       sa       ht       ga       ox
dbars    deg c    deg c      psu  dyn. cm    gamma  umol/kg
    1   29.021   29.021   35.506    0.005    0.993   195.705
    2   29.021   29.021   35.505    0.011    1.987   195.732
    3   29.021   29.021   35.505    0.016    2.980   195.759
    4   29.021   29.020   35.505    0.022    3.973   195.785
    5   29.023   29.022   35.505    0.027    4.967   195.910
    6   29.024   29.023   35.505    0.032    5.960   195.821
    7   29.026   29.024   35.505    0.038    6.954   195.737
    8   29.028   29.026   35.505    0.043    7.947   195.703
    9   29.029   29.027   35.505    0.049    8.940   195.556
   10   29.022   29.020   35.505    0.054    9.934   195.512
   11   29.023   29.020   35.505    0.059    10.927   195.657
   12   29.022   29.019   35.505    0.065    11.920   195.651
   13   29.020   29.017   35.505    0.070    12.913   195.624
   14   29.016   29.012   35.507    0.076    13.907   195.744
   15   29.014   29.011   35.507    0.081    14.900   195.718
   16   29.014   29.010   35.508    0.086    15.893   195.853
   17   29.014   29.010   35.510    0.092    16.887   195.878
   18   29.016   29.012   35.518    0.097    17.880   195.737
   19   29.020   29.015   35.542    0.103    18.873   195.793
   20   29.019   29.014   35.576    0.108    19.867   196.004
   21   29.020   29.015   35.643    0.113    20.860   195.571
   22   29.050   29.045   35.789    0.118    21.853   195.372
   23   29.117   29.111   35.911    0.124    22.846   195.563
   24   29.137   29.132   35.924    0.129    23.840   195.900
   25   29.135   29.129   35.924    0.134    24.833   195.735
   26   29.136   29.130   35.926    0.139    25.826   195.256
   27   29.130   29.123   35.924    0.144    26.819   195.364
   28   29.124   29.117   35.940    0.149    27.813   195.506
   29   29.138   29.131   35.954    0.154    28.806   195.122
   30   29.143   29.135   35.960    0.159    29.799   195.248
   31   29.164   29.156   35.976    0.165    30.792   195.446
   32   29.210   29.202   36.006    0.170    31.786   195.340
   33   29.231   29.223   36.018    0.175    32.779   195.522
   34   29.240   29.231   36.025    0.180    33.772   195.738
   35   29.234   29.226   36.027    0.185    34.765   195.000
   36   29.210   29.201   36.024    0.190    35.758   195.199
   37   29.155   29.146   36.026    0.195    36.752   195.312
   38   29.150   29.141   36.025    0.200    37.745   196.053
   39   28.999   28.990   36.042    0.205    38.738   196.542
   40   28.827   28.817   36.070    0.210    39.731   198.598
   41   28.651   28.641   36.086    0.215    40.724   202.232
   42   28.405   28.395   36.107    0.220    41.718   205.488
   43   27.844   27.834   36.149    0.224    42.711   207.134
   44   27.430   27.419   36.145    0.229    43.704   210.491
   45   26.999   26.988   36.124    0.233    44.697   218.586
   46   26.537   26.526   36.158    0.237    45.690   217.612
   47   26.101   26.090   36.167    0.241    46.683   215.395
   48   25.815   25.804   36.165    0.245    47.677   216.356
   49   25.343   25.332   36.142    0.249    48.670   213.561
   50   25.131   25.120   36.140    0.253    49.663   209.669
   51   24.943   24.932   36.148    0.257    50.656   206.925
   52   24.750   24.738   36.164    0.260    51.649   203.360
   53   24.640   24.628   36.184    0.264    52.642   203.977
   54   24.557   24.546   36.200    0.267    53.635   206.378
   55   24.392   24.380   36.202    0.271    54.628   212.204
   56   24.190   24.178   36.199    0.274    55.622   219.163
   57   24.051   24.039   36.218    0.278    56.615   223.589
   58   23.916   23.903   36.232    0.281    57.608   223.292
   59   23.705   23.693   36.236    0.284    58.601   218.856
   60   23.618   23.605   36.232    0.288    59.594   216.498
   61   23.550   23.537   36.228    0.291    60.587   216.506
   62   23.428   23.415   36.222    0.294    61.580   217.201
   63   23.338   23.325   36.223    0.297    62.573   218.577
   64   23.281   23.268   36.234    0.301    63.566   218.836
   65   23.222   23.208   36.234    0.304    64.559   217.593
   66   23.103   23.089   36.230    0.307    65.552   215.554
   67   22.971   22.957   36.244    0.310    66.545   214.353
   68   22.919   22.905   36.265    0.313    67.538   211.830
   69   22.800   22.786   36.264    0.316    68.531   206.605
   70   22.755   22.740   36.263    0.319    69.525   202.030
   71   22.717   22.703   36.260    0.322    70.518   202.119
   72   22.624   22.609   36.252    0.325    71.511   204.297
   73   22.490   22.475   36.250    0.328    72.504   204.939
   74   22.412   22.397   36.247    0.331    73.497   203.612
   75   22.344   22.329   36.247    0.334    74.490   203.149
   76   22.245   22.230   36.253    0.337    75.483   204.614
   77   22.216   22.200   36.256    0.340    76.476   204.946
   78   22.172   22.156   36.256    0.342    77.469   204.207
   79   22.033   22.018   36.256    0.345    78.462   203.004
   80   21.910   21.894   36.254    0.348    79.455   200.639
   81   21.802   21.786   36.246    0.351    80.448   198.005
   82   21.690   21.674   36.239    0.354    81.441   197.752
   83   21.553   21.537   36.237    0.356    82.434   198.957
   84   21.541   21.525   36.253    0.359    83.427   198.431
   85   21.453   21.436   36.250    0.362    84.420   195.363
   86   21.361   21.344   36.243    0.364    85.413   190.520
   87   21.350   21.334   36.251    0.367    86.406   189.369
   88   21.315   21.298   36.251    0.370    87.398   189.669
   89   21.248   21.230   36.251    0.372    88.391   189.327
