 station cast   lat    long    jday   mo/da/yr   gmt
  113   17.117   17.098   36.296    0.299    112.263   141.248
  114   17.082   17.063   36.292    0.301    113.257   141.517
  115   17.074   17.055   36.291    0.302    114.250   141.329
  116   17.076   17.056   36.291    0.304    115.243   140.785
  117   17.076   17.056   36.292    0.305    116.236   140.720
  118   17.076   17.056   36.292    0.307    117.229   140.817
  119   17.076   17.057   36.292    0.309    118.223   140.841
  120   17.077   17.057   36.292    0.310    119.216   140.791
  121   17.077   17.057   36.292    0.312    120.209   140.911
  122   17.072   17.052   36.291    0.313    121.202   140.970
  123   17.071   17.051   36.292    0.315    122.195   140.902
  124   17.066   17.046   36.291    0.316    123.188   140.792
  125   17.069   17.048   36.291    0.318    124.182   140.750
  126   17.072   17.051   36.291    0.320    125.175   140.806
  127   17.075   17.054   36.291    0.321    126.168   140.552
  128   17.064   17.043   36.288    0.323    127.161   140.729
