 station cast   lat    long    jday   mo/da/yr   gmt
 138      1   25.874 -84.393   293    10/20/21  0817 
 
    File created by Jay Hooper - 13-Dec-2021   
            GOMECC4 Cruise Sep 2021 
             NOAA Ship Ronald H Brown
                  
 
     Primary (T,S,O) sensors - Calibrated CTD data   

   pr       te       th       sa       ht       ga       ox
dbars    deg c    deg c      psu  dyn. cm    gamma  umol/kg
    1   28.530   28.530   35.375    0.005    0.994   196.780
    2   28.530   28.530   35.374    0.011    1.987   196.807
    3   28.530   28.530   35.374    0.016    2.980   196.834
    4   28.530   28.529   35.374    0.021    3.974   196.861
    5   28.530   28.529   35.373    0.027    4.967   196.964
    6   28.530   28.529   35.373    0.032    5.961   197.035
    7   28.530   28.529   35.373    0.037    6.954   197.073
    8   28.531   28.529   35.374    0.043    7.948   196.808
    9   28.531   28.529   35.373    0.048    8.941   196.741
   10   28.531   28.529   35.374    0.053    9.935   197.116
   11   28.533   28.530   35.373    0.059    10.928   197.310
   12   28.533   28.530   35.373    0.064    11.922   197.128
   13   28.533   28.530   35.373    0.069    12.915   196.762
   14   28.532   28.529   35.373    0.075    13.909   196.627
   15   28.532   28.529   35.373    0.080    14.902   196.842
   16   28.533   28.529   35.373    0.085    15.895   196.898
   17   28.533   28.529   35.373    0.091    16.889   196.944
   18   28.533   28.529   35.373    0.096    17.882   196.902
   19   28.533   28.529   35.373    0.101    18.876   197.020
   20   28.533   28.528   35.374    0.107    19.869   197.010
   21   28.534   28.529   35.375    0.112    20.863   196.851
   22   28.535   28.529   35.375    0.117    21.856   196.842
   23   28.535   28.529   35.375    0.123    22.849   196.746
   24   28.536   28.530   35.377    0.128    23.843   196.800
   25   28.537   28.531   35.379    0.133    24.836   197.000
   26   28.537   28.531   35.378    0.139    25.830   196.932
   27   28.538   28.531   35.381    0.144    26.823   197.028
   28   28.536   28.530   35.382    0.149    27.816   197.097
   29   28.540   28.533   35.387    0.155    28.810   196.748
   30   28.539   28.532   35.393    0.160    29.803   197.112
   31   28.507   28.499   35.453    0.165    30.796   197.435
   32   28.316   28.308   35.689    0.170    31.790   199.203
   33   28.034   28.026   35.900    0.175    32.783   203.065
   34   28.034   28.026   35.928    0.180    33.776   204.623
   35   27.903   27.895   36.008    0.185    34.770   202.162
   36   27.665   27.657   36.079    0.189    35.763   200.936
   37   27.246   27.237   36.187    0.194    36.756   201.712
   38   26.971   26.963   36.235    0.198    37.750   203.748
   39   26.736   26.727   36.254    0.202    38.743   203.593
   40   26.585   26.576   36.262    0.206    39.736   204.095
   41   26.471   26.462   36.263    0.210    40.730   205.573
   42   26.348   26.338   36.271    0.214    41.723   206.730
   43   26.295   26.285   36.278    0.218    42.716   206.938
   44   26.075   26.065   36.284    0.222    43.710   206.832
   45   25.807   25.797   36.296    0.226    44.703   207.405
   46   25.490   25.479   36.311    0.230    45.696   208.478
   47   25.212   25.202   36.321    0.234    46.690   207.822
   48   25.116   25.105   36.325    0.237    47.683   208.466
   49   25.066   25.055   36.330    0.241    48.676   209.028
   50   25.056   25.045   36.331    0.244    49.669   208.850
   51   25.045   25.033   36.333    0.248    50.663   208.325
   52   24.644   24.633   36.357    0.251    51.656   208.527
   53   24.329   24.318   36.391    0.255    52.649   204.094
   54   24.025   24.014   36.421    0.258    53.642   198.952
   55   23.841   23.830   36.433    0.261    54.636   197.185
   56   23.645   23.633   36.435    0.264    55.629   195.874
   57   23.517   23.505   36.439    0.267    56.622   193.397
   58   23.389   23.377   36.433    0.270    57.615   191.002
   59   23.238   23.226   36.421    0.273    58.609   188.711
   60   23.081   23.068   36.414    0.276    59.602   185.603
   61   22.768   22.755   36.407    0.279    60.595   182.808
   62   22.521   22.508   36.406    0.282    61.588   180.596
   63   22.290   22.278   36.408    0.285    62.581   179.440
   64   22.173   22.160   36.397    0.288    63.575   178.251
   65   22.023   22.010   36.394    0.290    64.568   174.855
   66   21.933   21.920   36.424    0.293    65.561   170.481
   67   21.727   21.714   36.437    0.296    66.554   170.283
   68   21.637   21.624   36.441    0.298    67.547   169.214
   69   21.413   21.400   36.448    0.301    68.541   166.060
   70   21.229   21.216   36.466    0.303    69.534   161.549
   71   21.151   21.137   36.473    0.306    70.527   156.967
   72   21.089   21.075   36.491    0.308    71.520   153.060
   73   20.978   20.964   36.510    0.310    72.513   150.487
   74   20.861   20.847   36.511    0.313    73.506   148.642
   75   20.694   20.679   36.522    0.315    74.499   146.669
   76   20.623   20.608   36.523    0.317    75.493   142.529
   77   20.592   20.577   36.524    0.320    76.486   138.545
