 station cast   lat    long    jday   mo/da/yr   gmt
   62   22.556   22.544   36.447    0.275    61.589   185.660
   63   22.436   22.424   36.459    0.278    62.582   182.576
   64   22.380   22.367   36.491    0.281    63.575   181.500
   65   22.370   22.357   36.574    0.283    64.568   177.839
   66   22.325   22.312   36.590    0.286    65.562   171.537
   67   22.280   22.266   36.599    0.289    66.555   168.602
   68   22.168   22.154   36.613    0.291    67.548   167.196
   69   21.989   21.975   36.599    0.294    68.541   164.257
   70   21.847   21.833   36.588    0.296    69.534   162.735
   71   21.755   21.741   36.591    0.299    70.528   161.989
   72   21.513   21.499   36.544    0.301    71.521   161.044
   73   21.358   21.344   36.547    0.304    72.514   160.487
   74   21.405   21.390   36.589    0.306    73.507   159.669
   75   21.255   21.240   36.548    0.309    74.500   157.436
   76   21.027   21.013   36.511    0.311    75.493   155.742
   77   21.021   21.006   36.573    0.313    76.486   155.027
   78   20.977   20.962   36.611    0.316    77.480   151.418
   79   20.849   20.834   36.600    0.318    78.473   147.682
   80   20.834   20.818   36.604    0.320    79.466   146.683
   81   20.823   20.807   36.606    0.322    80.459   146.738
   82   20.772   20.756   36.601    0.325    81.452   147.001
   83   20.747   20.731   36.605    0.327    82.445   146.862
   84   20.703   20.687   36.609    0.329    83.438   146.590
   85   20.637   20.620   36.604    0.331    84.431   146.042
   86   20.505   20.489   36.597    0.333    85.425   145.213
   87   20.348   20.332   36.581    0.336    86.418   143.614
   88   20.272   20.256   36.596    0.338    87.411   141.800
   89   20.180   20.164   36.599    0.340    88.404   140.738
   90   20.133   20.116   36.599    0.342    89.397   140.090
   91   20.107   20.090   36.600    0.344    90.390   139.642
   92   20.055   20.037   36.600    0.346    91.383   139.525
   93   19.906   19.889   36.588    0.348    92.376   139.579
   94   19.823   19.806   36.586    0.350    93.369   138.899
   95   19.809   19.791   36.585    0.352    94.362   137.908
   96   19.728   19.711   36.575    0.354    95.355   137.528
   97   19.556   19.538   36.555    0.356    96.348   136.989
   98   19.428   19.410   36.541    0.358    97.341   134.790
   99   19.321   19.303   36.530    0.360    98.335   130.563
  100   19.295   19.276   36.529    0.362    99.328   126.626
  101   19.282   19.263   36.530    0.364    100.321   125.447
  102   19.286   19.267   36.534    0.366    101.314   125.948
  103   19.278   19.259   36.536    0.368    102.307   127.527
  104   19.257   19.238   36.536    0.369    103.300   129.145
  105   19.253   19.234   36.544    0.371    104.293   129.819
  106   19.194   19.175   36.544    0.373    105.286   131.053
  107   19.146   19.127   36.542    0.375    106.279   133.096
  108   19.111   19.092   36.548    0.377    107.272   134.728
  109   19.041   19.022   36.546    0.379    108.265   137.024
  110   18.978   18.958   36.543    0.381    109.258   138.556
  111   18.930   18.911   36.536    0.383    110.251   139.032
  112   18.895   18.875   36.528    0.384    111.244   138.964
  113   18.741   18.721   36.501    0.386    112.237   138.217
  114   18.687   18.666   36.496    0.388    113.230   134.425
  115   18.687   18.666   36.504    0.390    114.223   132.834
  116   18.621   18.601   36.493    0.392    115.215   135.133
  117   18.581   18.561   36.485    0.393    116.208   136.547
  118   18.500   18.479   36.464    0.395    117.201   135.077
  119   18.429   18.408   36.460    0.397    118.194   130.632
  120   18.439   18.418   36.484    0.399    119.187   128.585
  121   18.363   18.342   36.475    0.400    120.180   136.788
  122   18.303   18.281   36.467    0.402    121.173   141.416
  123   18.251   18.230   36.462    0.404    122.166   141.909
  124   18.140   18.119   36.455    0.406    123.159   140.763
  125   18.092   18.070   36.449    0.407    124.152   142.422
  126   18.074   18.052   36.447    0.409    125.145   143.829
  127   18.047   18.025   36.441    0.411    126.138   143.639
  128   18.011   17.989   36.436    0.412    127.131   142.891
  129   17.978   17.956   36.431    0.414    128.124   141.491
  130   17.939   17.917   36.426    0.416    129.116   140.414
  131   17.901   17.879   36.426    0.417    130.109   140.533
  132   17.863   17.840   36.420    0.419    131.102   141.580
  133   17.733   17.710   36.403    0.421    132.095   143.420
  134   17.683   17.660   36.396    0.422    133.088   144.557
  135   17.615   17.592   36.386    0.424    134.081   144.341
  136   17.581   17.557   36.381    0.426    135.074   144.188
  137   17.560   17.537   36.378    0.427    136.067   144.346
  138   17.502   17.479   36.370    0.429    137.059   144.497
  139   17.459   17.435   36.363    0.430    138.052   144.454
  140   17.404   17.380   36.355    0.432    139.045   144.391
  141   17.366   17.343   36.351    0.434    140.038   144.134
  142   17.342   17.318   36.347    0.435    141.031   143.901
  143   17.304   17.279   36.341    0.437    142.024   143.749
  144   17.251   17.227   36.333    0.439    143.016   143.697
  145   17.189   17.165   36.323    0.440    144.009   143.532
  146   17.159   17.134   36.318    0.442    145.002   143.238
  147   17.120   17.095   36.311    0.443    145.995   143.027
  148   17.092   17.068   36.307    0.445    146.988   142.873
  149   17.061   17.036   36.303    0.446    147.980   142.722
  150   17.041   17.016   36.300    0.448    148.973   142.521
  151   17.004   16.979   36.294    0.450    149.966   142.508
  152   16.883   16.858   36.275    0.451    150.959   142.460
  153   16.828   16.803   36.267    0.453    151.952   141.747
  154   16.818   16.792   36.266    0.454    152.944   141.170
  155   16.796   16.770   36.263    0.456    153.937   141.091
  156   16.765   16.740   36.258    0.457    154.930   141.083
  157   16.724   16.698   36.250    0.459    155.923   140.939
  158   16.712   16.686   36.249    0.460    156.915   140.658
  159   16.711   16.685   36.249    0.462    157.908   140.512
  160   16.699   16.673   36.247    0.463    158.901   140.537
  161   16.665   16.639   36.242    0.465    159.894   140.617
  162   16.639   16.613   36.238    0.466    160.886   140.446
  163   16.624   16.597   36.235    0.468    161.879   140.208
  164   16.612   16.585   36.233    0.469    162.872   140.010
  165   16.600   16.573   36.231    0.471    163.865   139.776
  166   16.598   16.571   36.231    0.473    164.857   139.710
  167   16.581   16.553   36.227    0.474    165.850   139.850
  168   16.556   16.529   36.223    0.476    166.843   139.736
  169   16.542   16.514   36.220    0.477    167.836   139.423
  170   16.493   16.465   36.212    0.479    168.828   138.892
  171   16.454   16.427   36.204    0.480    169.821   138.111
  172   16.411   16.383   36.196    0.482    170.814   137.224
  173   16.343   16.315   36.183    0.483    171.806   136.205
  174   16.281   16.253   36.171    0.485    172.799   134.815
  175   16.243   16.214   36.163    0.486    173.792   132.996
  176   16.213   16.185   36.158    0.488    174.784   131.637
  177   16.182   16.153   36.153    0.489    175.777   131.200
  178   16.157   16.128   36.150    0.491    176.770   131.313
  179   16.084   16.055   36.138    0.492    177.762   131.683
  180   16.000   15.971   36.126    0.494    178.755   132.065
  181   15.926   15.897   36.114    0.495    179.748   132.379
  182   15.797   15.769   36.095    0.496    180.740   132.605
  183   15.729   15.700   36.084    0.498    181.733   132.415
  184   15.705   15.676   36.080    0.499    182.726   131.962
  185   15.693   15.664   36.079    0.501    183.718   131.493
  186   15.686   15.656   36.078    0.502    184.711   131.393
  187   15.668   15.639   36.076    0.504    185.703   131.440
  188   15.631   15.601   36.070    0.505    186.696   131.422
  189   15.577   15.547   36.061    0.507    187.689   131.127
  190   15.507   15.477   36.050    0.508    188.681   130.695
  191   15.458   15.429   36.042    0.509    189.674   130.439
  192   15.408   15.378   36.034    0.511    190.666   130.214
  193   15.364   15.334   36.028    0.512    191.659   129.838
  194   15.345   15.315   36.025    0.514    192.652   129.482
  195   15.327   15.297   36.022    0.515    193.644   129.424
  196   15.301   15.271   36.018    0.516    194.637   129.349
  197   15.267   15.236   36.013    0.518    195.629   129.164
  198   15.242   15.211   36.009    0.519    196.622   128.904
  199   15.232   15.201   36.008    0.521    197.614   128.671
  200   15.213   15.183   36.004    0.522    198.607   128.587
  201   15.202   15.171   36.003    0.523    199.600   128.416
  202   15.195   15.164   36.001    0.525    200.592   128.319
  203   15.169   15.138   35.997    0.526    201.585   128.356
  204   15.150   15.119   35.994    0.528    202.577   128.275
  205   15.133   15.102   35.991    0.529    203.570   128.171
  206   15.110   15.078   35.987    0.530    204.562   128.072
  207   15.088   15.056   35.984    0.532    205.555   127.975
  208   15.061   15.029   35.979    0.533    206.547   127.893
  209   15.039   15.007   35.975    0.534    207.540   127.858
  210   15.007   14.975   35.970    0.536    208.532   127.800
  211   14.983   14.951   35.966    0.537    209.525   127.754
  212   14.953   14.920   35.961    0.539    210.517   127.637
  213   14.936   14.904   35.958    0.540    211.510   127.422
  214   14.929   14.896   35.957    0.541    212.502   127.278
  215   14.914   14.881   35.954    0.543    213.495   127.228
  216   14.898   14.865   35.952    0.544    214.487   127.234
  217   14.896   14.863   35.952    0.545    215.480   127.207
  218   14.895   14.862   35.952    0.547    216.472   127.254
  219   14.894   14.861   35.952    0.548    217.465   127.208
  220   14.893   14.860   35.952    0.550    218.457   127.108
  221   14.880   14.846   35.949    0.551    219.450   127.153
  222   14.866   14.832   35.947    0.552    220.442   127.210
  223   14.833   14.799   35.941    0.554    221.435   127.187
  224   14.768   14.734   35.931    0.555    222.427   127.003
  225   14.747   14.713   35.927    0.556    223.419   126.790
  226   14.702   14.668   35.920    0.558    224.412   126.731
  227   14.661   14.627   35.912    0.559    225.404   126.767
  228   14.599   14.565   35.904    0.560    226.397   126.769
  229   14.565   14.531   35.898    0.562    227.389   126.747
  230   14.530   14.496   35.892    0.563    228.382   126.752
  231   14.463   14.429   35.882    0.564    229.374   126.770
  232   14.417   14.383   35.874    0.566    230.366   126.619
  233   14.310   14.276   35.857    0.567    231.359   126.606
  234   14.240   14.205   35.845    0.568    232.351   126.475
  235   14.179   14.144   35.834    0.570    233.344   126.240
  236   14.148   14.113   35.830    0.571    234.336   125.935
  237   14.118   14.083   35.826    0.572    235.328   125.883
  238   14.100   14.065   35.823    0.574    236.321   125.973
  239   14.073   14.038   35.818    0.575    237.313   125.964
  240   14.051   14.016   35.815    0.576    238.305   125.898
  241   14.000   13.965   35.806    0.578    239.298   125.970
  242   13.958   13.923   35.800    0.579    240.290   125.989
  243   13.919   13.884   35.795    0.580    241.282   125.960
  244   13.900   13.864   35.791    0.581    242.275   125.837
  245   13.846   13.810   35.783    0.583    243.267   125.893
  246   13.814   13.778   35.778    0.584    244.259   125.875
  247   13.789   13.754   35.774    0.585    245.252   125.729
  248   13.768   13.732   35.771    0.587    246.244   125.548
  249   13.753   13.717   35.768    0.588    247.236   125.329
  250   13.729   13.693   35.764    0.589    248.229   125.189
  251   13.705   13.669   35.760    0.590    249.221   125.083
  252   13.671   13.635   35.755    0.592    250.213   124.903
  253   13.611   13.575   35.745    0.593    251.206   124.725
  254   13.544   13.508   35.734    0.594    252.198   124.485
  255   13.494   13.458   35.726    0.595    253.190   124.190
  256   13.441   13.404   35.717    0.597    254.183   124.021
  257   13.389   13.352   35.709    0.598    255.175   123.810
  258   13.363   13.327   35.705    0.599    256.167   123.683
  259   13.348   13.311   35.703    0.600    257.159   123.724
  260   13.321   13.284   35.698    0.602    258.152   123.821
  261   13.294   13.257   35.694    0.603    259.144   123.868
  262   13.270   13.233   35.690    0.604    260.136   123.910
  263   13.243   13.207   35.686    0.605    261.128   123.688
  264   13.219   13.182   35.683    0.607    262.121   123.311
  265   13.205   13.168   35.680    0.608    263.113   122.959
  266   13.197   13.160   35.679    0.609    264.105   122.637
  267   13.187   13.150   35.678    0.610    265.097   122.361
  268   13.160   13.123   35.673    0.612    266.090   122.073
  269   12.995   12.957   35.646    0.613    267.082   121.826
  270   12.908   12.871   35.633    0.614    268.074   120.976
  271   12.862   12.825   35.627    0.615    269.066   120.051
  272   12.846   12.808   35.623    0.616    270.059   119.576
  273   12.825   12.788   35.619    0.618    271.051   119.599
  274   12.747   12.710   35.606    0.619    272.043   119.936
  275   12.696   12.658   35.596    0.620    273.035   120.342
  276   12.621   12.584   35.586    0.621    274.027   120.940
  277   12.595   12.558   35.582    0.622    275.020   121.780
  278   12.565   12.527   35.577    0.624    276.012   122.513
  279   12.511   12.473   35.567    0.625    277.004   122.962
  280   12.489   12.452   35.564    0.626    277.996   123.122
  281   12.461   12.423   35.559    0.627    278.988   123.351
  282   12.401   12.364   35.550    0.628    279.980   123.674
  283   12.389   12.351   35.548    0.629    280.973   123.921
  284   12.345   12.307   35.541    0.631    281.965   124.177
  285   12.344   12.306   35.541    0.632    282.957   124.252
  286   12.345   12.307   35.542    0.633    283.949   124.289
  287   12.340   12.301   35.541    0.634    284.941   124.243
  288   12.335   12.296   35.540    0.635    285.933   124.167
  289   12.314   12.275   35.537    0.637    286.925   124.141
  290   12.299   12.260   35.535    0.638    287.918   124.080
  291   12.280   12.241   35.532    0.639    288.910   124.054
  292   12.256   12.217   35.528    0.640    289.902   123.996
  293   12.230   12.191   35.524    0.641    290.894   123.999
  294   12.231   12.191   35.524    0.642    291.886   123.981
  295   12.184   12.145   35.516    0.644    292.878   124.123
  296   12.154   12.115   35.511    0.645    293.870   124.124
  297   12.123   12.084   35.506    0.646    294.862   124.121
  298   12.115   12.075   35.505    0.647    295.854   124.157
  299   12.095   12.056   35.501    0.648    296.846   124.313
  300   12.074   12.034   35.498    0.649    297.839   124.401
  301   12.064   12.024   35.496    0.651    298.831   124.431
  302   12.049   12.009   35.494    0.652    299.823   124.395
  303   12.035   11.995   35.491    0.653    300.815   124.304
  304   12.028   11.988   35.490    0.654    301.807   124.279
  305   12.014   11.974   35.488    0.655    302.799   124.236
  306   12.003   11.963   35.487    0.656    303.791   124.277
  307   11.994   11.954   35.486    0.657    304.783   124.297
  308   11.992   11.951   35.486    0.659    305.775   124.225
  309   11.987   11.947   35.486    0.660    306.767   124.006
  310   11.967   11.926   35.482    0.661    307.759   123.752
  311   11.947   11.906   35.480    0.662    308.751   123.468
  312   11.916   11.875   35.475    0.663    309.743   123.203
  313   11.895   11.854   35.472    0.664    310.735   122.953
  314   11.867   11.826   35.468    0.666    311.727   122.762
  315   11.858   11.816   35.466    0.667    312.719   122.638
  316   11.852   11.810   35.465    0.668    313.711   122.553
  317   11.847   11.805   35.464    0.669    314.703   122.575
  318   11.842   11.801   35.464    0.670    315.695   122.627
  319   11.840   11.798   35.463    0.671    316.687   122.705
  320   11.837   11.795   35.463    0.672    317.679   122.811
  321   11.835   11.793   35.463    0.674    318.671   122.879
  322   11.833   11.791   35.462    0.675    319.663   122.913
  323   11.827   11.785   35.462    0.676    320.655   122.929
  324   11.808   11.766   35.458    0.677    321.647   122.961
  325   11.754   11.712   35.449    0.678    322.639   122.949
  326   11.726   11.683   35.445    0.679    323.631   122.819
  327   11.712   11.669   35.442    0.680    324.623   122.806
  328   11.696   11.653   35.440    0.682    325.615   123.004
  329   11.672   11.629   35.436    0.683    326.607   123.236
  330   11.646   11.603   35.432    0.684    327.599   123.282
  331   11.621   11.578   35.429    0.685    328.591   123.327
  332   11.614   11.571   35.427    0.686    329.583   123.401
  333   11.608   11.565   35.427    0.687    330.574   123.500
  334   11.606   11.563   35.426    0.688    331.566   123.550
  335   11.605   11.562   35.426    0.689    332.558   123.554
  336   11.595   11.552   35.424    0.691    333.550   123.461
  337   11.571   11.527   35.421    0.692    334.542   123.427
  338   11.566   11.523   35.420    0.693    335.534   123.303
  339   11.563   11.520   35.419    0.694    336.526   123.235
  340   11.545   11.501   35.416    0.695    337.518   123.137
  341   11.515   11.471   35.411    0.696    338.510   123.053
  342   11.481   11.437   35.405    0.697    339.502   123.068
  343   11.403   11.359   35.393    0.699    340.493   123.182
  344   11.331   11.287   35.383    0.700    341.485   123.175
  345   11.304   11.260   35.378    0.701    342.477   122.989
  346   11.280   11.236   35.375    0.702    343.469   122.568
  347   11.259   11.216   35.372    0.703    344.461   122.127
  348   11.255   11.211   35.371    0.704    345.453   121.896
  349   11.244   11.200   35.370    0.705    346.445   121.807
  350   11.243   11.199   35.370    0.706    347.436   121.864
  351   11.239   11.195   35.369    0.707    348.428   121.946
  352   11.236   11.191   35.369    0.709    349.420   122.004
  353   11.235   11.190   35.369    0.710    350.412   121.950
  354   11.234   11.189   35.369    0.711    351.404   121.905
  355   11.231   11.186   35.369    0.712    352.396   121.824
  356   11.236   11.191   35.374    0.713    353.387   121.678
  357   11.237   11.192   35.377    0.714    354.379   121.327
  358   11.198   11.152   35.371    0.715    355.371   120.613
  359   11.132   11.087   35.363    0.716    356.363   119.360
  360   11.110   11.065   35.359    0.717    357.355   117.897
  361   11.094   11.048   35.356    0.719    358.346   117.414
  362   11.090   11.045   35.356    0.720    359.338   117.423
  363   11.087   11.041   35.355    0.721    360.330   117.554
  364   11.086   11.040   35.355    0.722    361.322   117.787
  365   11.090   11.044   35.356    0.723    362.313   117.846
  366   11.090   11.044   35.356    0.724    363.305   117.836
  367   11.082   11.036   35.355    0.725    364.297   117.852
  368   11.080   11.033   35.355    0.726    365.289   117.808
  369   11.077   11.031   35.355    0.727    366.280   117.855
  370   11.088   11.042   35.356    0.728    367.272   117.882
  371   11.084   11.037   35.356    0.730    368.264   117.933
  372   11.095   11.048   35.357    0.731    369.256   117.968
  373   11.101   11.054   35.358    0.732    370.247   117.936
  374   11.098   11.051   35.358    0.733    371.239   117.882
  375   11.087   11.040   35.356    0.734    372.231   117.881
  376   11.073   11.026   35.354    0.735    373.223   117.865
  377   11.071   11.024   35.353    0.736    374.214   117.817
  378   11.071   11.023   35.353    0.737    375.206   117.835
  379   11.069   11.022   35.353    0.738    376.198   117.922
  380   11.069   11.021   35.353    0.739    377.189   117.997
  381   11.068   11.021   35.353    0.741    378.181   117.999
  382   11.066   11.018   35.352    0.742    379.173   118.055
  383   11.031   10.983   35.346    0.743    380.164   118.103
  384   11.025   10.977   35.346    0.744    381.156   118.047
  385   11.020   10.972   35.345    0.745    382.148   118.029
  386   11.013   10.965   35.344    0.746    383.139   117.990
  387   10.975   10.927   35.338    0.747    384.131   118.115
  388   10.928   10.880   35.331    0.748    385.123   118.151
  389   10.911   10.862   35.328    0.749    386.114   118.174
  390   10.891   10.843   35.325    0.750    387.106   118.162
  391   10.878   10.830   35.323    0.752    388.098   118.194
  392   10.873   10.824   35.323    0.753    389.089   118.171
  393   10.872   10.824   35.323    0.754    390.081   118.044
  394   10.871   10.822   35.323    0.755    391.073   117.918
  395   10.870   10.821   35.323    0.756    392.064   117.886
  396   10.864   10.815   35.322    0.757    393.056   117.965
  397   10.842   10.793   35.319    0.758    394.048   117.971
  398   10.818   10.769   35.315    0.759    395.039   117.916
  399   10.798   10.749   35.312    0.760    396.031   117.932
  400   10.771   10.721   35.308    0.761    397.022   117.934
  401   10.735   10.686   35.302    0.762    398.014   117.883
  402   10.713   10.663   35.299    0.763    399.006   117.883
  403   10.710   10.660   35.299    0.765    399.997   117.932
  404   10.707   10.658   35.299    0.766    400.989   117.936
  405   10.707   10.658   35.299    0.767    401.980   117.903
  406   10.701   10.651   35.298    0.768    402.972   117.858
  407   10.701   10.651   35.298    0.769    403.963   117.878
  408   10.701   10.651   35.298    0.770    404.955   117.832
  409   10.702   10.652   35.298    0.771    405.947   117.793
  410   10.703   10.652   35.298    0.772    406.938   117.817
  411   10.699   10.649   35.298    0.773    407.930   117.866
  412   10.699   10.648   35.298    0.774    408.921   117.834
  413   10.701   10.650   35.298    0.775    409.913   117.882
  414   10.700   10.649   35.298    0.776    410.904   117.892
  415   10.698   10.647   35.298    0.778    411.896   117.929
  416   10.699   10.648   35.298    0.779    412.887   117.935
  417   10.700   10.649   35.298    0.780    413.879   117.848
  418   10.699   10.647   35.298    0.781    414.870   117.832
  419   10.699   10.647   35.298    0.782    415.862   117.833
  420   10.692   10.640   35.296    0.783    416.853   117.822
  421   10.676   10.624   35.294    0.784    417.845   117.769
  422   10.674   10.623   35.294    0.785    418.836   117.800
  423   10.671   10.619   35.293    0.786    419.828   117.900
  424   10.667   10.615   35.292    0.787    420.819   117.923
  425   10.662   10.610   35.292    0.788    421.811   117.920
  426   10.660   10.608   35.291    0.789    422.802   117.962
  427   10.659   10.607   35.291    0.791    423.794   117.978
  428   10.624   10.572   35.286    0.792    424.785   117.921
  429   10.626   10.573   35.286    0.793    425.777   117.826
  430   10.613   10.561   35.284    0.794    426.768   117.879
  431   10.583   10.530   35.280    0.795    427.760   117.923
  432   10.555   10.502   35.276    0.796    428.751   117.908
  433   10.547   10.495   35.275    0.797    429.743   117.837
  434   10.522   10.469   35.272    0.798    430.734   117.806
  435   10.522   10.469   35.272    0.799    431.725   117.736
  436   10.519   10.466   35.271    0.800    432.717   117.652
  437   10.515   10.462   35.271    0.801    433.708   117.585
  438   10.516   10.463   35.271    0.802    434.700   117.567
  439   10.514   10.461   35.271    0.804    435.691   117.518
  440   10.513   10.459   35.271    0.805    436.682   117.497
  441   10.511   10.457   35.271    0.806    437.674   117.569
  442   10.502   10.448   35.269    0.807    438.665   117.612
  443   10.499   10.445   35.269    0.808    439.657   117.504
  444   10.494   10.441   35.268    0.809    440.648   117.365
  445   10.496   10.442   35.268    0.810    441.639   117.434
  446   10.498   10.444   35.268    0.811    442.631   117.318
  447   10.490   10.436   35.268    0.812    443.622   117.330
  448   10.486   10.432   35.267    0.813    444.614   117.185
