 station cast   lat    long    jday   mo/da/yr   gmt
   78   26.426   26.408   36.503    0.375    77.472   187.004
   79   26.270   26.252   36.495    0.379    78.466   190.325
   80   26.138   26.120   36.490    0.383    79.459   192.153
   81   26.038   26.020   36.488    0.387    80.452   192.285
   82   25.833   25.815   36.499    0.391    81.445   192.156
   83   25.756   25.737   36.507    0.394    82.438   191.042
   84   25.684   25.666   36.507    0.398    83.431   189.967
   85   25.603   25.584   36.514    0.402    84.424   189.375
   86   25.553   25.534   36.522    0.405    85.417   189.168
   87   25.390   25.371   36.534    0.409    86.410   188.886
   88   25.373   25.354   36.545    0.412    87.403   188.147
   89   25.386   25.367   36.556    0.416    88.396   187.626
   90   25.355   25.336   36.567    0.419    89.389   187.100
   91   25.273   25.253   36.564    0.423    90.382   186.228
   92   25.240   25.219   36.562    0.426    91.375   186.009
   93   25.217   25.196   36.564    0.430    92.368   186.425
   94   25.213   25.192   36.596    0.433    93.361   186.677
   95   25.187   25.166   36.657    0.437    94.354   185.441
   96   25.126   25.105   36.737    0.440    95.347   182.241
   97   25.022   25.001   36.806    0.444    96.340   176.640
   98   24.958   24.937   36.850    0.447    97.332   172.388
   99   24.890   24.868   36.916    0.450    98.325   171.121
  100   24.813   24.791   36.917    0.453    99.318   169.615
  101   24.810   24.788   36.955    0.456    100.311   168.806
  102   24.796   24.774   36.968    0.459    101.304   168.718
  103   24.704   24.682   36.991    0.462    102.297   168.263
  104   24.580   24.557   36.996    0.465    103.290   167.362
  105   24.428   24.406   37.005    0.468    104.283   166.634
  106   24.243   24.220   37.027    0.471    105.276   165.424
  107   24.059   24.036   37.031    0.474    106.269   162.980
  108   23.991   23.968   37.037    0.477    107.262   161.508
  109   23.956   23.933   37.037    0.480    108.255   161.855
  110   23.945   23.922   37.038    0.482    109.248   162.274
  111   23.922   23.899   37.038    0.485    110.240   162.529
  112   23.894   23.870   37.039    0.488    111.233   162.886
  113   23.791   23.767   37.036    0.491    112.226   163.346
  114   23.700   23.676   37.032    0.493    113.219   163.201
  115   23.608   23.584   37.025    0.496    114.212   162.934
  116   23.511   23.486   37.006    0.499    115.205   162.319
  117   23.406   23.382   36.980    0.502    116.198   161.989
  118   23.296   23.271   36.949    0.504    117.191   162.556
  119   23.149   23.125   36.907    0.507    118.183   163.999
  120   23.032   23.007   36.876    0.510    119.176   165.366
  121   23.010   22.986   36.898    0.512    120.169   165.885
  122   22.992   22.966   36.914    0.515    121.162   163.935
  123   22.908   22.883   36.893    0.517    122.155   160.331
  124   22.963   22.938   36.966    0.520    123.148   158.631
  125   22.900   22.874   36.966    0.523    124.140   157.240
  126   22.675   22.650   36.968    0.525    125.133   154.929
  127   22.630   22.604   36.968    0.528    126.126   153.305
  128   22.581   22.555   36.970    0.530    127.119   153.493
  129   22.441   22.414   36.974    0.533    128.112   154.543
  130   22.268   22.241   36.958    0.535    129.105   155.329
  131   22.024   21.997   36.924    0.537    130.097   155.410
  132   21.978   21.952   36.910    0.540    131.090   154.783
  133   21.785   21.759   36.861    0.542    132.083   154.457
  134   21.547   21.520   36.806    0.544    133.076   153.526
  135   21.339   21.312   36.770    0.547    134.068   152.439
  136   21.250   21.223   36.757    0.549    135.061   151.706
  137   21.141   21.114   36.735    0.551    136.054   151.449
  138   20.960   20.933   36.700    0.553    137.047   150.921
  139   20.881   20.854   36.684    0.556    138.040   149.702
  140   20.873   20.846   36.689    0.558    139.032   149.057
  141   20.942   20.914   36.721    0.560    140.025   148.982
  142   21.062   21.034   36.814    0.562    141.018   149.300
  143   21.076   21.048   36.836    0.564    142.011   150.591
  144   21.034   21.006   36.836    0.567    143.003   151.705
  145   20.956   20.928   36.830    0.569    143.996   152.027
  146   20.919   20.891   36.825    0.571    144.989   152.262
  147   20.894   20.866   36.821    0.573    145.981   152.662
  148   20.856   20.827   36.815    0.575    146.974   152.712
  149   20.802   20.773   36.807    0.577    147.967   152.638
  150   20.687   20.659   36.789    0.579    148.960   152.392
  151   20.631   20.602   36.780    0.581    149.952   151.567
  152   20.573   20.544   36.769    0.584    150.945   151.035
  153   20.526   20.496   36.762    0.586    151.938   150.663
  154   20.463   20.434   36.750    0.588    152.930   150.334
  155   20.371   20.342   36.733    0.590    153.923   149.826
  156   20.336   20.306   36.730    0.592    154.916   148.758
  157   20.294   20.264   36.726    0.594    155.908   148.460
  158   20.245   20.215   36.718    0.596    156.901   148.668
  159   20.143   20.113   36.701    0.598    157.894   148.637
  160   20.061   20.031   36.688    0.600    158.886   147.675
  161   19.961   19.931   36.674    0.602    159.879   146.655
  162   19.894   19.864   36.669    0.604    160.872   146.062
  163   19.808   19.778   36.656    0.606    161.864   146.465
  164   19.692   19.662   36.637    0.608    162.857   146.544
  165   19.557   19.527   36.627    0.610    163.850   145.563
  166   19.519   19.488   36.630    0.612    164.842   145.514
  167   19.513   19.482   36.632    0.614    165.835   147.726
  168   19.494   19.464   36.630    0.616    166.827   149.701
  169   19.484   19.453   36.631    0.618    167.820   149.761
  170   19.433   19.401   36.631    0.620    168.813   149.519
  171   19.384   19.353   36.629    0.621    169.805   150.298
  172   19.306   19.274   36.622    0.623    170.798   151.703
  173   19.176   19.144   36.608    0.625    171.790   152.846
  174   19.088   19.056   36.597    0.627    172.783   153.471
  175   19.065   19.033   36.594    0.629    173.776   153.731
  176   19.053   19.021   36.592    0.631    174.768   153.804
  177   19.011   18.979   36.587    0.633    175.761   153.705
  178   18.963   18.931   36.581    0.634    176.753   153.529
  179   18.944   18.912   36.579    0.636    177.746   153.233
  180   18.864   18.831   36.568    0.638    178.738   153.155
  181   18.791   18.759   36.559    0.640    179.731   152.806
  182   18.782   18.750   36.557    0.642    180.724   152.600
  183   18.780   18.748   36.557    0.643    181.716   152.633
  184   18.781   18.748   36.558    0.645    182.709   152.669
  185   18.778   18.745   36.557    0.647    183.701   152.758
  186   18.777   18.743   36.557    0.649    184.694   152.707
  187   18.776   18.742   36.557    0.651    185.686   152.655
  188   18.771   18.738   36.557    0.652    186.679   152.612
  189   18.768   18.735   36.556    0.654    187.671   152.533
  190   18.768   18.734   36.556    0.656    188.664   152.337
  191   18.764   18.730   36.555    0.658    189.656   152.308
  192   18.761   18.727   36.555    0.660    190.649   152.342
  193   18.758   18.724   36.554    0.661    191.641   152.185
  194   18.755   18.720   36.553    0.663    192.634   152.038
  195   18.747   18.712   36.551    0.665    193.626   152.144
  196   18.723   18.688   36.547    0.667    194.619   152.161
  197   18.706   18.671   36.543    0.669    195.611   151.783
  198   18.678   18.642   36.539    0.671    196.604   151.246
  199   18.639   18.604   36.532    0.672    197.596   150.817
  200   18.596   18.561   36.525    0.674    198.589   150.550
  201   18.492   18.456   36.510    0.676    199.581   150.314
  202   18.373   18.337   36.490    0.678    200.574   149.572
  203   18.322   18.286   36.482    0.679    201.566   148.080
  204   18.300   18.264   36.480    0.681    202.559   147.045
  205   18.283   18.247   36.479    0.683    203.551   146.811
  206   18.276   18.240   36.478    0.685    204.543   147.472
  207   18.249   18.212   36.474    0.686    205.536   148.198
  208   18.159   18.123   36.462    0.688    206.528   148.573
  209   18.008   17.971   36.440    0.690    207.521   148.476
  210   17.957   17.921   36.433    0.692    208.513   147.521
  211   17.933   17.897   36.431    0.693    209.506   146.977
  212   17.922   17.885   36.430    0.695    210.498   147.389
  213   17.908   17.871   36.428    0.697    211.490   148.226
  214   17.898   17.861   36.428    0.698    212.483   148.810
  215   17.888   17.851   36.428    0.700    213.475   149.233
  216   17.885   17.848   36.430    0.702    214.468   149.548
  217   17.855   17.818   36.428    0.703    215.460   150.022
  218   17.824   17.787   36.424    0.705    216.452   150.641
  219   17.802   17.765   36.421    0.707    217.445   151.425
  220   17.782   17.744   36.418    0.708    218.437   151.910
  221   17.752   17.714   36.413    0.710    219.429   152.108
  222   17.708   17.670   36.406    0.712    220.422   151.833
  223   17.664   17.626   36.398    0.713    221.414   151.140
  224   17.632   17.593   36.393    0.715    222.406   150.337
  225   17.608   17.570   36.389    0.717    223.399   149.758
  226   17.574   17.536   36.384    0.718    224.391   149.288
  227   17.495   17.456   36.371    0.720    225.383   148.948
  228   17.430   17.392   36.362    0.722    226.376   148.459
  229   17.358   17.320   36.351    0.723    227.368   148.217
  230   17.294   17.255   36.341    0.725    228.360   148.286
  231   17.249   17.211   36.334    0.727    229.353   148.360
  232   17.203   17.164   36.327    0.728    230.345   148.533
  233   17.180   17.141   36.323    0.730    231.337   148.553
  234   17.120   17.081   36.314    0.731    232.330   148.438
  235   17.030   16.991   36.300    0.733    233.322   148.032
  236   16.924   16.885   36.283    0.735    234.314   147.626
  237   16.843   16.803   36.269    0.736    235.307   147.178
  238   16.818   16.778   36.264    0.738    236.299   146.503
  239   16.806   16.767   36.262    0.739    237.291   145.810
  240   16.805   16.765   36.262    0.741    238.283   145.223
  241   16.804   16.764   36.262    0.743    239.276   144.833
  242   16.804   16.764   36.263    0.744    240.268   144.640
  243   16.804   16.764   36.263    0.746    241.260   144.591
  244   16.801   16.761   36.263    0.747    242.252   144.688
  245   16.796   16.755   36.262    0.749    243.245   144.792
  246   16.786   16.745   36.260    0.750    244.237   144.799
  247   16.720   16.679   36.250    0.752    245.229   144.665
  248   16.569   16.528   36.227    0.753    246.221   144.399
  249   16.477   16.437   36.212    0.755    247.214   143.865
  250   16.407   16.367   36.200    0.757    248.206   143.615
  251   16.349   16.308   36.190    0.758    249.198   143.662
  252   16.326   16.285   36.185    0.760    250.190   143.943
  253   16.318   16.277   36.184    0.761    251.183   144.428
  254   16.307   16.266   36.183    0.763    252.175   144.700
  255   16.301   16.260   36.182    0.764    253.167   144.752
  256   16.293   16.251   36.181    0.766    254.159   144.672
  257   16.283   16.241   36.179    0.767    255.151   144.486
  258   16.243   16.201   36.174    0.769    256.144   144.373
  259   16.181   16.140   36.164    0.770    257.136   144.269
  260   16.152   16.110   36.158    0.772    258.128   144.120
  261   16.128   16.086   36.154    0.773    259.120   143.888
  262   16.073   16.031   36.146    0.775    260.112   143.784
  263   16.001   15.959   36.133    0.776    261.104   143.684
  264   15.959   15.916   36.125    0.778    262.097   143.328
  265   15.883   15.841   36.114    0.779    263.089   142.871
  266   15.818   15.776   36.103    0.781    264.081   142.395
  267   15.818   15.776   36.103    0.782    265.073   141.890
  268   15.818   15.776   36.103    0.784    266.065   141.680
  269   15.814   15.771   36.102    0.785    267.057   141.645
  270   15.791   15.749   36.099    0.787    268.049   141.647
  271   15.754   15.711   36.093    0.788    269.042   141.701
  272   15.750   15.707   36.092    0.789    270.034   141.540
  273   15.745   15.702   36.091    0.791    271.026   141.361
  274   15.733   15.689   36.089    0.792    272.018   141.231
  275   15.717   15.673   36.086    0.794    273.010   141.137
  276   15.632   15.588   36.074    0.795    274.002   141.220
  277   15.552   15.508   36.060    0.797    274.994   140.937
  278   15.463   15.419   36.045    0.798    275.986   140.499
  279   15.374   15.331   36.030    0.800    276.978   139.879
  280   15.323   15.280   36.022    0.801    277.970   139.182
  281   15.279   15.235   36.014    0.803    278.963   138.588
  282   15.249   15.205   36.008    0.804    279.955   138.087
  283   15.228   15.184   36.005    0.805    280.947   137.761
  284   15.198   15.154   36.000    0.807    281.939   137.506
  285   15.127   15.083   35.989    0.808    282.931   137.445
  286   14.971   14.928   35.965    0.810    283.923   137.307
  287   14.953   14.910   35.960    0.811    284.915   136.597
  288   14.942   14.898   35.958    0.812    285.907   135.856
  289   14.933   14.889   35.957    0.814    286.899   135.356
  290   14.930   14.886   35.956    0.815    287.891   135.120
  291   14.929   14.885   35.956    0.817    288.883   135.014
  292   14.926   14.882   35.956    0.818    289.875   134.982
  293   14.900   14.856   35.952    0.819    290.867   134.992
  294   14.853   14.808   35.944    0.821    291.859   134.918
  295   14.836   14.792   35.941    0.822    292.851   134.491
  296   14.807   14.762   35.937    0.824    293.843   133.964
  297   14.729   14.684   35.924    0.825    294.835   133.523
  298   14.628   14.583   35.909    0.826    295.827   132.860
  299   14.520   14.475   35.891    0.828    296.819   131.966
  300   14.434   14.389   35.876    0.829    297.811   130.917
  301   14.379   14.334   35.867    0.830    298.803   130.150
  302   14.330   14.285   35.858    0.832    299.795   129.769
  303   14.318   14.274   35.856    0.833    300.787   129.490
  304   14.311   14.266   35.855    0.834    301.779   129.318
  305   14.301   14.256   35.854    0.836    302.771   129.239
  306   14.273   14.228   35.850    0.837    303.763   129.280
  307   14.220   14.175   35.842    0.838    304.755   129.211
  308   14.135   14.089   35.829    0.840    305.747   129.092
  309   14.102   14.057   35.823    0.841    306.739   128.747
  310   14.065   14.020   35.818    0.842    307.731   128.504
  311   14.023   13.978   35.811    0.844    308.723   128.279
  312   14.007   13.962   35.808    0.845    309.715   128.109
  313   13.969   13.923   35.801    0.846    310.707   128.007
  314   13.935   13.889   35.795    0.848    311.698   127.969
  315   13.919   13.873   35.792    0.849    312.690   127.886
  316   13.898   13.852   35.789    0.850    313.682   127.907
  317   13.867   13.821   35.785    0.852    314.674   128.058
  318   13.847   13.801   35.782    0.853    315.666   128.153
  319   13.781   13.735   35.771    0.854    316.658   128.419
  320   13.756   13.710   35.767    0.855    317.650   128.495
  321   13.691   13.645   35.757    0.857    318.642   128.720
  322   13.619   13.573   35.745    0.858    319.634   128.809
  323   13.586   13.539   35.738    0.859    320.625   128.799
  324   13.536   13.490   35.730    0.861    321.617   128.909
  325   13.501   13.455   35.725    0.862    322.609   129.060
  326   13.486   13.440   35.723    0.863    323.601   129.278
  327   13.462   13.416   35.718    0.864    324.593   129.281
  328   13.433   13.386   35.714    0.866    325.585   129.210
  329   13.420   13.373   35.712    0.867    326.577   128.975
  330   13.416   13.369   35.712    0.868    327.569   128.875
  331   13.396   13.349   35.709    0.869    328.560   128.818
  332   13.345   13.298   35.701    0.871    329.552   128.781
  333   13.301   13.254   35.693    0.872    330.544   128.611
  334   13.288   13.241   35.690    0.873    331.536   128.451
  335   13.252   13.204   35.684    0.875    332.528   128.608
  336   13.225   13.178   35.679    0.876    333.519   128.813
  337   13.188   13.140   35.674    0.877    334.511   128.924
  338   13.127   13.080   35.664    0.878    335.503   128.946
  339   13.055   13.008   35.652    0.880    336.495   128.834
  340   13.020   12.972   35.646    0.881    337.487   128.768
  341   12.954   12.907   35.636    0.882    338.478   128.864
  342   12.879   12.832   35.624    0.883    339.470   128.833
  343   12.848   12.801   35.619    0.885    340.462   128.635
  344   12.835   12.788   35.616    0.886    341.454   128.230
  345   12.815   12.768   35.613    0.887    342.446   127.807
  346   12.776   12.728   35.608    0.888    343.437   127.561
  347   12.703   12.656   35.595    0.889    344.429   127.447
  348   12.654   12.606   35.586    0.891    345.421   127.206
  349   12.567   12.520   35.574    0.892    346.413   127.131
  350   12.397   12.349   35.549    0.893    347.404   127.157
  351   12.303   12.256   35.534    0.894    348.396   126.760
  352   12.267   12.220   35.528    0.895    349.388   126.305
  353   12.237   12.190   35.523    0.897    350.380   126.049
  354   12.216   12.168   35.520    0.898    351.371   125.958
  355   12.195   12.148   35.518    0.899    352.363   125.823
  356   12.134   12.087   35.509    0.900    353.355   125.751
  357   12.066   12.019   35.498    0.901    354.346   125.663
  358   12.047   11.999   35.495    0.902    355.338   125.431
  359   12.028   11.980   35.492    0.904    356.330   125.251
  360   11.986   11.939   35.486    0.905    357.322   125.135
  361   11.916   11.868   35.476    0.906    358.313   125.025
  362   11.761   11.714   35.453    0.907    359.305   124.903
  363   11.690   11.643   35.441    0.908    360.297   124.332
  364   11.652   11.604   35.435    0.909    361.288   123.742
  365   11.623   11.576   35.431    0.911    362.280   123.121
  366   11.606   11.559   35.428    0.912    363.272   122.626
  367   11.591   11.544   35.426    0.913    364.263   122.255
  368   11.576   11.529   35.424    0.914    365.255   121.982
  369   11.539   11.491   35.420    0.915    366.247   121.747
  370   11.485   11.438   35.412    0.916    367.238   121.493
  371   11.465   11.417   35.408    0.917    368.230   121.163
  372   11.449   11.401   35.406    0.919    369.222   120.957
  373   11.365   11.318   35.394    0.920    370.213   120.952
  374   11.354   11.307   35.392    0.921    371.205   120.811
  375   11.299   11.251   35.384    0.922    372.197   120.838
  376   11.279   11.231   35.381    0.923    373.188   120.715
  377   11.250   11.202   35.377    0.924    374.180   120.627
  378   11.219   11.171   35.372    0.925    375.171   120.539
  379   11.196   11.148   35.368    0.926    376.163   120.421
  380   11.177   11.129   35.366    0.927    377.155   120.289
  381   11.160   11.112   35.364    0.929    378.146   120.212
  382   11.137   11.089   35.360    0.930    379.138   120.217
  383   11.090   11.042   35.354    0.931    380.129   120.280
  384   11.054   11.006   35.348    0.932    381.121   120.225
  385   11.009   10.961   35.341    0.933    382.113   120.182
  386   10.960   10.912   35.334    0.934    383.104   120.185
  387   10.911   10.863   35.326    0.935    384.096   120.204
  388   10.860   10.812   35.319    0.936    385.087   120.184
  389   10.850   10.802   35.316    0.937    386.079   120.160
  390   10.849   10.801   35.316    0.938    387.070   120.207
  391   10.849   10.801   35.316    0.940    388.062   120.276
  392   10.849   10.801   35.316    0.941    389.054   120.304
  393   10.850   10.802   35.317    0.942    390.045   120.235
  394   10.850   10.802   35.317    0.943    391.037   120.164
  395   10.850   10.801   35.317    0.944    392.028   120.180
  396   10.840   10.791   35.315    0.945    393.020   120.160
  397   10.807   10.758   35.312    0.946    394.011   120.128
  398   10.752   10.703   35.304    0.947    395.003   120.122
  399   10.705   10.656   35.297    0.948    395.994   120.085
  400   10.655   10.606   35.291    0.949    396.986   120.071
  401   10.619   10.570   35.285    0.950    397.977   119.958
  402   10.613   10.563   35.284    0.951    398.969   119.807
  403   10.608   10.559   35.283    0.953    399.960   119.668
  404   10.588   10.539   35.280    0.954    400.952   119.659
  405   10.551   10.502   35.275    0.955    401.943   119.646
  406   10.489   10.440   35.267    0.956    402.935   119.693
  407   10.403   10.354   35.254    0.957    403.926   119.627
  408   10.356   10.306   35.247    0.958    404.918   119.434
  409   10.324   10.275   35.243    0.959    405.909   119.310
  410   10.314   10.265   35.241    0.960    406.901   119.241
  411   10.300   10.251   35.239    0.961    407.892   119.203
  412   10.291   10.242   35.238    0.962    408.883   119.183
  413   10.286   10.236   35.238    0.963    409.875   119.130
  414   10.284   10.235   35.238    0.964    410.866   119.051
  415   10.281   10.231   35.237    0.965    411.858   119.073
  416   10.272   10.223   35.236    0.966    412.849   119.083
  417   10.244   10.194   35.233    0.967    413.841   119.077
  418   10.232   10.183   35.231    0.968    414.832   118.950
  419   10.213   10.163   35.229    0.969    415.824   118.910
  420   10.176   10.126   35.224    0.971    416.815   118.944
  421   10.146   10.096   35.220    0.972    417.806   118.945
  422   10.122   10.072   35.217    0.973    418.798   118.911
  423   10.097   10.047   35.213    0.974    419.789   118.932
  424   10.068   10.017   35.209    0.975    420.781   119.010
  425   10.025   9.975   35.204    0.976    421.772   119.089
  426   9.977   9.927   35.198    0.977    422.763   119.106
  427   9.932   9.881   35.192    0.978    423.755   119.072
  428   9.884   9.834   35.186    0.979    424.746   119.051
  429   9.840   9.790   35.181    0.980    425.737   119.086
  430   9.810   9.760   35.178    0.981    426.729   119.150
  431   9.792   9.742   35.176    0.982    427.720   119.337
  432   9.777   9.727   35.175    0.983    428.712   119.488
  433   9.760   9.710   35.173    0.984    429.703   119.616
  434   9.750   9.699   35.172    0.985    430.694   119.653
  435   9.739   9.688   35.171    0.986    431.686   119.702
  436   9.723   9.672   35.170    0.987    432.677   119.626
  437   9.703   9.653   35.168    0.988    433.668   119.644
  438   9.687   9.637   35.167    0.989    434.660   119.685
  439   9.678   9.627   35.166    0.990    435.651   119.785
  440   9.673   9.622   35.165    0.991    436.642   119.926
  441   9.653   9.602   35.164    0.992    437.634   120.070
  442   9.625   9.574   35.161    0.993    438.625   120.121
  443   9.613   9.563   35.160    0.994    439.616   120.175
  444   9.600   9.549   35.159    0.995    440.607   120.261
  445   9.585   9.534   35.158    0.996    441.599   120.343
  446   9.563   9.512   35.156    0.997    442.590   120.415
  447   9.555   9.504   35.155    0.998    443.581   120.464
  448   9.552   9.501   35.155    0.999    444.573   120.511
  449   9.540   9.488   35.154    1.000    445.564   120.615
  450   9.525   9.473   35.153    1.001    446.555   120.782
  451   9.499   9.448   35.151    1.002    447.546   120.935
  452   9.487   9.436   35.150    1.003    448.538   121.080
  453   9.482   9.430   35.150    1.004    449.529   121.137
  454   9.458   9.406   35.148    1.005    450.520   121.212
  455   9.438   9.386   35.146    1.006    451.511   121.282
  456   9.424   9.372   35.146    1.007    452.503   121.348
  457   9.412   9.360   35.145    1.008    453.494   121.532
  458   9.377   9.325   35.142    1.009    454.485   121.733
  459   9.359   9.307   35.140    1.010    455.476   121.848
  460   9.334   9.282   35.137    1.011    456.468   122.000
  461   9.327   9.275   35.137    1.012    457.459   122.088
  462   9.266   9.214   35.132    1.013    458.450   122.280
  463   9.157   9.106   35.121    1.014    459.441   122.522
  464   9.107   9.055   35.114    1.015    460.432   122.670
  465   9.054   9.002   35.108    1.016    461.424   123.078
  466   9.024   8.973   35.105    1.017    462.415   123.475
  467   8.974   8.922   35.099    1.018    463.406   123.527
  468   8.941   8.890   35.095    1.019    464.397   123.453
  469   8.905   8.853   35.091    1.020    465.388   123.597
  470   8.890   8.839   35.090    1.021    466.380   123.615
  471   8.894   8.842   35.092    1.021    467.371   123.635
  472   8.874   8.822   35.091    1.022    468.362   123.892
  473   8.846   8.794   35.088    1.023    469.353   124.041
  474   8.814   8.762   35.083    1.024    470.344   124.129
  475   8.772   8.721   35.077    1.025    471.335   124.162
  476   8.697   8.645   35.067    1.026    472.327   124.131
  477   8.683   8.631   35.064    1.027    473.318   124.059
  478   8.677   8.625   35.063    1.028    474.309   124.108
  479   8.674   8.622   35.063    1.029    475.300   124.100
  480   8.664   8.612   35.062    1.030    476.291   124.007
  481   8.641   8.590   35.059    1.031    477.282   123.975
  482   8.626   8.574   35.057    1.032    478.273   123.939
  483   8.611   8.559   35.055    1.033    479.264   123.941
  484   8.606   8.554   35.054    1.034    480.256   123.917
  485   8.586   8.533   35.052    1.035    481.247   123.974
  486   8.551   8.499   35.047    1.035    482.238   123.930
  487   8.500   8.448   35.040    1.036    483.229   123.934
  488   8.451   8.399   35.033    1.037    484.220   123.976
  489   8.430   8.378   35.030    1.038    485.211   123.998
  490   8.415   8.363   35.028    1.039    486.202   123.980
  491   8.399   8.347   35.026    1.040    487.193   123.995
  492   8.393   8.341   35.025    1.041    488.184   123.942
  493   8.376   8.323   35.023    1.042    489.175   123.876
  494   8.348   8.296   35.019    1.043    490.166   123.857
  495   8.316   8.264   35.015    1.044    491.157   123.882
  496   8.303   8.251   35.013    1.045    492.149   123.874
  497   8.292   8.240   35.012    1.046    493.140   123.855
  498   8.272   8.220   35.009    1.046    494.131   123.948
  499   8.226   8.174   35.004    1.047    495.122   123.993
  500   8.188   8.136   34.999    1.048    496.113   123.933
  501   8.149   8.097   34.994    1.049    497.104   123.984
  502   8.122   8.069   34.991    1.050    498.095   124.077
  503   8.072   8.020   34.987    1.051    499.086   124.163
  504   8.045   7.993   34.985    1.052    500.077   124.259
  505   8.036   7.983   34.984    1.053    501.068   124.476
  506   8.012   7.960   34.982    1.054    502.059   124.710
  507   7.949   7.897   34.978    1.055    503.050   124.863
  508   7.879   7.827   34.972    1.055    504.041   125.054
  509   7.840   7.788   34.969    1.056    505.032   125.378
  510   7.836   7.784   34.969    1.057    506.023   125.826
