 station cast   lat    long    jday   mo/da/yr   gmt
  110   20.078   20.058   36.737    0.367    109.239   153.963
  111   20.062   20.041   36.735    0.369    110.231   154.062
  112   20.047   20.026   36.733    0.371    111.224   154.306
  113   19.992   19.970   36.724    0.373    112.217   154.379
  114   19.876   19.855   36.708    0.375    113.210   154.116
  115   19.819   19.797   36.700    0.377    114.203   153.714
  116   19.765   19.744   36.696    0.378    115.195   154.044
  117   19.694   19.672   36.689    0.380    116.188   154.971
  118   19.665   19.644   36.686    0.382    117.181   155.953
  119   19.643   19.621   36.684    0.384    118.174   156.617
  120   19.601   19.579   36.676    0.386    119.167   156.708
  121   19.543   19.521   36.670    0.388    120.159   156.243
  122   19.509   19.486   36.671    0.390    121.152   155.963
  123   19.484   19.462   36.672    0.392    122.145   156.968
  124   19.453   19.431   36.669    0.394    123.138   158.376
  125   19.418   19.395   36.665    0.395    124.130   158.938
  126   19.381   19.358   36.660    0.397    125.123   158.797
  127   19.348   19.325   36.656    0.399    126.116   158.616
  128   19.325   19.302   36.653    0.401    127.109   158.538
  129   19.317   19.293   36.653    0.403    128.101   158.791
  130   19.313   19.289   36.652    0.405    129.094   159.115
  131   19.301   19.277   36.651    0.407    130.087   159.420
  132   19.280   19.256   36.648    0.408    131.079   159.714
  133   19.255   19.231   36.645    0.410    132.072   160.235
  134   19.223   19.198   36.641    0.412    133.065   161.136
  135   19.141   19.117   36.630    0.414    134.058   162.708
  136   19.113   19.088   36.627    0.416    135.050   163.325
  137   19.096   19.071   36.625    0.418    136.043   163.304
  138   19.079   19.054   36.623    0.419    137.036   163.368
  139   19.038   19.013   36.618    0.421    138.028   163.604
  140   19.006   18.981   36.613    0.423    139.021   163.638
  141   18.984   18.959   36.611    0.425    140.014   163.841
  142   18.970   18.945   36.609    0.427    141.006   163.915
  143   18.957   18.931   36.607    0.428    141.999   163.877
  144   18.946   18.920   36.606    0.430    142.992   163.989
  145   18.924   18.898   36.603    0.432    143.984   164.026
  146   18.899   18.873   36.599    0.434    144.977   163.967
  147   18.890   18.863   36.598    0.436    145.970   164.061
  148   18.886   18.859   36.597    0.437    146.962   163.956
  149   18.883   18.856   36.597    0.439    147.955   163.812
  150   18.876   18.849   36.596    0.441    148.947   163.763
  151   18.847   18.819   36.592    0.443    149.940   163.854
  152   18.810   18.783   36.587    0.445    150.933   163.839
  153   18.792   18.765   36.585    0.446    151.925   163.969
  154   18.775   18.747   36.583    0.448    152.918   164.250
  155   18.733   18.706   36.576    0.450    153.910   164.133
  156   18.671   18.643   36.566    0.452    154.903   163.868
  157   18.616   18.588   36.559    0.453    155.896   163.263
  158   18.551   18.523   36.550    0.455    156.888   162.552
  159   18.509   18.481   36.545    0.457    157.881   162.699
  160   18.507   18.479   36.545    0.459    158.873   163.327
  161   18.470   18.441   36.540    0.460    159.866   164.309
  162   18.448   18.420   36.537    0.462    160.859   164.484
  163   18.445   18.416   36.537    0.464    161.851   164.336
  164   18.434   18.405   36.536    0.466    162.844   164.374
  165   18.412   18.382   36.533    0.467    163.836   164.585
  166   18.397   18.368   36.531    0.469    164.829   164.779
  167   18.390   18.361   36.530    0.471    165.821   164.833
  168   18.373   18.343   36.527    0.472    166.814   164.882
  169   18.335   18.306   36.521    0.474    167.806   164.633
  170   18.306   18.276   36.517    0.476    168.799   164.022
  171   18.280   18.250   36.513    0.478    169.791   163.596
  172   18.248   18.218   36.509    0.479    170.784   163.719
  173   18.242   18.212   36.508    0.481    171.776   164.328
  174   18.207   18.176   36.505    0.483    172.769   164.728
  175   18.162   18.131   36.500    0.484    173.761   165.078
  176   18.145   18.114   36.497    0.486    174.754   166.075
  177   18.114   18.083   36.492    0.488    175.746   166.953
  178   18.103   18.072   36.489    0.489    176.739   166.417
  179   18.079   18.048   36.484    0.491    177.731   165.478
  180   18.044   18.013   36.478    0.493    178.724   164.734
  181   17.915   17.884   36.457    0.495    179.716   164.107
  182   17.878   17.846   36.450    0.496    180.709   162.307
  183   17.804   17.773   36.437    0.498    181.701   160.833
  184   17.748   17.717   36.427    0.500    182.694   159.881
  185   17.710   17.678   36.421    0.501    183.686   159.040
  186   17.686   17.654   36.417    0.503    184.679   158.377
  187   17.672   17.640   36.415    0.504    185.671   158.012
  188   17.659   17.626   36.413    0.506    186.664   157.775
  189   17.638   17.605   36.409    0.508    187.656   157.596
  190   17.581   17.548   36.400    0.509    188.648   157.378
  191   17.548   17.516   36.394    0.511    189.641   156.898
  192   17.501   17.468   36.387    0.513    190.633   156.211
  193   17.433   17.400   36.375    0.514    191.626   155.736
  194   17.378   17.345   36.367    0.516    192.618   155.153
  195   17.372   17.339   36.366    0.517    193.611   154.513
  196   17.367   17.334   36.365    0.519    194.603   154.250
  197   17.359   17.326   36.363    0.521    195.595   154.245
  198   17.321   17.288   36.356    0.522    196.588   154.325
  199   17.262   17.228   36.346    0.524    197.580   153.956
  200   17.226   17.193   36.340    0.526    198.573   153.446
  201   17.219   17.185   36.339    0.527    199.565   152.915
  202   17.202   17.169   36.337    0.529    200.557   152.943
  203   17.174   17.140   36.332    0.530    201.550   152.880
  204   17.129   17.095   36.325    0.532    202.542   152.735
  205   17.077   17.043   36.316    0.533    203.534   152.365
  206   17.025   16.991   36.308    0.535    204.527   151.889
  207   16.979   16.945   36.301    0.537    205.519   151.777
  208   16.931   16.896   36.294    0.538    206.511   151.783
  209   16.890   16.855   36.288    0.540    207.504   151.742
  210   16.869   16.834   36.284    0.541    208.496   151.374
  211   16.837   16.802   36.278    0.543    209.488   151.284
  212   16.736   16.701   36.263    0.544    210.481   151.221
  213   16.701   16.666   36.257    0.546    211.473   150.860
  214   16.671   16.636   36.252    0.548    212.465   150.460
  215   16.625   16.590   36.245    0.549    213.458   150.191
  216   16.602   16.566   36.239    0.551    214.450   149.891
  217   16.570   16.534   36.233    0.552    215.442   149.628
  218   16.531   16.495   36.229    0.554    216.435   149.005
  219   16.521   16.485   36.228    0.555    217.427   148.755
  220   16.492   16.456   36.224    0.557    218.419   149.025
  221   16.454   16.418   36.218    0.558    219.411   149.524
  222   16.368   16.332   36.203    0.560    220.404   149.819
  223   16.305   16.269   36.194    0.561    221.396   149.666
  224   16.280   16.244   36.190    0.563    222.388   149.148
  225   16.251   16.215   36.184    0.564    223.381   148.682
  226   16.236   16.199   36.182    0.566    224.373   148.394
  227   16.225   16.189   36.181    0.567    225.365   148.240
  228   16.212   16.175   36.178    0.569    226.357   148.205
  229   16.188   16.151   36.175    0.570    227.350   148.114
  230   16.136   16.099   36.165    0.572    228.342   147.981
  231   16.093   16.056   36.159    0.573    229.334   147.738
  232   16.076   16.038   36.155    0.575    230.326   147.464
  233   16.059   16.021   36.152    0.576    231.319   147.172
  234   16.048   16.010   36.151    0.578    232.311   146.956
  235   16.035   15.998   36.148    0.579    233.303   146.866
  236   16.025   15.988   36.147    0.581    234.295   146.739
  237   16.020   15.983   36.146    0.582    235.287   146.735
  238   16.015   15.977   36.145    0.584    236.280   146.684
  239   16.009   15.971   36.144    0.585    237.272   146.622
  240   16.001   15.963   36.143    0.586    238.264   146.637
  241   15.990   15.951   36.141    0.588    239.256   146.541
  242   15.988   15.949   36.141    0.589    240.248   146.505
  243   15.985   15.946   36.140    0.591    241.241   146.374
  244   15.982   15.943   36.140    0.592    242.233   146.233
  245   15.978   15.938   36.139    0.594    243.225   146.128
  246   15.974   15.935   36.137    0.595    244.217   146.006
  247   15.965   15.926   36.136    0.597    245.209   146.020
  248   15.955   15.916   36.134    0.598    246.201   146.057
  249   15.926   15.887   36.128    0.600    247.193   146.001
  250   15.876   15.837   36.119    0.601    248.186   145.887
  251   15.796   15.756   36.105    0.603    249.178   145.632
  252   15.708   15.669   36.089    0.604    250.170   145.117
  253   15.653   15.613   36.080    0.606    251.162   144.353
  254   15.627   15.587   36.075    0.607    252.154   143.614
  255   15.601   15.561   36.070    0.608    253.146   143.110
  256   15.572   15.532   36.065    0.610    254.138   142.782
  257   15.564   15.523   36.063    0.611    255.131   142.391
  258   15.554   15.513   36.062    0.613    256.123   142.129
  259   15.498   15.458   36.050    0.614    257.115   142.115
  260   15.331   15.291   36.022    0.616    258.107   142.011
  261   15.222   15.182   36.003    0.617    259.099   141.183
  262   15.180   15.140   35.996    0.619    260.091   139.696
  263   15.155   15.115   35.992    0.620    261.083   138.422
  264   15.137   15.096   35.989    0.621    262.075   137.845
  265   15.124   15.083   35.987    0.623    263.067   137.680
  266   15.108   15.067   35.985    0.624    264.059   137.592
  267   15.089   15.048   35.982    0.626    265.051   137.454
  268   15.076   15.035   35.980    0.627    266.043   137.170
  269   15.070   15.028   35.979    0.628    267.035   136.882
  270   15.053   15.011   35.977    0.630    268.028   136.712
  271   15.024   14.982   35.973    0.631    269.020   136.629
  272   15.017   14.975   35.972    0.633    270.012   136.306
  273   14.984   14.942   35.966    0.634    271.004   135.974
  274   14.935   14.894   35.960    0.635    271.996   135.539
  275   14.922   14.880   35.957    0.637    272.988   134.759
  276   14.885   14.843   35.951    0.638    273.980   134.188
  277   14.853   14.811   35.945    0.639    274.972   133.827
  278   14.818   14.776   35.938    0.641    275.964   133.583
  279   14.752   14.710   35.927    0.642    276.956   133.291
  280   14.694   14.652   35.918    0.644    277.948   132.820
  281   14.595   14.553   35.903    0.645    278.940   132.318
  282   14.561   14.519   35.897    0.646    279.932   131.906
  283   14.517   14.475   35.889    0.648    280.924   131.809
  284   14.496   14.453   35.886    0.649    281.916   131.806
  285   14.451   14.408   35.878    0.650    282.908   131.824
  286   14.404   14.361   35.871    0.652    283.900   131.831
  287   14.392   14.349   35.869    0.653    284.892   131.752
  288   14.354   14.311   35.863    0.654    285.884   131.726
  289   14.302   14.259   35.854    0.656    286.876   131.667
  290   14.255   14.212   35.846    0.657    287.868   131.617
  291   14.222   14.179   35.841    0.658    288.859   131.543
  292   14.209   14.166   35.839    0.660    289.851   131.437
  293   14.202   14.159   35.838    0.661    290.843   131.345
  294   14.195   14.152   35.837    0.662    291.835   131.286
  295   14.177   14.134   35.834    0.664    292.827   131.309
  296   14.120   14.076   35.824    0.665    293.819   131.319
  297   14.078   14.034   35.817    0.666    294.811   131.208
  298   14.031   13.987   35.808    0.668    295.803   131.083
  299   13.935   13.891   35.794    0.669    296.795   130.976
  300   13.924   13.880   35.792    0.670    297.787   130.718
  301   13.893   13.849   35.786    0.672    298.779   130.619
  302   13.843   13.799   35.778    0.673    299.771   130.564
  303   13.817   13.773   35.774    0.674    300.763   130.433
  304   13.806   13.762   35.772    0.676    301.754   130.376
  305   13.798   13.754   35.771    0.677    302.746   130.342
  306   13.775   13.730   35.766    0.678    303.738   130.412
  307   13.744   13.699   35.761    0.679    304.730   130.406
  308   13.651   13.606   35.746    0.681    305.722   130.481
  309   13.562   13.518   35.732    0.682    306.714   130.406
  310   13.515   13.471   35.724    0.683    307.706   130.379
  311   13.471   13.426   35.717    0.685    308.697   130.325
  312   13.404   13.360   35.707    0.686    309.689   130.331
  313   13.368   13.324   35.701    0.687    310.681   130.112
  314   13.350   13.306   35.698    0.688    311.673   129.774
  315   13.344   13.299   35.697    0.690    312.665   129.549
  316   13.333   13.288   35.696    0.691    313.657   129.562
  317   13.326   13.281   35.695    0.692    314.648   129.576
  318   13.315   13.270   35.693    0.693    315.640   129.486
  319   13.299   13.254   35.691    0.695    316.632   129.374
  320   13.254   13.209   35.683    0.696    317.624   129.319
  321   13.188   13.143   35.672    0.697    318.616   129.123
  322   13.085   13.040   35.659    0.698    319.608   128.388
  323   13.046   13.001   35.654    0.700    320.599   126.821
  324   13.031   12.986   35.651    0.701    321.591   125.643
  325   12.995   12.950   35.644    0.702    322.583   125.046
  326   12.963   12.918   35.640    0.703    323.575   124.632
  327   12.951   12.906   35.638    0.705    324.566   124.164
  328   12.932   12.887   35.635    0.706    325.558   123.789
  329   12.911   12.866   35.632    0.707    326.550   123.998
  330   12.870   12.824   35.625    0.708    327.542   124.266
  331   12.794   12.749   35.614    0.709    328.534   124.457
  332   12.773   12.728   35.611    0.711    329.525   124.001
  333   12.762   12.716   35.609    0.712    330.517   122.851
  334   12.736   12.691   35.605    0.713    331.509   121.979
  335   12.707   12.661   35.600    0.714    332.501   121.755
  336   12.680   12.634   35.595    0.716    333.492   121.881
  337   12.569   12.523   35.578    0.717    334.484   122.292
  338   12.481   12.435   35.565    0.718    335.476   122.432
  339   12.450   12.404   35.561    0.719    336.467   122.097
  340   12.413   12.367   35.558    0.720    337.459   121.247
  341   12.413   12.367   35.558    0.722    338.451   119.936
  342   12.375   12.329   35.552    0.723    339.443   118.780
  343   12.269   12.223   35.539    0.724    340.434   117.998
  344   12.201   12.155   35.529    0.725    341.426   117.245
  345   12.165   12.119   35.524    0.726    342.418   116.525
  346   12.057   12.011   35.509    0.727    343.409   116.109
  347   12.040   11.994   35.508    0.729    344.401   115.761
  348   11.979   11.933   35.498    0.730    345.393   115.786
  349   11.938   11.892   35.489    0.731    346.384   115.799
  350   11.854   11.808   35.479    0.732    347.376   115.851
  351   11.820   11.775   35.474    0.733    348.368   115.681
  352   11.791   11.746   35.472    0.734    349.359   115.643
  353   11.690   11.644   35.454    0.735    350.351   115.783
  354   11.650   11.604   35.448    0.737    351.343   115.746
  355   11.635   11.590   35.447    0.738    352.334   115.654
  356   11.598   11.552   35.440    0.739    353.326   115.777
  357   11.601   11.555   35.441    0.740    354.318   115.844
  358   11.603   11.557   35.442    0.741    355.309   115.850
  359   11.606   11.560   35.443    0.742    356.301   115.808
  360   11.581   11.535   35.440    0.743    357.292   115.871
  361   11.512   11.465   35.429    0.744    358.284   115.881
  362   11.418   11.372   35.416    0.746    359.276   115.873
  363   11.308   11.262   35.399    0.747    360.267   115.920
  364   11.251   11.205   35.388    0.748    361.259   115.989
  365   11.135   11.089   35.370    0.749    362.250   116.300
  366   11.075   11.029   35.363    0.750    363.242   116.418
  367   11.028   10.982   35.355    0.751    364.234   116.632
  368   10.951   10.905   35.343    0.752    365.225   116.866
  369   10.841   10.796   35.328    0.753    366.217   116.932
  370   10.691   10.646   35.304    0.754    367.208   117.045
  371   10.530   10.485   35.280    0.755    368.200   117.102
  372   10.476   10.431   35.273    0.756    369.192   116.914
  373   10.431   10.386   35.267    0.757    370.183   116.933
  374   10.390   10.345   35.261    0.759    371.175   117.027
  375   10.315   10.270   35.251    0.760    372.166   117.098
  376   10.253   10.208   35.243    0.761    373.158   116.992
  377   10.227   10.182   35.240    0.762    374.149   116.846
  378   10.207   10.162   35.238    0.763    375.141   116.721
  379   10.199   10.154   35.237    0.764    376.132   116.627
  380   10.179   10.134   35.235    0.765    377.124   116.553
  381   10.154   10.109   35.232    0.766    378.115   116.514
  382   10.112   10.067   35.226    0.767    379.107   116.479
  383   10.091   10.046   35.223    0.768    380.098   116.430
  384   10.083   10.038   35.222    0.769    381.090   116.378
  385   10.058   10.013   35.219    0.770    382.081   116.437
  386   10.049   10.003   35.218    0.771    383.073   116.474
  387   10.050   10.004   35.218    0.772    384.064   116.467
  388   10.047   10.001   35.218    0.773    385.056   116.564
  389   10.043   9.997   35.217    0.774    386.047   116.500
  390   10.047   10.001   35.218    0.775    387.039   116.486
  391   10.010   9.964   35.212    0.776    388.030   116.513
  392   9.945   9.899   35.203    0.777    389.022   116.583
  393   9.881   9.835   35.195    0.778    390.013   116.602
  394   9.849   9.803   35.190    0.779    391.005   116.646
  395   9.816   9.770   35.186    0.780    391.996   116.763
  396   9.764   9.718   35.178    0.781    392.988   116.940
  397   9.665   9.620   35.164    0.782    393.979   117.062
  398   9.542   9.497   35.148    0.783    394.970   117.203
  399   9.497   9.451   35.142    0.784    395.962   117.251
  400   9.470   9.425   35.138    0.785    396.953   117.422
  401   9.444   9.398   35.135    0.786    397.945   117.627
  402   9.443   9.398   35.135    0.787    398.936   117.729
  403   9.423   9.377   35.133    0.788    399.928   117.725
  404   9.417   9.371   35.133    0.789    400.919   117.672
  405   9.417   9.371   35.132    0.790    401.910   117.629
  406   9.395   9.349   35.130    0.791    402.902   117.674
  407   9.384   9.338   35.129    0.792    403.893   117.580
  408   9.396   9.350   35.130    0.793    404.885   117.496
  409   9.393   9.347   35.130    0.794    405.876   117.473
  410   9.379   9.333   35.128    0.795    406.867   117.529
  411   9.352   9.305   35.125    0.796    407.859   117.447
  412   9.346   9.300   35.124    0.797    408.850   117.414
  413   9.346   9.299   35.124    0.798    409.841   117.414
  414   9.347   9.301   35.124    0.799    410.833   117.441
  415   9.345   9.298   35.124    0.800    411.824   117.482
  416   9.338   9.292   35.123    0.801    412.816   117.523
  417   9.336   9.289   35.123    0.802    413.807   117.537
  418   9.333   9.286   35.123    0.803    414.798   117.489
  419   9.329   9.281   35.123    0.804    415.790   117.470
  420   9.329   9.282   35.123    0.805    416.781   117.462
  421   9.331   9.284   35.123    0.806    417.772   117.397
  422   9.333   9.286   35.123    0.807    418.764   117.434
  423   9.336   9.288   35.123    0.808    419.755   117.399
  424   9.334   9.286   35.123    0.809    420.746   117.426
  425   9.332   9.285   35.123    0.810    421.738   117.434
  426   9.331   9.283   35.122    0.811    422.729   117.414
  427   9.332   9.284   35.122    0.812    423.720   117.407
  428   9.332   9.284   35.122    0.813    424.711   117.353
  429   9.325   9.277   35.121    0.814    425.703   117.320
  430   9.325   9.276   35.121    0.815    426.694   117.340
  431   9.326   9.277   35.121    0.816    427.685   117.254
  432   9.322   9.274   35.120    0.816    428.677   117.314
  433   9.314   9.265   35.119    0.817    429.668   117.224
