 station cast   lat    long    jday   mo/da/yr   gmt
  26      1   28.344 -86.341   264    09/21/21  1045 
 
    File created by Jay Hooper - 13-Dec-2021   
            GOMECC4 Cruise Sep 2021 
             NOAA Ship Ronald H Brown
                  
 
     Primary (T,S,O) sensors - Calibrated CTD data   

   pr       te       th       sa       ht       ga       ox
dbars    deg c    deg c      psu  dyn. cm    gamma  umol/kg
    1   27.793   27.793   32.538    0.007    0.993   200.157
    2   27.793   27.793   32.538    0.014    1.987   200.185
    3   27.793   27.793   32.538    0.021    2.980   200.212
    4   27.793   27.792   32.538    0.029    3.973   200.239
    5   27.793   27.792   32.537    0.036    4.967   200.165
    6   27.792   27.791   32.537    0.043    5.960   200.343
    7   27.795   27.794   32.539    0.050    6.953   200.366
    8   27.805   27.803   32.549    0.057    7.946   200.382
    9   27.815   27.813   32.571    0.064    8.940   200.542
   10   27.835   27.832   32.639    0.071    9.933   200.096
   11   27.935   27.932   32.799    0.078    10.926   199.749
   12   28.392   28.389   33.267    0.085    11.920   199.563
   13   28.434   28.431   33.544    0.092    12.913   198.248
   14   28.350   28.347   33.936    0.098    13.906   197.942
   15   28.342   28.339   34.279    0.104    14.899   198.335
   16   28.360   28.356   34.542    0.110    15.893   197.042
   17   28.609   28.605   34.951    0.116    16.886   195.268
   18   28.603   28.599   34.985    0.121    17.879   191.667
   19   28.578   28.574   34.984    0.127    18.872   190.904
   20   28.555   28.550   35.046    0.133    19.866   190.810
   21   28.505   28.500   35.069    0.138    20.859   189.464
   22   28.255   28.249   35.041    0.144    21.852   186.051
   23   28.117   28.111   35.080    0.149    22.845   181.706
   24   28.094   28.089   35.120    0.154    23.838   179.772
   25   28.105   28.099   35.162    0.160    24.832   182.275
   26   28.068   28.062   35.194    0.165    25.825   183.809
   27   28.067   28.061   35.225    0.170    26.818   183.904
   28   28.010   28.003   35.247    0.176    27.811   185.510
   29   27.989   27.982   35.320    0.181    28.804   183.649
   30   27.975   27.968   35.386    0.186    29.798   187.625
   31   27.877   27.869   35.388    0.191    30.791   194.321
   32   27.779   27.772   35.449    0.196    31.784   192.469
   33   27.672   27.664   35.481    0.201    32.777   189.955
   34   27.668   27.660   35.564    0.206    33.770   187.036
   35   27.786   27.778   35.707    0.211    34.763   187.448
   36   27.797   27.789   35.755    0.216    35.757   190.897
   37   27.774   27.765   35.812    0.221    36.750   191.202
   38   27.742   27.733   35.905    0.225    37.743   191.485
   39   27.621   27.612   35.969    0.230    38.736   192.630
   40   27.314   27.305   35.938    0.235    39.729   192.253
   41   27.101   27.091   35.960    0.239    40.722   187.012
   42   27.068   27.059   36.023    0.244    41.715   187.505
   43   26.693   26.683   35.977    0.248    42.708   188.013
   44   26.485   26.475   36.035    0.252    43.702   182.226
   45   26.461   26.451   36.126    0.256    44.695   182.142
   46   26.437   26.426   36.149    0.260    45.688   183.801
   47   26.366   26.355   36.167    0.265    46.681   181.875
   48   26.178   26.167   36.196    0.269    47.674   174.918
   49   26.089   26.078   36.221    0.273    48.667   166.543
   50   25.985   25.974   36.247    0.277    49.660   169.590
   51   25.867   25.855   36.250    0.280    50.653   179.400
   52   25.662   25.651   36.269    0.284    51.646   188.554
   53   25.530   25.518   36.281    0.288    52.639   194.361
   54   25.440   25.428   36.290    0.292    53.632   195.941
   55   25.405   25.393   36.292    0.296    54.626   196.567
   56   25.383   25.371   36.292    0.299    55.619   196.510
   57   25.343   25.331   36.294    0.303    56.612   196.196
   58   25.282   25.269   36.295    0.307    57.605   195.427
   59   25.119   25.106   36.306    0.310    58.598   194.248
   60   24.892   24.879   36.304    0.314    59.591   193.193
   61   24.365   24.352   36.341    0.317    60.584   192.080
   62   24.124   24.111   36.355    0.321    61.577   191.208
   63   23.837   23.824   36.373    0.324    62.570   190.709
   64   23.803   23.790   36.374    0.327    63.563   190.123
   65   23.728   23.715   36.371    0.330    64.556   190.244
   66   23.618   23.604   36.365    0.333    65.549   189.706
   67   23.456   23.442   36.346    0.337    66.542   188.651
   68   23.041   23.027   36.314    0.340    67.535   186.847
   69   22.739   22.725   36.366    0.343    68.528   182.748
   70   22.588   22.574   36.390    0.345    69.521   181.848
   71   22.419   22.405   36.400    0.348    70.514   183.471
   72   22.092   22.077   36.402    0.351    71.507   182.452
   73   21.983   21.968   36.406    0.354    72.500   178.720
   74   21.959   21.944   36.420    0.356    73.493   176.795
   75   21.941   21.927   36.424    0.359    74.486   175.666
   76   21.924   21.909   36.427    0.362    75.479   174.786
   77   21.893   21.878   36.435    0.364    76.472   174.645
   78   21.806   21.791   36.470    0.367    77.465   174.362
   79   21.751   21.735   36.483    0.370    78.458   171.551
   80   21.693   21.678   36.485    0.372    79.450   168.536
   81   21.616   21.600   36.478    0.375    80.443   167.233
   82   21.539   21.523   36.478    0.377    81.436   167.351
   83   21.421   21.405   36.490    0.380    82.429   166.982
   84   21.146   21.130   36.502    0.382    83.422   164.578
   85   20.961   20.944   36.502    0.384    84.415   159.076
   86   20.941   20.925   36.510    0.387    85.408   154.727
   87   20.901   20.884   36.530    0.389    86.401   153.532
   88   20.835   20.818   36.536    0.391    87.394   153.119
   89   20.814   20.797   36.542    0.394    88.387   151.810
   90   20.724   20.707   36.562    0.396    89.380   150.841
   91   20.678   20.660   36.567    0.398    90.372   149.210
   92   20.629   20.612   36.576    0.400    91.365   147.780
   93   20.515   20.497   36.599    0.403    92.358   146.417
   94   20.451   20.433   36.601    0.405    93.351   144.412
   95   20.308   20.290   36.586    0.407    94.344   143.048
   96   20.226   20.208   36.578    0.409    95.337   141.846
   97   20.157   20.139   36.600    0.411    96.330   141.181
   98   20.000   19.982   36.604    0.413    97.323   140.971
   99   19.916   19.898   36.605    0.415    98.315   141.199
  100   19.856   19.838   36.601    0.417    99.308   141.548
  101   19.796   19.777   36.600    0.419    100.301   141.579
  102   19.757   19.738   36.599    0.421    101.294   141.093
