 station cast   lat    long    jday   mo/da/yr   gmt
  67      1   26.059 -95.841   276    10/03/21  0251 
 
    File created by Jay Hooper - 13-Dec-2021   
            GOMECC4 Cruise Sep 2021 
             NOAA Ship Ronald H Brown
                  
 
     Primary (T,S,O) sensors - Calibrated CTD data   

   pr       te       th       sa       ht       ga       ox
dbars    deg c    deg c      psu  dyn. cm    gamma  umol/kg
    1   29.273   29.273   35.281    0.006    0.993   195.210
    2   29.273   29.272   35.280    0.011    1.987   195.237
    3   29.273   29.272   35.280    0.017    2.980   195.263
    4   29.273   29.272   35.280    0.023    3.974   195.290
    5   29.273   29.272   35.279    0.028    4.967   195.294
    6   29.272   29.270   35.279    0.034    5.961   195.122
    7   29.276   29.274   35.279    0.039    6.954   195.384
    8   29.279   29.277   35.281    0.045    7.948   195.125
    9   29.279   29.277   35.280    0.051    8.941   195.447
   10   29.289   29.286   35.292    0.056    9.935   195.404
   11   29.339   29.336   35.338    0.062    10.928   195.050
   12   29.346   29.344   35.352    0.068    11.922   194.839
   13   29.343   29.340   35.353    0.073    12.915   195.055
   14   29.337   29.334   35.352    0.079    13.908   195.287
   15   29.324   29.320   35.400    0.084    14.902   195.020
   16   29.285   29.281   35.469    0.090    15.895   194.995
   17   29.260   29.256   35.495    0.095    16.889   195.160
   18   29.238   29.233   35.504    0.101    17.882   195.492
   19   29.232   29.227   35.515    0.106    18.876   195.153
   20   29.229   29.224   35.527    0.112    19.869   195.180
   21   29.229   29.224   35.537    0.117    20.862   195.732
   22   29.228   29.222   35.543    0.123    21.856   195.694
   23   29.228   29.223   35.551    0.128    22.849   195.484
   24   29.232   29.226   35.563    0.134    23.842   195.362
   25   29.235   29.229   35.583    0.139    24.836   195.577
   26   29.234   29.228   35.590    0.144    25.829   195.823
   27   29.233   29.227   35.601    0.150    26.823   195.775
   28   29.231   29.224   35.611    0.155    27.816   196.374
   29   29.229   29.222   35.612    0.161    28.809   196.501
   30   29.208   29.201   35.625    0.166    29.803   196.545
   31   29.184   29.177   35.635    0.171    30.796   197.120
   32   29.152   29.144   35.645    0.177    31.789   197.811
