 station cast   lat    long    jday   mo/da/yr   gmt
   35   28.364   28.355   35.841    0.193    34.767   203.793
   36   28.007   27.999   35.906    0.197    35.760   203.799
   37   27.602   27.593   35.926    0.202    36.754   205.217
   38   27.523   27.515   36.039    0.207    37.747   207.132
   39   27.239   27.230   36.089    0.211    38.740   207.216
   40   26.610   26.601   36.068    0.215    39.733   208.826
   41   26.216   26.207   36.144    0.219    40.727   211.273
   42   26.004   25.994   36.191    0.223    41.720   212.471
   43   25.866   25.857   36.216    0.227    42.713   212.477
   44   25.759   25.749   36.238    0.231    43.706   211.846
   45   25.711   25.701   36.253    0.235    44.700   210.668
   46   25.605   25.595   36.262    0.239    45.693   208.734
   47   25.229   25.219   36.327    0.242    46.686   206.861
   48   25.104   25.093   36.372    0.246    47.679   202.963
   49   24.744   24.733   36.377    0.250    48.672   202.617
   50   24.448   24.437   36.348    0.253    49.666   203.207
   51   24.395   24.384   36.342    0.256    50.659   206.447
   52   24.368   24.356   36.340    0.260    51.652   207.472
   53   24.302   24.291   36.336    0.263    52.645   207.023
   54   24.196   24.185   36.336    0.267    53.638   206.437
   55   23.767   23.755   36.333    0.270    54.632   205.970
   56   23.238   23.226   36.310    0.273    55.625   202.255
   57   22.991   22.980   36.316    0.276    56.618   202.294
   58   22.841   22.829   36.333    0.279    57.611   201.616
   59   22.809   22.797   36.351    0.282    58.604   199.097
   60   22.820   22.808   36.384    0.285    59.597   197.078
   61   22.892   22.880   36.451    0.288    60.590   193.412
   62   22.909   22.896   36.499    0.291    61.584   189.862
   63   22.741   22.728   36.479    0.293    62.577   186.802
   64   22.616   22.603   36.475    0.296    63.570   183.479
   65   22.565   22.552   36.528    0.299    64.563   181.681
   66   22.360   22.346   36.541    0.302    65.556   179.551
   67   21.978   21.964   36.534    0.304    66.549   174.544
   68   21.912   21.899   36.564    0.307    67.542   167.482
   69   21.858   21.844   36.569    0.309    68.535   163.078
   70   21.756   21.743   36.571    0.312    69.529   161.534
   71   21.674   21.660   36.571    0.314    70.522   160.680
   72   21.591   21.577   36.574    0.317    71.515   159.735
   73   21.484   21.470   36.576    0.319    72.508   158.444
   74   21.404   21.390   36.577    0.322    73.501   156.781
   75   21.341   21.327   36.581    0.324    74.494   155.416
   76   21.241   21.226   36.581    0.327    75.487   154.711
   77   21.170   21.155   36.580    0.329    76.480   153.735
   78   20.963   20.948   36.567    0.331    77.473   152.767
   79   20.770   20.755   36.563    0.333    78.466   151.270
   80   20.603   20.587   36.562    0.336    79.459   148.969
   81   20.521   20.505   36.561    0.338    80.452   145.969
   82   20.397   20.381   36.552    0.340    81.445   144.266
   83   20.231   20.215   36.553    0.342    82.438   143.528
   84   20.161   20.145   36.551    0.344    83.431   142.366
   85   20.115   20.099   36.547    0.346    84.424   141.199
   86   20.069   20.052   36.543    0.349    85.417   140.548
   87   20.037   20.021   36.540    0.351    86.410   140.325
   88   20.009   19.993   36.537    0.353    87.403   140.164
   89   19.950   19.934   36.534    0.355    88.396   139.967
   90   19.916   19.899   36.538    0.357    89.389   139.407
   91   19.878   19.862   36.538    0.359    90.382   138.727
   92   19.814   19.797   36.554    0.361    91.375   137.857
   93   19.781   19.763   36.568    0.363    92.368   137.335
   94   19.739   19.721   36.566    0.365    93.361   137.799
   95   19.616   19.598   36.555    0.367    94.354   138.289
   96   19.557   19.540   36.549    0.369    95.347   137.687
   97   19.471   19.453   36.542    0.371    96.340   136.972
   98   19.403   19.386   36.539    0.373    97.333   136.394
   99   19.255   19.237   36.525    0.375    98.326   135.914
  100   19.096   19.078   36.514    0.377    99.319   135.310
  101   18.937   18.919   36.493    0.379    100.312   134.749
  102   18.892   18.874   36.485    0.380    101.305   133.778
  103   18.847   18.829   36.481    0.382    102.298   132.691
  104   18.790   18.771   36.474    0.384    103.291   132.188
  105   18.732   18.714   36.467    0.386    104.284   131.877
  106   18.688   18.669   36.463    0.388    105.277   131.304
  107   18.610   18.591   36.457    0.390    106.270   130.786
  108   18.548   18.529   36.454    0.391    107.263   130.340
  109   18.505   18.486   36.453    0.393    108.256   130.366
  110   18.468   18.448   36.454    0.395    109.249   130.729
  111   18.419   18.400   36.451    0.397    110.241   131.344
  112   18.373   18.353   36.446    0.398    111.234   131.949
  113   18.311   18.292   36.440    0.400    112.227   132.146
  114   18.282   18.262   36.436    0.402    113.220   131.995
  115   18.155   18.135   36.422    0.404    114.213   132.055
  116   18.037   18.016   36.411    0.405    115.206   131.897
  117   17.993   17.972   36.404    0.407    116.199   131.947
  118   17.956   17.936   36.398    0.409    117.192   132.128
  119   17.923   17.902   36.391    0.410    118.184   132.018
  120   17.902   17.881   36.386    0.412    119.177   131.455
  121   17.893   17.872   36.385    0.414    120.170   130.240
  122   17.856   17.835   36.379    0.416    121.163   129.150
  123   17.797   17.776   36.376    0.417    122.156   128.886
  124   17.717   17.696   36.369    0.419    123.149   129.593
  125   17.595   17.574   36.358    0.421    124.142   131.729
  126   17.539   17.518   36.351    0.422    125.134   133.721
  127   17.512   17.490   36.348    0.424    126.127   134.163
  128   17.496   17.475   36.346    0.425    127.120   134.165
  129   17.456   17.434   36.344    0.427    128.113   134.204
  130   17.368   17.346   36.336    0.429    129.106   135.176
  131   17.314   17.292   36.327    0.430    130.098   136.507
  132   17.271   17.249   36.320    0.432    131.091   136.934
  133   17.218   17.195   36.310    0.433    132.084   136.519
  134   17.144   17.122   36.301    0.435    133.077   135.315
  135   17.098   17.076   36.296    0.437    134.070   134.884
  136   17.064   17.042   36.290    0.438    135.062   135.399
  137   16.970   16.948   36.277    0.440    136.055   135.906
  138   16.921   16.898   36.270    0.441    137.048   135.907
  139   16.879   16.856   36.264    0.443    138.041   135.892
  140   16.824   16.801   36.256    0.444    139.033   136.052
  141   16.775   16.751   36.248    0.446    140.026   136.110
  142   16.721   16.697   36.240    0.448    141.019   135.885
  143   16.678   16.654   36.234    0.449    142.012   135.399
  144   16.624   16.600   36.226    0.451    143.004   135.212
  145   16.553   16.530   36.215    0.452    143.997   135.145
  146   16.501   16.478   36.208    0.454    144.990   135.121
  147   16.472   16.448   36.204    0.455    145.983   135.360
  148   16.440   16.415   36.200    0.457    146.975   135.573
  149   16.425   16.401   36.197    0.458    147.968   135.642
  150   16.416   16.391   36.196    0.460    148.961   135.749
  151   16.407   16.383   36.194    0.461    149.954   135.777
  152   16.393   16.368   36.192    0.463    150.946   135.606
  153   16.379   16.354   36.188    0.464    151.939   135.424
  154   16.358   16.333   36.184    0.466    152.932   135.031
  155   16.221   16.196   36.157    0.467    153.924   134.201
  156   16.050   16.025   36.127    0.469    154.917   130.678
  157   15.965   15.940   36.112    0.470    155.910   125.845
  158   15.926   15.901   36.105    0.472    156.902   121.668
  159   15.868   15.843   36.095    0.473    157.895   120.519
  160   15.788   15.763   36.082    0.474    158.888   121.550
  161   15.689   15.663   36.070    0.476    159.880   122.075
  162   15.655   15.630   36.066    0.477    160.873   122.004
  163   15.611   15.586   36.059    0.479    161.866   121.632
  164   15.579   15.553   36.054    0.480    162.858   121.191
  165   15.537   15.511   36.048    0.482    163.851   120.906
  166   15.442   15.416   36.034    0.483    164.844   120.855
  167   15.366   15.340   36.024    0.484    165.836   120.973
  168   15.343   15.317   36.021    0.486    166.829   121.565
  169   15.301   15.275   36.014    0.487    167.821   122.178
  170   15.241   15.215   36.005    0.489    168.814   122.454
  171   15.213   15.186   36.000    0.490    169.807   122.352
  172   15.133   15.106   35.988    0.491    170.799   122.279
  173   15.039   15.013   35.975    0.493    171.792   121.638
  174   15.019   14.993   35.971    0.494    172.784   120.700
  175   14.995   14.969   35.967    0.495    173.777   120.182
  176   14.976   14.949   35.964    0.497    174.770   120.050
  177   14.935   14.908   35.957    0.498    175.762   119.939
  178   14.928   14.901   35.956    0.500    176.755   119.704
  179   14.911   14.884   35.953    0.501    177.747   119.585
  180   14.890   14.862   35.950    0.502    178.740   119.535
  181   14.867   14.840   35.946    0.504    179.733   119.383
  182   14.851   14.823   35.943    0.505    180.725   119.413
  183   14.809   14.781   35.937    0.506    181.718   119.458
  184   14.742   14.714   35.928    0.508    182.710   119.458
  185   14.674   14.646   35.917    0.509    183.703   119.520
  186   14.575   14.547   35.900    0.510    184.695   119.635
  187   14.496   14.468   35.888    0.512    185.688   119.687
  188   14.486   14.458   35.886    0.513    186.680   120.017
  189   14.409   14.380   35.874    0.514    187.673   120.773
  190   14.335   14.307   35.865    0.516    188.665   121.239
  191   14.317   14.289   35.861    0.517    189.658   122.063
  192   14.287   14.259   35.856    0.518    190.650   122.883
  193   14.216   14.188   35.845    0.520    191.643   123.236
  194   14.153   14.124   35.835    0.521    192.635   123.371
  195   14.081   14.053   35.823    0.522    193.628   123.668
  196   14.023   13.994   35.813    0.523    194.620   123.725
  197   14.007   13.979   35.811    0.525    195.613   123.325
  198   13.999   13.970   35.809    0.526    196.605   122.912
  199   13.975   13.946   35.806    0.527    197.598   122.595
  200   13.927   13.898   35.799    0.529    198.590   122.478
  201   13.904   13.875   35.795    0.530    199.583   122.447
  202   13.885   13.856   35.792    0.531    200.575   122.621
  203   13.870   13.840   35.789    0.532    201.568   122.864
  204   13.858   13.829   35.787    0.534    202.560   123.164
  205   13.851   13.822   35.786    0.535    203.553   123.419
  206   13.840   13.810   35.784    0.536    204.545   123.544
  207   13.830   13.800   35.782    0.537    205.538   123.587
  208   13.817   13.787   35.780    0.539    206.530   123.648
  209   13.758   13.728   35.770    0.540    207.522   123.936
  210   13.720   13.690   35.763    0.541    208.515   123.960
  211   13.645   13.615   35.751    0.542    209.507   123.720
  212   13.442   13.412   35.722    0.544    210.500   123.280
  213   13.363   13.333   35.708    0.545    211.492   122.243
  214   13.343   13.313   35.704    0.546    212.485   121.336
  215   13.321   13.291   35.701    0.547    213.477   120.729
  216   13.316   13.286   35.700    0.549    214.469   120.106
  217   13.306   13.275   35.699    0.550    215.462   119.555
  218   13.298   13.267   35.698    0.551    216.454   119.182
  219   13.291   13.260   35.697    0.552    217.446   118.891
  220   13.283   13.252   35.695    0.554    218.439   118.654
  221   13.267   13.236   35.693    0.555    219.431   118.369
  222   13.245   13.214   35.689    0.556    220.424   117.997
  223   13.198   13.167   35.681    0.557    221.416   117.581
  224   12.876   12.845   35.637    0.558    222.408   116.607
