stnnbr,oxygen,ctdoxy,latitude,longitude,ctdtmp,ctdsal,ctdprs,date,cruise
20,192.68,190.43,27.767,-83.333,28.337,36.06,24,2012-07-28T00:00:00Z,GOMECC2
20,192.23,190.43,27.767,-83.333,28.337,36.06,24,2012-07-28T00:00:00Z,GOMECC2
20,192.88,194.42,27.767,-83.333,28.916,36.109,19,2012-07-28T00:00:00Z,GOMECC2
20,194.26,194.42,27.767,-83.333,28.916,36.109,19,2012-07-28T00:00:00Z,GOMECC2
20,195.15,193.89,27.767,-83.333,28.968,36.111,13,2012-07-28T00:00:00Z,GOMECC2
20,195.18,193.89,27.767,-83.333,28.968,36.111,13,2012-07-28T00:00:00Z,GOMECC2
20,195.71,193.73,27.767,-83.333,29.031,36.119,9,2012-07-28T00:00:00Z,GOMECC2
20,195.17,193.73,27.767,-83.333,29.031,36.119,9,2012-07-28T00:00:00Z,GOMECC2
20,193.98,193.58,27.767,-83.333,29.031,36.119,3,2012-07-28T00:00:00Z,GOMECC2
20,194.26,193.58,27.767,-83.333,29.031,36.119,3,2012-07-28T00:00:00Z,GOMECC2
21,192.16,193.37,28.017,-83.031,29.615,35.643,11,2012-07-28T00:00:00Z,GOMECC2
21,200.22,193.37,28.017,-83.031,29.615,35.643,11,2012-07-28T00:00:00Z,GOMECC2
21,191.75,192.04,28.017,-83.031,29.791,35.626,6,2012-07-28T00:00:00Z,GOMECC2
21,191.72,192.04,28.017,-83.031,29.791,35.626,6,2012-07-28T00:00:00Z,GOMECC2
21,191.75,192.39,28.017,-83.031,29.94,35.631,3,2012-07-28T00:00:00Z,GOMECC2
21,191.4,192.39,28.017,-83.031,29.94,35.631,3,2012-07-28T00:00:00Z,GOMECC2
