stnnbr,oxygen,ctdoxy,latitude,longitude,ctdtmp,ctdsal,ctdprs,date,cruise
16,171.3,167.8,48.53,-126.01,8.2719,32.842,28.9,130805,WCOA5
16,259.2,256.4,48.53,-126.01,10.5219,32.532,18.6,130805,WCOA5
16,358.2,259.8,48.53,-126.01,11.5096,31.964,8.6,130805,WCOA5
16,389.9,260.2,48.53,-126.01,11.8522,31.881,2.2,130805,WCOA5
17,85.1,86,48.61,-125.9,7.4497,33.238,60.6,130805,WCOA5
17,86.6,88.6,48.61,-125.9,7.504,33.198,49.5,130805,WCOA5
17,88.2,88.4,48.61,-125.9,7.5154,33.188,40,130805,WCOA5
17,104.5,117.3,48.61,-125.9,7.7424,33.102,29.3,130805,WCOA5
17,144.2,150.4,48.61,-125.9,8.3958,32.806,19.4,130805,WCOA5
17,163.3,151.3,48.61,-125.9,8.7696,32.663,16.4,130805,WCOA5
17,167.5,152.4,48.61,-125.9,8.7936,32.66,11.6,130805,WCOA5
17,243.1,159.9,48.61,-125.9,10.1026,32.284,2.7,130805,WCOA5
18,100.8,102.3,48.66,-125.79,7.6306,33.171,63.3,130805,WCOA5
18,103.7,103.8,48.66,-125.79,7.6345,33.168,52.9,130805,WCOA5
18,128.6,103.7,48.66,-125.79,7.6384,33.166,40.6,130805,WCOA5
18,103.2,137,48.66,-125.79,8.1166,32.987,29.8,130805,WCOA5
18,149.7,153.1,48.66,-125.79,8.715,32.373,19.7,130805,WCOA5
18,150.3,148.8,48.66,-125.79,8.7567,32.292,15.2,130805,WCOA5
18,181.2,184,48.66,-125.79,9.1893,32.184,11.2,130805,WCOA5
18,198.7,190.8,48.66,-125.79,9.5232,31.99,2.6,130805,WCOA5
19,76.3,76.1,48.71,-125.67,7.189,33.438,153.3,130805,WCOA5
19,79.3,79.8,48.71,-125.67,7.2928,33.357,122.5,130805,WCOA5
19,98.2,101,48.71,-125.67,7.6219,33.144,79,130805,WCOA5
19,126,125.3,48.71,-125.67,8.2089,32.657,49.7,130805,WCOA5
19,159.6,163.8,48.71,-125.67,8.9378,32.248,29.4,130805,WCOA5
19,168.2,168.3,48.71,-125.67,9.3255,31.977,20.3,130805,WCOA5
19,287,157.4,48.71,-125.67,11.033,31.23,11,130805,WCOA5
19,376.6,158.6,48.71,-125.67,12.0442,30.85,2.3,130805,WCOA5
20,50.8,76.3,48.78,-125.57,7.1506,33.474,118.5,130806,WCOA5
20,84.1,80.1,48.78,-125.57,7.2636,33.391,103.9,130806,WCOA5
20,101,99.5,48.78,-125.57,7.8448,32.928,80.2,130806,WCOA5
20,128,129.3,48.78,-125.57,8.3348,32.554,48.6,130806,WCOA5
20,145.9,151.4,48.78,-125.57,8.8657,32.265,29.2,130806,WCOA5
20,186.4,191.3,48.78,-125.57,9.7125,31.809,19.8,130806,WCOA5
20,362.6,324.6,48.78,-125.57,11.3533,31.613,10.6,130806,WCOA5
20,373.4,353.2,48.78,-125.57,12.664,31.512,2.2,130806,WCOA5
21,77.3,76.2,48.81,-125.52,7.3234,33.355,97.1,130806,WCOA5
21,86.8,86.6,48.81,-125.52,7.7246,33.055,79.8,130806,WCOA5
21,122.5,124.8,48.81,-125.52,8.4154,32.501,49.2,130806,WCOA5
21,134.9,135.1,48.81,-125.52,8.5704,32.373,39.6,130806,WCOA5
21,172.7,180.2,48.81,-125.52,9.5245,31.848,20.1,130806,WCOA5
21,282.2,259.9,48.81,-125.52,11.3118,31.578,10.8,130806,WCOA5
21,354.1,260.1,48.81,-125.52,13.0832,31.357,3,130806,WCOA5
22,81.9,82.3,48.84,-125.47,7.6077,33.149,79.1,130806,WCOA5
22,111.1,112.4,48.84,-125.47,8.3991,32.519,59.6,130806,WCOA5
22,115,118,48.84,-125.47,8.4448,32.482,50.1,130806,WCOA5
22,131,133.8,48.84,-125.47,8.6511,32.363,40.1,130806,WCOA5
22,157.6,158.5,48.84,-125.47,8.9552,32.242,29.4,130806,WCOA5
22,163.2,163.6,48.84,-125.47,9.2789,32.016,18.7,130806,WCOA5
22,304,302.3,48.84,-125.47,11.644,31.563,9.7,130806,WCOA5
22,305.1,303.9,48.84,-125.47,13.199,31.324,2.6,130806,WCOA5
23,62.5,62.5,48.37,-124.91,6.4792,33.862,79.5,130806,WCOA5
23,67.8,69.8,48.37,-124.91,6.7965,33.686,59,130806,WCOA5
23,72.4,74.9,48.37,-124.91,6.9004,33.635,50.2,130806,WCOA5
23,83.5,85.2,48.37,-124.91,7.1995,33.485,40,130806,WCOA5
23,99.7,99.9,48.37,-124.91,7.5823,33.277,30.5,130806,WCOA5
23,163.7,167.7,48.37,-124.91,8.8614,32.753,20,130806,WCOA5
23,276.8,269.6,48.37,-124.91,10.7737,32.445,9.9,130806,WCOA5
23,295.9,296.4,48.37,-124.91,11.2983,32.402,3.9,130806,WCOA5
24,202.2,200.6,47.97,-124.94,7.4615,32.899,26.1,130806,WCOA5
24,202.1,201.7,47.97,-124.94,7.7238,32.776,20.5,130806,WCOA5
24,208.2,220.9,47.97,-124.94,8.3269,32.598,15.5,130806,WCOA5
24,235.9,236.1,47.97,-124.94,9.1374,32.46,10,130806,WCOA5
24,286.8,239.7,47.97,-124.94,11.6522,32.024,3.5,130806,WCOA5
25,64.6,63.1,48.14,-125.18,6.34,33.982,223.2,130806,WCOA5
25,75.2,73.3,48.14,-125.18,6.6165,33.934,149.5,130806,WCOA5
25,110,106,48.14,-125.18,6.9866,33.815,99.2,130806,WCOA5
25,158.5,159.9,48.14,-125.18,7.3883,33.425,59.6,130806,WCOA5
25,188.1,191.3,48.14,-125.18,7.4239,33.113,40,130806,WCOA5
25,206.2,200.8,48.14,-125.18,8.6435,32.682,19,130806,WCOA5
25,312.8,293.3,48.14,-125.18,11.0574,32.379,9.6,130806,WCOA5
25,313.7,293.3,48.14,-125.18,11.7038,32.345,4.3,130806,WCOA5
26,39.2,37.5,47.96,-125.33,5.4721,34.076,452.3,130806,WCOA5
26,72.1,64.9,47.96,-125.33,6.6252,33.959,200.4,130806,WCOA5
26,102.1,104,47.96,-125.33,7.1252,33.869,124,130806,WCOA5
26,152,150.4,47.96,-125.33,7.4015,33.637,80.1,130806,WCOA5
26,197.8,195.9,47.96,-125.33,7.4296,33.214,49.9,130806,WCOA5
26,253.8,251.6,47.96,-125.33,8.8279,32.394,19.4,130806,WCOA5
26,270.8,270,47.96,-125.33,11.6365,32.219,10.4,130806,WCOA5
26,284.7,287.8,47.96,-125.33,12.5418,32.136,2.6,130806,WCOA5
27,41.4,39.7,47.68,-125.58,5.4974,34.064,398.5,130806,WCOA5
27,119.7,103.2,47.68,-125.58,6.7592,33.909,197.7,130806,WCOA5
27,148.6,144.8,47.68,-125.58,7.5634,33.647,126,130806,WCOA5
27,231.8,231.7,47.68,-125.58,7.2015,33.004,79.4,130806,WCOA5
27,273.2,277.2,47.68,-125.58,8.1685,32.451,49.9,130806,WCOA5
27,280,282.1,47.68,-125.58,12.8383,31.68,19.1,130806,WCOA5
27,289.9,283.7,47.68,-125.58,13.9506,31.673,10.8,130806,WCOA5
27,284.2,278.7,47.68,-125.58,14.6979,31.579,2.9,130806,WCOA5
29,14.3,13.9,47.11,-125.2,3.7253,34.383,1003.5,130807,WCOA5
29,13.3,12.8,47.11,-125.2,4.3201,34.281,798.1,130807,WCOA5
29,37.7,35.6,47.11,-125.2,5.5163,34.098,498.8,130807,WCOA5
29,59.2,59.4,47.11,-125.2,6.2155,34.01,298.9,130807,WCOA5
29,167.2,166.2,47.11,-125.2,7.5572,33.585,99.4,130807,WCOA5
29,232.4,233.2,47.11,-125.2,7.5575,32.702,49.3,130807,WCOA5
29,249.1,246.1,47.11,-125.2,8.875,32.359,19.8,130807,WCOA5
29,289.4,285.8,47.11,-125.2,13.6606,31.841,3.4,130807,WCOA5
30,14.5,14.5,47.12,-125.05,3.6501,34.393,1001.6,130807,WCOA5
30,13.7,14.6,47.12,-125.05,4.4533,34.251,749,130807,WCOA5
30,35.5,35.6,47.12,-125.05,5.5201,34.096,498,130807,WCOA5
30,47.1,47,47.12,-125.05,5.8556,34.053,398.7,130807,WCOA5
30,59.4,59.7,47.12,-125.05,6.1869,34.018,297.3,130807,WCOA5
30,138.4,139.7,47.12,-125.05,7.4989,33.669,96.5,130807,WCOA5
30,248.7,248.5,47.12,-125.05,7.5001,32.692,50.3,130807,WCOA5
30,274.8,277.3,47.12,-125.05,9.1241,32.375,19.3,130807,WCOA5
31,55.2,55,47.11,-124.98,6.091,34.023,351.2,130807,WCOA5
31,82.4,83.9,47.11,-124.98,6.8251,33.949,195.9,130807,WCOA5
31,83.7,79.8,47.11,-124.98,7.0646,33.837,125.4,130807,WCOA5
31,146.6,152,47.11,-124.98,7.5074,33.604,99.9,130807,WCOA5
31,236.7,243.9,47.11,-124.98,7.4336,32.753,49.7,130807,WCOA5
31,249,259.3,47.11,-124.98,7.8833,32.534,30.1,130807,WCOA5
31,230.9,224,47.11,-124.98,9.4471,32.234,15.5,130807,WCOA5
31,287.9,278.2,47.11,-124.98,12.8022,31.982,2.1,130807,WCOA5
32,38.8,38.4,47.11,-124.82,6.8578,33.928,123.3,130807,WCOA5
32,72.9,69.4,47.11,-124.82,7.0829,33.806,99.1,130807,WCOA5
32,144.3,151.6,47.11,-124.82,7.3726,33.581,79.8,130807,WCOA5
32,183.7,184.4,47.11,-124.82,7.3882,33.172,58.2,130807,WCOA5
32,190,189.2,47.11,-124.82,7.4313,33.02,44.2,130807,WCOA5
32,219.4,222.6,47.11,-124.82,7.547,32.8,31.1,130807,WCOA5
32,264.7,286.6,47.11,-124.82,9.7562,32.294,15.8,130807,WCOA5
32,314.4,315.6,47.11,-124.82,11.8642,32.148,10.3,130807,WCOA5
33,51.6,51.2,47.34,-124.71,6.8662,33.898,94.5,130808,WCOA5
33,95.1,94.6,47.34,-124.71,7.1157,33.855,80.3,130808,WCOA5
33,126.8,123.9,47.34,-124.71,7.4957,33.316,49.8,130808,WCOA5
33,148.6,162.9,47.34,-124.71,7.5212,33.051,39.5,130808,WCOA5
33,186.6,193.8,47.34,-124.71,7.6315,32.863,29.8,130808,WCOA5
33,225,224.1,47.34,-124.71,8.141,32.667,19.3,130808,WCOA5
33,311.4,238.3,47.34,-124.71,9.8024,32.342,9.3,130808,WCOA5
33,346.9,240.5,47.34,-124.71,11.8329,32.179,3,130808,WCOA5
34,45.1,42.3,47.11,-124.64,6.8316,33.879,77.4,130808,WCOA5
34,50.1,62.7,47.11,-124.64,6.9031,33.835,69.6,130808,WCOA5
34,121.5,126,47.11,-124.64,7.3404,33.762,59.6,130808,WCOA5
34,146.6,152.1,47.11,-124.64,7.3731,33.584,49.7,130808,WCOA5
34,181.8,211.9,47.11,-124.64,7.9945,32.747,29.1,130808,WCOA5
34,310.5,375.8,47.11,-124.64,9.3588,32.659,19.9,130808,WCOA5
34,382.4,379.8,47.11,-124.64,10.7729,32.911,15,130808,WCOA5
34,397.8,393.8,47.11,-124.64,11.4701,32.794,10.8,130808,WCOA5
35,48.6,82.7,47.12,-124.39,7.0158,33.775,33.9,130808,WCOA5
35,119.1,113.5,47.12,-124.39,7.4444,33.42,20.8,130808,WCOA5
35,154.4,175.3,47.12,-124.39,8.1183,33.37,15.2,130808,WCOA5
35,234.6,293.4,47.12,-124.39,9.3634,33.2,10.2,130808,WCOA5
35,328.3,315.3,47.12,-124.39,12.5663,32.983,2.4,130808,WCOA5
40,47.5,48.5,46.13,-124.27,6.9081,33.94,80.3,130808,WCOA5
40,54.7,56.5,46.13,-124.27,6.9403,33.917,59.2,130808,WCOA5
40,56.2,56.1,46.13,-124.27,7.0504,33.885,50.1,130808,WCOA5
40,75.1,73.7,46.13,-124.27,7.2066,33.825,39.6,130808,WCOA5
40,64,62.9,46.13,-124.27,7.3184,33.705,30.1,130808,WCOA5
40,87.2,80.4,46.13,-124.27,7.3684,33.448,20,130808,WCOA5
40,148.5,149.6,46.13,-124.27,9.1723,33.054,9.1,130808,WCOA5
40,235,182,46.13,-124.27,10.244,32.282,2.9,130808,WCOA5
41,62.2,59.3,46.13,-124.09,7.2476,33.83,31.2,130808,WCOA5
41,57.1,56.1,46.13,-124.09,7.292,33.773,25.1,130808,WCOA5
41,68.7,82.1,46.13,-124.09,7.2497,33.57,20.2,130808,WCOA5
41,93.2,88.5,46.13,-124.09,7.3066,33.429,14.9,130808,WCOA5
41,147.3,170.1,46.13,-124.09,9.0095,32.636,9.5,130808,WCOA5
41,238.7,199.7,46.13,-124.09,10.4272,31.045,2.1,130808,WCOA5
44,269.8,206.8,46.17,-124.11,20.6992,0.1,4.6,130808,WCOA5
44,268.5,204.4,46.17,-124.11,20.7016,0.099,4.6,130808,WCOA5
44,270.8,179.7,46.17,-124.11,20.721800000000002,0.106,2,130808,WCOA5
44,270.7,190.5,46.17,-124.11,20.7474,0.106,2,130808,WCOA5
44,265.5,159.6,46.17,-124.11,20.3552,1.436,2.2,130808,WCOA5
44,264.8,155.5,46.17,-124.11,20.3593,1.441,2.2,130808,WCOA5
44,265.2,149.3,46.17,-124.11,20.365,1.444,2.2,130808,WCOA5
44,264.8,148.2,46.17,-124.11,20.3648,1.445,2.2,130808,WCOA5
43,201.2,200.1,46.25,-124,15.5138,15.091,5.6,130808,WCOA5
43,202.4,204.5,46.25,-124,15.7684,14.399,4.4,130808,WCOA5
43,205.2,208.3,46.25,-124,16.1384,13.38,3.3,130808,WCOA5
43,211.7,213.4,46.25,-124,16.9207,11.223,2.4,130808,WCOA5
43,212.1,213.8,46.25,-124,16.9912,11.04,2.4,130808,WCOA5
42,101.6,96.9,46.24,-124.11,7.9361,33.218,11.8,130808,WCOA5
42,98.5,98.4,46.24,-124.11,7.955,33.201,11.8,130808,WCOA5
42,114.7,131.6,46.24,-124.11,8.3289,32.837,10.9,130808,WCOA5
42,149.3,176,46.24,-124.11,9.1958,32.17,8.1,130808,WCOA5
42,209.9,299,46.24,-124.11,11.2959,29.827,5.4,130808,WCOA5
42,286.6,307.8,46.24,-124.11,12.2878,27.594,3.4,130808,WCOA5
42,296.3,299.2,46.24,-124.11,12.8784,25.785,2.3,130808,WCOA5
42,294.7,299.3,46.24,-124.11,12.8928,25.71,2.3,130808,WCOA5
39,41.8,45.4,46.13,-124.52,6.6465,33.969,122,130808,WCOA5
39,41.6,42.7,46.13,-124.52,6.7941,33.94,99.3,130808,WCOA5
39,57.6,60.7,46.13,-124.52,7.1732,33.84,78.3,130808,WCOA5
39,129.7,126.4,46.13,-124.52,7.4181,33.222,46.3,130808,WCOA5
39,173.6,182.9,46.13,-124.52,7.5419,32.922,30.8,130808,WCOA5
39,215.9,218.2,46.13,-124.52,7.6953,32.705,20.9,130808,WCOA5
39,349,299.5,46.13,-124.52,13.9139,29.929,2.1,130808,WCOA5
38,60.9,61.8,46.12,-124.67,6.5662,33.977,305,130808,WCOA5
38,51.6,52.1,46.12,-124.67,6.7166,33.967,196.2,130808,WCOA5
38,122.3,124,46.12,-124.67,7.4471,33.858,99.2,130808,WCOA5
38,146.5,148.9,46.12,-124.67,7.4872,33.197,58.6,130808,WCOA5
38,181.2,210,46.12,-124.67,7.6361,32.772,39.2,130808,WCOA5
38,225.7,228.9,46.12,-124.67,7.9914,32.55,31.2,130808,WCOA5
38,250.4,263.3,46.12,-124.67,9.2117,32.377,21.2,130808,WCOA5
38,292,293.5,46.12,-124.67,12.2939,32.076,9.9,130808,WCOA5
37,13.9,14.4,46.12,-124.91,3.676,34.401,999.7,130809,WCOA5
37,13.3,14.5,46.12,-124.91,4.5169,34.247,748.4,130809,WCOA5
37,43.5,44.7,46.12,-124.91,5.7154,34.072,401.9,130809,WCOA5
37,104,104.9,46.12,-124.91,6.8353,33.936,201.5,130809,WCOA5
37,111.5,115.8,46.12,-124.91,7.2493,33.902,154.3,130809,WCOA5
37,138,138.9,46.12,-124.91,7.4597,33.554,98.8,130809,WCOA5
37,239.9,237,46.12,-124.91,7.5466,32.755,59.6,130809,WCOA5
37,269.5,268.6,46.12,-124.91,8.2918,32.453,34.6,130809,WCOA5
37,292.1,280.7,46.12,-124.91,14.5528,31.911,11,130809,WCOA5
36,12,13.5,46.13,-125.19,3.6927,34.4,1004,130809,WCOA5
36,11,11.8,46.13,-125.19,4.2006,34.298,799.4,130809,WCOA5
36,18.5,19.3,46.13,-125.19,4.7996,34.187,599,130809,WCOA5
36,46.6,46.8,46.13,-125.19,5.799,34.047,396.8,130809,WCOA5
36,100.5,96.7,46.13,-125.19,7.1753,33.932,196.8,130809,WCOA5
36,159.7,160.1,46.13,-125.19,8.2075,33.466,98.6,130809,WCOA5
36,277.3,259.9,46.13,-125.19,7.834,32.59,64.7,130809,WCOA5
36,266,264.5,46.13,-125.19,15.8969,31.78,12.8,130809,WCOA5
45,105.3,98.4,44.65,-124.13,7.5237,33.831,31.8,130809,WCOA5
45,113.9,116.4,44.65,-124.13,7.6373,33.722,19.9,130809,WCOA5
45,117.9,105.9,44.65,-124.13,7.7306,33.693,14.4,130809,WCOA5
45,209.4,232.1,44.65,-124.13,8.5349,33.728,9.8,130809,WCOA5
45,272,267.9,44.65,-124.13,8.9955,33.764,2.9,130809,WCOA5
46,85.7,81.7,44.65,-124.3,7.2875,33.862,70.1,130809,WCOA5
46,90.5,94.2,44.65,-124.3,7.437,33.809,63.8,130809,WCOA5
46,93.7,93.2,44.65,-124.3,7.4942,33.791,60.5,130809,WCOA5
46,109.2,112.4,44.65,-124.3,7.6321,33.696,49.5,130809,WCOA5
46,119.6,117.9,44.65,-124.3,7.7587,33.534,40,130809,WCOA5
46,198.7,199,44.65,-124.3,8.4368,33.117,19.9,130809,WCOA5
46,199.2,195.8,44.65,-124.3,8.4416,33.108,15.6,130809,WCOA5
46,184.9,204,44.65,-124.3,8.1848,32.993,10.2,130809,WCOA5
46,266.2,203.9,44.65,-124.3,9.4608,32.909,2.3,130809,WCOA5
47,73.5,73,44.65,-124.65,6.8238,34.002,273.5,130809,WCOA5
47,84.5,87.1,44.65,-124.65,7.1874,33.982,196.9,130809,WCOA5
47,121.9,123.4,44.65,-124.65,7.7171,33.682,80.8,130809,WCOA5
47,191.5,192.7,44.65,-124.65,8.32,33.29,52.1,130809,WCOA5
47,230.3,226.5,44.65,-124.65,8.4665,32.986,31.1,130809,WCOA5
47,278.7,282.7,44.65,-124.65,10.6079,32.876,17.2,130809,WCOA5
47,305.8,306.8,44.65,-124.65,11.2079,32.377,2.6,130809,WCOA5
48,90.7,90.5,44.66,-124.77,7.2471,33.94,199.4,130810,WCOA5
48,99.5,99.8,44.66,-124.77,7.3582,33.923,152.6,130810,WCOA5
48,114.2,116.5,44.66,-124.77,7.5417,33.897,122,130810,WCOA5
48,143.9,144.5,44.66,-124.77,7.9254,33.774,82,130810,WCOA5
48,153.6,152.4,44.66,-124.77,8.0217,33.575,61.2,130810,WCOA5
48,192.8,192.6,44.66,-124.77,8.417,33.227,49.5,130810,WCOA5
48,280.4,280.1,44.66,-124.77,10.7351,32.696,21.5,130810,WCOA5
48,277.7,277.6,44.66,-124.77,14.3928,32.213,10.8,130810,WCOA5
49,12.3,13.2,44.66,-125,3.9277,34.375,903.3,130810,WCOA5
49,11.9,12.7,44.66,-125,4.2343,34.32,798.9,130810,WCOA5
49,20.3,21.6,44.66,-125,5.0917,34.194,599.1,130810,WCOA5
49,44,43.4,44.66,-125,6.0778,34.101,399,130810,WCOA5
49,106.2,112,44.66,-125,7.1533,33.923,199.6,130810,WCOA5
49,142.8,140.5,44.66,-125,7.9034,33.731,102.1,130810,WCOA5
49,210,210.2,44.66,-125,8.3401,32.959,48.7,130810,WCOA5
49,297.2,296,44.66,-125,10.0393,32.349,21.5,130810,WCOA5
50,17.7,19.1,44.66,-125.11,4.9285,34.211,601.4,130810,WCOA5
50,29.4,29.2,44.66,-125.11,5.4028,34.136,501,130810,WCOA5
50,43.4,44,44.66,-125.11,5.9247,34.082,400.9,130810,WCOA5
50,106.1,101.3,44.66,-125.11,6.8583,33.942,200.6,130810,WCOA5
50,143.2,133.9,44.66,-125.11,7.7525,33.84,123.2,130810,WCOA5
50,143.7,140.4,44.66,-125.11,7.943,33.634,80.2,130810,WCOA5
50,251.6,212.9,44.66,-125.11,8.2897,32.957,50.1,130810,WCOA5
50,293.4,300.1,44.66,-125.11,13.9561,32.119,15.2,130810,WCOA5
50,292.9,299.9,44.66,-125.11,14.2046,32.057,9.8,130810,WCOA5
51,14.5,14.6,44.66,-125.37,3.777,34.395,1001.3,130810,WCOA5
51,13,12.8,44.66,-125.37,4.2838,34.308,749.8,130810,WCOA5
51,24.4,24.9,44.66,-125.37,5.2909,34.169,500,130810,WCOA5
51,36.6,36.9,44.66,-125.37,5.6352,34.101,400.5,130810,WCOA5
51,69,59.4,44.66,-125.37,6.0238,33.993,300.7,130810,WCOA5
