stnnbr,oxygen,ctdoxy,latitude,longitude,ctdtmp,ctdsal,ctdprs,date,cruise
12,129.4,125.3,48.719,-125.677,8.236,33.033,79.7,2021-06-28,WCOA7
12,128.6,126.1,48.719,-125.677,8.307,32.909,60.3,2021-06-28,WCOA7
12,129.4,127.9,48.718,-125.677,8.325,32.837,49.9,2021-06-28,WCOA7
12,140.1,135.8,48.718,-125.677,8.465,32.649,40.3,2021-06-28,WCOA7
12,162,157.4,48.718,-125.677,9.031,32.368,30.1,2021-06-28,WCOA7
12,193.5,201.1,48.718,-125.677,9.898,32.206,20.3,2021-06-28,WCOA7
12,333.7,322.7,48.718,-125.677,12.427,31.694,9.6,2021-06-28,WCOA7
12,327.1,345.3,48.718,-125.677,16.091,31.637,3.5,2021-06-28,WCOA7
13,109.7,101.8,48.781,-125.575,7.723,33.324,133.4,2021-06-28,WCOA7
13,123.4,109.8,48.781,-125.575,7.897,33.207,100.7,2021-06-28,WCOA7
13,145.8,124.1,48.781,-125.575,8.21,33.042,80.3,2021-06-28,WCOA7
13,151,140.1,48.781,-125.575,8.547,32.819,60.7,2021-06-28,WCOA7
13,150.1,144.4,48.781,-125.575,8.697,32.622,50.7,2021-06-28,WCOA7
13,185.8,156.6,48.781,-125.575,8.997,32.438,40.9,2021-06-28,WCOA7
13,189.3,173.2,48.781,-125.575,9.437,32.26,30.5,2021-06-28,WCOA7
13,212.1,198.1,48.781,-125.575,9.994,32.073,20.4,2021-06-28,WCOA7
13,221,208.4,48.781,-125.575,10.26,32.032,15.3,2021-06-28,WCOA7
14,103.6,103.3,48.81,-125.517,7.736,33.32,102.9,2021-06-28,WCOA7
14,117.8,117.8,48.81,-125.517,8.041,33.121,80.7,2021-06-28,WCOA7
14,127.9,126.9,48.81,-125.517,8.251,33.004,61.5,2021-06-28,WCOA7
14,135.1,136.5,48.81,-125.517,8.423,32.745,50.7,2021-06-28,WCOA7
14,152.1,152.1,48.81,-125.517,8.835,32.509,39.9,2021-06-28,WCOA7
14,166,169.5,48.811,-125.517,9.229,32.341,30.8,2021-06-28,WCOA7
14,182.8,186.3,48.811,-125.517,9.542,32.24,21.6,2021-06-28,WCOA7
14,216.9,220.1,48.811,-125.517,10.397,32.037,15.9,2021-06-28,WCOA7
14,286,266,48.81,-125.517,11.29,31.877,10.6,2021-06-28,WCOA7
14,366.1,380.7,48.811,-125.517,16.063,31.021,3.5,2021-06-28,WCOA7
15,113.9,114.9,48.84,-125.464,7.964,33.167,89.3,2021-06-28,WCOA7
15,124.4,123.2,48.841,-125.464,8.208,33.026,80,2021-06-28,WCOA7
15,135.2,133.8,48.84,-125.464,8.486,32.809,60.4,2021-06-28,WCOA7
15,139.2,140,48.84,-125.464,8.614,32.68,50.5,2021-06-28,WCOA7
15,145.7,147.8,48.84,-125.464,8.764,32.565,40.9,2021-06-28,WCOA7
15,170.7,172.7,48.84,-125.464,9.299,32.301,30.8,2021-06-28,WCOA7
15,186.2,185.2,48.84,-125.464,9.549,32.229,20.8,2021-06-28,WCOA7
15,194.1,193.8,48.84,-125.464,9.63,32.19,15.3,2021-06-28,WCOA7
15,277.3,240.7,48.84,-125.464,10.666,31.985,11.5,2021-06-28,WCOA7
15,392.4,349.2,48.84,-125.464,15.726,30.852,3.4,2021-06-28,WCOA7
16,158.5,147.8,48.865,-125.425,9.216,32.361,44.3,2021-06-28,WCOA7
16,178.3,187.7,48.865,-125.425,9.83,32.195,20.7,2021-06-28,WCOA7
16,194.7,205.5,48.865,-125.425,10.227,32.06,15.7,2021-06-28,WCOA7
16,244.7,246.4,48.865,-125.425,10.853,31.882,10.8,2021-06-28,WCOA7
16,337.7,346.3,48.865,-125.425,16.584,29.773,3,2021-06-28,WCOA7
17,50.5,51.6,48.361,-125.22,6.278,33.958,172,2021-06-28,WCOA7
17,50.2,50.7,48.361,-125.22,6.468,33.922,150.4,2021-06-28,WCOA7
17,37.5,40.3,48.361,-125.22,6.517,33.911,125.6,2021-06-28,WCOA7
17,39.5,41,48.361,-125.22,6.52,33.91,100.1,2021-06-28,WCOA7
17,53.8,57.4,48.361,-125.22,6.589,33.867,80.2,2021-06-28,WCOA7
17,75,76.9,48.361,-125.22,7.053,33.655,60.2,2021-06-28,WCOA7
17,86.7,91.8,48.361,-125.22,7.357,33.492,50.2,2021-06-28,WCOA7
17,100.3,102.5,48.362,-125.22,7.619,33.338,40.6,2021-06-28,WCOA7
17,109.1,110.4,48.362,-125.22,7.791,33.236,30.1,2021-06-28,WCOA7
17,144.1,148.4,48.362,-125.22,8.593,32.86,19.9,2021-06-28,WCOA7
17,154.9,161.8,48.362,-125.22,8.859,32.753,15.3,2021-06-28,WCOA7
17,170,186.3,48.362,-125.22,9.177,32.595,10.1,2021-06-28,WCOA7
18,54.9,56,48.37,-124.949,6.613,33.867,109.1,2021-06-28,WCOA7
18,54.6,56.4,48.37,-124.949,6.622,33.863,100.1,2021-06-28,WCOA7
18,69.8,68.7,48.37,-124.95,6.899,33.722,80.1,2021-06-28,WCOA7
18,110.6,100.3,48.37,-124.95,7.411,33.354,60.1,2021-06-28,WCOA7
18,132.3,132,48.37,-124.95,7.736,33.014,50.2,2021-06-28,WCOA7
18,140.8,141.3,48.37,-124.95,7.851,32.906,40.2,2021-06-28,WCOA7
18,163.9,172,48.37,-124.95,8.919,32.373,30.1,2021-06-28,WCOA7
18,242.4,238.4,48.37,-124.95,10.393,32.09,20.4,2021-06-28,WCOA7
18,245.2,242.9,48.37,-124.95,10.439,32.074,15.1,2021-06-28,WCOA7
18,262.3,292.9,48.37,-124.95,11.545,31.838,10.1,2021-06-28,WCOA7
18,330.6,335.5,48.37,-124.95,13.1,31.715,3.4,2021-06-28,WCOA7
19,83.1,82.8,48.37,-124.791,6.955,33.878,68,2021-06-28,WCOA7
19,82.7,82.7,48.37,-124.791,6.936,33.876,60,2021-06-28,WCOA7
19,82.4,82.4,48.37,-124.791,6.921,33.871,50.1,2021-06-28,WCOA7
19,82.3,82.6,48.37,-124.791,6.954,33.833,40.1,2021-06-28,WCOA7
19,92.8,97.2,48.37,-124.791,7.425,33.57,30.5,2021-06-28,WCOA7
19,110.8,111.4,48.37,-124.791,7.808,33.38,20.1,2021-06-28,WCOA7
19,114.5,116.3,48.37,-124.791,7.857,33.359,15.1,2021-06-28,WCOA7
19,117.6,116.2,48.37,-124.791,7.929,33.346,9.7,2021-06-28,WCOA7
19,124.2,124.5,48.37,-124.791,8.234,33.306,3.3,2021-06-28,WCOA7
20,70,69.3,48.131,-125.175,6.425,33.985,252.4,2021-06-28,WCOA7
20,74.2,74.9,48.131,-125.175,6.651,33.968,200.8,2021-06-28,WCOA7
20,96.6,94.7,48.131,-125.175,6.975,33.921,150.3,2021-06-28,WCOA7
20,95.9,92.8,48.131,-125.175,6.975,33.914,125,2021-06-28,WCOA7
20,95.3,92.3,48.131,-125.175,6.998,33.9,100.3,2021-06-28,WCOA7
20,104.8,100.2,48.131,-125.175,7.054,33.784,80.6,2021-06-28,WCOA7
20,116.1,115.9,48.131,-125.175,7.119,33.662,60.3,2021-06-28,WCOA7
20,116,117.7,48.131,-125.175,7.382,33.421,50.1,2021-06-28,WCOA7
20,116.9,118.6,48.131,-125.175,7.591,33.295,40.1,2021-06-28,WCOA7
20,130.1,131.4,48.131,-125.175,8.287,32.942,29.9,2021-06-28,WCOA7
20,208.6,207.4,48.131,-125.175,9.83,32.495,20,2021-06-28,WCOA7
20,270.7,279.6,48.131,-125.175,10.658,32.214,15,2021-06-28,WCOA7
20,359,334.2,48.131,-125.174,11.524,32.151,9.9,2021-06-28,WCOA7
20,490.8,473.3,48.131,-125.174,14.974,32.075,3,2021-06-28,WCOA7
21,43.9,42.6,47.959,-125.333,5.432,34.07,497.3,2021-06-29,WCOA7
21,48.5,47.6,47.959,-125.333,5.602,34.052,400.1,2021-06-29,WCOA7
21,59.5,60.1,47.96,-125.334,5.984,34.018,300.7,2021-06-29,WCOA7
21,113.8,115.8,47.96,-125.334,7.185,33.925,150.7,2021-06-29,WCOA7
21,117.9,116.4,47.96,-125.334,7.368,33.86,124.6,2021-06-29,WCOA7
21,134.2,133,47.96,-125.334,7.556,33.743,100.4,2021-06-29,WCOA7
21,144.8,148.6,47.96,-125.334,7.313,33.389,81.5,2021-06-29,WCOA7
21,151.5,160.8,47.961,-125.333,7.922,32.861,60.7,2021-06-29,WCOA7
21,138.3,137.1,47.961,-125.333,8.438,32.61,50.4,2021-06-29,WCOA7
21,150.2,148.7,47.961,-125.333,8.834,32.317,40.1,2021-06-29,WCOA7
21,169.4,167,47.961,-125.333,9.278,32.126,30.1,2021-06-29,WCOA7
21,257.2,259,47.961,-125.333,10.646,31.692,16.1,2021-06-29,WCOA7
21,288.3,311.4,47.961,-125.333,11.633,31.711,10.4,2021-06-29,WCOA7
21,399.1,374.5,47.961,-125.333,14.433,31.53,3.7,2021-06-29,WCOA7
22,75.3,75.7,47.954,-124.907,7.326,33.725,77.8,2021-06-29,WCOA7
22,116,115.3,47.954,-124.907,7.671,33.271,60.8,2021-06-29,WCOA7
22,133.1,130,47.954,-124.907,7.854,33.083,51.2,2021-06-29,WCOA7
22,147.5,150.7,47.954,-124.907,8.693,32.796,38.1,2021-06-29,WCOA7
22,176,175.1,47.954,-124.907,9.326,32.664,30.4,2021-06-29,WCOA7
22,284.6,267.4,47.954,-124.907,10.73,32.092,15.2,2021-06-29,WCOA7
22,271.1,278.5,47.954,-124.907,15.44,31.775,10.9,2021-06-29,WCOA7
22,285.6,278.5,47.954,-124.907,15.449,31.775,10.9,2021-06-29,WCOA7
22,284.9,278.2,47.954,-124.907,15.508,31.77,3.6,2021-06-29,WCOA7
23,49.2,50.3,47.946,-124.746,8.269,33.447,26,2021-06-29,WCOA7
23,62.5,61.2,47.946,-124.746,8.306,33.385,21.3,2021-06-29,WCOA7
23,354,360.1,47.946,-124.746,12.428,32.4,14.7,2021-06-29,WCOA7
23,424.2,417.8,47.946,-124.746,16.146,32.092,10.6,2021-06-29,WCOA7
23,420.7,418.5,47.946,-124.746,16.377,32.069,3.5,2021-06-29,WCOA7
24,17.3,19.4,47.68,-125.579,3.268,34.452,1246.9,2021-06-29,WCOA7
24,11.4,14,47.68,-125.578,3.728,34.387,999.3,2021-06-29,WCOA7
24,11.2,14.3,47.68,-125.578,4.354,34.263,750.9,2021-06-29,WCOA7
24,47.2,48.9,47.68,-125.578,5.393,34.039,401.2,2021-06-29,WCOA7
24,64.7,68,47.68,-125.577,6.148,34.004,300.5,2021-06-29,WCOA7
24,85,86.7,47.68,-125.577,7.267,33.917,201.3,2021-06-29,WCOA7
24,126.6,128.7,47.68,-125.577,7.833,33.741,149.9,2021-06-29,WCOA7
24,168.3,168.5,47.68,-125.577,7.558,33.386,125.4,2021-06-29,WCOA7
24,196.5,200.1,47.68,-125.577,7.623,33.053,100.2,2021-06-29,WCOA7
24,272.8,270.2,47.68,-125.577,7.866,32.418,79.8,2021-06-29,WCOA7
24,293.6,291,47.68,-125.577,8.086,32.295,60.2,2021-06-29,WCOA7
24,296.7,296.4,47.68,-125.577,8.182,32.288,49.7,2021-06-29,WCOA7
24,299.8,300.5,47.68,-125.577,8.279,32.276,40.3,2021-06-29,WCOA7
24,308.3,309.7,47.68,-125.577,8.975,32.214,29.9,2021-06-29,WCOA7
24,305.5,308.7,47.68,-125.577,12.505,31.908,20.3,2021-06-29,WCOA7
24,272.5,268.9,47.68,-125.577,14.698,31.888,15.1,2021-06-29,WCOA7
24,260.9,259.9,47.68,-125.576,16.546,31.893,3.6,2021-06-29,WCOA7
25,416.7,410.4,47.638,-124.487,12.764,32.223,13.9,2021-06-29,WCOA7
25,392.6,397.1,47.638,-124.487,14.991,31.946,9.9,2021-06-29,WCOA7
25,363.8,318.3,47.638,-124.487,15.71,31.752,5.1,2021-06-29,WCOA7
25,355.4,318.2,47.638,-124.487,15.71,31.732,3.1,2021-06-29,WCOA7
26,24.4,25.4,46.13,-124.909,3.04,34.481,1302.8,2021-06-30,WCOA7
26,13.5,14.6,46.13,-124.908,3.83,34.37,999.2,2021-06-30,WCOA7
26,14.4,14.6,46.13,-124.908,4.443,34.258,751.7,2021-06-30,WCOA7
26,55,53.9,46.129,-124.907,5.644,34.035,400.7,2021-06-30,WCOA7
26,82.5,86,46.129,-124.907,6.435,33.987,300.5,2021-06-30,WCOA7
26,123.9,125.6,46.129,-124.907,7.233,33.911,201,2021-06-30,WCOA7
26,144,143.5,46.129,-124.907,7.607,33.765,150.7,2021-06-30,WCOA7
26,157.8,157.4,46.129,-124.907,7.7,33.621,125,2021-06-30,WCOA7
26,201.5,201,46.129,-124.906,8.057,33.067,101.6,2021-06-30,WCOA7
26,223.1,226.3,46.129,-124.906,8.503,32.756,81.2,2021-06-30,WCOA7
26,287.4,288.1,46.129,-124.906,8.931,32.294,60.7,2021-06-30,WCOA7
26,294.5,298.3,46.129,-124.906,9.426,32.304,50.1,2021-06-30,WCOA7
26,302,304.4,46.129,-124.906,9.558,32.294,45.2,2021-06-30,WCOA7
26,325.2,329.4,46.129,-124.906,10.235,32.248,31.4,2021-06-30,WCOA7
26,273.5,272.9,46.129,-124.906,14.876,31.944,20.6,2021-06-30,WCOA7
26,259.9,255.4,46.129,-124.906,16.268,31.961,10.5,2021-06-30,WCOA7
26,256.8,255.1,46.129,-124.906,16.272,31.96,3.9,2021-06-30,WCOA7
27,294.6,296.6,46.243,-124.118,15.828,29.075,12.7,2021-06-30,WCOA7
27,296,296.5,46.243,-124.118,15.761,29.087,11.8,2021-06-30,WCOA7
27,295.7,294.9,46.244,-124.118,15.907,28.733,10,2021-06-30,WCOA7
27,287.4,284,46.244,-124.118,16.835,20.662,7.6,2021-06-30,WCOA7
27,280.5,283.6,46.244,-124.119,16.485,21.708,5.7,2021-06-30,WCOA7
27,277.3,284,46.245,-124.119,16.81,20.026,4.5,2021-06-30,WCOA7
28,262.2,270,46.251,-124.003,18.807,9.569,14.2,2021-06-30,WCOA7
28,260.2,261.2,46.251,-124.003,19.223,7.386,8.2,2021-06-30,WCOA7
28,263.9,290.9,46.251,-124.003,19.63,5.929,6,2021-06-30,WCOA7
28,265.6,257.7,46.252,-124.003,20.048,4.439,4,2021-06-30,WCOA7
28,267.8,257.6,46.252,-124.003,20.006,4.574,2.9,2021-06-30,WCOA7
29,262.8,270.9,46.193,-123.914,20.122,5.144,10.7,2021-06-30,WCOA7
29,258.7,262.8,46.193,-123.914,20.624,3.416,8.1,2021-06-30,WCOA7
29,258.7,260,46.193,-123.914,20.706,3.263,6,2021-06-30,WCOA7
29,261,263.8,46.193,-123.914,20.932,2.571,4,2021-06-30,WCOA7
29,261.7,263.8,46.193,-123.913,20.91,2.641,2.9,2021-06-30,WCOA7
29,262.7,273.7,46.193,-123.913,20.896,2.689,2.8,2021-06-30,WCOA7
30,322.4,323.9,46.131,-124.031,14.007,31.511,19.8,2021-07-01,WCOA7
30,338.1,336.8,46.131,-124.031,15.264,30.511,14.1,2021-07-01,WCOA7
30,300.2,302.9,46.131,-124.031,16.483,29.239,9.7,2021-07-01,WCOA7
30,290.9,289.3,46.131,-124.031,16.562,28.529,4.8,2021-07-01,WCOA7
30,287.7,289.2,46.131,-124.031,16.565,28.51,3.1,2021-07-01,WCOA7
31,102.8,93,46.129,-124.09,7.951,33.361,37.6,2021-07-01,WCOA7
31,317.5,321.5,46.129,-124.09,12.427,32.205,20,2021-07-01,WCOA7
31,302.7,301.7,46.129,-124.09,16.262,28.912,9.7,2021-07-01,WCOA7
